it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	lambda_21	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	mu_21	tot_length	Acanthoscyllium_TS	Adnetoscyllium_TS	Almascyllium_TS	Annea_TS	Brachaelurid_TS	Brachaelurus_TS	Cantioscyllium_TS	Cederstroemia_TS	Chiloscyllium_TS	Coelometlaouia_TS	Cretorectolobus_TS	Delpitoscyllium_TS	Dorsetoscyllium_TS	Eometlaouia_TS	Eostegostoma_TS	Folipistrix_TS	Ganntouria_TS	Garrigascyllium_TS	Ginglymostoma_TS	Hemiscyllium_TS	Heterophorcynus_TS	Hologinglymostoma_TS	Magistrauia_TS	Mesiteia_TS	Nebrius_TS	Notoramphoscyllium_TS	Orecto_TS	Orectolobiformes_TS	Orectoloboides_TS	Orectolobus_TS	Ornatoscyllium_TS	Palaeobrachaelurus_TS	Palaeocarcharias_TS	Palaeorectolobus_TS	Palaeorhincodon_TS	Paraginglymostoma_TS	Parahemiscyllium_TS	Pararhincodon_TS	Parascyllium_TS	Phorcynis_TS	Plicatoscyllium_TS	Protoginglymostoma_TS	Pseudoginglymostoma_TS	Pseudospinax_TS	Restesia_TS	Rhincodon_TS	Squatiscyllium_TS	Stegostoma_TS	Acanthoscyllium_TE	Adnetoscyllium_TE	Almascyllium_TE	Annea_TE	Brachaelurid_TE	Brachaelurus_TE	Cantioscyllium_TE	Cederstroemia_TE	Chiloscyllium_TE	Coelometlaouia_TE	Cretorectolobus_TE	Delpitoscyllium_TE	Dorsetoscyllium_TE	Eometlaouia_TE	Eostegostoma_TE	Folipistrix_TE	Ganntouria_TE	Garrigascyllium_TE	Ginglymostoma_TE	Hemiscyllium_TE	Heterophorcynus_TE	Hologinglymostoma_TE	Magistrauia_TE	Mesiteia_TE	Nebrius_TE	Notoramphoscyllium_TE	Orecto_TE	Orectolobiformes_TE	Orectoloboides_TE	Orectolobus_TE	Ornatoscyllium_TE	Palaeobrachaelurus_TE	Palaeocarcharias_TE	Palaeorectolobus_TE	Palaeorhincodon_TE	Paraginglymostoma_TE	Parahemiscyllium_TE	Pararhincodon_TE	Parascyllium_TE	Phorcynis_TE	Plicatoscyllium_TE	Protoginglymostoma_TE	Pseudoginglymostoma_TE	Pseudospinax_TE	Restesia_TE	Rhincodon_TE	Squatiscyllium_TE	Stegostoma_TE
0	-4217.435704515687	-250.033566441226	-2917.866392281766	-1049.5357457926943	0.5279313900327914	0.5279313900327914	0.5279313900327914	0.5279313900327914	1.0	194.35337845291477	0.0	1.1	1.1	0.29905755056553374	0.2114082374788194	0.12093276257401844	0.3227899543036804	0.39902136760737905	0.20466720575054675	0.12238293878414985	0.28012914530253286	0.2689222585073835	0.2328478229830222	0.29429437045646506	0.10321813913117957	0.1436571061224966	0.2794969474907128	0.26176723090765275	0.15046312618351276	0.20604349290443927	0.1741529665003475	0.5224985790153684	0.4802329100961059	0.2178874053854221	0.412939598047229	0.17056880386918732	0.22279010082634326	0.35616365035041087	0.2923519555365889	0.19597280623086252	0.15877269194874732	0.2637395510559616	0.1720339052862428	0.15990764711933436	0.12828500696031933	0.2388251162513617	0.3309697895919259	0.1484812544800085	0.3816114269682388	0.4992190507580081	0.29943014048671035	0.12844752941589294	0.36824346594153246	0.33420704913660787	0.2812016131122473	0.1571868722976895	0.2865048930065969	1860.6017873457336	85.34762272542127	100.55557263546352	97.63711894332812	194.35337845291477	141.9513124213044	75.31513964443914	158.29447576634868	113.7948023953437	122.28930237279553	63.32138497125503	134.56137572435088	67.1828313718996	167.05946955058388	56.73616442114381	64.8782494651719	178.1517693307036	69.58323754657519	136.211782041185	88.3439130277628	76.37792714555937	166.35670731309878	58.98922102516493	134.9986419496212	96.02467274950189	67.16693870840695	56.406591899687484	179.4109858913112	157.30132889881983	121.590457216814	45.664483980528594	189.31871963538288	184.7154349837894	153.53310474424728	149.79815629352873	58.80376972445468	72.24224499452308	137.62280979492652	110.62737889874684	56.32424802088934	163.26861277163357	80.53421583266314	54.10109670461486	81.92851404250268	165.45471379094576	82.42881499553056	25.92944945507978	60.350212309510184	40.477648110703754	85.27567807388925	77.99260454962295	64.16615474344653	94.59117673646521	124.33062589335597	0.0	68.63815912172093	71.31861687954687	0.0	38.84055964383206	66.0519545763699	47.43120219350163	166.82844140741705	50.696626077425165	30.67684636291392	173.13608083085387	66.5778940484241	135.94361297500052	0.0	0.0	166.08899834832343	56.1938081286664	134.95692122402954	95.95882066234454	0.0	36.53915692619369	13.479999883202716	157.2113891175931	8.25073094714905	0.0	115.28712904847015	114.93276907369213	144.43863558302158	149.4669550854417	37.30993018064943	71.52950428388276	137.37987335506838	31.30261339292781	0.0	144.68746260312358	65.86020575102256	47.187235259613004	0.0	78.75878031720183	66.27818628121847	0.0	47.118877777822924	0.0
20000	-3501.4770743822146	-247.59412489675915	-2862.143202216874	-391.73974726858114	0.31084153476511484	0.18440229760903368	0.9704660373386335	0.3114981961849386	0.6999361766808582	185.1994460502505	0.0	9.498311041358738	3.9156362176458352	0.06863304644293665	0.031186483994762308	0.03622038771996563	0.019760145838943987	0.05687032765017182	0.03461703441512387	0.03135005377043043	0.009351481619583811	0.031534937677680244	0.09099600001141639	0.06699146860651846	0.031890930209093	0.00723772231193914	0.00192780921487984	0.0017569260278154464	0.018908862001834507	0.03155826882806196	0.006786215451121865	0.006963310461083268	0.005966939744991634	0.005523634505854681	0.006325069093532308	0.04713845293350213	0.013998972321298259	0.02602766520629258	0.01957020158287773	0.05124467731678086	0.006630929522916411	0.030027427338204713	0.009369445481882715	0.12192905476271937	0.04183866155634389	0.0021113690354263486	0.027054869473903776	0.05009700248769342	0.035249337218439	0.03981518052404337	0.006401252661486529	0.017111031228726942	0.07288202436789941	0.012665377999073076	0.05851217352874201	0.01066284556985164	0.0006952422931015058	1903.856371108275	85.79158161545506	97.95117965158485	102.54244947742222	181.10394920994509	139.28022693590347	65.12480617868604	156.18618789024512	118.09339538589899	119.05945039673921	67.70765534409688	135.23542731146216	65.91870553487837	166.9637600937281	57.43204006233064	64.42894303919913	178.63644324794453	69.55039137083078	140.97444135442896	88.25750264720403	76.65419402221708	166.45047261799726	62.22709253432138	135.03585140172848	96.2826520120972	67.32898536586187	54.059774675082735	180.989581616585	157.26116676919756	122.62769791582087	53.232533693490936	182.85609170572909	185.1994460502505	153.43058234361013	149.5529596661447	58.8691798781207	71.81871237239781	146.11569705893166	112.67375904567692	57.97283688040255	165.59532420900842	80.32705870443961	55.48912404353369	88.01545003066335	167.07320075026155	88.5173406975884	30.53473428443725	59.47956916522324	45.27582489611197	85.12948723952208	78.43581923425977	75.26227144831795	92.26966352309944	114.95932304116278	0.0	67.83867139976255	69.02985934560452	0.0	41.84747069220942	65.83247911094193	47.029247126497374	165.90809455480115	49.86900428889396	23.198378754387075	171.03370467112515	66.53548825261453	135.3368360700229	0.0	0.0	166.19795522654363	54.73473950568154	134.06520571132822	94.71859664947549	0.0	38.59952660018164	14.489853319180906	157.17749372220683	6.788316824700476	0.0	121.49674676487994	114.07089026322987	143.89226091520743	148.36739988358843	37.87130727012528	69.10899777564394	132.85383466291748	26.273992213942652	0.0	146.3732936375086	65.81051589953661	45.340350662335226	0.0	88.16254091293185	64.8132703486446	0.0	46.606172523627414	0.0
40000	-3526.609996465817	-246.86314675071134	-2870.4153160216565	-409.3315336934493	0.22320965067384618	0.1045305386092809	0.6311102399926971	0.270991053572667	1.2098347169565227	188.0584859182711	0.0	16.54953339101422	3.5457562018858555	0.04573629141179127	0.019941740732754634	0.0663890309881397	0.022817676755680007	0.11390838674452759	0.12040255055830586	0.05972282077947916	0.040114786490316336	0.09639656041591695	0.031995215892608266	0.0935153371346634	0.05186986304145128	0.12558876990697368	0.02011530401736253	0.04248357080368537	0.01534919332871811	0.0019339069063430716	0.027305846405476685	0.016553227277096665	0.028632833108869955	0.0061475064996575745	0.018236401959251965	0.02861576784077249	0.021351190022092705	0.0708252248041948	0.003992195968029769	0.012635563435761579	0.1253798004879031	0.01615149479955506	0.03126917454623214	0.03561589910267741	0.07175137872154604	0.001989321383761818	0.0008068015026940586	0.06156684136289901	0.00041670583939718627	0.09005680901173209	0.006710758178819901	0.013052098494779837	0.008379870527533407	0.04600745656220315	0.036999042794883044	0.010255271313065192	0.005351534538170661	1890.8860687695792	88.01633419857514	99.51891697665037	102.96367678479977	183.41229656760962	137.2111552404762	63.92904443739288	156.48327184351362	115.08378295822001	123.0882918313533	67.1937716642102	134.7018018518812	68.28855583044005	167.06363250088344	57.420362111378	66.26713382783242	185.06548679831025	69.918631754819	136.25062693402805	88.57814812441599	78.02763425631815	166.27262995715753	58.10568254699469	137.75447682135643	96.58271371697727	66.68327858634537	54.240668610335774	171.4607263675903	162.6841976449119	115.16698527612033	54.03250450459459	183.62257605836052	188.0584859182711	155.19273383165367	156.1307665944706	58.89789670939633	77.31311002021627	147.0192996094177	110.35670793872625	46.12812487049332	163.42927696909123	80.43635263956183	53.77466251581689	72.2430649537012	165.4879190385333	86.47778150423122	30.718941406441296	61.71730076817337	55.61533282511752	82.18704875946172	80.54466432718255	84.02618827935898	96.53062282207523	111.36909336334168	0.0	68.03138071373874	72.07924498998123	0.0	33.9598443365347	61.11656114132677	48.191806581846734	166.84755065712713	49.43488342031372	29.242293964323927	172.1081591915898	66.64826500125982	135.98151563552946	0.0	0.0	164.95135574578285	47.41306940007755	134.72110877130038	95.91987342183994	0.0	36.43456037122554	12.780382380036718	156.27402919091185	18.890051608722466	0.0	117.87192308369397	112.91041155916399	144.25915893237385	145.51648866367796	34.77374002731301	71.11196930642969	136.02394726477175	33.00871305310443	0.0	139.87443639803882	65.63376160439961	46.78229020376812	0.0	88.02948088619875	64.70440622355032	0.0	47.016404646212386	0.0
60000	-3515.1695884774776	-246.92622566904282	-2861.3779367151565	-406.86542609327853	0.18453019954196992	0.14669658337078761	0.8334285339234401	0.3722035850252952	1.0427740212044674	187.19113139360581	0.0	16.84921887090203	11.675712144532756	0.06360130739281236	0.01320706045153875	0.04354983317826642	0.008366360663477315	0.06196567835043449	0.016895576176915346	0.13544636831249898	0.05271623748419564	0.10211924211411653	0.02364988716908388	0.12494748158541842	0.051691185140973664	0.014517119083653735	0.023206983910230874	0.031093320598471516	0.0043719190589163156	0.022388265620502373	0.009753436869851133	0.0037658003167939493	0.016336825909537077	0.002115669152833197	0.01038842754618095	0.029058283892357425	0.021077297488809613	0.02223862770033983	0.05415237731804687	0.005586864826338929	0.054105012301070954	0.048099066267910315	0.07420227192806006	0.029587162701533262	0.08267957956807223	0.002890682435875682	0.016963866443138402	0.04683726278647164	0.08652355701983129	0.07042743142512346	0.047760857485963204	0.03247515140603366	0.005436984611874352	0.036754484527963246	0.04808042232793149	0.003947686961959962	0.05705244688869392	1900.004091775395	86.72371545791972	99.09007185550627	99.28925242707591	186.6672959569704	138.4691661242513	69.8754937071362	158.56666459252506	117.14216021294622	132.88638698565646	56.90209467906721	137.95508007433304	66.0074937729674	170.2482161297746	56.333692554646994	64.81765839731925	178.54305259381016	71.0121758186135	136.3552068306796	89.61177703976732	76.27508851712946	168.61958847853947	58.334541803332236	138.49946500977532	99.15057859927732	66.44205625835005	57.283076437780046	169.95224074444712	158.29150443814171	116.16791972329189	52.27231541447115	187.19113139360581	186.2710793682122	154.74852868368419	153.1418794227958	58.94660337369803	72.53680744630626	138.69674620688156	114.33141095496012	47.37531644982427	160.65554891153621	80.13089068244425	54.56833313390054	75.48807645201914	165.45106818963387	82.42726192752059	34.45850262864518	59.39814787094718	54.88555461397481	85.05426934387293	80.37841867509881	80.4243207358188	98.15212114888622	107.68580339572111	0.0	65.93875315785566	71.69575571866241	0.0	39.298040153682564	63.259789459936265	49.812650299880126	165.59950775511413	50.90073251585467	30.002275192023102	173.53911400890195	65.61894999516058	136.13434546379645	0.0	0.0	165.6635178815236	48.07481807218716	128.38737338856998	95.57451014636551	0.0	41.28009391878394	13.692455071080191	154.27516499309337	14.735174804856669	0.0	109.47110646529761	110.62619476486427	141.30719819562086	146.905153704455	38.312274931444335	71.70904062546886	134.5529936892796	31.090843225444708	0.0	134.27178079018603	65.63596780009149	45.94569235174131	0.0	94.5966634769367	65.11698460987354	0.0	43.76397664326685	0.0
80000	-3499.110637321193	-245.52672617660346	-2853.5178916325767	-400.06601951201264	0.25613256666404255	0.10984659373020188	0.870170493079882	0.341669586922992	1.0230518843089804	185.3859799422066	0.0	7.807876951465497	19.589623632857844	0.09114392197158185	0.025974365431585874	0.12133374755067283	0.003706402881497251	0.039855612064563825	0.061157722942535624	0.06133378129751332	0.08194999334831962	0.07661932608084925	0.01579127644981403	0.03535296689692293	0.02022741898319652	0.012363132554916133	0.013074522217952963	0.018232797862783423	0.06514478371709646	0.012142939723777845	0.01685501388695282	0.03254120720488862	0.02800408507647298	0.015448377743734903	0.0058405020967632545	0.022493766716331437	0.01341596799425143	0.0062187525014133485	0.09136177048555605	0.01104358339166725	0.03880682335430345	0.0582216521831662	0.06259978184237935	0.08296737496980276	0.029590375791595125	0.019206479876797678	0.0222186059712641	0.04086506426994966	0.017540609668699827	0.05601973030571286	0.0040187463649863685	0.014663224973218668	0.013460005787237668	0.006421778143577414	0.04688084426348399	0.008364321022727472	0.002944479511964448	1844.9174581940506	86.82183718926085	99.61153638471309	98.29897717142092	182.97597943538716	141.26529391953238	67.00391670042491	162.12645063147957	123.1391470865328	122.38868951752875	53.21043113846624	135.40725196608975	66.17224528021463	177.75572320362502	57.06214159466299	66.30904676774671	177.9271637152843	73.33688703968951	140.8786552278922	88.17229650364129	76.46833709989997	168.75954615726965	58.06832683563633	135.5421046468802	96.88249742915535	66.5894593106884	53.21950391451852	165.58393100197293	157.53080255329826	122.04241905218464	50.26238703008472	183.1169570247084	185.3859799422066	153.38268666235618	150.2666256630222	58.69938699806128	72.52701891515126	140.53126835269012	115.95579867502168	45.48032940361388	160.48300135476575	80.52099833192209	54.331234245599745	75.00671164121202	167.22221349354783	82.55446353410814	30.47641245330422	60.500277673528366	46.579221112564504	83.4644522220858	80.02154116881673	82.96410164804162	92.99638474686327	109.3664966946359	0.0	67.18709318469325	71.82479634239218	0.0	38.719069607786636	63.960089147507034	49.96655432538859	166.0446907928274	50.53547001000518	29.013880090813913	173.49807768968935	66.02208067060992	132.94968395271385	0.0	0.0	165.3486359252031	52.079640276980946	134.0110910763453	94.66106411491478	0.0	40.70624444516803	11.846222823800241	156.154903212548	16.725804324200013	0.0	120.61295059736064	114.03625166428671	142.63724899888973	143.7127779662273	38.323263191217926	70.52124595637638	134.84462297359275	33.98973318199615	0.0	140.5638323401098	65.8184148577727	46.631071374500266	0.0	94.4648825926308	66.09070996324442	0.0	46.60103863627906	0.0
100000	-3492.0384726265997	-247.23170769391422	-2851.031841287685	-393.7749236450004	0.24833007118287734	0.13626607085696127	0.9463995976464769	0.3457965803775692	1.1184771595153344	188.89633754019627	0.0	14.665559998092805	6.354864044906363	0.07922198044254772	0.03179197491563742	0.031028984473096724	0.0021154080066534114	0.02738071717847484	0.06865533370529518	0.030836968647225783	0.04190040802714259	0.028373742648506374	0.0639637938977305	0.09098894545071565	0.0068091652490146716	0.028957624313648896	0.013389329574102453	0.005090841671262546	0.023833708256593727	0.0067128372268795205	0.000763504698897539	0.03538804576065257	0.025271008139879026	0.00827702205295015	0.0016575970512875294	0.02328446055968256	0.013923484828069172	0.10417378996564575	0.023421375865266495	0.023307580328830298	0.058311891766681986	0.05033040331236216	0.029411990508266886	0.020782733992612396	0.14264099476905048	0.0081453529792334	0.05079440946213472	0.042220073718173275	0.06064959051139102	0.016760096346714364	0.1333091146000807	0.009756678091529285	0.0003942143689309127	0.038171721271863905	0.020786935087713586	0.03233489581788929	0.021465359201918863	1869.8391634794511	85.722421252643	98.02911628455293	100.61136786806895	183.83231663841593	142.54470062086975	64.42538476612667	156.16374406851162	113.70732323768013	120.32604727742965	57.676060199062775	135.68813440073558	67.41735474529807	167.32259070382509	56.16804279352339	64.50905122046589	178.0923095523782	70.57694554504191	149.65330395321587	88.27119985601031	76.29518608955041	166.3450796331189	59.55653247682732	137.77106285546876	97.07629619401055	66.50394753991885	56.61277622840282	165.74129886877253	161.12728693587061	130.02027357106107	46.35665342113548	188.89633754019627	184.4127857260826	155.6968106061593	151.14205656154894	58.57132263228728	71.964396599399	145.15948051901805	109.12207174328829	46.94879093082509	161.4020533426656	80.37559452912491	55.9035791451906	73.58563038055057	167.37218211527193	83.25231305760947	30.563708148254083	59.475354921245106	48.31848038412378	85.1871903531074	79.7012070854403	81.06640229126853	97.2095951813016	111.86275934280764	0.0	65.50485520627257	72.07941133607191	0.0	40.2578221472547	62.75090802842465	50.57291239863099	166.16941257360529	43.24033279360719	31.24390215902349	173.5042894183802	66.58982813611766	128.68366879521747	0.0	0.0	166.1166541944559	53.941754864424965	134.5099052179737	93.49678545955362	0.0	40.09968154960175	6.450210388248893	156.01853767197517	18.091218952105226	0.0	117.65131298610515	105.38719542059806	141.5896437777794	146.61041204032497	31.757179304626145	71.66635611399356	131.3172053032696	33.86993756280341	0.0	145.55430926498278	65.9955748834967	45.30795432128205	0.0	95.18866598743445	65.67584611544972	0.0	44.546755574365775	0.0
120000	-3501.1989188633884	-245.65314693444245	-2848.042838936203	-407.5029329927429	0.22639418498813899	0.1513542160788422	0.8793207418746151	0.29523424287093886	0.925506089750893	184.3328820143777	0.0	8.013479821359168	8.126074018224068	0.06519737346730332	0.023960730214060283	0.07698856355454119	0.0034600870682127	0.07244203098090535	0.11158274814342473	0.05503620734191713	0.12466504215828027	0.026772835010679535	0.03824206452540857	0.07224479772716186	0.032925887630700076	0.02265673412690728	0.02897648415588034	0.00820466654102961	0.055995823418234496	0.04767275934708118	0.06681898165028499	0.08496703159840813	0.04018959814980807	0.011418195876417925	0.017680581214259045	0.019516457735063282	0.025959102745484214	0.14258920504792835	0.042426620490166635	0.017613141530198353	0.10766750814151903	0.0027757604296978103	0.038758957884286446	0.06019352022007577	0.10591711834479861	0.027559389963956658	0.009694576927104586	0.02877470935592931	0.006812057972801667	0.010867019528754024	0.0938310258569513	0.00026729707727097407	0.019655777501851206	0.024921376201863802	0.012715568979146647	0.035469622452270706	0.0016089532130739318	1836.8496638431634	85.87349331313168	99.43324695013872	100.19125586707204	183.05921160120403	136.7598115551462	55.7007029940276	160.82253525059625	113.06989128687815	121.77613361107646	57.80109039273872	133.77687248142092	69.74294137689613	168.8928272336253	56.791125428823044	64.70328713162023	183.5034970764036	71.89123904168811	139.42442189927803	88.0863811725739	75.89221988401573	167.50694834807226	59.384973609120465	136.29518492511102	96.20298207452934	66.36820343397153	52.3828732770073	172.90271174422276	157.63924142207225	122.96628964392215	43.820036163012276	183.3879054897211	184.3328820143777	156.39437529821757	150.37917116036982	58.63804878932662	71.82063920137522	139.09268782059183	107.92957989156388	46.07675192581045	176.41302862431738	80.06840265504009	55.41210160748304	72.14067064415318	166.75772942523463	81.4923987617214	27.589164543073515	59.89121253204999	48.88897864609865	84.52601255480185	80.34947903692819	82.77655118612266	95.15080319241643	110.86538679340416	0.0	68.62067791580844	70.76918881348985	0.0	37.82330628862291	65.46719771542742	49.07759103003809	166.59360561546043	48.373606707781704	30.55394003386623	169.6720169221702	66.25093839278145	131.65908686828143	0.0	0.0	165.93701394842478	54.48303899136374	133.31411203522225	95.69472744261162	0.0	32.13622402933574	9.71614370466354	150.63771941673153	18.567304774353456	0.0	115.96169590190787	115.19298857705924	143.9396679915333	147.64169152379142	30.316453477757186	71.63437872997308	131.1639703675534	31.112889353475616	0.0	146.35496580002092	65.87234965366267	46.934749633199594	0.0	94.49736286880109	66.71993146365264	0.0	46.15892662426256	0.0
140000	-3499.66185967352	-246.2596597726327	-2849.279235879788	-404.1229640210995	0.31431486417278814	0.15027992529890746	0.9049823831162719	0.3474821814013219	0.9993766854078971	185.71730643295092	0.0	5.355574735226787	5.383141326534276	0.05747306438305558	0.015192160164335196	0.056409378218187346	0.004611800771984575	0.02807997815690227	0.03624524074789539	0.09163104953121488	0.022126072515464227	0.054843706847280946	0.01839066895268804	0.1239854190047999	0.04979441230185709	0.025516056587975303	0.09214613794570509	0.02058801086208237	0.007284333213817291	0.02648205092709583	0.041672550472324585	0.010327806372443498	3.1233262141911325e-05	0.01890095911654455	0.01666790000477942	0.011015776929713537	0.02565709672178401	0.004167821408267417	0.02435948313858629	0.016310143742194545	0.045226672878909926	0.014565210540864116	0.03146750033461658	0.017002653457311626	0.06873196509246801	0.0632883980815611	0.03332631080086089	0.05960068365042786	0.01767339464172547	0.0473554118988901	0.025810079285945194	0.021343454491648376	0.008020964367427687	0.013051417737987632	0.02507717949137936	0.04479769127705353	0.02703417698090158	1827.7031363734077	86.14202730676115	98.08525878936214	101.94260456455677	183.5279943967835	139.78544224277448	41.2666411789011	157.82804939993522	112.78296419325513	123.48651516087723	54.804304564648255	135.32415736500727	67.13764502804123	167.51377424512083	58.6801660854699	64.49012634740875	181.7026497342011	71.15947517867411	140.864820963209	88.34893296978589	76.83959963088279	168.34757789695158	58.31648694301071	137.62320172662442	96.22130372451444	66.35727051517632	53.4488849161787	167.25379375201777	160.73562313672298	118.23676207703414	44.48912644262263	185.71730643295092	183.58433989384213	154.9186006539507	149.61239448532044	59.16379003597029	73.67457061768819	146.84625760605093	110.16653834230019	45.81567445250778	162.70609502878165	80.05719367942538	55.63241458045657	75.57158695842772	169.94401535923765	81.78247081792495	28.71699422152295	59.450782005571384	42.54483836431512	83.80409652925258	77.4860376235755	81.8552854957067	97.49323021041604	118.40950164288472	0.0	68.81936514947337	71.65056795034172	0.0	39.84968687185516	59.71363740077832	47.972121442141564	166.61260514924783	51.362977638642164	30.54149024583507	173.36218174441996	65.85670119733673	128.95582423321127	0.0	0.0	164.0611036960159	55.81930526890781	130.18537586556667	95.91082352749531	0.0	29.84282098530045	10.831945535721017	156.69097320974075	17.069086308448735	0.0	109.29376301253538	113.9016190856367	137.97876696183846	144.30569032058926	37.66028788588427	71.66402372884957	130.246296884086	32.22907198131536	0.0	140.95288639010977	65.39503062267654	47.12131709416685	0.0	94.47379945218508	64.98645730422032	0.0	46.580151992938085	0.0
160000	-3503.011505960075	-245.73493529424522	-2850.3384128240405	-406.93815784178923	0.20276358945815642	0.15616359363863846	1.0209002830248863	0.33937913119820334	1.1783601906654826	188.11910481895558	0.0	4.570059371141646	5.310725604267418	0.10405015146990874	0.0323609481494632	0.021004481449572267	0.029491919918451365	0.08071010410702452	0.047774161464428845	0.01887824105912173	0.07385099069835688	0.11589878291627267	0.009449269751278268	0.10856817354198438	0.036651703701210105	0.02138094720031817	0.006366359415427954	0.005756248161037436	0.016751062185432593	0.016496619368536407	0.008761102036197824	0.06030903486819712	0.00017971001933046493	0.02995497910311726	0.013716019216363754	0.018512828928280857	0.03542512034599506	0.0387466916891827	0.08265605595630358	0.005789968321599296	0.05481189880389694	0.0031618169646434914	0.04186363591744971	0.08512771239825546	0.026259409666602604	0.019297344943572492	0.003996412766129501	0.07685336041307242	0.10029506414188692	0.02855498403428882	0.014210750848031873	0.03055572916213444	0.0654988453802311	0.00567692626311164	0.03305559718674207	0.005191794962425153	0.050829807058599547	1804.9969016639566	86.76673938460813	97.96194885636626	98.01716864944771	183.2362430867646	138.27889748183108	38.430407433134086	157.32493839981382	116.40393245756734	119.90432278986518	55.05724538865144	141.67550911234002	68.77361261411686	167.05163353241431	56.21524987623808	64.2868353393774	182.19658626756953	70.98501315522874	137.52480676068834	88.50699160506232	76.47604174410657	169.49264853245805	57.91085853720111	135.45367830753446	97.25670235716758	66.30824724436847	55.57774215764405	171.22721653597722	158.75773843693813	114.73109735122274	42.008564447741435	188.11910481895558	185.1434749806722	156.19074927405356	154.3451601414044	59.43639547507865	73.10602016279036	139.60686219796605	112.0762386913927	52.73810476497449	162.92887783425604	80.64075804908961	55.836236288217485	72.9232071034018	170.20663151853785	86.56018432916773	26.819571125344012	59.319073643453045	46.082156158768754	84.70413789362992	80.20213127866172	73.9804606017836	98.29524055509943	117.08017993917123	0.0	68.2356760991679	70.776728885079	0.0	37.994288659572824	65.85044579082088	49.83572977901365	166.85479333858717	46.49178611415494	28.49926672424196	172.90708887835518	66.0921649515664	135.99107138021571	0.0	0.0	159.39633908415522	56.55230996701484	127.75261777384745	93.76267115643007	0.0	40.196050510393	17.189321796439984	157.16151848029313	23.6291590090934	0.0	122.1419726473294	100.17171315178932	142.8639602978418	149.3859919843203	35.86947075999762	71.18282806227207	133.4197687680046	33.816874763092954	0.0	143.457850713603	65.83360860885496	46.68074354592426	0.0	94.45823795775608	66.82338103564217	0.0	45.34294179379562	0.0
180000	-3508.1261169452246	-246.41818311422037	-2858.9340097698	-402.77392406120407	0.21592085833990815	0.13830954807146773	0.6171039379864814	0.24827052313198616	0.9520253519774786	186.32215988024802	0.0	1.390885892975733	4.399980016413856	0.04178660913466058	0.021706705652309848	0.09674345500987266	0.00991469019754568	0.17138849351690477	0.060696802213887645	0.03367292454636362	0.030850079516722924	0.0469999806636477	0.0324983653039771	0.11637923054184579	0.022317890281638483	0.025250824883506485	0.07227699097184045	0.003846721690658865	0.07383571883889825	0.04355902373103115	0.03854913902430395	0.01735711898878899	0.02380645927961317	0.018701309117317856	0.016602451609395174	0.02814895277085932	0.02036495779089075	0.02611201890823327	0.06234838387645415	0.0072782541460374136	0.07079228904193371	0.015397062383372163	0.009553416384803436	0.1304536986574526	0.024186013675579016	0.003596998116250486	0.03858156788629782	0.021870583424163828	0.0011275765227269773	0.0798937963062415	0.07269642222975309	0.00544004095640619	0.04245508332426854	0.08852381505222975	0.015225807523796491	0.00887722505828898	0.06186622325042649	1839.3658449436703	87.17701640603134	101.99151745269944	99.7420074568379	181.79992295054006	137.52623772370575	43.23153657130972	158.28009280468214	113.54700275403853	119.97854563107077	60.54165737935483	139.31554773745822	66.02600154245988	166.8808061192602	56.2394615920282	64.40327524980638	179.69208706894935	69.85173657398163	145.92258946268	88.08950673713713	75.95190844392773	173.64647843851142	57.72574624311053	135.5457553205319	96.0251205091389	66.42798112757791	56.30913949610071	169.65805633220586	158.42863715895635	116.81784200026509	42.05832583196273	182.893626974322	186.32215988024802	154.8115924013571	154.73225769991117	59.371863292882175	76.8995153895647	138.03302274268884	110.42575361297843	46.14757746674109	167.05247522907044	81.4550588320571	55.08050118626764	73.12139697909815	173.15829618967211	83.78803362029349	28.409089320928896	59.90937124325254	44.14860694839028	83.60642555747059	80.11909866859972	69.41054616504353	98.27722608162293	126.38783047129124	0.0	66.58953089842497	68.61580551377557	0.0	30.03193705974311	62.66076660203535	39.34366904562079	166.6987421096465	50.74165617952229	31.267505539977268	161.6088477752436	65.94504373677869	134.71666667429594	0.0	0.0	163.0074329022402	50.694813653621864	133.37711107416047	96.00506311522146	0.0	38.15601896073475	16.410651965334154	156.91004832766222	18.69813573378558	0.0	115.54207974074413	114.0997584702393	139.8562774507413	148.1170052274758	35.364630672592966	69.22762489142968	135.72270442755638	33.445951808198025	0.0	145.90432705190472	65.12223091106904	46.82925412554629	0.0	94.20887909003882	66.58407307163856	0.0	45.92052343134679	0.0
