it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	lambda_21	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	mu_21	tot_length	Acanthoscyllium_TS	Adnetoscyllium_TS	Almascyllium_TS	Annea_TS	Brachaelurid_TS	Brachaelurus_TS	Cantioscyllium_TS	Cederstroemia_TS	Chiloscyllium_TS	Coelometlaouia_TS	Cretorectolobus_TS	Delpitoscyllium_TS	Dorsetoscyllium_TS	Eometlaouia_TS	Eostegostoma_TS	Folipistrix_TS	Ganntouria_TS	Garrigascyllium_TS	Ginglymostoma_TS	Hemiscyllium_TS	Heterophorcynus_TS	Hologinglymostoma_TS	Magistrauia_TS	Mesiteia_TS	Nebrius_TS	Notoramphoscyllium_TS	Orecto_TS	Orectolobiformes_TS	Orectoloboides_TS	Orectolobus_TS	Ornatoscyllium_TS	Palaeobrachaelurus_TS	Palaeocarcharias_TS	Palaeorectolobus_TS	Palaeorhincodon_TS	Paraginglymostoma_TS	Parahemiscyllium_TS	Pararhincodon_TS	Parascyllium_TS	Phorcynis_TS	Plicatoscyllium_TS	Protoginglymostoma_TS	Pseudoginglymostoma_TS	Pseudospinax_TS	Restesia_TS	Rhincodon_TS	Squatiscyllium_TS	Stegostoma_TS	Acanthoscyllium_TE	Adnetoscyllium_TE	Almascyllium_TE	Annea_TE	Brachaelurid_TE	Brachaelurus_TE	Cantioscyllium_TE	Cederstroemia_TE	Chiloscyllium_TE	Coelometlaouia_TE	Cretorectolobus_TE	Delpitoscyllium_TE	Dorsetoscyllium_TE	Eometlaouia_TE	Eostegostoma_TE	Folipistrix_TE	Ganntouria_TE	Garrigascyllium_TE	Ginglymostoma_TE	Hemiscyllium_TE	Heterophorcynus_TE	Hologinglymostoma_TE	Magistrauia_TE	Mesiteia_TE	Nebrius_TE	Notoramphoscyllium_TE	Orecto_TE	Orectolobiformes_TE	Orectoloboides_TE	Orectolobus_TE	Ornatoscyllium_TE	Palaeobrachaelurus_TE	Palaeocarcharias_TE	Palaeorectolobus_TE	Palaeorhincodon_TE	Paraginglymostoma_TE	Parahemiscyllium_TE	Pararhincodon_TE	Parascyllium_TE	Phorcynis_TE	Plicatoscyllium_TE	Protoginglymostoma_TE	Pseudoginglymostoma_TE	Pseudospinax_TE	Restesia_TE	Rhincodon_TE	Squatiscyllium_TE	Stegostoma_TE
0	-4351.4026997800565	-258.90688894967656	-2949.7019663339497	-1142.7938444964302	0.6258741378349282	0.6258741378349282	0.6258741378349282	0.6258741378349282	1.0	199.49684026749514	0.0	1.1	1.1	0.37759887345377907	0.2551056013728402	0.11876641153881147	0.11854678386754439	0.10359793339957722	0.16926004834486869	0.18740162886723205	0.21858657843231494	0.4544381181285335	0.14486553782942793	0.11908123456483975	0.18988987457484444	0.5850702172395941	0.2088766780010263	0.26207323210763644	0.44182337038980546	0.129947995839642	0.39232010359280467	0.21856190107885617	0.38271353328686475	0.19926520578525195	0.14681273131046851	0.13227318546609315	0.2713898654207981	0.5343940003032482	0.22966424698900637	0.14445808438625787	1.1773547475726993	0.1419245136876349	0.6527341315278278	0.2050023892922823	0.1146884765889829	0.2644051495555205	0.2665124110819169	0.12710003659526414	0.14514599452660953	0.29636647650073633	0.20398487258731568	0.6468395868324398	0.12502528049562192	0.16081332438894225	0.2873291782606301	0.22815128072910149	0.37290182382599124	1875.5599725346572	85.28076186837315	101.57860106284772	101.60367686571477	184.87532291662333	148.31565388875583	50.42427301710381	154.85491295768995	111.62608538616163	123.49439491494584	71.66888622121591	136.07232331834032	63.448028817994285	167.78287065970846	60.27633163540863	65.59425477328921	181.12195340234626	69.66611445920921	136.16953488466027	89.74723071378185	82.90767753600535	167.21972889502626	57.155272110693396	135.5309220152701	94.61270179057753	70.53586807244943	60.54153658665345	199.49684026749514	154.7006212662196	117.12410547909894	52.894332593533434	178.92739233428335	188.79159127655333	156.42336625669085	152.13767380596303	57.51101299826119	70.30140278636667	136.38859723654505	109.23231702703143	96.34640981054652	158.76221373131406	82.66165937153166	56.369728825500495	78.24939032764549	165.10288852384153	79.7378127138797	25.5019325607119	60.83132912650723	38.93500970065838	85.08520279929984	79.23300314692982	61.41478504657164	99.32803341377816	128.2832963199383	0.0	66.28117877288	71.12787048863893	0.0	41.6367048972337	59.94886398752008	48.58471594942253	167.72770798509856	54.54900503916749	32.010112046242355	167.96515838301005	65.34162100417976	135.51247730781716	0.0	0.0	167.18563676960386	56.739946554938925	135.4854011968856	94.57002113485851	0.0	39.0075502431173	31.008512452050837	154.39443833092733	22.24819545966818	0.0	102.88033691856369	117.33921152155824	135.14023086107352	151.95767087288976	38.59346651375582	70.00479443689942	136.1580082599182	34.60187397664297	0.0	147.9331680868514	66.11338601877225	47.3401228999097	0.0	96.27772027298282	63.960088617536975	0.0	40.0030562692341	0.0
20000	-3544.006167426723	-248.69788214171882	-2893.304217529998	-402.0040677550064	0.14071019777220262	0.08114275895837024	0.5112720009672427	0.2751673604531777	0.89396787380482	194.27911741448497	0.0	1.0322651172706963	2.239048122501402	0.06973422049479559	0.020285061369764358	0.004588939997861168	0.06996732180076275	0.095827015455101	0.11236676510897585	0.0453230737214025	0.058605428112186234	0.04200455043808531	0.09798171244079372	0.1029970959424071	0.018650666447101245	0.026917351604292105	0.0127129907282645	0.01580390568514613	0.007397254700434305	0.03172890855876581	0.0030493068294265247	0.0018533488739462592	0.027173851239019067	0.006264672175407579	0.028122724523389413	0.027253329279557818	0.018962696950881403	0.06601003292496647	0.058023912306360684	0.0294145654180177	0.05002152416558596	0.0029368117776630777	0.025321735091047987	0.06889542858727955	0.03815094412812212	0.040832376683802074	0.003360288047183168	0.021358095637371264	0.00919943643463698	0.053445796682321724	0.036413250115692644	0.042334220684844805	0.06774403484046856	0.03936136329497094	0.0149943384664707	0.014803759645639574	0.006758141317907736	1952.9681828528696	85.4191067517935	112.63669089610045	102.16765795770537	181.0439713900275	152.60702754655506	55.92438389759456	154.77864308873694	115.60947855973164	124.61199024902696	61.184796329979626	134.90117381933786	65.5717146506393	168.691100454515	57.95936926343182	65.3426959880338	180.14809867567976	69.78698396585277	137.6907817500996	89.57526922570152	81.25917551367175	167.30461480663544	59.0072274427167	137.48352321349503	94.61853552255228	69.37868978516413	63.626802341398566	189.4669124021901	155.1493550291804	116.55461865396042	45.34278281473625	183.97793813214653	194.27911741448497	158.14028444895976	156.53218094994938	58.769804894473765	70.84676719379851	137.8576453068091	109.56181321599955	77.70621185096347	163.98451391858632	83.7053104687278	56.0548413326359	79.61403955095048	165.62005530944532	80.5628925537086	25.492775289992046	58.97733305270585	40.80508630603607	85.19525478733392	73.46045607036567	68.5039402975252	97.70774276932391	125.52479972539469	0.0	67.69192940731239	69.01902919611462	0.0	33.300258886056895	62.52844965007183	48.063051513606844	163.51652505705766	46.461755378113544	28.759206253478148	165.2718884685015	66.10350775114635	131.1449653312202	0.0	0.0	166.66797521203623	56.254659791735236	124.62234053513055	93.94070761752496	0.0	38.56359703245876	35.92725526549159	153.7718234122035	21.82164905988352	0.0	96.44403093833246	116.97390528143406	142.50980411728182	147.06974989530133	35.43066629012537	69.99029046440515	127.99768612391938	28.308303243496162	0.0	146.7821697359362	65.96199487028463	47.145904063228556	0.0	97.13192352533171	59.55659838029503	0.0	39.237804925288124	0.0
40000	-3531.4494842690615	-247.9387318290499	-2874.87985575992	-408.6308966800916	0.2028245949066368	0.06948724793940633	0.5269638896794934	0.2569952272629196	0.7279241438266464	186.26960665145967	0.0	0.5267916970722887	7.910034851319982	0.03708718637279575	0.02252547979638922	0.04111928420056337	0.11627722503168705	0.05833788561839361	0.06016801589276377	0.033787278767558604	0.020142321803270448	0.0704200163491712	0.09781868343112121	0.04905628198917564	0.012036264359426764	0.004993425851001169	0.030548442373401572	0.01150120863218678	0.043714084219812994	0.02740772503681169	0.003690688329087744	0.0015054556736648363	0.03352085488763083	0.02174576731191216	0.0037812020859927273	0.01199745219645446	0.03005715031655826	0.13413046326127698	0.02700059047906694	0.00886181889675547	0.06581839873011425	0.014424383332833388	0.05174264829478635	0.0517503080591895	0.07015203086404466	0.0037351899251659845	0.019744695493951202	0.04521728525799309	0.044611635848127815	0.04027103289614248	0.11607911779878041	0.03826855304486519	0.04180493335950263	0.01271401647069986	0.01884206732369485	0.040767387827886824	0.007173920911325968	1938.606933585129	85.74774126962713	117.96797397909573	98.39584973782065	180.33208078656003	148.17000124173595	63.36945676010898	154.934590835561	116.6752384589845	127.69046943666207	62.318472943574896	134.02501782585014	64.07395587122348	175.72893042127302	61.90512246290962	65.77379596465795	180.88810479858918	73.03780032811748	135.93876768141465	90.70236252482015	78.14233085195347	172.07615778405855	63.06005121574719	141.0794572486971	94.87071078959107	68.8640213879595	55.84375304181989	186.26960665145967	158.59150948651018	115.50422836269583	47.87569389606584	185.64176616879828	183.36637238844258	156.6887273798267	152.98108608040326	58.31012821996507	73.81656110891288	136.59639453321083	115.53310066926007	59.04834633685133	159.82024425190735	82.54319471690087	56.62791076481381	77.79944785154312	167.62469306039432	83.62120047649569	25.721158854185223	61.29270515542699	44.352459782588724	84.86627654250678	80.74824170184267	70.38521654451318	98.30289692860737	120.40070561967804	0.0	66.76775664632329	71.65444780362986	0.0	32.3047063111378	66.4189636993476	48.93265940269041	162.31721587111232	54.192445641504314	31.973300529768707	168.32471432002683	63.1206701233277	135.83264556680362	0.0	0.0	157.86343638034162	54.86519700893257	116.57200961160815	94.49871424050602	0.0	33.069366405552636	41.34661234515701	148.01747119327283	18.72617390286966	0.0	112.81858901533003	114.01305808558857	143.6278895673995	150.1589880521316	39.96794625723281	69.64473284407407	116.2157415518349	34.97242327276701	0.0	141.82546103677296	66.14183652391024	47.32149608097409	0.0	97.24607002604772	65.37753841699553	0.0	41.79820318782321	0.0
60000	-3523.4531727918957	-246.01290958849748	-2873.9815621609955	-403.4587010424025	0.11643234936418531	0.07289879772257625	0.5921680791955243	0.21285559612104873	0.7093724090679826	182.61390074318868	0.0	0.6201713366848027	1.6312649582899914	0.06400477904522513	0.02396674077004007	0.011285668516599345	0.05697476678069984	0.009643222250853421	0.08649437976968762	0.030241750799417478	0.058721249188080096	0.0288336192215477	0.03962256450972148	0.06948409551981416	0.024693921440585926	0.044631933320745935	0.0016224947677762223	0.010869017551862186	0.01842550795122808	0.03864366011474899	0.00437858310099871	0.08603273148480647	0.0015030553020050326	0.03348003470825306	0.046075214394327824	0.041364485073348445	0.009194503448004477	0.013565392732486685	0.06039656868217349	0.019332305428903605	0.039080164681802254	0.014424099745158262	0.020659005825165264	0.08000966061304174	0.036159582750575237	0.001082133893162954	0.08753945971164236	0.04859053353220093	0.06514070775402979	0.04360731346809248	0.082473790028179	0.04684968397928481	0.06909894783606961	0.00976941761591491	0.0038287441462711647	0.04407520639428527	0.005909520895855839	1918.3675314947684	90.62256872257805	118.62982801157428	99.2975118437147	180.52691797388084	148.4489059367577	67.39323466357779	162.8555247223999	115.74787733271744	123.5833556915837	60.18347110972477	134.45262922337736	63.793933680249495	171.03460632454278	62.071441465979774	65.55139712552247	182.37905777361598	73.29014523735928	137.01110621225033	91.02175697430886	80.09117293763879	170.81801491825053	57.43761033436942	139.2732535012755	94.62632181923641	69.2959481873657	52.116791667475326	182.61390074318868	169.2621722414403	113.51167485593662	46.843931219150235	180.28079125635222	182.40788288327064	155.724380264376	156.87863239451366	57.108003510753	71.08218558326857	142.5572938753454	118.13885205104293	56.82636042405537	159.06453803779516	83.09811970879592	56.262904852340824	73.8179409745979	166.80420300486952	82.09198586780785	27.40062600442239	59.0413999016497	47.346670748411874	83.00230585641793	80.30522905452442	75.97402567071933	99.52009759917944	115.33047679465348	0.0	67.98965781140276	70.1103903824458	0.0	39.00081900631101	66.85363075686095	51.36353312464701	166.90904867949132	54.488702838720165	31.88452801613809	164.81283774540785	66.24730898777236	133.46076834980016	0.0	0.0	166.69409892806686	53.97327068996819	108.24721643682169	94.41981127012639	0.0	31.685212647660325	54.83231597313257	150.5362255857252	21.55907615364901	0.0	112.33830416724865	116.66086033840314	139.2774527943333	147.64401298400034	39.90880403291867	68.82279492931526	113.46037350053736	33.73805018226801	0.0	147.54545820473285	66.09239964454152	46.86474867779931	0.0	92.59909393880781	66.21252676900222	0.0	40.98583377639282	0.0
80000	-3523.4834556310975	-244.91211256265197	-2875.813112161021	-402.7582309074246	0.18033163430774973	0.050326777577064594	0.5879281212255014	0.2338377192994419	0.7610898585238384	182.03834441669147	0.0	0.4168074246230596	10.718062289911067	0.08939026872767172	0.027878765200008444	0.05384301801266864	0.07241530228896342	0.029104542901397714	0.03112255043934222	0.006838374320502755	0.02430818049221517	0.06566333770576792	0.05255705272189379	0.09916209178249741	0.00041785770243405325	0.02865818220196117	0.0006343475223318998	0.004524753218935205	0.021027941822486452	0.01799206730998425	0.025524102902526075	0.014663585413550739	0.026583263859912488	0.0077888599298339325	0.08440737243584069	0.026329406023384863	0.01452021436414877	0.13846296051458085	0.0963209083255352	0.0027074126139376375	0.01969233989769687	0.05121699614899231	0.023610352576706673	0.20169223039050788	0.012065522985617886	0.01972540777463214	0.05441996527662122	0.004100343378703563	0.02382894792397587	0.06605822378809535	0.08334013213663569	0.0010514749241814603	0.061559393183755695	0.04294733396843186	0.05488800774099627	0.007690104290659515	0.008822381597519456	1932.6867803374253	85.52056501333502	111.89915809605081	97.96403477914215	179.04241766605801	160.02276838434028	62.45268700247433	155.2338679071744	111.49828903575288	125.94353819805009	58.13469091983886	142.4584846831775	64.00693413889488	168.91469444977318	61.985614121382284	65.55557516584318	182.03834441669147	69.97762836305532	137.35030734967378	90.4685267575743	76.38572521852193	169.08047760771177	58.909080314974936	146.6457976242114	94.91397388802186	69.04308714208645	56.629085455447104	169.07677690640386	154.5656989632616	118.64103790093539	47.07209455008018	180.3595927990672	180.44896506900488	157.47950317333203	159.67328236303885	57.13671289893341	70.35297466381934	147.2243496929769	124.00889336761138	57.51855426929113	168.14423265621235	83.04563547766955	57.60812800751814	77.59036153655161	172.8031415726319	84.33522278346301	31.571957920987163	63.46849116492165	46.989263665186456	83.94515613005773	79.68549818298139	79.80158579943608	98.89489304145548	114.27150145181675	0.0	67.66253172743953	69.64401336267576	0.0	39.23363164286205	66.26870793344725	47.30974671667918	167.3725090260181	52.59033022465455	30.034669930752273	165.18162934945695	66.03274164100947	135.80087883545517	0.0	0.0	166.86119899668267	55.97793093878771	103.06909123595257	94.57306907040926	0.0	23.78201575936101	51.89088908778547	152.09865751607958	22.943140192076505	0.0	114.04974735520796	114.59858315831906	138.76495377691583	147.5770656171747	38.55433711184054	69.84883280056492	130.48686431124878	33.37650255878322	0.0	145.20759687535696	66.00333746598238	45.70287488182194	0.0	96.1526246821349	66.04680643307115	0.0	37.20729994297592	0.0
100000	-3510.9044584526537	-244.50943851883193	-2861.7248300460487	-404.6701898877732	0.15366057265580496	0.07175273037528705	0.6627981558545	0.30939051322942757	1.3861265509238587	183.14222393665156	0.0	0.6355607259612334	9.039556090873898	0.11356417649176268	0.012463663909733372	0.014174516442045182	0.0288425624689368	0.025400224720082788	0.040585414847597985	0.03466094943962828	0.08365901429729349	0.03807180106041277	0.1667992243863813	0.053447649126293954	0.016624111245845057	0.009318959145593653	0.010019939769966377	0.011210578616716338	0.009452250209856114	0.047621491473624995	0.0111203300531205	0.0005965694374806121	0.018180026239518032	0.013091356962828041	0.017555926666288694	0.015110196273602465	0.014444741207198441	0.052639619731188116	0.011948939396966897	0.009918689437024163	0.01807026066124206	0.058231222771999464	0.07400427526657916	0.06869888040006554	0.031666242184833465	0.05525261933334503	0.09909274539253067	0.04657408088423391	0.0012546045341419799	0.056304072181236196	0.11791810841491998	0.011253880727685333	0.03508896583062552	0.02016118318584938	0.016235640522374955	0.008531743907797281	0.06587649868010208	1878.9546601647498	85.45985000761779	112.57417276448885	102.95965018727696	177.75821920584005	150.0355998747481	63.478473329345164	155.97542559447362	121.38768335210403	126.09946949805345	54.780481283003304	150.1658837389631	65.19409856472114	168.49526804596866	57.819876872839124	66.11685022407792	180.90257840294342	69.98568944187497	136.3095766932455	89.96399290383852	76.97050910757461	167.71155647302422	58.72336644827011	146.16211955144234	94.76323858718301	68.79913280983381	55.32867169672191	174.52120423022896	157.16532390474123	115.85972065371149	49.01788235915916	183.14222393665156	182.2087759427111	156.10723014206536	153.54362190832276	57.51461557173505	70.79897531726375	146.6283552371969	112.18191642839713	59.08000763045929	161.7270757973469	83.37289314977787	57.942050385634545	73.65841744575208	165.23035246078547	79.35107108584074	29.842420255938094	62.22458844542314	45.599628765614085	84.89913956442861	77.46153840195187	79.90288751408436	98.69941088400685	117.20327831000718	0.0	67.88475529924636	70.80934798612104	0.0	39.75789890333586	66.86285643197054	50.91259168266872	167.26507937279433	54.16493807242413	31.057750154651803	168.79093029475754	63.867820904932884	135.48830691578496	0.0	0.0	167.15187766806307	55.813166402885834	109.90166496418344	94.38797517961967	0.0	17.548180474548708	57.028806635265745	147.95733675664889	21.923826057863	0.0	114.21245763351789	117.62065257668253	141.55153387882567	150.07051977008945	39.83612666307871	68.53146094674365	134.6070216664784	32.93642981040739	0.0	147.7314937308981	66.00484429727929	46.74404247546502	0.0	95.84886513823254	65.72014837486104	0.0	33.52816375467558	0.0
120000	-3519.3151931974317	-244.38392796102013	-2877.0180256959666	-397.9132395404449	0.15960995819489512	0.06527744063336735	0.6471582163707924	0.25597947445874264	1.036329191405235	181.72448308262054	0.0	3.0883290733336035	4.9660039785970485	0.11504599685532982	0.007531870082965874	0.03504002314359726	0.13108868673418048	0.011855640780925297	0.04720967710254957	0.003148135664150858	0.1632849394593048	0.012071035925973457	0.0293425927726283	0.2962898832904008	0.02313947811325445	0.01602012785760726	0.024760683933512544	0.02381456619865131	0.012357541709146597	0.032387596571637985	0.01771313112784004	0.014274298394174285	0.006506746395929247	0.01669506976152548	0.00798993718238683	0.029917954898569216	0.00844677946238578	0.17643271070588934	0.012786293090436057	0.007354270119330265	0.03076447333451585	0.003980824926883719	0.10049995924011543	0.00034737280359296374	0.08106574229765943	0.026505331694740557	0.05850858481750516	0.006026284789847262	0.0596461810209036	0.02906672198987328	0.0279930754149968	0.01472060383683239	0.008442410198309769	0.06843038435844434	0.04068811317453175	0.02752053412456257	0.05010213953488528	1915.8413541473421	90.0587412953148	120.76604251863597	98.36216439302298	181.32316192019093	149.13699603622905	57.82528863998113	155.2397776467607	119.8874917533677	135.3707574005655	56.32178235624524	145.58784690094495	63.464257829586565	167.9368684915458	58.257045738351025	65.4722688528776	179.5204001663098	73.94633439489712	139.54595142482842	90.19125494484298	80.920516611713	171.30235060767248	57.18069482010278	142.9856077065629	94.83818633947382	69.44337270650372	55.2014384013745	173.92878635306238	156.55001246159082	114.76169194346429	48.48085781976653	178.4388499007277	181.72448308262054	159.08519879210303	153.2723272626905	58.07776320272053	71.14580334998308	146.0165201788674	111.70733187934937	55.25539414255182	158.57865315426577	82.8788759525922	56.469825725661025	73.78334875998132	164.9870008630954	80.67537536238622	29.717853964810633	59.099503154938226	41.86567512515935	82.38154069741435	80.16365582219983	73.89023209869231	98.86964479781854	114.51372504465493	0.0	65.02527600138094	70.57045453332367	0.0	42.37998945795885	65.66084798651677	51.83531988504698	167.4310800476226	53.50445846760279	31.945857909286417	165.95320788810443	61.9156713966835	134.75331269936567	0.0	0.0	161.83131595340808	55.22463060272887	96.61612379531711	94.5484980877095	0.0	14.322111387254067	64.28229170870425	147.05435870166738	17.28455491215697	0.0	110.46108493007132	117.6334065164956	143.6780537533992	147.25041107879335	40.085699835040955	70.15612463281279	133.90719761934068	35.24391174310219	0.0	147.13786560503112	64.28955308574696	41.24665986591395	0.0	96.99669762525342	60.74055470804266	0.0	39.96099730128444	0.0
140000	-3505.3273263082697	-244.1559751495024	-2865.311631874085	-395.85971928468234	0.15562759318755323	0.09676107570943056	0.5703414810911867	0.22933884901222867	0.9365942282800521	180.89955289274613	0.0	6.995288877317199	5.392782947782015	0.1128261614112838	0.017023198318845658	0.03076924936707182	0.012586460414741393	0.025579522082693755	0.05046515728859088	0.0017762128021784594	0.11671765747722872	0.0035936858512691577	0.12067354860398638	0.11499376037123896	0.03267065661934003	0.03232006454527102	0.04151948998171543	0.05774978868482943	0.02795204311135307	0.02119656550360661	0.007224605185428359	0.022371599448242168	0.0055239091051005615	0.04282663604593342	0.008140423995852995	0.03074399215660562	0.020928820169546565	0.04319740151296027	0.020615059255621224	0.01010785326899953	0.03790468252232453	0.01613441817674507	0.12272640357796796	0.012273923638302342	0.12698312896375524	0.017783998883918403	0.022843196262668453	0.0036969708516407475	0.01951688721084416	0.04712904843828502	0.10087313878307917	0.026734343822046567	0.0005491430169402541	0.036526879103415615	0.06336646152528158	0.016992692773330553	0.0008296179605459706	1870.3875032080464	85.49111390619987	115.14719720372817	102.30356907965952	179.59640806559057	148.11501220399805	58.0978006249052	154.83443654479686	124.96239751021417	136.31324360532741	59.738957103970385	147.58061244474712	63.88911038409971	167.75329355511343	57.920183412634714	65.39002261617328	180.24646519175522	70.28533335530678	137.62049738818	89.645549890431	82.90635167803842	167.2220959625507	60.56756655977782	142.0238061996576	95.46945094582175	68.92168136155502	55.975756739203376	164.38990384529737	156.4883120551662	115.73711327575279	44.16716446651061	180.89955289274613	180.50338398154042	157.2782013817629	152.59988307453943	57.96278045748511	70.30196901258022	155.41582390264466	108.92560256664179	57.843659356658996	161.29881770163175	83.16288254301556	56.363263203320365	73.51629680574027	166.07407647515623	80.38027650287142	25.65450173904305	59.37390720015843	40.16815933791364	83.90372051051605	80.13031632012101	81.79739749179791	98.97054018471914	122.77499603263688	0.0	65.09736430158199	72.14874635967398	0.0	40.520768189071184	65.72421605003665	51.95727056996622	167.44811028013712	50.741966606563494	30.932386508858748	168.28621459636	64.11728665914988	134.07262721219706	0.0	0.0	166.80437204021493	54.774622112893745	104.93627419501657	93.93688751834401	0.0	12.7475134836582	63.108105732476425	151.92766543114922	18.48137544466953	0.0	112.15396965587672	114.58261587299093	142.32214239594538	149.33973523625133	38.81527995238221	70.03421096557788	133.64615039004383	35.0382778195188	0.0	145.96874771353262	63.92305716323235	44.484494550074935	0.0	97.25517520261776	65.59970377699197	0.0	37.63163757672043	0.0
160000	-3518.04969117915	-246.54691501226839	-2872.905360644734	-398.59741552214746	0.13274171617190422	0.08354108946558084	0.5880859523639864	0.28698880180614667	0.8427169026111782	184.8572724389235	0.0	18.62377586843276	13.014446931898267	0.09951603023238899	0.028538862126766203	0.01600688771937128	0.05851566421463997	0.014321402288837022	0.07976757490093699	0.005744288599788472	0.030039302148061046	0.045662122100502384	0.08277719385550271	0.026784849367771806	0.013795833135508428	0.044548965832612704	0.0012738602515827905	0.013600376338905174	0.00451120382577392	0.032981142998291246	0.0012843211961050362	0.01564044103339796	0.005551825886224219	0.027836650011115315	0.020269151902834934	0.05338406950385328	0.011633588397072877	0.05537857174248165	0.03804635844406625	0.004404417288479215	0.10763550587025324	0.022317355849166585	0.034441443800449834	0.012253661553882704	0.0836584050172694	0.011140178367437612	0.013028448172077428	0.016820753839140622	0.07021534674112143	0.06780763405536651	0.020945543667529817	0.042767134772562124	0.006458688596048396	0.06326939541008969	0.020322153009084423	0.01490602664797385	0.00043402963998206095	1915.1910009470657	85.62338571563346	120.65097218671303	100.14564204907614	178.63124926206703	147.46440502526087	46.28402368549604	154.89342306638446	129.1071398366404	124.91559230158121	61.837878612139306	147.60398149550915	63.64168144323331	169.24649353526073	58.9184403632015	65.40726952195098	179.86277962720317	72.97070810319875	138.58754607960987	91.0804063895163	80.6081859653002	169.10827527947202	57.68805738353188	154.41165986582683	94.88450035707999	69.30158192145963	60.732222932344925	176.97004683900656	157.94960227769027	113.33145090221039	46.87218031181313	184.8572724389235	182.26234125996723	156.22607611996605	152.8813814518341	58.85125665754197	70.47118636997749	148.38765695444562	111.0577451841437	57.69078726329	162.38517662422606	83.30533881996864	55.78464624723263	72.44863892017966	166.05714944967394	80.1234952169986	25.984331611502494	68.39751453762646	46.89453081855689	83.82606321258065	80.7197778825303	83.47374963553175	99.317608909722	125.97183270858602	0.0	67.37612995272525	71.82180204713198	0.0	36.73048651915358	66.35393831330913	51.48744006878216	167.62261780717418	53.01584807043175	28.742898615259804	169.22120114071404	65.57948313019581	133.65878470323716	0.0	0.0	167.15645560394373	50.932508481349586	111.10924918054896	94.57793654070066	0.0	16.659243357665947	62.978294837180634	153.44252861104434	19.71254233973585	0.0	102.23997719942803	111.84296498456527	139.77355757041536	149.5974338327189	37.677792192464565	69.58195051940169	122.97624184257377	34.61719476698415	0.0	145.8577759320093	65.58274454851843	43.93019925136196	0.0	95.53448229022143	66.22773957583698	0.0	40.67783115866588	0.0
180000	-3524.1966291794306	-247.26704360429852	-2880.5033765703974	-396.4262090047346	0.13140777828264968	0.04809448101863269	0.5881595073111212	0.28510843700900135	1.0131730773521717	187.04607834950153	0.0	16.30814383648731	17.69423201537261	0.0607510531687792	0.02141058383314281	0.009827039044905074	0.02895646681075305	0.07096531368443014	0.04351016737846204	0.01883089076328106	0.09841358103123973	0.03687402058421174	0.06814562203938039	0.10687753569775682	0.003143649668368191	0.042286749379750146	0.008519821008612814	0.01392899314584318	0.016131892773603336	0.01918426671450843	0.002680537842122672	0.014846226117068078	0.03997841644323995	0.059338322311721044	0.023746546034094054	0.017360744174039794	0.012080316066037865	0.07239695923841732	0.030877392908877782	0.0012736574119966895	0.06591035295287359	0.04293173831380947	0.018820441701022508	0.020164213852953725	0.0978684718927224	0.010555497315954463	0.03512286980195685	0.034351400757811026	0.026802255892952456	0.04265499084976893	0.042383888245592916	0.008605880329059463	0.035567210565211935	0.07656504518107403	0.01014373528245401	0.0047401527477272335	0.0005575437863234739	1940.4381533691198	85.29276630133344	124.38258660100546	104.24579637027898	184.0818538588698	143.73437486712865	49.97402178573256	155.74602065495577	111.72096563024625	126.44589387890449	59.72355283746085	147.0258492319863	63.90588169746998	181.42353444750864	59.9178191165156	65.5195374318018	182.46651317587379	73.19871242815621	136.22437583719864	89.99053474307041	77.5146298098032	168.5806008562639	59.61642676320433	164.52572007039856	96.43461441879545	69.15894916485297	55.256625347310006	165.75445906336222	159.09914917994766	116.44199387889566	46.482232298808874	180.07645505723306	187.04607834950153	157.3039595121974	154.41291196746585	58.04501514492548	70.76616333357114	141.99912397833177	116.99710999056133	58.846357215879095	169.3290807924767	82.85804329121339	56.262496140853756	71.7983346474424	169.06242283289578	80.74584519047731	27.880365931068592	60.866697638373424	45.98140106839906	83.74947872596442	79.24749554888888	81.73982600567591	98.90437928865023	125.11198499810622	0.0	66.63320365206849	70.80806642810606	0.0	35.41047415442649	65.73466707631226	51.86136199359514	159.93911647359357	53.410089680439455	30.704690708456948	169.60200136836065	62.554145725656525	135.36606106630262	0.0	0.0	166.99138132231488	49.85647075149527	112.38706115821826	93.69924666542549	0.0	17.93253375490608	65.10479791106518	149.00792504018978	20.310123128719365	0.0	109.7302337045095	108.86209049711573	137.81638149536482	150.86454347609308	39.79708885255456	69.08234542285884	120.49017583618067	34.16253423226194	0.0	144.10466502232134	65.81500707932956	47.05514538141914	0.0	95.46976121912094	64.54869972740038	0.0	39.86044588741896	0.0
