it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	lambda_21	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	mu_21	tot_length	Acanthoscyllium_TS	Adnetoscyllium_TS	Almascyllium_TS	Annea_TS	Brachaelurid_TS	Brachaelurus_TS	Cantioscyllium_TS	Cederstroemia_TS	Chiloscyllium_TS	Coelometlaouia_TS	Cretorectolobus_TS	Delpitoscyllium_TS	Dorsetoscyllium_TS	Eometlaouia_TS	Eostegostoma_TS	Folipistrix_TS	Ganntouria_TS	Garrigascyllium_TS	Ginglymostoma_TS	Hemiscyllium_TS	Heterophorcynus_TS	Hologinglymostoma_TS	Magistrauia_TS	Mesiteia_TS	Nebrius_TS	Notoramphoscyllium_TS	Orecto_TS	Orectolobiformes_TS	Orectoloboides_TS	Orectolobus_TS	Ornatoscyllium_TS	Palaeobrachaelurus_TS	Palaeocarcharias_TS	Palaeorectolobus_TS	Palaeorhincodon_TS	Paraginglymostoma_TS	Parahemiscyllium_TS	Pararhincodon_TS	Parascyllium_TS	Phorcynis_TS	Plicatoscyllium_TS	Protoginglymostoma_TS	Pseudoginglymostoma_TS	Pseudospinax_TS	Restesia_TS	Rhincodon_TS	Squatiscyllium_TS	Stegostoma_TS	Acanthoscyllium_TE	Adnetoscyllium_TE	Almascyllium_TE	Annea_TE	Brachaelurid_TE	Brachaelurus_TE	Cantioscyllium_TE	Cederstroemia_TE	Chiloscyllium_TE	Coelometlaouia_TE	Cretorectolobus_TE	Delpitoscyllium_TE	Dorsetoscyllium_TE	Eometlaouia_TE	Eostegostoma_TE	Folipistrix_TE	Ganntouria_TE	Garrigascyllium_TE	Ginglymostoma_TE	Hemiscyllium_TE	Heterophorcynus_TE	Hologinglymostoma_TE	Magistrauia_TE	Mesiteia_TE	Nebrius_TE	Notoramphoscyllium_TE	Orecto_TE	Orectolobiformes_TE	Orectoloboides_TE	Orectolobus_TE	Ornatoscyllium_TE	Palaeobrachaelurus_TE	Palaeocarcharias_TE	Palaeorectolobus_TE	Palaeorhincodon_TE	Paraginglymostoma_TE	Parahemiscyllium_TE	Pararhincodon_TE	Parascyllium_TE	Phorcynis_TE	Plicatoscyllium_TE	Protoginglymostoma_TE	Pseudoginglymostoma_TE	Pseudospinax_TE	Restesia_TE	Rhincodon_TE	Squatiscyllium_TE	Stegostoma_TE
0	-4324.55781455349	-263.79045223227337	-2940.4245526033696	-1120.342809717847	0.32688968135601726	0.32688968135601726	0.32688968135601726	0.32688968135601726	1.0	198.40110559935	0.0	1.1	1.1	0.5279447091347321	0.1981722228456409	0.43870565625361324	0.1884901199803918	0.13041428214736167	0.7438451327587505	0.11667814698028804	0.15451145788578258	0.10574984488528144	0.10779719534129624	0.7520026486427656	0.08912782284057247	0.2384691982428813	0.21172526544127682	0.41236890589516667	0.30008909250748994	0.1587766668204405	0.17802103159078791	0.22349560502429186	0.26470682630039105	0.12310610317590304	0.46431386887694476	0.19258753476228765	0.12617795486335298	0.16519562178678848	0.10781495866038875	0.10736070021073858	0.16219093972369286	0.5614294020763627	0.12741597737268592	0.22163652514450272	1.0722728115485256	0.24740695646641275	0.14369474479596936	0.20977645603923273	0.12191805025197103	0.16084743746425306	0.20812537306314274	0.18596321973980717	0.44550700329731063	0.28118139264270786	0.20669055007132803	0.4299590521523856	0.21914508127184287	1899.1115433241462	84.62268163470694	102.07969429705983	108.20090570576909	186.327576853667	138.60637308182575	51.053498718237705	157.0064647472067	112.94776909934208	118.64709321726846	54.51267613907975	139.91142270873235	67.10164989600179	167.61682300061833	60.16604644727174	62.68659177169177	182.8386210081832	70.40305470872023	135.45383103132338	91.07315099850543	79.94596470983461	167.4881614729972	56.655923818164446	138.77366494075315	100.22589697987812	69.52618975050487	62.26986685835951	176.27756796763296	155.29143728833435	114.86760420201914	57.10989746141894	195.4378453380865	178.45353035138194	157.97574225301673	149.3970611244499	59.78983558265582	66.80249506478667	136.75742601961417	108.2521506055204	74.40457793698937	168.7057175637496	83.56751150441528	55.88576637136174	73.88284107162309	198.40110559935	82.36573981944005	42.31500614492799	61.16033767600334	40.18677290687334	84.05122620310722	80.56242579105958	62.38757443026259	93.53463317992767	129.06153647198448	0.0	66.40586838434339	68.13241348666482	0.0	37.78079999738776	66.32920712445721	46.37106995191945	167.32160308924747	46.03293023523939	28.288249636823245	170.3930897057573	68.29196874056788	135.13477924281904	0.0	0.0	167.29555469292524	56.277027034705924	138.65859379799545	100.00480774315476	0.0	40.076266088353094	40.47004710325998	155.08916315333076	24.102179630037355	0.0	93.72351345578436	120.65215299281947	138.02084616549362	149.1328073506866	37.732882685121325	66.64368522912089	136.74509080166325	33.61184109584404	0.0	141.04778269908772	65.94491575277974	44.13313164198499	0.0	93.91460971143515	65.49092079566111	0.0	45.4708248323953	0.0
20000	-3527.4393927851256	-249.8945758707929	-2865.319643291837	-412.22517362249573	0.13222591535275288	0.12355114448506663	0.7752784731090787	0.2681875641360478	1.508607295560914	203.16357343959768	0.0	1.6424544531189023	4.442479500462886	0.09099267700450639	0.02059800450476081	0.003650784791671963	0.00260826377368477	0.0053350914555050765	0.10233297889651057	0.0119758256763115	0.04046434410147329	0.015165776763421868	0.03334937974099589	0.12582846855374114	0.014785281945998813	0.02086897578464912	0.11480469463615203	0.007795023417503266	0.0014740211154467978	0.0113896489873517	0.006658326196763714	0.0007052706930540962	0.004936374483814867	0.03753433120093815	0.0023459911254715875	0.013605761799482963	0.029981093188169834	0.03806762300437388	0.012900264934126887	0.04350748386211002	0.04962506587126697	0.04439489781209211	0.03970614557351786	0.10155146860613894	0.1467528118179258	0.023986306957562518	0.0573914716302878	0.06876280281721237	0.04098297864682283	0.014876323353551183	0.018140788173847806	0.041808913275419815	0.03871172330872645	0.06542381365175297	6.689612330893184e-05	0.018874989949477426	0.0028040849256158414	1930.01787973594	84.92116660656842	102.4429905107945	106.73335372042618	184.86487238088597	144.770404420047	42.7502407207994	171.07882959563378	117.6379316675825	114.82668148705812	55.410950083235406	142.8633637685725	65.2185455092311	168.7126852045495	59.9388092362581	62.45446388096806	179.3889097662308	70.07736596943307	136.78712271553005	89.10527114773774	75.94270016846986	167.35267688856422	57.576953630917686	140.58941708317548	103.01383853121877	70.4925598186932	59.36751543507201	189.48642420299566	155.7773122234411	121.82063360653171	56.956022954632395	203.16357343959768	180.23853835460687	157.54534361082827	149.53157723881486	58.66179116943565	66.75827121175733	137.62052718991893	109.50400886132735	55.56757930593905	168.6725756566476	83.37989674229456	55.10744847547633	78.4021099356736	183.7069237793545	80.01945662695442	44.282165025083884	59.23643857380778	46.24297663637848	84.17798474771118	79.95537934091699	60.72012060716125	96.27736425449375	127.71849660257352	0.0	65.1205190716194	72.1985034135514	0.0	34.791297172072376	65.91108133870642	50.549420153418794	162.32924649088602	42.594681938747144	29.93367589480028	170.50815635452878	67.46588979740608	135.05435605564918	0.0	0.0	167.31934466496392	53.586165232970565	138.53775131369525	99.78388156699424	0.0	29.405140043318212	48.141846179073426	154.34227602113677	23.72980688148728	0.0	92.69863779161219	120.39517923730693	139.5995866351007	147.7600768290087	37.375938328070184	66.7221765662431	136.05557816380102	27.158000436034335	0.0	147.92866981172733	66.33363650104522	44.15289666045961	0.0	94.49020836505107	62.747421683459315	0.0	42.41294288640944	0.0
40000	-3527.6822781173196	-247.02243122173564	-2881.2163021007404	-399.44354479484355	0.1759619032645278	0.10842886079583805	0.7218116173709044	0.3029036809115023	1.1883250477232938	190.5605717603239	0.0	9.554622997587431	4.739852862584726	0.08147385533628392	0.023167461022174353	0.024406873596964387	0.10920496871597436	0.05201430442295989	0.03738794180716947	0.006330964908136575	0.0074958648597646315	0.05565168244792927	0.07485366268596245	0.10397177753100632	0.010037164333663591	0.05233023220721268	0.058148923913802684	0.01620652855654293	0.004662536805076639	0.022533017416007186	0.008128517872318405	0.01596919987411184	0.031262851061647674	0.01256950929920595	0.01406577465754463	0.01785707283749189	0.006492655710613087	0.061863946406180224	0.018629876665578738	0.02130715881936233	0.04951084571562611	0.05765162664479514	0.014988371259256889	0.2852911034637358	0.022923899343934538	0.02528407153207538	0.002525160997923502	0.035815311116719845	0.019990433939367638	0.01650090112822149	0.03208784807506854	0.010393594667033516	0.056585389884566406	0.00872931726827363	0.002426936879998382	0.0028966776568768553	0.04557858097733364	1957.8591085093492	86.07517739493701	107.7963017680325	105.53289973186352	185.2572957226047	141.8389203116122	48.17368281031491	168.0782674866607	120.13647850943092	115.62908557014073	56.725203734828696	152.0506951136488	65.35615170665196	167.94670944402048	58.14792833106172	63.02781647858487	181.35001069811733	69.98908948403114	137.178291077785	90.82092878165479	76.07308978183686	167.34577783766386	56.524751813964635	139.16933202737852	102.67314309822915	68.15332599365074	56.435618733833145	188.09470493150152	156.30414771532557	124.54999729887128	58.94288742992207	190.5605717603239	183.71502127198377	162.24540240208472	150.12445403027095	58.08320569071367	66.76072639758439	136.9233632545464	112.79929336054329	55.95678806436283	163.60505764453558	84.93707797515779	56.75131750152906	72.67143452809403	169.78497837178904	82.56103918326987	44.78299395715556	59.749675877271386	42.294374370183085	83.88213516372561	77.72543762078577	69.79394444282235	96.185974057966	119.06174469579179	0.0	66.05029636474879	69.82156311826563	0.0	38.28721714582003	66.71144656616697	45.630407067971475	150.89312814387833	35.698939092545125	29.0056881261013	167.88280588338483	68.6810722409808	132.37073649577238	0.0	0.0	166.39808364695745	56.14101768421085	136.31372546693706	98.8820165116623	0.0	30.261223769854215	57.87616104028662	151.4164103052594	22.962947542165583	0.0	100.12359484593266	114.85777259946475	138.7014493474898	148.3964870985973	36.469453730938824	66.6478234262066	133.5407019378686	21.508519839893196	0.0	141.77364650161476	66.25966269316955	39.29271094337791	0.0	93.08236529157186	66.11135448252911	0.0	47.12571301749393	0.0
60000	-3523.1195438398304	-246.37348411595278	-2881.3745689684806	-395.3714907553972	0.2475700131711077	0.12217038805681578	0.7781266876735874	0.35938287192420915	1.2236968815172822	188.043402597896	0.0	6.398095226122328	16.087045035264097	0.07587076749918284	0.01368064257388069	0.03697191455631195	0.030057478251367703	0.00029537082295772534	0.028131619582770974	0.021411650856686306	0.030938530056721553	0.06510948806706345	0.03162180798918827	0.17347448024539866	0.039272711959393164	0.0011402527691705884	0.022025589049079492	0.04634801800225471	0.0028692459249739476	0.026039504529749395	0.013158745366225005	0.012377441791118342	0.06822519193432709	0.020469974039892272	0.05992892104137684	0.023037331418745904	0.011849225513607984	0.03015812478633657	0.014263700168586158	0.05128916833768844	0.0681391308552731	0.01356183338162846	0.013018966805798829	0.05704852313618814	0.11886049832446012	0.012885356212974321	0.053563402246843646	0.01943015331504803	0.06962013623360301	0.03231801964641782	0.007372773720507026	0.06840352743984522	0.008660120449125648	0.054933763828305976	0.031183130717300767	0.0021922226612734025	0.027435899422456018	1900.4290984263944	84.72818325225262	101.2427607016449	98.93237186053354	185.66480797898248	149.6884979315641	50.92152511417679	157.8647309709437	119.93220636249673	121.21684070985023	54.93381277800915	161.72545955974184	65.62451962956878	169.05437337331813	59.40255254120747	65.09860631611673	177.87466813850557	70.33049071124908	136.0847273336919	92.12010754643646	78.05298484196057	169.27468575519273	58.072428684883455	143.6431780626862	100.37211311031433	68.64237524468095	52.16662184780959	175.16885391884202	156.01910008099043	123.53053414128658	56.85918793296464	178.04296384547328	188.043402597896	163.83106429505548	149.7313096349259	58.35607986736859	66.9876676105111	145.6872982866669	115.02724565224814	43.789128791838735	168.93016029173594	83.25944202660197	55.23269603392988	72.98920973389494	167.07356706445555	79.20009512341638	39.503418156650106	59.63987676943453	38.407822240194136	83.45180428711758	80.8013449604226	64.64195509302107	96.72141481205153	114.99254446329722	0.0	65.48428426759916	72.37546341538982	0.0	40.37121137492844	66.8587460061061	43.838611391805046	167.30477288032571	44.200425633129896	28.964636052685044	168.44800134400342	66.48573989041418	134.48154351016757	0.0	0.0	163.69883525096589	52.634870187473325	138.05688485632658	98.75021734552999	0.0	40.62742831383266	63.70445747269338	154.34723240574192	18.171993695884012	0.0	97.9319645044159	114.95497564156452	136.6158381024882	147.40751495074875	36.464426698696585	66.21147546594301	130.44235137185254	29.699098936103617	0.0	139.08429533376363	65.781845204839	44.65051506430262	0.0	89.82461683819514	64.865348332562	0.0	44.1979706714169	0.0
80000	-3506.8445342922255	-247.0728481430427	-2861.5366861781713	-398.23499997101135	0.20616926425120807	0.11415896360496146	0.8584517728972528	0.31110372379995954	1.3792334584336339	189.74551710235158	0.0	18.12541109691137	14.268118678887856	0.06941925930607137	0.02956080096201918	0.04866745279087767	0.020013485566618312	0.0340807357166342	0.035368241543148896	0.029555828332098022	0.028421513464754015	0.07675833051384597	0.10070249313274457	0.12443369414511186	0.006526077392354882	0.02677359919848939	0.09169406124775575	0.01049116257805063	0.004947299583975396	0.008916697323952128	0.05833735681260694	0.04843823688947037	0.025748067919418506	0.10193109270873305	0.03380823579837257	0.023724461618767012	0.016929516163664046	0.052014950146464525	0.06772304151866927	0.023350230177648566	0.08415938394792224	0.011678808447259869	0.018049782025081857	0.06623102405658018	0.13501136631490884	0.0034907955402183853	0.01108320977032109	0.008256232803424622	0.041623805863603244	0.055768230523594545	0.013057876595260354	0.06649573167212068	0.018450537879458277	0.011502391545904513	0.01684360834564523	0.023716234282685125	0.018918437736512826	1870.418550049839	84.8462856071484	100.20295502394394	99.09604714603067	185.13506176184893	140.25513354832924	56.650796579047714	157.90245168865482	118.39666475754744	114.7967547410646	55.90748074492912	159.52924250638472	65.47000543257657	167.7410320923876	58.75056150387161	62.373860975413926	189.74551710235158	70.74781920365048	136.48340960351564	89.3184736636934	76.10218384782264	168.7330617347269	56.612478962994764	145.45779270709943	101.97018383465382	68.87093222835911	55.40874613756099	168.45251169660443	155.96490080041724	130.22462754428147	56.14506363716578	177.35745653976687	181.62971330014352	157.70406785125311	152.85592960080513	58.52516513452225	66.75247849032205	136.7908358169928	116.1290135619852	43.87980900555182	163.36794571940638	84.87651651831492	55.98400513541529	73.28258156447345	172.3407017883897	79.27779291668212	41.647045634074004	59.85806186839128	41.20156321382507	80.8805279630242	80.24830467086065	67.88973341476964	96.63122609673484	123.27453917802984	0.0	64.21040255181138	72.66262650494069	0.0	34.107289345559295	64.83604896847802	43.770601388816644	167.3639483937605	38.53625916417877	28.765462093088775	163.11750266919805	66.23820161099655	133.96664628144376	0.0	0.0	166.7146811265501	54.6903214732224	134.90439530475928	99.4726862020617	0.0	37.95015691058299	64.83187078124985	151.3480684735174	18.74138755517543	0.0	111.50740644324782	119.4394463272958	130.5242859201463	141.40798572952568	36.327461003850395	66.61460904808948	136.6177704548205	34.42532823939347	0.0	145.62750967175782	65.78324431017302	43.4155721404053	0.0	93.85237310123972	65.21399965993129	0.0	44.4242902518654	0.0
100000	-3505.980641053417	-245.51389435503907	-2871.2660418297187	-389.20070486865916	0.2961316808623231	0.15607017644057808	0.8792120189631428	0.33384434537938484	1.0786617589121847	182.56888593924657	0.0	17.646104825041824	6.833992202794518	0.05025860172965491	0.020230421840281915	0.0347345790949468	0.040244283429029824	0.03195516065813784	0.050493189781104765	0.03715842477342399	0.030183286982756553	0.0892050056536084	0.026512292455673568	0.21664860112454595	0.018347862165373333	0.005591085996783907	0.05209115179109314	0.01010561493849301	0.0024966229585567483	0.04015151776743256	0.0002628165993039366	0.021158888563934754	0.009754889555469316	0.08078688163170387	0.0020401041674443982	0.02861370882178647	0.0168287878997699	0.05033828905472346	0.028813621038066384	0.013848551517833395	0.04953512519141266	0.0011507403747413486	0.020822365408686105	0.05505063675011704	0.023497424791310555	0.008426176858179634	0.026054282122647796	0.049257905903598596	0.036185803873831954	0.029580663026840294	0.01997924067521921	0.04590333632453733	0.029305247450107954	0.025467258010258828	0.0031452075858762105	0.0184280762805054	0.014193500663444365	1831.5740140838816	84.68008703591411	102.73892838290637	99.02608111187791	182.56888593924657	150.68652774875406	55.98918522543263	163.04462010843255	115.11067669451462	114.98039570780473	57.035256320011854	166.53152422199506	67.00294950131622	168.36161296809334	58.498854031779565	63.070657630045936	178.55662499888214	71.6349422263062	137.04614162915328	91.45027155471371	76.06647457332141	172.95633863962462	58.32290331971024	142.7255338746982	101.19474132061292	69.46562349696698	53.31305637536371	168.6624661990707	159.88244446757813	119.35627740878643	58.018037057354746	177.54660498979229	178.91001572159087	159.68028973279826	150.06804151812815	59.653424398278496	66.87309607050756	138.23941930589513	107.6633122144716	44.65322355245024	162.15756795545514	83.97107543072674	55.23974646771609	82.61838546881836	180.63441764197904	81.26968239495122	42.233036642658845	59.26083937575297	42.10042392308844	83.55512986347557	80.89348605678626	83.34307272530121	92.7770655330001	127.76946461236545	0.0	66.24784328413396	69.80489735858445	0.0	40.90538853567017	66.39426473750486	50.070142654453925	165.78086149575728	48.40602695245023	30.205890208653987	169.16515070881354	67.4302780150121	134.30257839404865	0.0	0.0	163.58638529222023	54.86228970188573	138.32712041812445	99.5611214266026	0.0	39.21010180985576	62.380502345725425	155.05989109773677	21.364411529764343	0.0	115.80018274156348	120.0658115572556	128.88967376596213	148.85987519888883	35.97202088319061	66.42412178105639	136.18443107156006	25.044071982845445	0.0	147.30635456238178	65.7129600250625	44.006524593554154	0.0	93.50030876738798	66.53576763943748	0.0	43.471239163373205	0.0
120000	-3505.267638165657	-245.568664947575	-2864.7586951952308	-394.9402780228511	0.16534822069471364	0.09412207982013227	0.9105654348296061	0.3487818717444588	1.3626563480404155	183.10850922921784	0.0	9.07803268505378	15.580987749887	0.06877221522815734	0.02839389634406554	0.02119766175508723	0.001775421651958762	0.05143988302353388	0.0623459979198723	0.027855295426354548	0.06341468698079546	0.06712953375471702	0.023913520128156566	0.1210450301386397	0.00747324341544617	0.0007548095803945989	0.02222744141401433	0.02263623004005233	0.07470389648551952	0.012576906526653404	0.02373472351079623	0.08234340897531343	0.0021321022367564745	0.013500029363893669	0.05544311456837865	0.02307056460465208	0.013388885351371721	0.07241529406378445	0.014833360263859353	0.02494235054472911	0.08863119999906335	0.013986437052327702	0.006708454610679036	0.09094092522340187	0.07872866742076079	0.010977988051355338	0.006666174795280785	0.0006852287077303439	0.08958219313297199	0.004638142027000507	0.02714793234030807	0.06148788181231411	0.108854999881806	0.0023532800406150787	0.01016032350992556	0.02616127849412745	0.07747392768681706	1842.4524762074889	85.30852766380265	101.15230652098842	100.39593782829535	181.632234128618	149.01259098694737	59.131966579751484	164.2208757259354	117.14112047039538	116.3296560871341	55.8756655525633	162.6735006036294	65.59293844179209	169.68358134466482	59.401694142713026	62.443582742599574	178.49458532696516	70.00985845231344	135.86856647076223	89.24672345766601	75.8724642844665	167.9119070840789	57.619853641804205	139.02387021805004	101.25696513276084	68.44800462893838	55.672481609910434	173.77231423816107	157.44880521801196	112.44116146573805	58.21420049826558	179.19601169133304	183.10850922921784	158.19668082393534	155.3694337369965	59.57535883652789	66.98382746256009	137.7555835129545	106.65596477356794	43.8489742313708	162.4654518641756	84.02283398653431	55.4633855662762	71.59805255862331	182.53848254868277	79.3027596852832	40.06387084057742	59.21488452265256	39.30191101243922	84.39434204256126	80.39957396060923	81.31723031096206	96.6525115057958	126.11591798707647	0.0	66.54376470011874	69.84712740727437	0.0	40.8768661225885	64.8697548993478	41.437885273940836	167.2446411760252	44.298195106286464	29.37276405899217	160.87430664077104	64.82844888344523	130.00016117910116	0.0	0.0	167.2386154181253	54.16111626667423	137.7508851534815	99.46659203179375	0.0	40.27631185102624	63.562838957592994	141.14254965665887	24.26449734842695	0.0	115.86554733372702	113.05513306989795	138.84888037059125	144.2683519961548	36.7143014457141	66.54395553511246	136.08116195412632	25.902841970637493	0.0	147.54153056385243	65.82144604178403	42.65078833135714	0.0	94.22628391639243	64.78527520075471	0.0	44.265045555164484	0.0
140000	-3511.2164096831048	-245.52628068267964	-2861.0148432654396	-404.67528573498566	0.2371779409521866	0.0941908517698921	0.9204839582082559	0.3386685702539271	1.1255036545243389	182.6863116331002	0.0	2.447090666347187	13.653742879385401	0.04675782970888685	0.026689585360264962	0.02039179515473927	0.02641474304981475	0.1521302217470736	0.013846002499224257	0.1064682031495874	0.036845656619002354	0.071557063802275	0.005949471163088914	0.1074053123070445	0.0348920803593709	0.030014148583459622	0.011307973190515812	0.07975389653362307	0.010590417626408962	0.0053189060088495565	0.041934587896777904	0.012345803333755708	0.002959614608345611	0.07072157207711524	0.026713311522560703	0.044038199268829646	0.029688671048768198	0.08775433346423397	0.03270670619832409	0.007816009111347435	0.04046532277758148	0.028292948481480402	0.0808191297200737	0.06412161374108699	0.07236046908072569	0.006309045416211578	0.02436024048550107	0.039413705864300624	0.07867285384896439	0.018745561656164558	0.005565680650202629	0.018976088418531732	0.06063951581315664	0.043207652174205344	0.0037549744507998795	0.062294240651337436	0.009994928756261698	1830.5237969215334	86.057143994067	100.68831254542326	107.47994860274025	182.6863116331002	141.23945216770232	55.97757275632748	163.30466356106763	119.47560355834199	116.78669677564869	54.38273037522524	153.45992354929652	65.7910740590999	167.61091317097964	57.69098295219984	67.14059441121078	179.5268368498729	71.4380729874988	135.68409547749533	89.31675433630609	75.83411580918249	168.76002464730647	58.32825115391876	139.22587330028415	102.19517653319032	68.52576787529459	56.67986639048235	170.1112879589921	157.19724377902529	121.35297284772395	54.383221718060334	177.54323186444074	178.14176187368034	158.68092036508762	150.01269656170595	57.97161804502781	66.88721558258405	140.3346704277605	109.06770696884497	43.91123489890466	162.83221297693234	83.22621743437713	55.37922897678158	75.99995284468564	170.39415324411692	79.69419002007112	38.489946026389944	59.094413631565416	39.81844726806132	83.76453947008932	78.71548952033383	82.73273104937418	96.25188520034325	120.71518550461853	0.0	65.75472020421459	72.26633913700529	0.0	41.786428636950816	66.78924213864637	46.3922433988494	167.49863871607064	47.97321157982461	23.560559776820533	156.64138823070547	68.60314221644998	134.1157290222017	0.0	0.0	165.59568435482504	49.399314414227305	134.70392324705023	99.0799344623804	0.0	38.67856735540576	64.33123444985267	150.2103162448232	21.040453975721274	0.0	110.42116106409233	110.41001269601988	140.39744840401852	148.0113027086368	37.9295481872102	66.3199277758781	135.54364774716814	22.93943448222693	0.0	148.63329817203453	65.63699700121177	41.35015231896708	0.0	93.06094207771378	65.47699467370222	0.0	42.55573825088469	0.0
160000	-3497.352897318437	-245.9518061932478	-2849.86922062451	-401.53187050067936	0.2950527959234426	0.15955755129005753	0.8886201373359284	0.32553834198856924	1.185737023407653	185.5850110160883	0.0	1.850733748214412	13.580671531618535	0.07621150877111232	0.02406792599843454	0.0193185568738607	0.021718951295104465	0.02750926191060239	0.04715495836924377	0.03813411532000141	0.084499174517651	0.10761642386065003	0.09889624807866015	0.13309366424955205	0.05071724457536311	0.013744401275411095	0.04021694118866252	0.0023147066112840144	0.00012473127375093842	0.03658219726766246	0.020148053419321413	0.03964895713387627	0.004348007482980472	0.011187519826251205	0.03932576043235691	0.034309006086496605	0.017584378216596582	0.053036864438534996	0.06501275261614943	0.05932271770795705	0.14940903304196718	0.008730036023647858	0.014874170362406066	0.18496714383231067	0.06576762557316622	0.0398137490946289	0.0034156876075001215	0.06411479813326595	0.03436681839671293	0.0662581929898555	0.040443770457217386	0.032633642829988846	0.02871203084774053	0.00730451296350647	0.06976586932753603	0.01991952829346592	0.0012930148459784536	1819.8264498012466	84.70755850893548	100.82702656671866	100.83020431208543	185.5850110160883	142.06906421132004	55.98646836309989	161.00784759151927	115.15010055805456	120.65188253044259	54.41445676003056	148.73881113545002	69.9563493017622	168.3118147830437	59.19908290192145	62.44654480178917	179.83063922215592	70.24676749879623	140.87937838058647	89.09945181618046	76.67921495030173	171.73745353183503	56.68572410998276	139.49368715549917	100.80256190695432	68.87330892739011	53.19829150929103	164.27545329978736	163.27725840787383	115.28587692859328	55.592971976090446	177.76524154959534	179.06318548540327	158.02668030520385	150.9066694772213	58.51624608635793	66.85623760368465	136.75134670028655	109.67738423055594	44.373856831796985	161.53216742914375	83.3602367554472	55.92374533508869	73.06662422559197	168.3886676290272	81.62408088867551	43.821493988806424	59.228909640966826	40.79388947022431	82.7229623855425	80.22151188023614	84.14546711369904	95.27301436080486	115.6117664874305	0.0	66.3241164672011	72.31593231496771	0.0	39.667786701566406	66.48791396860128	47.860223302860994	166.83108081069798	37.39403904305372	30.188286954355757	153.95531511887097	68.39419615784158	135.14387745853492	0.0	0.0	166.63698425261123	55.47631278107002	135.80737842195362	100.12048231310608	0.0	31.160709902060326	61.484114264503255	150.92547091355877	18.946876751958698	0.0	114.92451880579209	118.60311244015014	136.0765613151392	147.67433908979217	37.62916364511019	66.71412664732361	136.74326804266377	25.484323948642384	0.0	147.57002568058988	66.01822961413465	39.39705356823755	0.0	93.43643902216131	66.37040966160046	0.0	45.95308518698598	0.0
180000	-3492.599344435688	-245.1892110561711	-2857.253770382812	-390.15636299670496	0.3581523575600924	0.12414241188417195	0.8968701133238145	0.3569118596872209	1.3404930503449044	185.20629238463684	0.0	2.5158289446246127	4.5274151610375215	0.0824393044656277	0.028796932268740402	0.0023339006151080416	0.02564848068129277	0.05288883344227746	0.04522203228327191	0.04011697331477934	0.04662880667335065	0.03609881885675148	0.0505042662691706	0.21343802991444688	0.0017639510195406993	0.023688231440887896	0.008166784256696029	0.016276716691927443	0.004342787898616668	0.002875295787920405	0.013716529512853367	0.05406777029601784	0.01367515974974745	0.01661744388486764	0.08261115255515107	0.018438798154711535	0.021191934589602914	0.09327693594209452	0.015617323980696334	0.001399442156003137	0.018601677161036827	0.016954902751137056	0.015407457710689325	0.15788800371346465	0.009129823024696879	0.06116319821080237	0.028688216524238662	0.019553973570070975	0.01635591525418664	0.061217013770943934	0.04708869342813421	0.060988629594830535	0.014533305039845068	0.015702504066227523	0.0010103543941984913	0.004943464043568194	0.0395717075988989	1833.6504535216432	84.56790417424017	103.70829644963499	103.55799500876725	182.56217452052854	149.67504572044191	56.51609322279558	157.17640882532797	119.22815011877894	127.34517786061076	58.79340266608399	136.32371169132878	65.70487506977167	174.91444017960902	58.71377965136209	62.698088981808304	182.74214502522648	70.35574235652044	135.33122069536776	89.11406624737279	75.68938618919063	169.71273718353044	57.86792006421777	140.04987244355456	102.16511717424099	68.72785607349459	55.2245614009091	164.2860831365213	155.25414141416502	111.58309269202209	55.6251874905615	185.20629238463684	179.87355650761035	155.3042756847458	151.32627714461358	58.478008412055516	67.33866791337235	137.2950276752605	106.83835386821491	46.97562862265582	161.97380943253233	83.26768534223427	55.167737898232495	72.4276406514739	169.7765795035988	79.35661791643585	38.770360046623246	59.609144781924286	48.559331855724565	82.70050009471176	78.82514066354894	81.05468792279204	95.92030290367725	125.60150336107083	0.0	66.15332058228523	71.85035538012114	0.0	39.92495169859338	66.08243471533304	50.19877529053801	163.99467025461436	39.52584137305442	29.21434668108825	155.46735060313503	68.31748830399914	135.15058366279567	0.0	0.0	159.07664595323482	55.24978719420629	136.38498275556967	99.9121254310724	0.0	25.306845707346294	57.34535471730031	155.10204368664674	19.10708312566764	0.0	112.36597918865125	121.2039612341687	136.68997108716258	146.12583773303882	37.871399351119365	66.0360189631946	136.0362398914232	33.29359216860366	0.0	141.47709166512428	66.09249970424662	40.33948159673419	0.0	90.20792158942864	66.7849110919266	0.0	47.11718852106248	0.0
