it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length	Acanthoscyllium_TS	Adnetoscyllium_TS	Almascyllium_TS	Annea_TS	Brachaelurid_TS	Brachaelurus_TS	Cantioscyllium_TS	Cederstroemia_TS	Chiloscyllium_TS	Coelometlaouia_TS	Cretorectolobus_TS	Delpitoscyllium_TS	Dorsetoscyllium_TS	Eometlaouia_TS	Eostegostoma_TS	Folipistrix_TS	Ganntouria_TS	Garrigascyllium_TS	Ginglymostoma_TS	Hemiscyllium_TS	Heterophorcynus_TS	Hologinglymostoma_TS	Magistrauia_TS	Mesiteia_TS	Nebrius_TS	Notoramphoscyllium_TS	Orecto_TS	Orectolobiformes_TS	Orectoloboides_TS	Orectolobus_TS	Ornatoscyllium_TS	Palaeobrachaelurus_TS	Palaeocarcharias_TS	Palaeorectolobus_TS	Palaeorhincodon_TS	Paraginglymostoma_TS	Parahemiscyllium_TS	Pararhincodon_TS	Parascyllium_TS	Phorcynis_TS	Plicatoscyllium_TS	Protoginglymostoma_TS	Pseudoginglymostoma_TS	Pseudospinax_TS	Restesia_TS	Rhincodon_TS	Squatiscyllium_TS	Stegostoma_TS	Acanthoscyllium_TE	Adnetoscyllium_TE	Almascyllium_TE	Annea_TE	Brachaelurid_TE	Brachaelurus_TE	Cantioscyllium_TE	Cederstroemia_TE	Chiloscyllium_TE	Coelometlaouia_TE	Cretorectolobus_TE	Delpitoscyllium_TE	Dorsetoscyllium_TE	Eometlaouia_TE	Eostegostoma_TE	Folipistrix_TE	Ganntouria_TE	Garrigascyllium_TE	Ginglymostoma_TE	Hemiscyllium_TE	Heterophorcynus_TE	Hologinglymostoma_TE	Magistrauia_TE	Mesiteia_TE	Nebrius_TE	Notoramphoscyllium_TE	Orecto_TE	Orectolobiformes_TE	Orectoloboides_TE	Orectolobus_TE	Ornatoscyllium_TE	Palaeobrachaelurus_TE	Palaeocarcharias_TE	Palaeorectolobus_TE	Palaeorhincodon_TE	Paraginglymostoma_TE	Parahemiscyllium_TE	Pararhincodon_TE	Parascyllium_TE	Phorcynis_TE	Plicatoscyllium_TE	Protoginglymostoma_TE	Pseudoginglymostoma_TE	Pseudospinax_TE	Restesia_TE	Rhincodon_TE	Squatiscyllium_TE	Stegostoma_TE
0	-4164.482711720784	-131.38013140097712	-2916.1507093956457	-1116.9518709241615	0.6080822147591061	0.6080822147591061	0.6080822147591061	0.6080822147591061	1.0	190.00998492037147	0.0	1.1	1.1	0.34536311646527396	0.18160159370400691	0.22370008156085952	0.10215530439692096	0.3680878775913399	0.17406959782640913	0.16314158588742012	0.20948002772372132	0.4508809311118591	0.3734499805665178	0.43633963080937266	0.2678628783545229	0.3506049012509195	0.24626191402053374	0.3867061167045681	0.151477997329047	0.13561781499781828	0.29887145120235387	0.19884967170206305	0.17625179656177348	0.17533232094611867	0.2813083196911317	0.14280494932879584	0.24694563368686448	0.1684011783212263	0.46270121318663693	1816.0175843212369	85.78262593263631	99.5075126524357	113.3312212929985	188.24481570141225	140.717147206048	74.92977539668061	157.87278547882661	114.40592593755136	118.01416419322403	53.6529108841204	137.86665378228992	67.7438036432654	167.26759542006198	60.132972012605165	63.810769354903485	180.48205856339172	70.431176996102	136.7926505849407	87.12078913588563	79.99982035755018	167.14385685945024	57.439354101956155	136.3192853336569	97.64025475876095	69.36678736761867	61.08227916511875	172.01851462348634	155.42867707431247	124.29316496405056	54.93926318539137	190.00998492037147	189.35922589443229	156.62109589719628	152.26484515649986	57.81968479337775	68.89246936400687	137.07775353317183	103.64322520207892	48.247686272005545	160.724718950224	83.00294545855651	55.90067965527315	72.43043500758498	170.14613142803492	84.56984628263505	31.885049810420664	60.55978709215164	48.08429269025763	85.75550580274562	80.5996579209841	80.97890466023433	95.29771400696528	121.25772511869647	0.0	65.38001406525332	72.69702362156416	0.0	41.77284639215698	66.34531735657245	52.79543320575695	167.1976753355318	41.30104977040698	29.535100103153724	173.67161201793874	67.55120449163731	136.78015378118144	0.0	0.0	167.07449599014012	56.696656494573666	136.16686073406166	97.36232262671545	0.0	30.699515989116335	60.259831308324515	155.1166664926186	10.188721581742437	0.0	121.54894908837191	112.56321369649963	142.585927533242	151.6585518398736	39.26885165815002	68.05150922209353	136.6037199661708	34.67637884001254	0.0	144.28463609245063	65.82304176535169	44.65957660306082	0.0	89.58575645281158	63.86911858067205	0.0	41.33964484094141	0.0
20000	-3383.0681136472817	-132.246095431088	-2856.5963931836404	-394.2256250325531	0.28618262721863263	0.15959861774595877	0.8607251303458651	0.38033404622727224	1.0936835974295314	186.02438686709965	0.0	4.378298739211	1.8537615264958431	0.06212523511765662	0.0306057791836504	0.035315190735576596	0.027157139648273907	0.03021566457443689	0.04131767703387781	0.06748580443481007	0.0759774068269417	0.014175087501027587	0.030275163197924834	0.004930400307316841	0.004849940461784143	0.00702761168330349	0.012723676363640303	0.010695878033137481	0.015708123111734223	0.009117076769272902	0.03599739315537642	0.01351721895679044	0.11327123775680181	0.016680698879713962	0.016705881803797656	0.06230517918214466	0.002641053617167249	0.010464552831081114	0.0022602152060801455	1856.597478491384	86.17912059655254	105.80381062591995	112.53082432602491	182.3492378731214	147.3636796015176	76.39621008379501	157.37318629409924	113.76028637019063	116.5821603259375	51.65510370000377	147.88860867579675	66.14020100444495	167.27617781190594	62.589887196459486	62.3290969740965	178.78119433524625	70.8705953792278	137.51639219226433	86.50014625057437	78.87552567418213	167.41978822785464	57.52355039689706	145.7034465483051	97.92192735225889	69.35669298069817	61.48136660704869	164.89421475534883	159.33336258311957	122.22853637816817	61.91224476398801	184.6181857296226	186.02438686709965	169.39967911612175	152.15389863338854	57.138102314446996	68.4407292345156	137.45406715708822	117.2793253876347	47.0711549917756	157.99110309384665	83.68862899659815	53.844278925631755	73.0681026985191	167.18618759212248	82.49734108480035	39.105011894984926	59.14061351583784	43.92325795912015	84.71107385571985	79.22123101834485	78.17233725767797	94.91064788279469	125.32145295953778	0.0	64.75753346613902	72.06334366043477	0.0	35.26281711240137	65.58313955354814	51.591355023186935	167.2117404366601	42.530500751286056	28.00288837664397	172.1407311560152	64.29306607149195	133.82540609627063	0.0	0.0	165.91057053668206	56.4647330066938	132.80282206405116	97.59631528767909	0.0	36.96962072199441	62.120894915930236	154.6685418982363	19.018716767983754	0.0	124.9572059704485	112.57072884412707	138.144025181873	151.6501144301099	40.431351236254656	66.30434416766512	136.2226646221775	34.78059392468615	0.0	146.70362439156736	65.84741041024868	43.99954137946728	0.0	93.98350533109996	59.48961048212627	0.0	39.726952337563716	0.0
40000	-3386.7016177209066	-131.79876291139254	-2858.4498412693665	-396.45301354014737	0.18963096109143343	0.10997634179499464	0.872993253152919	0.32690879974426024	1.2258051202213798	183.0731540520643	0.0	15.316257959290107	14.098236266446934	0.06316104117035913	0.035233939503435216	0.028336317003716104	0.019675649564633982	0.033898801161792676	0.11867950030424944	0.026082611676367853	0.03130888624548268	0.022993283401107064	0.0487200483245065	0.013026289455753414	0.01679923215681194	0.011367922347057679	0.013260107671119495	0.0163671514975367	0.03816661819276136	0.0044874972147511795	0.052139129909891106	0.04067237246023212	0.1478248354962853	0.018540661581815186	0.019128436309289447	0.05285980157726498	0.005204606247639872	0.0219087592350358	0.0031211487294460316	1858.1650716631862	86.44388531120222	116.24615391617202	117.17053731672178	183.0731540520643	148.39590701250356	64.74826891716447	155.51321625187708	116.88681268412593	120.86890664482479	52.57342203560164	139.93953916053977	66.28029387884568	170.412311621529	62.11344941514844	62.74572433631814	177.92154079806983	70.30205168882318	137.25668595040895	86.66723511376368	77.59962124395979	168.32555080093303	57.591915045835194	144.0106681661845	98.37600335591355	69.09817346841801	56.45213467267964	166.6292973675108	157.80716358983398	128.31704278645358	63.72947552827508	182.49835710968998	182.51375296881292	163.03876214441433	152.0023873539151	58.4231508122132	69.04221051281633	137.76773847021974	103.53878736675999	53.64052216864492	157.8022986195742	83.49853389223847	55.63567066311463	75.0952909260684	169.5738547626392	82.34082269054709	39.44378756767643	61.33555822945835	41.2125635377125	85.49677221589998	79.17840766735756	79.2456783144112	96.00700755332528	126.74955645204889	0.0	65.9098935449792	72.76900510463275	0.0	36.159839419637805	65.45652911482314	53.71721505873043	166.60523885572854	42.026953973810215	29.271419167575814	167.3362894621921	63.566002770148735	136.62537239256946	0.0	0.0	165.90327011253973	56.12297102470108	118.75185957166734	96.84568606821992	0.0	39.028376572578125	61.14814521681706	152.6702396106076	17.229746416008272	0.0	123.02316309638371	116.15146504458903	138.31519890422035	151.61049199409072	39.754158390563205	65.68276678893956	137.05439037360193	34.717009715643584	0.0	146.4724793223624	65.30489268969016	43.23852701314797	0.0	95.83407197606552	65.8312683161202	0.0	36.9237609786027	0.0
60000	-3376.91799154757	-130.49012400114734	-2853.2830849423644	-393.1447826040585	0.17215745579088534	0.1047252355015094	0.8744085474771208	0.3110045570156783	1.6055232713595076	185.52214211243864	0.0	9.227361166084577	15.352920744118181	0.0841542299264019	0.02493429396988929	0.005648110240173286	0.04913363822000143	0.04054599574651045	0.0807507281545704	0.058017934695086246	0.037264551590798986	0.00771034614548853	0.013625411973497195	0.009090542146892379	0.01712559788283945	0.031027873545429196	0.013185211913964035	0.03058128693428687	0.042297541908877426	0.040806441345665585	0.020586289157340194	0.04558627719679278	0.11216831791462725	0.01344792306443535	0.01952163441831406	0.06129332943587825	0.015649549954526196	0.0323884712812732	0.0006173552605857527	1813.0033862838018	86.5271932364959	107.32537208690734	105.47444904668545	185.52214211243864	142.7277754820041	58.811287582558016	154.66172383854453	117.02231042439449	117.54627133726645	53.442684036784534	143.083806345948	66.41569745080676	167.2796600403327	59.48966679186496	62.3027856370119	178.5721851562959	73.68017171287961	138.21806374197436	86.67610175147824	76.1028165889553	167.8741232581727	57.97885063206315	139.59741106660277	101.21743887930597	69.33626886760644	51.54602749851875	164.15416869839078	155.36135694621538	119.29778446643103	57.01237525830729	185.37094656860697	184.1396839211297	156.85481498900361	153.57308862384792	57.298837587215765	69.11517003543422	143.4291416690715	112.18440809621357	49.035301701245174	157.85808527752866	83.78628737764187	54.0975566958512	72.52228316882902	166.05773075585236	82.47551621810715	32.19268768742575	59.8146860753816	41.72512496666325	85.40579747034336	79.88086101890534	82.3052134974736	94.21075869226821	124.4417218893299	0.0	65.29446682270984	72.77861634166702	0.0	35.29519434595447	65.89610647734523	43.52440979728394	167.24391485471608	46.657504355605134	29.269673192297606	171.68279951906894	66.35074891134286	136.19718776969998	0.0	0.0	164.40928256132796	55.98989225845195	117.58881764603473	97.24027969311955	0.0	39.22560260813757	62.65267520144981	154.9059801986111	16.229651551567727	0.0	119.79537357350314	115.3473616200239	142.20174508997187	146.91495169118346	39.66036528486739	68.10836651273566	127.24196475817837	33.200879260179654	0.0	140.86912600544372	65.8272380591918	40.42056604752797	0.0	95.92190966595538	64.30861470411429	0.0	38.29031615690009	0.0
80000	-3373.8871601766455	-131.40000171240774	-2844.23847756944	-398.2486808947979	0.13973158430333504	0.1316151947073621	0.9180907032829797	0.3155025480046122	1.0302825965628137	193.90226440262526	0.0	17.388116929089406	17.84314193142219	0.0896563865780961	0.012570016179187049	0.0423874693885531	0.04522068313534527	0.026661989071434015	0.08417755990058022	0.04981598950972995	0.03689771523273417	0.02703809201091144	0.0017157576144651633	0.011485513239632176	0.012957540191669384	0.024429651183083444	0.02686826388046876	0.021598983250363284	0.042626688442569914	0.03378965248054846	0.028802380521448203	0.05085983393427821	0.05096069187245026	0.01706482425097461	0.017990270694862316	0.0603530402680891	0.0352056883173966	0.026295241554613102	0.006331205171296397	1820.1561641217593	85.76038322306557	121.41796758808134	97.51285458558137	188.1289978210712	138.86015393763324	45.197939371974506	155.9250978915307	117.85063418417856	121.3199666425748	57.605668071895415	146.77890130449956	66.27027926665403	169.65818373594558	61.42569101033994	62.89238542237543	180.31398710346718	71.02464905701032	137.01860918930802	86.76167153368394	75.93212668419142	167.13549659096407	57.58866710500919	138.43158042979977	97.60567420787598	69.5837166025401	51.76083245273642	166.54364674834144	162.91917150009135	123.42774833649398	49.73973651889049	193.90226440262526	182.14161557030027	161.3391795162396	152.42778243346902	57.91356069555792	68.1542705367006	143.87088148066613	111.4695814314522	52.007617936647094	160.36584716986525	82.86394470309182	56.22428438795919	72.89529067844508	166.62938562263176	84.13890234252813	33.80980562099631	59.628851647725405	47.222796066104294	85.41413956463438	75.67123958667199	84.83199246097834	96.20260643979972	127.57184776360936	0.0	66.01399203766742	71.88274628551153	0.0	42.23198596004164	63.688325721896845	51.894686060140195	166.30080335860072	47.92665420402705	29.279799470440068	173.20537222887444	66.48731187704672	136.3871205737156	0.0	0.0	166.5969943879121	56.32549260040838	123.13165192365193	97.60542839966112	0.0	39.32654575333543	60.91648670952227	146.6450072227151	22.361036242481116	0.0	123.68092527526368	114.92518824053687	137.08603693311866	151.74601846797339	40.148007816131724	68.01706210505803	125.83441928915016	33.581134938343624	0.0	146.11872077344816	65.9503417139638	37.543443457159086	0.0	93.02954039841819	64.36399511186715	0.0	39.31801488527493	0.0
100000	-3385.9719423104298	-132.141730122174	-2852.500362101772	-401.3298500864835	0.19115413222656372	0.11664974297597416	0.8666669355481618	0.3566853337238432	1.4675969557863768	192.04845465037508	0.0	2.3685983204747325	3.9701456592986353	0.06662072007791123	0.03881172716753817	0.04228175738582405	0.022062587635396872	0.04214316817131572	0.04861442795470927	0.06844225242184471	0.021708151745341558	0.016310040007254105	0.0515447721389775	0.001855074493532881	0.012057456531803339	0.028606984796938725	0.014491589287183618	0.026879553123429867	0.03409267966144601	0.01637684379879706	0.02240956915499086	0.06352642178653034	0.11298320975261533	0.028757406002647076	0.0505152269458044	0.03191540401236194	0.0090592293251287	0.017680415694862332	0.004722914515292025	1817.5228749441678	86.18589032186232	116.07911998138121	100.20604365593925	183.5495599461251	141.52251540781657	47.06472394099549	158.17904003526763	117.19561557470598	119.29943528400761	51.671830259865736	141.514566086637	66.07572707173692	168.38433491582472	65.48018040946381	63.226250959099126	178.14790332080088	70.86996045758193	136.9013668455401	86.58779346393766	75.68194285166236	169.78517244670297	58.12687403769474	138.3101980709591	97.85496497389825	69.38226703228916	57.533748545058316	168.71914553526585	173.4373914778718	122.27427808881913	52.75590761373416	192.04845465037508	184.3917139949127	156.15750474248853	151.98457633324605	57.642942767433084	68.21431593648015	137.41717623753365	109.8627955348654	53.169663637984904	157.76828930746902	83.44840022307527	54.583075172144866	76.04819993321948	167.18990649108957	84.7204328012041	34.06356602589225	60.2179407182506	46.17930766102375	85.37108657591762	77.79043602261557	77.00783094794191	96.74705786986543	129.76360956778225	0.0	64.89395009045724	72.80018204381756	0.0	41.52112251188819	64.86502209385418	54.039086955803036	166.53056861948022	48.242889270471665	28.513507562410137	171.42028748984995	64.49760169244063	136.74941489033165	0.0	0.0	165.10921760440027	56.60004853929201	125.1887140546647	97.49055353079518	0.0	34.02173645143462	62.53336098435831	153.68609096464039	23.15596761158226	0.0	122.42076777478242	116.31033350310582	135.04899949246098	151.89213954332487	36.745110500304044	67.82659796747323	135.85618026725123	31.968168800456684	0.0	140.58508161453364	65.95164096430538	40.857530293257106	0.0	95.84246194137114	65.82088360820474	0.0	33.923895620139405	0.0
120000	-3393.433017347004	-131.2259487207316	-2861.4856298589393	-400.721438767333	0.19994251802757063	0.09034312376000539	0.5378625748566289	0.2720746057555161	0.940747712957563	189.09090395813584	0.0	0.5290362368672542	0.838325860599147	0.08071926846440394	0.023525070275076627	0.014016591783742836	0.07275103982832215	0.04512942030284898	0.06701447884585683	0.03926474827931528	0.030190375598577755	0.027714560071754043	0.018136278923378754	0.003627887893652604	0.004690790710947479	0.0024307065689993263	0.016051176543534947	0.01871948066681719	0.11267739942579617	0.06273355011404556	0.012321974452087422	0.0347043223424306	0.023880783755348953	0.027707535222864222	0.04612194020674758	0.07918693414237798	0.018197279195023484	0.003997680400570685	0.00463650776379904	1853.032017167079	85.84902885957072	106.07480365872193	97.39934240905845	184.07303328428242	150.373504711318	42.18797168444309	152.97207289429412	114.41221900281126	119.4255930883907	53.969778583272095	139.45260725902196	69.95222332996899	175.17972364256346	60.02537164171476	62.30306336399798	189.09090395813584	71.12757341233207	137.11330854364454	86.44169986207572	75.69970354782902	169.72147876397614	57.318972169497854	145.46590170988935	97.83404831339729	69.20766383118422	54.60754458345818	169.9545894874257	172.26163742528624	113.36961065526006	55.986224418349686	186.54319253844392	181.91846052036752	163.62263839431452	151.9802582057844	58.659547524719734	68.13355153385208	148.86381057687706	105.7150884039641	49.03531711627275	160.47465420662482	83.14603864236112	59.80358883139123	75.98328041369695	173.50979989043768	83.53636958109989	31.167102558122842	60.6287477603893	53.9700775628288	85.70392231777502	80.6209159963805	85.11619197944798	90.41758079502856	116.26569809024706	0.0	66.08367490985079	71.80664415746546	0.0	41.99432745108163	66.56553346550189	53.88146682571914	167.24094153647357	47.085308933001016	29.231581282210595	167.12418897563091	67.46699511456285	136.3494162091698	0.0	0.0	167.0165842204278	55.506662839711005	122.12728226184902	97.58826843425744	0.0	26.09121720188596	60.23346550426465	152.2522810739837	22.72732957302715	0.0	122.81022924338428	116.0496355933444	131.0014869731002	150.29301361176127	39.48412019715392	67.88888112447516	136.42203796049986	34.32372818507628	0.0	143.37967831871168	66.03358949764261	39.101385808870404	0.0	96.29485891837966	65.02055218888941	0.0	37.9100284193991	0.0
140000	-3407.170507023942	-131.89754502228405	-2878.679490301537	-396.5934717001205	0.14818938393960454	0.08460879570180642	0.7483605869442486	0.3049838701608502	1.3303453901034696	194.62342158243104	0.0	4.57347739069339	0.22863138130359087	0.07758209399610934	0.02083601365840874	0.02938306470618447	0.03843302361346778	0.04471278008371622	0.10593378314035784	0.017130694893316978	0.0481688710753821	0.016111519261094998	0.01795041822164391	0.022382273630596694	0.0007890719730425549	0.0012167677268271166	0.01637442304262883	0.02435494532118818	0.05620936233345078	0.0340189335595331	0.004671156371449307	0.07910887138400148	0.10491563040273898	0.02789331357108554	0.015935787133063678	0.052239070650003126	0.005192548702944215	0.016096968988018455	0.0036452683114570742	1898.854621346216	86.32139306577882	100.67363090211518	102.62776014686442	183.0469823562728	153.84480816954144	39.81111961228867	154.12318101903503	118.40434363216342	117.9069017764077	51.91742575247512	140.66580020959825	66.82225092038611	182.19707338980587	59.45663487302033	63.84126290752208	194.62342158243104	71.84010859424689	137.44230707648694	86.82166145113361	77.32886883721709	169.66653902480508	57.79560487720383	144.74121752948255	97.93039651112879	70.11842385354642	57.354273127412206	173.66974718426158	168.39679871735066	115.69229156747514	54.91739885688502	183.20907527248426	186.8491718209748	156.314143624216	152.43574786931498	57.552872038954206	69.39857579630286	146.31056261051785	103.90259691708626	47.608507379385685	161.90639277284458	83.435613460219	55.2005610416984	72.54782386322962	174.01071802291517	83.2247229557078	33.15172828798096	60.04553986930507	50.13775327195427	84.35162732202991	80.05709852691555	84.48717861039341	92.88678855564521	115.8400396960788	0.0	65.9714691180935	67.44209763371983	0.0	35.67292786415253	65.05574625492002	54.134442132841976	165.52965066975742	34.07332919406626	24.27727573032853	167.63616972422568	67.92404787991471	136.59906111363006	0.0	0.0	166.65586575136354	56.138472719521154	136.07817916988012	96.33840615106486	0.0	17.685870661355526	58.17759814778999	144.73664470717208	9.400180957854714	0.0	123.56028402836311	113.38482857530407	137.82137038708242	151.45321023282892	39.87534933173398	68.00783092496535	129.46155594006967	34.71644444829996	0.0	145.2829789504595	64.94228436925773	43.06306450614056	0.0	93.06807098062087	65.98558430285591	0.0	40.614087782520286	0.0
160000	-3421.085416745307	-131.8840396183561	-2889.0397521689233	-400.1616249580279	0.13580961849931592	0.07246758911555515	0.5350193212434063	0.2663213403180406	0.7318627809386286	190.3552435049027	0.0	2.865322863043887	1.3973857181558833	0.04905477110568123	0.05075706737134673	0.0030191275000261155	0.022257270085510275	0.04130553985315196	0.1623001645576942	0.013384814028287331	0.06407791903117405	0.028386141114062458	0.016247987016774518	0.00014111930986944983	0.011483756445439523	0.010868201148804376	0.006259111952493962	0.014751394675217161	0.04049521126482994	0.037058208856989974	0.013116019801953644	0.001864826978360135	0.07998549339295652	0.020143519289126444	0.008450681906477598	0.06688143402696221	0.015314950515382984	0.024460938075757496	0.0010431217087613761	1938.0076246078606	87.16557939987972	104.18454518327977	102.86255844586175	182.56477946905252	157.16106073591854	49.94608251727945	160.91807379534507	116.91232718596196	116.90875238266551	54.37416128331634	134.12824409388165	66.43322214179332	177.64120633952288	67.43948675906074	62.198407196347354	190.3552435049027	70.36995961629201	136.90707997341727	87.42397712087987	76.33352762219916	168.67788551672783	58.23804634224087	142.46736486791613	102.00770881764463	69.33214167551503	54.534366901484546	175.487337919601	168.15681481589655	112.29651435926476	47.20424121990906	183.36132344749387	182.90069425993113	157.03369472599604	153.0266721442139	58.97421405872768	68.17090928597057	144.65011960348494	109.41586802920075	50.688500460718245	157.4758203744556	84.97452996826814	58.56448818777403	75.36448191390666	168.984088760833	85.12283166037452	34.43239239746321	59.29094380152844	47.94711997474263	84.14230080124453	73.75597269225386	79.51485654189773	94.56355753664566	106.45288210289611	0.0	64.87370202453569	71.82713531665578	0.0	39.751883066688336	63.65870540433254	53.39373730195738	164.55766694392392	32.80150121099268	27.815918285594435	166.70587507162597	65.29901062150115	129.4647718616788	0.0	0.0	163.38554572983944	56.0144570166465	135.09495359737105	95.95919373727168	0.0	13.840551496465265	58.70349246938041	143.47268592570953	17.57501939678537	0.0	119.74186293659572	116.07546655877384	138.19048935454748	147.67850494924485	38.05340278579055	68.0381187104271	134.38024131913593	34.60062182239986	0.0	143.32552550826932	65.88785703412852	36.98686717160012	0.0	93.55471939571996	63.27019769863158	0.0	40.592514251122225	0.0
180000	-3418.3155650471267	-131.41918593304752	-2876.598226123011	-410.29815299106804	0.1598799308264645	0.08783971849547172	0.6355644559948516	0.3003453694122531	0.9882460433655634	183.70442855511712	0.0	4.49418923458587	1.1488761514630776	0.0762124603959514	0.0365943095454345	0.002465706591203803	0.059432387163627406	0.06537126488682933	0.06643400228627529	0.07452719445702263	0.03764547246636321	0.013371238067015867	0.026212279758556764	0.002682321567875977	0.01126338714127039	0.02666823742421232	0.02287038119032994	0.019586871922549383	0.04001437707708019	0.028403165146638713	0.005184851591930492	0.07999015090503842	0.030480045847352904	0.023123278615084047	0.048778961869557866	0.0892404825820185	0.034714542386127464	0.062151067373043406	0.013193966826598106	1936.2247051768054	85.82356779838494	103.86093532343037	112.72217816694332	183.40689314671025	150.02019102947867	42.83404747321563	157.2268752876482	114.93167872487332	116.14519662618552	55.46345871472483	133.8093273668117	67.01574060544935	180.59232465588167	66.69568523127256	62.123806731561814	178.69805499031372	70.84582231387041	137.6386300072347	86.83733449277953	75.66338408001451	172.17468675352723	58.036809025403095	136.9988715463349	107.16034339446244	70.2868353488598	58.69986593082449	174.58784443055063	169.33818375870433	125.02238950055818	53.780968857935655	183.70442855511712	183.38375265346235	161.67398494988183	160.14870344084258	58.088708347763735	69.32239281346837	149.1253571357972	105.92285553877736	47.10314293722938	158.32785546481455	82.90822806856985	55.914516958222094	78.9116485256599	172.78379421049732	82.80512986558341	34.6424717022913	60.02143321711529	43.51132556052962	84.45343821747885	80.0005735738012	85.47006339047756	93.62576261272942	108.76976293205215	0.0	65.08758156387273	71.06134574831513	0.0	38.328068492599634	66.79397621222573	53.51223333188203	167.17448778909517	35.68718336553275	28.78390608446666	171.17440912742077	67.59309086924276	123.20885816942497	0.0	0.0	155.6352401594682	56.64659368670769	136.1986811926521	96.34122663186209	0.0	17.654459947810416	55.96162109829761	148.79855593291006	20.298801968240298	0.0	118.14866662049995	111.54653114903138	142.22465608834014	142.64703752795612	37.68385884228471	67.59020779348735	119.11875798407108	33.697024944907106	0.0	146.6214262778144	65.5716073704489	44.68422907041084	0.0	94.49671284321883	66.05597470140759	0.0	42.17034277031908	0.0
