it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1113.0170337685156	-132.03092441248344	-980.9861093560322	182.40465320484	0.0	1.1	1.1	0.3165657079423253	0.15499599395771613	0.14749900668974708	0.2968538457051677	0.4041656444783689	0.1944554319884451	0.11341044682214065	0.5419594292016808	0.15822536844002502	0.10605934150441716	0.12203949838174588	0.24916548544362666	0.21268424369696418	0.5015917253597121	0.3289572050770025	0.3313786563604372	0.13467206902969234	0.2857401978260533	0.11207268341218642	0.13072631365020862	0.4938230440067227	0.2254095977532502	0.21736849857236504	0.38008638688452623	0.4726865941492655	0.1462355778027485	1096.2790476207801
20000	-950.2218427003457	-128.76669866232461	-821.4551440380211	182.40465320484	0.0	9.568213019551091	2.081462844176179	0.19350836295448998	0.2221755007938826	0.24631140973403196	0.1940487827389543	0.14844627987306935	0.21078924842542715	0.06609682859840733	0.20679478419954503	0.04357969648773077	0.00808520486384732	0.4006011567225188	0.049885873247670985	0.23027331344752375	0.11401819024308413	0.146319883851071	0.2163763528314462	0.053026478318810424	0.06219701302735433	0.1630852210477324	0.3868816220309435	0.16087851916244056	0.08832685418136435	0.7132182785782929	0.04276869530410583	0.06616288932082483	0.012478113442237765	1096.2790476207801
40000	-948.6373581680792	-128.7636350233531	-819.8737231447261	182.40465320484	0.0	6.405226128789624	0.4093696597983114	0.2531026927171271	0.21783231419794247	0.3550203961461428	0.22274757156740788	0.14763774819316297	0.19918828424846338	0.07112522303420918	0.2127657121224074	0.023407198354543492	0.0965960080427532	0.13752146936501566	0.03082737521670981	0.1845926785567332	0.24493139911209902	0.08777352976825388	0.21652302682978872	0.12039058757673363	0.1068314569425453	0.18333055764407855	0.3236203360806781	0.12895409129334273	0.11463729419281367	0.4824489728317839	0.07070140852303106	0.05845316048858161	0.013837035609944906	1096.2790476207801
60000	-951.2401503453686	-128.740522363201	-822.4996279821677	182.40465320484	0.0	9.456041908370528	12.725342208962708	0.2570414215040281	0.12411927655873281	0.36601233083421203	0.20845641716182067	0.09650137251358211	0.1347603422227326	0.05898905665457119	0.20268243274412154	0.019017450683792344	0.012233377180988764	0.3182801433384938	0.0815472818803756	0.18504726453799797	0.13606310354929593	0.11046250633033736	0.13535392011186945	0.15012046814327726	0.07880049839607045	0.11226656881425764	0.3862048237719207	0.1580353705229257	0.1039120352170094	0.8597400452622539	0.08966468247775632	0.08899145636760886	0.024734465918242	1096.2790476207801
80000	-951.4068010110705	-128.78937884770068	-822.6174221633697	182.40465320484	0.0	8.082445880340188	17.058166109063304	0.24095603432439344	0.24771774469286226	0.34047271126405926	0.23188567796522783	0.1439415085076811	0.18124160875267772	0.09642084879061164	0.21685524834062572	0.040396747663390416	0.027941186471805657	0.30571685377882396	0.10702801695872483	0.1392181143815315	0.24067796904406205	0.15529681045545166	0.3303570205987361	0.08661911119748687	0.06276406359427814	0.11637529594615414	0.3311226471454086	0.13134713928701186	0.05164104945891084	0.7376345905497037	0.09280506638247932	0.07083482892876992	0.004220678954669453	1096.2790476207801
100000	-951.7189019009007	-129.1087859978919	-822.6101159030088	182.40465320484	0.0	17.356063299310772	0.7984314425714163	0.2559112542819467	0.10735663965149805	0.3711317975126551	0.15787516619450087	0.06537883219515069	0.19699066516918068	0.07997075174992452	0.18515861701357542	0.03485223516329637	0.01137876972127677	0.21645021088566282	0.08108488837454872	0.2145932595950665	0.18237628182864932	0.15921027836476195	0.29086219270099567	0.1473693013577854	0.08977596245916417	0.07745389601893284	0.31780631158272726	0.1476086789082715	0.07764738973700991	0.9586336180365945	0.026975966255356296	0.09036082320288137	0.011137854389020067	1096.2790476207801
120000	-956.0852665679529	-129.10952661450014	-826.9757399534527	182.40465320484	0.0	13.15415999238949	15.700921428125772	0.16689046440723665	0.14269816495890858	0.3000761494527051	0.14928946158685513	0.09935947346201944	0.15962297834737466	0.05303881793403951	0.26904222104106335	0.026640173890166152	0.059750050859214976	0.3374014183735977	0.08107148043912206	0.24287667340545077	0.11908287725391559	0.19751658117678245	0.265169566512692	0.11081848575334961	0.15529316073174435	0.09360769009860047	0.40720689935466586	0.22560768030367104	0.09051459472086902	0.7152429114672512	0.09643620955926646	0.07980667679602467	0.029091984224231513	1096.2790476207801
140000	-952.50695929681	-129.7203220056113	-822.7866372911986	182.40465320484	0.0	1.9010788183903888	15.795357486067884	0.1853074370390155	0.17968048876894163	0.24483947664276068	0.16698659572653407	0.13617901405680435	0.15840653543395625	0.13692064495839804	0.2618846972865791	0.03804389773699378	0.09520110331546049	0.1623886415238955	0.15583547481865087	0.20822162220066287	0.17126450896451473	0.17587082083473757	0.24427025128132893	0.07907890332488028	0.08442905018237655	0.17082190232477348	0.3640627386860644	0.13296233457233106	0.07411728265168763	0.9115885278501399	0.14323368849582982	0.05552651930270533	0.006083762239903496	1096.2790476207801
160000	-959.2339656429195	-129.15480175287473	-830.0791638900448	182.40465320484	0.0	19.547980595235618	2.3136052770119653	0.16494088305001317	0.17300265731212913	0.37335226479785844	0.23635446114274286	0.12521138525174702	0.2729026688156063	0.03163042590436077	0.1648057589949839	0.04535094522359758	0.0037876941864193677	0.5345137609598684	0.08063895258366	0.21607861492574157	0.12048087207258963	0.13726576885796873	0.13856743730292162	0.18972166509255223	0.07941232728883141	0.1671694204572407	0.41152437342720005	0.07995497123059493	0.023401921137482053	0.5104499662874599	0.029651821164159223	0.10974954676005064	0.004582510925749343	1096.2790476207801
180000	-957.1033006990932	-129.69618890408466	-827.4071117950085	182.40465320484	0.0	5.674801253125241	8.77090781449316	0.1886015389260886	0.18486493184967825	0.29058362746303984	0.17446199906954546	0.08421152373013223	0.17622085714413827	0.12112172997042048	0.12940552699758806	0.0621800731163675	0.2648727044089405	0.27447127565242235	0.03640443015601001	0.18995795918429276	0.2132361214242503	0.17595758041023718	0.17148224869568046	0.0975110902025706	0.12524148074618263	0.11420272146355931	0.35404899471780993	0.08951791806941438	0.07593704028727505	0.5409244824899379	0.22506534668468575	0.05392635651022836	0.010851226174494934	1096.2790476207801
200000	-958.6243557257988	-128.86505805511928	-829.7592976706794	182.40465320484	0.0	2.2533535504026507	15.820266268193226	0.26470068890374066	0.2067961759135519	0.31143677331528724	0.29721284056221625	0.07965123673177626	0.12944555764416382	0.04692306188876492	0.18140106279878115	0.03764703469957886	0.08516348478772584	0.1533645853855983	0.10164468876589187	0.14164284479692954	0.16783756682840392	0.06952236289231248	0.1726484354729897	0.168031334324444	0.09081869912871238	0.16120601282867064	0.4092551419507417	0.09388735511874986	0.15594271048707112	0.7204920959131601	0.14827053040131213	0.09194520865680145	0.003757674765465137	1096.2790476207801
220000	-957.8416784813202	-130.12640042800902	-827.7152780533112	182.40465320484	0.0	15.116867250483873	16.916787529148976	0.18716045663123357	0.14190323182533182	0.22217948559029688	0.225845367601677	0.13109658490930898	0.1601739344890837	0.0655283716300963	0.13784807809983518	0.032335943997178526	0.14612842741994336	0.15724534187972772	0.07013936049816698	0.14516983848159942	0.13669027170690243	0.07269180542356034	0.29465359483970194	0.18433707828261464	0.04793868951193812	0.05673060702675791	0.27131428989765843	0.09589907268683479	0.05929849157206997	0.6549414730528468	0.09733630150723034	0.09051171934842173	0.01948231551750314	1096.2790476207801
240000	-948.1547480472051	-129.45728729957037	-818.6974607476348	182.40465320484	0.0	13.143029935508043	15.605775419709822	0.2625958906270843	0.2525431710634734	0.18476369542128016	0.18512155882549255	0.07745308671682882	0.12177184468169897	0.046743969557395494	0.27564534889797204	0.04418391190114548	0.03614459789229406	0.22306933945605414	0.047272136172641456	0.16723324078505922	0.20927211703649087	0.10369882862876317	0.15907276458696776	0.11559589657356462	0.12536871297656813	0.1672038309611275	0.24441824588829672	0.15086126543969686	0.07219823990379294	0.4769467270843643	0.05381159975822755	0.0998156087520403	0.007222094628245028	1096.2790476207801
260000	-960.7286228215437	-128.889887463398	-831.8387353581458	182.40465320484	0.0	12.21323268004604	7.092650608849828	0.19479681918294553	0.27465253563051145	0.28868032475757543	0.12412872160608439	0.09428312950707257	0.2114395275444545	0.14778024240716417	0.2045593907765728	0.1142382387786428	0.021632753279362666	0.16728708824889552	0.036236097405305985	0.1931746092755603	0.17468688584579947	0.18411307113078584	0.3285442023628457	0.14384823299877086	0.11093144748163583	0.15638525006032042	0.3999933939383475	0.06332847025652476	0.0568278102995116	0.6476521194160932	0.06848168636938912	0.12251748896705626	0.03347432909937477	1096.2790476207801
280000	-958.7749293773563	-129.70484749630631	-829.07008188105	182.40465320484	0.0	9.97473528794841	1.8594453966430997	0.2531163181409098	0.17353757097961242	0.33941556342584017	0.19602256905760237	0.0713594359132467	0.21460030251439788	0.03571509695202627	0.2938841137627435	0.02034206518997465	0.002129187639708273	0.10593402770748585	0.10065683174647773	0.17720064421765527	0.25236953649504335	0.1256892476184562	0.192833883950256	0.08812267217440825	0.04632779202643914	0.17856163323399277	0.3885425178878764	0.21344886905705118	0.07381384291024166	0.9290151004866999	0.308263687974492	0.10248682633725181	0.019633027232796047	1096.2790476207801
300000	-947.6189240999953	-129.36644961223962	-818.2524744877556	182.40465320484	0.0	19.002254764874387	16.91350965151442	0.2015002579936178	0.18052850422031405	0.19425358731449408	0.24371435181883438	0.09378882849101966	0.24329150661940832	0.04658151254154642	0.19827044392902635	0.0759481013281377	0.038373715644385804	0.20136439283143615	0.024809505597855018	0.19894857800885601	0.2061431333226046	0.11187606445754915	0.2121899046644686	0.1194573195648069	0.10746489400506946	0.10069678664078446	0.36809461813656025	0.19682382667888115	0.09266300738925569	0.5641968770089087	0.14909489999018422	0.05042950245137281	0.0132051393498127	1096.2790476207801
320000	-957.9567136355814	-128.90554609410648	-829.0511675414749	182.40465320484	0.0	5.351501833589162	6.614453501927426	0.2385802154122863	0.28494097600593893	0.44803220520819775	0.22450869477559057	0.08232215078568653	0.18648416420907638	0.03368260128508086	0.22714348020328065	0.05760617362109153	0.03943813243903583	0.2672201752597785	0.08628158153628268	0.23887106530811167	0.22321012957361225	0.19654751829311207	0.13011765252107482	0.11519514591354976	0.14380927626086368	0.17271556525123224	0.5023161680089943	0.16967420144324166	0.08476173844772361	0.6232667452567161	0.08263417973519763	0.06175821514355317	0.012030718440954592	1096.2790476207801
340000	-947.0750269341218	-129.7298463801335	-817.3451805539883	182.40465320484	0.0	11.96253359976855	11.631116619338796	0.19481960866776457	0.15914757764979656	0.2781093324306147	0.2400185504394158	0.08744724184340497	0.217120500721812	0.11074881007048902	0.20855829370278162	0.04021716011370552	0.034940256447525214	0.09807339929767428	0.08485959002390786	0.16524554947475356	0.15353277980975896	0.09389148643074122	0.21600350067621507	0.125017268896549	0.14148307190540305	0.10606731823438263	0.29830044056260446	0.13451677653287733	0.07374544470297391	0.489923034078105	0.04313137248285351	0.049096633299402566	0.006320983233099764	1096.2790476207801
360000	-952.4389912224267	-128.77961334417503	-823.6593778782517	182.40465320484	0.0	2.914878750968848	2.8604914760618954	0.2513675565241304	0.20484111390646548	0.19085535664426337	0.1951835928647028	0.19848253563606008	0.20232507350971438	0.05671887097767943	0.22608074980363152	0.05787629286968015	0.003481776873792835	0.3656623411906417	0.07305000727267494	0.1966388545636808	0.25205459285541915	0.1177702714498914	0.2348974015971773	0.07102854846715863	0.10010636469765974	0.09722001403645605	0.4179194631229837	0.21303561596590243	0.06038451872785383	0.7339211265988255	0.0479775407290987	0.059477894417412275	0.01840606180095682	1096.2790476207801
