it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1212.1166754087806	-143.58376718385492	-1068.5329082249257	184.923442819561	0.0	1.1	1.1	0.1347918706883881	0.5732132702472372	0.2761746963781919	0.2132967196880241	0.20083692886816143	0.27730483871836853	0.12709815090034388	0.1685497725838081	0.23593608966432145	0.40085563144271474	0.13238617483627313	0.29862655386915066	0.20204333969004243	0.24497285952504533	0.14436267872717876	0.4034287209718598	0.12409541047682114	0.35111772968208355	0.30687282756083467	0.8983429577834364	0.1585447190265548	0.930181273859454	0.3165015612764257	0.23566058187457378	0.5549923556686557	0.19047038076986259	1140.6119258803283
20000	-969.7343727106731	-130.59507202874335	-839.1393006819299	184.923442819561	0.0	14.364968075074298	10.464153266958974	0.16527827442477752	0.15654573339804131	0.3306158770205928	0.38193679146924087	0.12026634176815017	0.08414255811135316	0.11356875708202993	0.2761335706010799	0.05266063259361793	0.1356925751212828	0.2391517848338859	0.06303691379552358	0.1690311746615312	0.17666646769818223	0.20428009407959277	0.30687390411975685	0.12828190428477465	0.09823033550018496	0.0643466072397206	0.48880565728672587	0.14326066919868674	0.07181535088629006	0.40071352868953447	0.003203042943098469	0.04094630739045943	0.03408706576639184	1140.6119258803283
40000	-962.7853156435153	-129.26992869057312	-833.5153869529422	184.923442819561	0.0	13.603593835212582	11.169805117197491	0.21399868000235592	0.1855789723837459	0.296247971833152	0.21600309603315426	0.14921831057381854	0.13779419344955782	0.20276380491656	0.3033799852992594	0.054891764592082774	0.04267998078377858	0.18779129191635588	0.021378162494497494	0.19170296734020958	0.12105726315086152	0.16219277147020103	0.27116545450861834	0.12091788917307365	0.08458732956664845	0.06499528413145673	0.531337276785588	0.15144212213098474	0.09576877907915401	0.5672465468178969	0.01480938117019727	0.06731707567341011	0.029981293384797426	1140.6119258803283
60000	-962.370593225112	-129.52676916620763	-832.8438240589044	184.923442819561	0.0	19.893386649761048	19.006961924566596	0.22555194184034716	0.14661438232343216	0.14361175586751482	0.19028385388731217	0.13577165120216095	0.08224734383056898	0.1610961305051721	0.18954487712907456	0.04905805606152907	0.14542922201288921	0.10425932044672041	0.016925742589087252	0.2244044744500324	0.1502947056839803	0.1650060692899203	0.23044188606001542	0.14285478006361418	0.10810179183462187	0.15426300751921468	0.5498053436912893	0.1289410905086569	0.12184341647031297	0.5592844003850441	0.01190685616516241	0.03913520122497707	0.013248695676248133	1140.6119258803283
80000	-968.4209197461629	-129.2778259125978	-839.1430938335651	184.923442819561	0.0	2.2151213197709545	10.11986613297834	0.25477312849592804	0.3192407356689115	0.308532586309976	0.26621680708692436	0.10252842088927086	0.08623003663012925	0.14295706921804574	0.22295294357635037	0.03261622182495447	0.1515604897074382	0.35169893148567194	0.031145174424680233	0.12573950689889926	0.1993050472395951	0.2065248661592133	0.2641369699734371	0.10690742692344075	0.09492575501354832	0.10291537116136953	0.5264954564624869	0.12987007653707924	0.09249717975691159	0.4853168466871104	0.07785179434330103	0.011369122564247538	0.012917811265837178	1140.6119258803283
100000	-961.9409843071753	-129.68984365958323	-832.2511406475921	184.923442819561	0.0	4.489009503272274	5.478604699407002	0.13117217801054878	0.17292336244412174	0.185809833238932	0.14684913886667794	0.10190003434791398	0.16404469171987102	0.11910457690437157	0.22295218424173685	0.020195295230077567	0.16744864891316513	0.3142284184344121	0.025857204710975124	0.19130689524477207	0.08457246936321432	0.18574107284449518	0.2545771717094506	0.16597798809530603	0.11020709887625779	0.070083682227124	0.4750102951411714	0.1100486537127512	0.06120631100588787	0.5951834042003601	0.06453138105337482	0.014163743202487696	0.019239743158479837	1140.6119258803283
120000	-960.0711048208841	-129.78805132810407	-830.28305349278	184.923442819561	0.0	2.4660796640666236	0.2789261555175062	0.15425445914488692	0.19176450586736535	0.2776515164435768	0.18044297270286375	0.09276726993687844	0.060309187276047733	0.27227274479608227	0.25380889682901464	0.024292682153280322	0.07954888211417671	0.15009202143373465	0.06550474615844555	0.2228758917474002	0.1874391189851247	0.15447982769342627	0.22317217128087158	0.1049768231777955	0.06207659028524411	0.09029381126890364	0.34509079357139766	0.12624155915503393	0.0686806241835736	0.5523288522778719	0.06346666661388727	0.0060090196051716845	0.021500695357016264	1140.6119258803283
140000	-963.015538512501	-129.25904170091772	-833.7564968115834	184.923442819561	0.0	0.7344810809857677	15.621624819139113	0.12556752827631168	0.23781183867700942	0.20078924277946844	0.17981544842824132	0.13136134191221097	0.08580894543937725	0.11673633533217609	0.2097436594553561	0.02182326769479804	0.19681021779561847	0.1870934799735011	0.04239411434500265	0.21382142062111648	0.13424612918432816	0.10230236547418256	0.26421575312240647	0.20730033486359525	0.09211296363960413	0.13827383895697265	0.5804419838797881	0.1697990163303929	0.12486518994857654	0.6369870314498496	0.03177637156474444	0.04081750243163468	0.011466553336532638	1140.6119258803283
160000	-963.1970177718472	-129.29291255029813	-833.904105221549	184.923442819561	0.0	0.06510383293251122	13.756566536067417	0.21887504173972985	0.16723398306341286	0.17048137151162832	0.20312748666393782	0.11431149512463934	0.07529107406131781	0.10070489385498438	0.20373257277692214	0.019551769220404545	0.11473227283922599	0.10618440600461602	0.028118877917940155	0.14852106556433908	0.15503697229471136	0.0778092361242804	0.2527572061893832	0.1982739836703558	0.07326860402896113	0.08987549201169427	0.40476332883055555	0.18840285399016687	0.10855603397540964	0.4128393380004371	0.012190513536305616	0.03037795508731669	0.030717990536415704	1140.6119258803283
180000	-960.2675968353382	-129.48165715206406	-830.7859396832741	184.923442819561	0.0	12.87157375032714	9.20648819505806	0.13837584919407353	0.23714890375372355	0.2778557304336496	0.18518441402792585	0.11557620828323639	0.06803973459178438	0.18861900660615744	0.1831990649341442	0.061094332091488464	0.025120140863531305	0.23894925986684593	0.03699635574211584	0.18785375673300297	0.17644547406768668	0.1614187206636967	0.20747933155856327	0.16613712349414475	0.06659601373178214	0.12400988759825839	0.5139643055453159	0.11996499397678079	0.1192366396292159	0.4346444390158491	0.07119961122663312	0.044271316176325695	0.01810720349677948	1140.6119258803283
