it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1192.0662645749467	-138.70532393410588	-1053.3609406408407	185.225386394374	0.0	1.1	1.1	0.11046156437875371	0.5026521035456044	0.23259112267491217	0.11116544410649735	0.4709063013633805	0.26310151202910215	0.10250154701777052	0.6655012136059902	0.47093485832464177	0.14332795500260526	0.3301783676788484	0.10575338194139382	0.16625583894866736	0.18370175424390034	0.18057484075143623	0.11459727947214872	0.2249849489901774	0.3924630477806277	0.7255725934317461	0.2030930422492559	0.15385809275558684	0.3698111934576868	0.11997938965699337	0.10243432018971355	0.30127494796481513	0.1537099003465521	1111.1924027937675
20000	-925.0910532342433	-129.03004809464596	-796.0610051395973	185.225386394374	0.0	0.0585141299819699	18.44669594624336	0.15743559882397098	0.2038266574456782	0.32774516979503604	0.1912012355630527	0.12352114598796499	0.06846561834996871	0.17067344498779416	0.2582463723982186	0.011733989891088627	0.02795501659607802	0.20867852719408317	0.01482888029793309	0.18047775419383547	0.11702311123427407	0.07995954582896599	0.45358393397180596	0.05137014762818755	0.09577701202810433	0.23458319769413566	0.28750591646910184	0.20450549452871694	0.03690744002130847	0.5437836329807204	0.06653612772713613	0.06581430649584405	0.008339324793276728	1111.1924027937675
40000	-929.2203635998218	-129.370560782683	-799.8498028171388	185.225386394374	0.0	14.085271713219521	13.985765266906403	0.09878891039022862	0.19570546940894612	0.3360749402780753	0.24984541138302163	0.1283720981041943	0.13306620581140635	0.26741896053324915	0.28760231099944955	0.022317398209931283	0.06317962353353915	0.23553528344553154	0.03781811434119923	0.24591757154368626	0.1463869851907348	0.13009014998156546	0.28719093492137227	0.09785415293446939	0.07998100227151927	0.2675412400800991	0.4151510879854075	0.1721161887764752	0.021001757656194473	0.4536209220640739	0.03912607823033751	0.08064150591512785	0.024498550350726275	1111.1924027937675
60000	-942.006615816628	-129.7331388302299	-812.2734769863981	185.225386394374	0.0	13.40070029296594	9.478624936223472	0.11171881580913619	0.15863430997495	0.3036486846133833	0.23567423691875403	0.1535377177548358	0.037324329039794345	0.15742397776365114	0.3082797339734713	0.012143849350925192	0.23198408644996457	0.2899183818869181	0.013397347291606373	0.25466677950743255	0.14587195598243172	0.3061159606039413	0.20256772932700304	0.19467043170125725	0.06974548196355665	0.39719505014540507	0.5398878173569805	0.22142861125194635	0.05202760749843558	0.5927166855945767	0.08389237042319214	0.03641949625564265	0.04550813940861237	1111.1924027937675
80000	-925.8639098763769	-129.74531260148433	-796.1185972748925	185.225386394374	0.0	18.29978914104429	2.083520550513831	0.21804381544454504	0.16399367735503198	0.30707696418753655	0.11781991735890729	0.1081600341704314	0.05859936386148213	0.15531311568255848	0.3234984086915946	0.010806529727360636	0.24795426096370593	0.15249074015485126	0.006780773016830644	0.1861380599387355	0.14329747316282157	0.1312361738712882	0.3831412968865055	0.07504098580531267	0.07638356647720447	0.1673401746967907	0.28601842953189865	0.18294498884395355	0.0299835797294651	0.8101095758548945	0.0260148518216547	0.03021345059231542	0.03374683713775142	1111.1924027937675
100000	-926.9226085891735	-129.27877086891277	-797.6438377202608	185.225386394374	0.0	16.94196371462194	18.323769555454636	0.1479151805513169	0.17130786184914293	0.3975668392675637	0.13361395991064776	0.10015141340302973	0.07943794800795478	0.1886736773670533	0.3289133842094255	0.0029337212135477106	0.019077173165708245	0.15340013676742562	0.016086081690632238	0.24700927540784873	0.07420621195334504	0.1899082570036765	0.28283831360008926	0.09797652051214807	0.05533575440974377	0.31350556305219474	0.42661553309760597	0.25063945250408	0.036457435515894934	0.489433271986912	0.11811957491572837	0.019069160132906323	0.018437999867137497	1111.1924027937675
120000	-927.5626461710347	-129.90459540635885	-797.6580507646759	185.225386394374	0.0	14.62545526563141	7.000211826292428	0.1518962927117502	0.18820227659665362	0.3792335581806918	0.1970408431555588	0.13095114501824023	0.11737202888139228	0.1743869615323151	0.23372585432224052	0.009159612964085172	0.02363238273698719	0.23207555591106213	0.002657025917928396	0.17559873183282607	0.18137583855000253	0.18291443392625925	0.2642992914100807	0.11565705045045384	0.09663658244350878	0.24857376698430764	0.3269038185772514	0.19779123836282347	0.03086277242203021	0.42684913655969864	0.2960274111708075	0.01303329858913338	0.010950118987355822	1111.1924027937675
140000	-925.8686786464862	-129.29223004021384	-796.5764486062724	185.225386394374	0.0	19.31598037098213	7.076899909813062	0.14719770681130384	0.18552515982718437	0.3908912292525432	0.16403876014429014	0.17144731963969895	0.0660247402867293	0.11031629445320588	0.3245777446057617	0.0034697358955446435	0.06360708018361874	0.1498570005610818	0.03216229495202212	0.19199613994934872	0.14643148758929705	0.11204056806944501	0.2842242474526485	0.05187439842203213	0.04656784315640601	0.18265060847288514	0.4155675183055248	0.15630098376341134	0.04527462023955553	0.8513761842853893	0.09770488104322841	0.01935468253889917	0.02221370675613	1111.1924027937675
160000	-933.5377726045375	-130.2101843135599	-803.3275882909776	185.225386394374	0.0	3.823552727667423	6.89674083142277	0.1153708181313849	0.18861625060712678	0.2563847219235503	0.22836462790702713	0.15136072610026377	0.04305230534381531	0.3796495373756443	0.3874390072994707	0.0019104638336273436	0.25063844839321076	0.26106998043082325	0.016438457689785326	0.19368675078287814	0.15420946134986288	0.22370115013421737	0.265795980907695	0.09002324746471038	0.08438424357421197	0.21316539001427062	0.2731027705867523	0.24270826999070602	0.02412802115008367	0.649432518055904	0.21484841929246704	0.04726945277271225	0.014249836152206284	1111.1924027937675
180000	-930.4038775494533	-129.4449762830924	-800.958901266361	185.225386394374	0.0	5.310184545933446	3.5052299084463776	0.15447017760259563	0.13601762450038335	0.30013150836960223	0.20690634987836418	0.138430240643377	0.04356526831421007	0.1672522215029821	0.22353829137820333	0.007918857540877657	0.10567346431268416	0.48371874516008634	0.008525307872355035	0.13605585445681834	0.07764914338604945	0.130432519752186	0.2910720629722487	0.09862070525517579	0.06488990099823248	0.1753145214388363	0.33706960071927117	0.17326626731750144	0.02899589841677796	0.3279601599059015	0.051270536855177205	0.07037404700418783	0.03579313276996139	1111.1924027937675
200000	-924.6723407907662	-130.67931877126347	-793.9930220195026	185.225386394374	0.0	3.7943728931170173	18.854362696226286	0.15458372403031415	0.18574360842323634	0.2520095100670254	0.13376498038850312	0.14465075992505055	0.04264571185919502	0.24120272404648377	0.23960375619985416	0.011128761185740299	0.0708743710781624	0.15853395120863342	0.017407392982279474	0.1918598547240767	0.1677925417817223	0.17399370435477615	0.3092123881910436	0.07350243559140965	0.07819782927033199	0.15988742291203273	0.29259482708002077	0.19536021282976823	0.024048951267249253	0.3840804975880648	0.09192924538312494	0.11264115328255783	0.014106819673595495	1111.1924027937675
220000	-934.9198604681578	-129.64347178372765	-805.2763886844302	185.225386394374	0.0	12.836801878337731	7.186194999190305	0.16039061194166157	0.16263228841334343	0.4006844129357111	0.24093291380340473	0.1446448143725585	0.0956336886138274	0.21209569159626937	0.27341104139170447	0.06524110771368583	0.04373357300068404	0.26218311011940504	0.04462254034369788	0.2052983420875393	0.20503344478355046	0.1787831791399083	0.4648214837017648	0.0999467893336156	0.09891742217141102	0.23548325852262011	0.3811713566393564	0.20678314937983605	0.047284478971745536	0.6313715804807657	0.03923561084604643	0.06343973546028797	0.030114706409074463	1111.1924027937675
240000	-928.5774899494867	-129.66949127112935	-798.9079986783573	185.225386394374	0.0	0.07310044251889537	2.1723271821983645	0.1958418132865096	0.1277149647657513	0.35353562086400986	0.13919614565089933	0.1831059954078315	0.05606994239026131	0.40781115608913854	0.24838006262209014	0.02146405259371849	0.12065624548853657	0.21285334706452738	0.002857042664629777	0.19967072214062923	0.21492757055199638	0.16255604131404772	0.3142099813638339	0.08327588737343763	0.05420964824348518	0.22777960223814156	0.3274090074711819	0.2801010204902525	0.02315817538451869	0.7486410087548367	0.0854800307206681	0.018706355362019318	0.009129055411886704	1111.1924027937675
260000	-933.5242532534917	-129.4823627881396	-804.0418904653521	185.225386394374	0.0	0.074877543646774	3.2821535088971716	0.17184989748097093	0.16863585620746582	0.25535205031081243	0.22254394995975962	0.16351441638011893	0.1180404133631306	0.30421283784846803	0.38005063847549264	0.025949279487151037	0.08734700172795098	0.16647780004892423	0.010663174883499892	0.24506667633080506	0.18508441980731022	0.10780447541867101	0.21419337529099225	0.07131334572069774	0.04721421972820867	0.2511921134805847	0.5307684325483378	0.10831448625880784	0.028912329271943163	0.617900868473069	0.019336467204579395	0.02934071916602248	0.027924443233945582	1111.1924027937675
280000	-935.9597375871249	-129.59834246746092	-806.3613951196639	185.225386394374	0.0	3.6266264517097944	14.473577538663182	0.22318659692177895	0.27741867821139027	0.52549841693652	0.1582806702090428	0.11451350147295537	0.11379082700968347	0.09799732724475935	0.2755202337564711	0.04702449783748666	0.1693451518884404	0.1635952475456072	0.016669402293198722	0.21029377750229442	0.16212077388806298	0.197988732400696	0.4094975209213933	0.10870625600188527	0.06786192259271738	0.3314618194892588	0.3380605324564675	0.2498847748921666	0.029999663435589248	0.5513577155009307	0.05384281933986423	0.04059522046256816	0.04073225074350777	1111.1924027937675
300000	-933.2335246026662	-129.31171315395392	-803.9218114487123	185.225386394374	0.0	18.664357290759135	13.729844112256778	0.2167216891779536	0.20632876086362	0.3836859480713649	0.12262058465123653	0.13506966334160175	0.03107987571612432	0.4751524794538752	0.3243663845751228	0.0046907822238291905	0.11490369875030595	0.406025165391759	0.015505689530223033	0.26416546161707793	0.14647689797549615	0.13925594616578474	0.4374124353258307	0.14361213700675357	0.05518537653558574	0.24806294595068706	0.48472833164235646	0.18700603182212064	0.023274974748973054	0.5614014417592369	0.018394976237322627	0.05404133683338641	0.030925444131024507	1111.1924027937675
320000	-926.7868087018094	-129.79858443204495	-796.9882242697645	185.225386394374	0.0	19.15423231828543	16.36774816399612	0.18762896326149975	0.19449196120471215	0.4118258236355883	0.1375019555007149	0.13519400089421127	0.03614430662366891	0.16239343533503184	0.2755822055592564	0.016563581927238183	0.15187241000687834	0.21197154183139497	0.008698668609112956	0.19568669789355578	0.18137725628835819	0.1633657995747999	0.38547218125230254	0.1626514227070496	0.07129626259622071	0.2733686093430301	0.26611079104193275	0.10000211328370179	0.02002084239040096	0.40163071295590996	0.1029450573383653	0.029881434913952374	0.016417683622531216	1111.1924027937675
340000	-938.0516466335741	-129.75591951359985	-808.2957271199743	185.225386394374	0.0	7.714074978109795	10.629794462014997	0.09081480067011706	0.17010924384639675	0.520750513271169	0.08701364231097902	0.08574794307622993	0.08571612056902676	0.45746676975817563	0.2941604758739316	0.004760661505143803	0.03172298840760783	0.4029511621721359	0.002290666847810775	0.18954109954149403	0.15841078188692756	0.2148124813710908	0.21200653982316597	0.09149569151045105	0.07031468336267716	0.21783918054571305	0.20900727647859996	0.16499994224546544	0.016768451514790714	0.35521493751733113	0.10552844839061348	0.0843522445059882	0.04060997887182789	1111.1924027937675
360000	-932.0969337157233	-129.47608835543102	-802.6208453602923	185.225386394374	0.0	10.890945072080987	3.901159836667439	0.09705234236011112	0.1704315983134146	0.42514884091100935	0.14772886566039808	0.11456434147195584	0.034814707071270816	0.14478581754353853	0.40257104905571683	0.01938036497995587	0.21071111649532084	0.2681632525657016	0.024323075890473694	0.22051513035370499	0.1727541825136343	0.1218349838549702	0.30538780297792806	0.12120661352133395	0.09124014885641565	0.2599382050544507	0.1951790836569259	0.2107698861026167	0.01702015829754911	0.5823301905714877	0.14346118379522696	0.06472149857959518	0.030491899162380365	1111.1924027937675
380000	-931.3232148950644	-129.47427303083163	-801.8489418642328	185.225386394374	0.0	15.44648586021965	5.567612957120977	0.16154956354675026	0.17041195852893012	0.46669874931898714	0.09306921434342766	0.14448127887961695	0.056446396268529764	0.2383699293874602	0.35559322359462386	0.006016644824443339	0.1870543263622949	0.2498799852394154	0.027835874114209066	0.1806271169410213	0.19133499447617963	0.18525910083402106	0.6056288988252	0.08996128346916081	0.068538724643221	0.2504613872687279	0.31872604707970065	0.10318051945905415	0.017411682870254422	0.6040340250943258	0.018445414347674476	0.019042397977819342	0.015571838212253821	1111.1924027937675
400000	-924.3689465184083	-129.14918509900417	-795.2197614194041	185.225386394374	0.0	6.9841181308469835	6.227337586709004	0.184266771113354	0.2626411030944397	0.2771417647647207	0.140607106971188	0.12163146270203107	0.04755788892279787	0.26251412739525437	0.32328881580307267	0.005140000869019192	0.02787080035584227	0.3133322448709438	0.002663006837368465	0.1834865253269419	0.11408090778933082	0.16824326852919105	0.27840926995396725	0.07278433979007899	0.07562399211142926	0.20335121495483088	0.18021908579453988	0.23309975123240603	0.0192134899360695	0.717621863595693	0.030782585547306254	0.0329232835021862	0.03949119245682123	1111.1924027937675
420000	-930.3943900516947	-129.3053926420464	-801.0889974096483	185.225386394374	0.0	9.837496463792617	13.141993607387125	0.11396460219305825	0.23414333302620174	0.4140459030100291	0.20391898540973538	0.0856902420743302	0.029478261226560557	0.18967949392669886	0.23904574507521223	0.017013402969199138	0.07521356693376335	0.13898123989013966	0.025966930282629492	0.2695704458681148	0.16321957837477288	0.18384533453185914	0.31133716683639245	0.11499007556890613	0.11973483493153676	0.19163893685370947	0.1729711837183785	0.21395652058176537	0.03139171421887471	0.5435372743760924	0.036948073819856306	0.028608651031606105	0.008042337728928895	1111.1924027937675
440000	-933.3131439236147	-129.34100461482177	-803.972139308793	185.225386394374	0.0	10.03331771699813	2.79222277614677	0.21102408703004963	0.14298820884244753	0.38351703127615594	0.1991872350027888	0.21471580083218192	0.05910771793729057	0.1943174425828125	0.258612768242156	0.024559685759922907	0.08255264154173192	0.3416153295601251	0.022108222003235898	0.15716889364023223	0.12891339395207718	0.1707861912322628	0.29750682181151544	0.07046076189492784	0.07785770577404472	0.24409033232134003	0.23208908984101795	0.20183742456106113	0.03555821543801603	0.4526306300217908	0.2627798253613334	0.04165105616906788	0.044846871760522	1111.1924027937675
460000	-925.4278247542388	-129.97517061020386	-795.4526541440349	185.225386394374	0.0	9.236289514547673	18.091469939508347	0.1415144173049493	0.17741269350345495	0.30016218683840457	0.16146408159931366	0.10895514315003574	0.02054014315411917	0.29426299559046726	0.3733470833983505	0.029479222203404636	0.018776493868079915	0.22008492095167154	0.011053900032408267	0.1910165504204526	0.14936658638195316	0.1501494254508788	0.23129634696019333	0.06908747291959494	0.08661861138593528	0.24924098560192706	0.4521051789311028	0.21764314743783447	0.019427949216861765	0.5651481154202872	0.10358999583389406	0.026931774745983142	0.01049583615748308	1111.1924027937675
