it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1233.0453281539585	-129.62973764366197	-1103.4155905102966	183.797081538162	0.0	1.1	1.1	0.18409625143932198	0.15423517023195144	0.13484143661743286	0.16866263345142368	0.2143901701023004	0.2186761193406802	0.2186485826539878	0.6510544063145911	0.41315255494814795	0.423776101500731	0.1257582545412881	0.19570509632082456	0.5995934212444762	0.5963333848282879	0.11083879745347253	0.13261535543640132	0.24740261983879017	0.2579320684076867	0.21378308118852185	0.20894589342633552	0.26911661894701666	0.16734302898104483	0.1327555888819192	0.11268496814908474	0.24475068737516867	0.4900257670714939	1142.9078261946638
20000	-963.790265314818	-129.14333040303305	-834.646934911785	183.797081538162	0.0	15.732955902552542	4.716386308494313	0.17165028907141647	0.1877082170733381	0.2690844374971555	0.18002344228131403	0.1423980289389733	0.094579097971078	0.01315408958106578	0.2354499421340644	0.04322355879550675	0.012359935451676643	0.2567387012990315	0.023828508496791193	0.17620468256799615	0.18252178701399774	0.10377386091692668	0.27977715287084104	0.1409341661090538	0.15892943447752605	0.05827227142071075	0.5587112382197359	0.11491183215213717	0.08210023605857172	0.6980346370308902	0.07942697128112192	0.0039235550802761325	0.019635676842710316	1142.9078261946638
40000	-965.159667244579	-129.7157554417062	-835.4439118028729	183.797081538162	0.0	4.798546731983355	15.494342505349874	0.17573525557141334	0.1661766668222913	0.25399504177918625	0.22757923745836195	0.06650940155770377	0.07877025403754358	0.1356596611103805	0.24698043602772435	0.0692013547668868	0.03156567696648598	0.1724160512951927	0.023609589228133932	0.23420899811128099	0.14856478410970295	0.18721157407984318	0.2531715777251781	0.15321521005608182	0.08872508433823378	0.08981342325112063	0.5553428849931126	0.053498949768710086	0.10761416938688373	0.27351545601088895	0.10305755746288517	0.01253322368492731	0.023772399560694896	1142.9078261946638
60000	-960.2558384606315	-128.84249522206088	-831.4133432385706	183.797081538162	0.0	4.469493439059237	3.7229643740658656	0.19597450579976763	0.24212649834446506	0.23960584424685785	0.2465666988502498	0.07676058042547257	0.1995175833326498	0.04789731015805687	0.22602074194532878	0.04212747817986622	0.09845818675083577	0.25614903544128736	0.029228593274430222	0.17985501795376127	0.2077309766961359	0.12492785780005115	0.23830397751495405	0.1086900028712799	0.1095025460263801	0.0761556511238632	0.3110649682050192	0.09309483701391187	0.062390894339230264	0.26946085827200605	0.10087640497332169	0.013603884464315968	0.031348898982881096	1142.9078261946638
80000	-971.556074218083	-130.57422684488114	-840.9818473732018	183.797081538162	0.0	14.94788421486422	15.639733485314709	0.17545958989791638	0.2577382094519452	0.12398180112257631	0.20072487592165877	0.13929647202195716	0.3245165544535746	0.08775815735437464	0.20533015177106298	0.029580738785964504	0.0453504943930352	0.14990483403953656	0.12694683658662068	0.21786331410346282	0.11265470241248804	0.08496492366923201	0.19141250086583086	0.1515108338005358	0.10261131514874486	0.02203016327150826	0.4243962722798627	0.0671741806664237	0.06094432697749455	0.5477461976076896	0.18265121237515944	0.08886135694226295	0.013546598945935524	1142.9078261946638
100000	-960.0135665165028	-130.7148286822688	-829.298737834234	183.797081538162	0.0	8.989707785532048	6.767439325125316	0.14813956831662672	0.18395046982756108	0.15873955334570142	0.18077289847061012	0.13454278314543547	0.24987868570964	0.03045268693730847	0.20971797108598197	0.09157457281762946	0.04464817586201058	0.11668296473165936	0.006758624945159518	0.1690393177876719	0.1203539276400786	0.16259698221291735	0.16230919378027375	0.1481221390006262	0.08983348666620791	0.054610713481629075	0.4556904598437493	0.14428350075066718	0.09307817750883157	0.4232639762239615	0.032140606119931074	0.028397016562403114	0.007850442606544137	1142.9078261946638
120000	-961.2039105994595	-129.1689392460667	-832.0349713533928	183.797081538162	0.0	19.438089919116667	17.452633352404963	0.17189374523932033	0.2346781862589231	0.2560431772196154	0.12835398694406375	0.07087732083181675	0.20786091038764642	0.06052344943736842	0.12592079001141573	0.05269678749152963	0.10991577544286152	0.24493748267521048	0.014845038274488616	0.20602506201548915	0.1896091421306276	0.16020806402194188	0.25179364484560596	0.10393181456259343	0.10117435806842326	0.08874672698693596	0.3507603267188035	0.13362439340585858	0.08016721126303902	0.4442743959391141	0.07418368842887324	0.01950189561952071	0.01345520101073405	1142.9078261946638
140000	-962.7124452263289	-128.80755061150396	-833.9048946148249	183.797081538162	0.0	17.712862844058584	3.7724443520016515	0.20312465446398173	0.22731192379263815	0.21328608550302586	0.17828961481558322	0.09894454591882658	0.0806836610011537	0.06462497615714137	0.18274686310694446	0.061814220473648554	0.04793504127666682	0.27397641684458207	0.014543196318957676	0.24316827924526457	0.14055190505339335	0.12796158198976312	0.30204755118861226	0.18798411022385725	0.08622873516117942	0.0677026172797115	0.6478412701855125	0.14019468415070074	0.05881266517631066	0.49416260661811984	0.01503399892299873	0.04384746694336098	0.018378863877008687	1142.9078261946638
160000	-958.8608024901657	-128.74387898688855	-830.1169235032772	183.797081538162	0.0	8.035178642893895	5.742423943674137	0.13606016547177108	0.21602163322444876	0.2052041507135594	0.23750072216223989	0.06033505935558513	0.20056945638878082	0.09337265580345874	0.28105673383383123	0.036903323625826684	0.005263477356387594	0.04039393841152674	0.011171240829204027	0.16806709664641958	0.2104902338438627	0.09311382124183383	0.25664349559387206	0.14639813189967402	0.0841639246653203	0.0587309826046737	0.29690151314259766	0.1275127022089922	0.10021312517332788	0.534838078096726	0.13475709703439886	0.024591823024165207	0.017938251871982145	1142.9078261946638
180000	-962.4383075536646	-129.4169380129051	-833.0213695407595	183.797081538162	0.0	13.638486770237483	4.785549704112957	0.20409284196464617	0.21046566846303422	0.22746791660155058	0.13330598003074048	0.07685101800855658	0.08968242208200411	0.04166017223229806	0.24788931814219098	0.0700181574287944	0.045643837779502386	0.2802372028216846	0.03199805008065976	0.1530680331915594	0.20586302558020533	0.13707472526564177	0.1901891303715159	0.11391951593940913	0.10362868230510491	0.07508636944674182	0.6344164776512957	0.11373349613627538	0.10039922555226007	0.35047767035142924	0.02879165376538003	0.0033544567720210678	0.01568291432752448	1142.9078261946638
