it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1175.7972189248399	-130.66379348358268	-1045.1334254412573	181.879579789415	0.0	1.1	1.1	0.3773717234014643	0.11946135111520938	0.17243912149386337	0.12122231405002144	0.3862633503832005	0.26208383829688303	0.3606305946881482	0.29196440642581833	0.31704582959479066	0.46432034622792806	0.2081143588233276	0.7987826491705697	0.10444613852405449	0.3200095435401851	0.14781065024583517	0.13924495305714385	0.38452997891599505	0.2736173607742068	0.23061839810847987	0.12798020485510134	0.21243522897569367	0.2504357658828376	0.45982454376668214	0.2935545986689209	0.11996918315956878	0.2771638641908599	1132.8244202495648
20000	-940.5909585812469	-128.59030198772945	-812.0006565935175	181.879579789415	0.0	7.77803997639286	5.6362081954779	0.19524931817904312	0.22742393904699026	0.18876265604919676	0.17840436316635663	0.15132553659229167	0.11684872683727915	0.13402523142758094	0.2124560134747083	0.012760477083667681	0.1572166975678111	0.21712920955122836	0.007791948228369339	0.19105119380407998	0.13008634703544655	0.12472300605542141	0.171889475978853	0.19669461481526895	0.059467652858831085	0.15457023548666918	0.48567951137426907	0.14240824940405686	0.04733114599408101	0.2513483333958141	0.08175254939969741	0.03963659254544682	0.01713618043535714	1132.8244202495648
40000	-946.809566129186	-129.4065446286313	-817.4030215005547	181.879579789415	0.0	14.979456931042561	10.065955490189811	0.22215203261238436	0.2142837577755671	0.292709681906962	0.21800203548391983	0.10331607216751662	0.11256540036410165	0.2718435228380078	0.26493110893096644	0.018815378650488195	0.08899845696577555	0.2570849875999134	0.0031114877529881254	0.2242392679078113	0.2554763940266161	0.17610760054568553	0.20894174578176491	0.10125638502555162	0.05314559478500913	0.11052228328430616	0.2907292017199787	0.11206021128283453	0.038210078726092195	0.4582879883604533	0.1516368990580766	0.07513783023481982	0.03272592237514636	1132.8244202495648
60000	-945.8212977950044	-128.9270167697215	-816.8942810252829	181.879579789415	0.0	4.4121143387318265	4.212076672253776	0.26618504766074036	0.26091446507406907	0.23010945959022372	0.15586070757153003	0.09926617495834575	0.1507221618355705	0.1649740601662254	0.2674486562618154	0.01347026864065032	0.0020400685191388607	0.19658068485388258	0.04272063051372448	0.15205341188573462	0.1300556066471321	0.14606220354469712	0.22292751947297287	0.26391963386236555	0.0345413042920899	0.14569333699033474	0.5236053493473828	0.12450796238108411	0.046650506274770534	0.5862908666569803	0.17935509798267593	0.07536934069259353	0.01640449966523361	1132.8244202495648
80000	-946.1952084310357	-128.98516751279007	-817.2100409182456	181.879579789415	0.0	4.241774918683897	2.3969344078487014	0.18512985034258975	0.20365794953453117	0.26901664231334615	0.18353848385460955	0.10372766870767249	0.11229349115515849	0.2904640444710906	0.30798254938439346	0.03814443687817934	0.002622138908622563	0.4574744165534087	0.00242340020267821	0.2198631436564321	0.16866246482352748	0.12289819880174764	0.24576952283941406	0.1855963922401696	0.07704832395756157	0.16253897603941736	0.4615596365907246	0.13949480118942034	0.030777455743805724	0.3563241141495456	0.18007811777792712	0.027024340798557877	0.019448332348364464	1132.8244202495648
100000	-944.4139304068891	-128.49917064838215	-815.914759758507	181.879579789415	0.0	15.948984506745978	9.309079321995593	0.1716130352855868	0.19387723272721344	0.22430009692437902	0.20191705347843128	0.12121081810859359	0.13473896152269638	0.13639346225245214	0.28300000079676596	0.013441390797994572	0.02809589082651234	0.3423400784502724	0.0009274619603490109	0.18938059993039458	0.20732664062226439	0.07845515160100168	0.28408801311059406	0.14215670806516953	0.08952298513823466	0.09603448674767077	0.6679853174437423	0.15900719996037496	0.061880479582042486	0.42241216405036286	0.09365928467086204	0.0780497509584964	0.014709762141386707	1132.8244202495648
120000	-944.9839877669616	-128.94435816311645	-816.0396296038451	181.879579789415	0.0	0.9748479905362211	6.920240456329626	0.22613980823521282	0.3176767771178135	0.13143737412780152	0.25743882298036874	0.1374363122888582	0.10868101765220697	0.2109590575496205	0.29290901657708623	0.030811096958048553	0.04521598067074659	0.10908949846558111	0.0021297500312179893	0.23763355389964613	0.19854742658211033	0.23569547806149108	0.11502820097567236	0.13849610496899997	0.06864603580694953	0.1449383141588268	0.5474612069343091	0.11116294889355212	0.034207246152148964	0.4948471582745462	0.08457122982196201	0.004654112607433363	0.03928928409603043	1132.8244202495648
140000	-947.3356174506034	-130.1517868649731	-817.1838305856303	181.879579789415	0.0	17.54879679111276	9.799131482867034	0.15848910987120457	0.15969383319539374	0.3608823108792051	0.2220663520674984	0.12519635826979258	0.0901194080796471	0.035404231370890035	0.1751623846757349	0.026907172797206023	0.023580230174492657	0.09532834032412571	0.03402657401945932	0.17849908189653454	0.13902164551106996	0.18515657270091967	0.21304618781469364	0.14489346611263018	0.030955637441341687	0.18961289442821186	0.4129816472684715	0.13722994870478822	0.03758097262248315	0.3954688091346655	0.13859059412349067	0.03687476319692372	0.012643050832002425	1132.8244202495648
160000	-943.5091003507969	-129.39850605521156	-814.1105942955853	181.879579789415	0.0	12.017133298383653	7.4917641641678845	0.2139504635335198	0.19498865626985185	0.14855945470533433	0.20315527547872297	0.11889034229901167	0.10173929847734904	0.1180371657361253	0.2125159373083971	0.010006023566988573	0.07269198353391276	0.32870686702962343	0.023804209693679183	0.1849203751763581	0.15281532290229666	0.20959260377888903	0.28129538682846567	0.177389763817377	0.07854438616303089	0.17580321743928395	0.3745191603452814	0.12239432809724349	0.05042653743211589	0.34561577508154484	0.12014939801892596	0.02004575012918905	0.03551137448056633	1132.8244202495648
180000	-942.6809641184232	-129.80352413409102	-812.8774399843321	181.879579789415	0.0	0.36136379731746165	17.16765234306767	0.21458694743655177	0.21204083220233855	0.16677192777127678	0.29026963321889115	0.07076593564960858	0.07120495034856468	0.10112570064722336	0.2694522280478274	0.04737631275911848	0.0006633560596847655	0.16951562110580923	0.047458027537033806	0.18038104142842445	0.14121306862056165	0.1815967449185809	0.17465731691047912	0.19880225551683073	0.06715808271217637	0.1286734945934405	0.4602250325157317	0.1195983352849037	0.03754882326702249	0.3030757152362321	0.03955697996232623	0.017860526503871724	0.011771113926578517	1132.8244202495648
200000	-941.8800375783312	-128.9384579039907	-812.9415796743406	181.879579789415	0.0	3.447468562234664	8.448506730065711	0.3001637881476705	0.2087411987030763	0.3308040541930082	0.13635056811551502	0.10321717187122742	0.11848698656508663	0.15535408103221277	0.20185208326123746	0.04276711623302098	0.028071357087839793	0.12955126683896098	0.01754576320699498	0.20072808205302609	0.20373449840765626	0.17370265264803286	0.22613820067394533	0.13906510545208098	0.06395724306693511	0.10792526489137719	0.5785020146787986	0.10676919151751617	0.031964865066755	0.34032651356979143	0.059867573336814334	0.038111094335355956	0.01620465642635833	1132.8244202495648
220000	-952.1237276188793	-128.80945516504573	-823.3142724538336	181.879579789415	0.0	0.6177247097991818	2.943195120282925	0.2561985149894071	0.22338867155379885	0.2592700777047299	0.1895441357319085	0.09703953309573957	0.08270508636639891	0.2016615469011786	0.4215118161635822	0.017005192264664133	0.041054885715141404	0.4106262254829477	0.04259676882065766	0.1611409321919448	0.2148773913284952	0.12775960204090925	0.2963034107351679	0.10487776411617951	0.02964465828983042	0.1305179440260053	0.541513087298491	0.173891116790634	0.03216216932507918	0.5175945279059266	0.12027279897700162	0.010713985408332747	0.007065364446057853	1132.8244202495648
240000	-948.241254038666	-128.91891120539339	-819.3223428332727	181.879579789415	0.0	13.041519986093737	7.781614862627411	0.15429543771626048	0.2809430110344109	0.2065087048611825	0.32139419423396304	0.09225215745190099	0.10521354610716357	0.22522749607222708	0.21787947760466433	0.011387115415492175	0.029897899842067865	0.22041606053737314	0.021924060767539142	0.18815566023292593	0.20282255306699137	0.19540217155958914	0.16509193600829536	0.24740610973693933	0.07266285515606344	0.20514753987143242	0.30832141818034087	0.15453796069300205	0.015509443554459951	0.5577699246800044	0.03130066998784512	0.01461382515908657	0.007068342263513173	1132.8244202495648
260000	-942.2207042863303	-129.23125175388893	-812.9894525324413	181.879579789415	0.0	16.29239074171141	4.993700861033564	0.2735515719221879	0.16730082014873787	0.17942911583745	0.20761021108382077	0.12526663429569343	0.08237581475441427	0.22263896162245786	0.19436275930887095	0.021144722504697743	0.08224555325476395	0.2586518628771943	0.038259394212439034	0.1819702198683695	0.18430249417083544	0.1755335582252046	0.22126890510819813	0.16032948651340737	0.04552307530567066	0.08072826433308507	0.39786678455533314	0.13426113698846742	0.046701845402957125	0.5455571973703323	0.05122120761477419	0.03454032133253501	0.027930398144640954	1132.8244202495648
280000	-945.4185895932208	-129.67577017716386	-815.7428194160569	181.879579789415	0.0	8.438990044406712	19.791268685299364	0.2404281227306358	0.16553782061417688	0.2398193305156692	0.1765238997842322	0.12075436543384246	0.13615784927131971	0.08298005814680352	0.1850230868915233	0.0069833868607349185	0.06511881625700822	0.2052729734858994	0.010385683981112327	0.18776825657225138	0.16961798029465805	0.17915978250652376	0.21303549875409178	0.17541113824582302	0.051640851015682464	0.06613866962251552	0.7243628443422083	0.08821493744054874	0.053130335967290145	0.5629345280886837	0.04772618736700717	0.049562037242495006	0.009863041560494428	1132.8244202495648
300000	-943.8723366765192	-130.71937674207936	-813.1529599344399	181.879579789415	0.0	2.3284887041155415	11.172184201630172	0.25037462316880155	0.18093626653602243	0.19782249940598068	0.2278067061866123	0.15390856359029023	0.06988263458167031	0.12078171660806897	0.24281324149505823	0.03598097917193588	0.05107998900768473	0.16130509273362562	0.01900289071985603	0.18581024924326256	0.28095376124369925	0.2624854697913929	0.16385365839678467	0.14898091587312348	0.08105125502325633	0.09781929908191833	0.4684531479283271	0.10628341544068158	0.05812665270419912	0.5570611462559891	0.05719356149675596	0.012778716023752187	0.010315615013310554	1132.8244202495648
320000	-941.2868322807894	-130.02497780623065	-811.2618544745587	181.879579789415	0.0	13.102506498969166	18.796835197130772	0.27751008047611025	0.21460234545114956	0.21768463339186572	0.2577083977245921	0.09675556215947673	0.12009105815864166	0.17255021225069048	0.3239968993726055	0.02243106268759433	0.014846529077078365	0.20275613135414486	0.019688658174865155	0.15749011207188424	0.2061143622773965	0.23026040725627722	0.19941992407326328	0.1556951504731553	0.0433370818066889	0.20134810399071507	0.48946212247634613	0.10258055870319467	0.052523639704337106	0.34817223989325297	0.051836121340618053	0.015268962734430843	0.02192256551788196	1132.8244202495648
340000	-943.5922027900758	-129.23184347205617	-814.3603593180196	181.879579789415	0.0	15.309825349816691	17.815095641430702	0.28719783195295223	0.2552686030980058	0.12331991621222156	0.263578666096373	0.10257112240529866	0.1364119482756816	0.17621415060691634	0.262289250921466	0.022382500407327283	0.006560759513524211	0.10918052511279698	0.005535093495890121	0.2130506679460454	0.2543302322745673	0.1816008297176064	0.2131796705699664	0.12268469721756456	0.060892405690505406	0.23507214036957721	0.7102873330632334	0.14091652850263442	0.03400118215732921	0.39056191477331176	0.07226375062363538	0.028360345790784416	0.0323981155168291	1132.8244202495648
360000	-948.8849034943454	-128.52822600154377	-820.3566774928016	181.879579789415	0.0	5.361507123206915	6.341027643265115	0.247466180505937	0.1828364839594346	0.15877406166464578	0.24028238776321062	0.23265080594890114	0.07959732496742385	0.13462220977451964	0.31146111358401624	0.03444597391796192	0.018337815083288328	0.2666380740973971	0.018808200216009863	0.18977086447041921	0.14269297910761639	0.08317164246839465	0.2296329011885024	0.18664667096593157	0.04611005466402671	0.2102622863380148	0.6177174411002291	0.16982026957056515	0.04340490183304949	0.5904118972065621	0.04100074261613257	0.04538919182059075	0.005222497944561159	1132.8244202495648
380000	-952.1252211373991	-129.42307000390113	-822.702151133498	181.879579789415	0.0	17.639299306225592	6.889878116972509	0.19081654129677958	0.2838345032092961	0.16693710502443032	0.29497792785495414	0.15513083740712075	0.11143024831029884	0.2837323627071712	0.2300185572756383	0.05703466935620651	0.008732059587052279	0.2468046619238298	0.003174929611028349	0.2094921336430822	0.2604658136735734	0.14177766057776764	0.39903517239204767	0.2538556651546242	0.05444999037710785	0.21189258887977766	0.44063128066427865	0.09700182829964249	0.028885255054102065	0.40269452720384274	0.015242838579451084	0.08834754499537034	0.020092890524311045	1132.8244202495648
400000	-945.3504263143852	-131.27505707249014	-814.075369241895	181.879579789415	0.0	2.1025336868256503	17.712191944958736	0.20007490821643326	0.2345013038887784	0.21265326503100426	0.3017975371661698	0.10676775929875552	0.09815222508490815	0.21944343707647604	0.28291009626896674	0.007589489861869627	0.08182048243442053	0.11683863899862512	0.013098822753054976	0.1657472753237291	0.22278195541951917	0.21505509309069443	0.20284252997586188	0.14802685652501868	0.03573554313648285	0.2125467694604455	0.4111946825410876	0.1508702495481196	0.038001912306046874	0.585323759108997	0.10040897505765427	0.014806363011362338	0.011298144170753697	1132.8244202495648
420000	-942.4979606374441	-128.74938352258394	-813.7485771148602	181.879579789415	0.0	16.496223220872686	9.557600964718818	0.2473961761531247	0.28619287316981373	0.24563664563384352	0.21065780967316183	0.12894533919401455	0.10457940937030913	0.1642027317761925	0.28777953458640615	0.013866411576838739	0.00928097530510115	0.09521295439698177	0.012623569927259966	0.16239042136421014	0.18107937623788262	0.1856732071911872	0.15559649459095276	0.20480774185265924	0.07937968018729083	0.2136085608837909	0.5015837027946447	0.0961322623670429	0.0340345993763269	0.8268327511834099	0.0768037847860017	0.06288179352414042	0.01949047415846378	1132.8244202495648
440000	-942.0173256226116	-129.70358505264997	-812.3137405699616	181.879579789415	0.0	13.019961955842556	13.53011818561294	0.2038022587875588	0.2770872161719131	0.20790864999673941	0.1906390286527943	0.11966108265307945	0.15748848458319203	0.10588163982217802	0.2719218770376516	0.0293789503338892	0.05561423959019394	0.1406673869975504	0.026111598606229507	0.19641480639493777	0.19521426360183441	0.22193525928060823	0.2208463569524111	0.10196815895102068	0.07592866013322191	0.09434963419774987	0.359796788498899	0.07731768071252583	0.05961615293652917	0.34638052596192226	0.07431296821580041	0.022465469991312152	0.019331185505190574	1132.8244202495648
460000	-954.5013395605594	-129.13977676328273	-825.3615627972766	181.879579789415	0.0	1.1588054423349883	7.177384440375516	0.27938452901567845	0.21707078313042827	0.15015406855207927	0.24251515300612675	0.17235784520323463	0.0988285004673769	0.1441440999785618	0.3446253186667042	0.03842268327709083	0.018827596077943848	0.19635847180358298	0.048342280618949185	0.24661448140806094	0.24707534842718945	0.32577681699912897	0.23891583446674067	0.15688184722438137	0.023677437502733066	0.17771218788725174	0.5920568056368815	0.1555340615463298	0.08582124564118948	0.3584432413430097	0.04831295302646313	0.08831811903820964	0.007228085259790083	1132.8244202495648
480000	-946.8184328378634	-129.03431943619336	-817.78411340167	181.879579789415	0.0	12.47489548511657	19.19968468882936	0.258104616124975	0.2744596523157784	0.19510891599704777	0.15123947520570596	0.1600531357437992	0.15564935355333617	0.14558623371221857	0.24182212155340138	0.01767863269108154	0.002736714366612536	0.24209359032726036	0.003988124937046259	0.21825528156221644	0.12326742480198997	0.15548657240527092	0.13795291935622433	0.11751140162613324	0.018666672431479344	0.1695091261428385	0.4427359667850256	0.1586770636026929	0.10590072834568535	0.2939863991459258	0.0460713244001434	0.014657375471474226	0.03102743682429775	1132.8244202495648
500000	-945.2907161410695	-128.5146116614204	-816.7761044796491	181.879579789415	0.0	15.02664662076911	9.336510426037949	0.18893419423894878	0.21439227035849023	0.149873944435299	0.15607263043051323	0.1617753385755375	0.13976230031147138	0.15008804646959487	0.22136426536125717	0.021337958855685648	0.01833912075651179	0.14467978094640596	0.00032716175935243273	0.1572163674481273	0.2756094652185991	0.10190915286919934	0.16380330428473688	0.1552683366705008	0.06164578336800127	0.1374415050469896	0.6087505320022498	0.16853782887898894	0.08465775333443337	0.9753370173564966	0.07564825189453342	0.030547638144283944	0.02022544214686108	1132.8244202495648
520000	-940.41855077019	-129.6251625123606	-810.7933882578294	181.879579789415	0.0	2.1254548575306886	12.346340237775625	0.1368881592555633	0.24010299017204634	0.224039341260368	0.17628906925408322	0.0999219972101654	0.08558148482265533	0.15638733094026303	0.3053768354144333	0.0190063557005366	0.04040668824393188	0.17088892129722674	0.0034924044518289876	0.18444099846231712	0.2587868149115706	0.1751395861240817	0.1601873672779756	0.1122860843025202	0.05399969474713174	0.090453949755007	0.45756149732219625	0.14472124847803347	0.035425210937062614	0.23962185057465696	0.08064508299547377	0.011694837514168782	0.01683535277976704	1132.8244202495648
540000	-943.4940247436947	-128.81251143251777	-814.6815133111769	181.879579789415	0.0	16.80284338959365	4.635120660681591	0.27502485311976993	0.19679436167002212	0.21792416051545224	0.1859636682718955	0.13259385320574757	0.13717489727033105	0.1628794162603495	0.2312793184654766	0.034758136624620406	0.031129219548839057	0.3388961665712197	0.03471573391688761	0.20687248009751436	0.1713984757127524	0.2174172651971834	0.15130114016146873	0.09248545648232466	0.08174752144633739	0.1424565755737504	0.29996682774709144	0.1550807246356525	0.06856779554503097	0.41092549546043833	0.05599089874214089	0.033928879645347736	0.015526407484197287	1132.8244202495648
560000	-943.0082530099805	-129.12578920890186	-813.8824638010786	181.879579789415	0.0	11.119625507752417	16.21648204137922	0.2141534880292086	0.22028293468007515	0.3121615092226246	0.2156903039577361	0.1357971173141781	0.1214627642271755	0.1273923779580679	0.22348357569440785	0.023916310698646616	0.006644571409914053	0.24683934686589423	0.020490478649862854	0.1723334230417292	0.3236785629823651	0.14311907199992363	0.20296406143869478	0.1621157883459279	0.061324237499070365	0.2746461024971076	0.48638284050534397	0.1403711110645423	0.05623878265423092	0.637509556529838	0.015208668172202457	0.020602240834895494	0.011510731427401326	1132.8244202495648
580000	-951.2132002492401	-128.60669733755725	-822.6065029116828	181.879579789415	0.0	14.58523057314487	9.377239574506037	0.19116082293809292	0.23476765946976866	0.3410393800908471	0.26633072006877545	0.10821601298143567	0.10085624146365313	0.1550909223264531	0.14983520267530046	0.04184128823773453	0.09747844407298989	0.22342722402863446	0.07512260226279008	0.1556989083042116	0.30356255201839105	0.12013880820371259	0.21277155179606289	0.20786693002706963	0.055659606504174015	0.11114782301884768	0.3953816935623111	0.15216150764009534	0.03397277947447389	0.29777206768759684	0.07414561644403599	0.030914527399721302	0.006230448706840525	1132.8244202495648
600000	-944.5468039506724	-128.7384016425714	-815.808402308101	181.879579789415	0.0	2.4119343385062177	10.083127567168537	0.20383084271268576	0.2576360299170718	0.24623280697189825	0.17437951480902497	0.10730241297064538	0.18508549275960742	0.11975726846148253	0.22853213803658481	0.049376091410451226	0.007123527011472159	0.24077614741416953	0.0819114408895519	0.17250955715600752	0.2409203946137692	0.16193349132600302	0.28472085760562776	0.19667601580319374	0.0374034935541111	0.09065220708004984	0.3596158284939766	0.14352864112082384	0.05210296513035117	0.4647658103192315	0.08011876722586522	0.017065077953967066	0.009920256146818835	1132.8244202495648
620000	-944.5752749220901	-128.8307226980369	-815.7445522240532	181.879579789415	0.0	4.683075988354841	7.386236009092684	0.14348538964505989	0.2612135275019791	0.1567932221204525	0.14167215950508846	0.122380935822381	0.11023754715960635	0.09370817511919824	0.19853600683369338	0.04889116908064509	0.019263051923208357	0.13815964205064313	0.009043834720585	0.274772649043313	0.21308920672640222	0.14473948061919614	0.3439277534761559	0.12530004996541494	0.07310449598625099	0.18041698012170518	0.37602373942057227	0.12785200270324298	0.04472601899478635	0.26542189136551037	0.03607824833962956	0.048115362488613554	0.012108294940505028	1132.8244202495648
640000	-945.4421761967012	-128.58218443422103	-816.8599917624801	181.879579789415	0.0	4.757589288169036	15.966415628570296	0.16086047698324166	0.22867156827991855	0.08628081051227265	0.33960697017818114	0.1475178260572823	0.10179830201524484	0.13227903030388388	0.27081752383550545	0.020494987447657726	0.00585930732843799	0.16651961131848755	0.0009416370386659306	0.2108526165004746	0.19139208237486724	0.11730233299370035	0.16229781605149216	0.1279626779289904	0.02662279235303013	0.13940057240740994	0.7313899321173783	0.11249108056872105	0.0635006475803633	0.4762576722291655	0.09056887112779058	0.053719504822250796	0.029042575006098477	1132.8244202495648
660000	-943.9713164208115	-128.8479723543306	-815.1233440664809	181.879579789415	0.0	5.874565545283963	12.804925885278362	0.17032993875983019	0.260927903044847	0.1598948282872799	0.20954797676424303	0.12641778934465028	0.12420324500313187	0.06443633187836689	0.20674289438913446	0.010787304006212408	0.010526863449540654	0.2559313464023582	0.0428620564110553	0.12209840811539514	0.16260136034033235	0.16754354333196092	0.15133031894184626	0.21091222186733352	0.05282911851788183	0.12313452847648547	0.522177663120716	0.13974672573951705	0.026699436533480423	0.6957529523640109	0.08500798821719316	0.017282227473060692	0.02076719731853466	1132.8244202495648
680000	-944.5393314830836	-128.77787811030237	-815.7614533727813	181.879579789415	0.0	15.89257741356087	10.85531267267033	0.25384335753685805	0.25083843908900055	0.23188952192619847	0.22827132101111108	0.12580102339786578	0.14594047041393	0.14047795776166022	0.25621855224761725	0.012062552710311788	0.004714617266527233	0.24076578172869223	0.02008858792601157	0.18724924072362412	0.2294283633729868	0.1271663698583215	0.14744880357138432	0.1647602332860807	0.06556150653890438	0.16363975357485597	0.8190742598581683	0.13380818824009771	0.07227200248283935	0.7551832022027506	0.039046925789873836	0.0823774617528053	0.01863868774984547	1132.8244202495648
700000	-945.7794503730088	-129.17786072952003	-816.6015896434888	181.879579789415	0.0	17.649766326849026	15.281256458299655	0.13899654432359662	0.26240744913826064	0.23614388793572483	0.22378737093278966	0.15895019182128606	0.037495508508101086	0.12069502037556382	0.22816516286781022	0.005002385534997684	0.012915158286858092	0.14157716691983396	0.0014527497880375722	0.18486120658962898	0.1772988542734256	0.18378585567114877	0.23979361568809734	0.11373032282589651	0.06045246737003399	0.1987105130962371	0.40413303098554015	0.10838789690847653	0.028197514114778794	0.6625773181121833	0.18574195621675788	0.08132374604924633	0.014688292838737576	1132.8244202495648
720000	-952.4048371064681	-129.95560491357458	-822.4492321928935	181.879579789415	0.0	1.52324079820721	16.981730444542652	0.20078690289371334	0.19222271330464696	0.24160628332514006	0.25544962979904506	0.07846409123465625	0.19785685878666012	0.11650393926604372	0.40024941275598636	0.05591887375966851	0.003111779828843792	0.17985649514983928	0.008010937120734554	0.19370245573417308	0.17810275740788875	0.1713814054004946	0.3625655507138758	0.11326823869737783	0.04816397322515676	0.19418186720646033	0.2753630694101297	0.08308014470892369	0.05035354337440558	0.6164743968735219	0.02389967123736833	0.027826649117540483	0.008179601157204565	1132.8244202495648
740000	-949.2015124716177	-130.25480098652184	-818.9467114850959	181.879579789415	0.0	5.0941053861840935	4.06332658723372	0.16248303953442533	0.3298615822886731	0.18218376842829861	0.34261314677711313	0.20310773576254784	0.040939022500646634	0.09376705400394406	0.209983334835426	0.01588628702127225	0.026528090751892	0.14777247078730124	0.007823423711439589	0.21102868370422814	0.13752638591849828	0.17173123737631174	0.16782320459624425	0.07852559803769689	0.04831428044877233	0.16668819679293229	0.487000118672603	0.12754005319640496	0.027569781305353865	0.3473341388108178	0.03521097061620101	0.040921469290208526	0.026748997994703393	1132.8244202495648
