it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1162.7881550809043	-129.5725654889813	-1033.215589591923	183.227096367001	0.0	1.1	1.1	0.43128218735710944	0.5502967927864202	0.17526186702427612	0.3013866181246868	0.3444803333328926	0.28016099965047947	0.24683818652843398	0.14448092773653828	0.25073541978938185	0.5676695653786915	0.1856208502073111	0.12471471314596172	0.10800327818770904	0.7021715119507858	0.5455228816500517	0.40608242774083125	0.22879097442409274	0.23683334405635562	0.47501557046161597	0.10352246355243634	0.14602347232666738	0.4515254303466426	0.14228651918122057	0.3870362160642471	0.1924560391977292	0.11128977503780695	1109.660184634703
20000	-946.0928299014946	-130.9354281767261	-815.1574017247685	183.227096367001	0.0	5.911897351503518	8.823279811464202	0.17864322489968645	0.2189880282943864	0.22886404703849902	0.1565231056559285	0.10637783107397268	0.12295290120209566	0.05454654138857586	0.21820626770710277	0.049935285540621724	0.05644989726810115	0.23473415224829536	0.03774613720759002	0.1862716777351689	0.24543142634343074	0.2534688067440282	0.1710051872827817	0.18407234169695863	0.06424333738596494	0.07765302562957452	0.29700754548368324	0.13779726130210368	0.048043716398563606	0.6590236584171938	0.07253285920022136	0.06761587589113525	0.0172875012379982	1109.660184634703
40000	-949.6850049787818	-129.1732632248948	-820.511741753887	183.227096367001	0.0	5.933938523891966	17.109025050662257	0.3171167176527767	0.2546393028898595	0.2541871253004659	0.13263489664945546	0.09600044786986743	0.1252377760722584	0.04698133020180177	0.17918214023883913	0.025417165471594335	0.023742330253137867	0.11679162506984196	0.04293972500236599	0.19770140623904947	0.1823341561252914	0.15919935021002754	0.13728122417393415	0.2061863743657316	0.0620313668634487	0.19568755534298113	0.4310920994108979	0.13022835936251767	0.11586982323731405	0.455433484563306	0.05673483235694172	0.015660877238156096	0.007100940359984204	1109.660184634703
60000	-945.6168510617929	-128.88449893325927	-816.7323521285336	183.227096367001	0.0	4.4044809134746075	7.898946991477027	0.2014572639218906	0.23747726683149764	0.28436662362873055	0.17963120053083861	0.10581867330082842	0.0917739692527027	0.08965148734286364	0.2708073692452717	0.04406538487118699	0.06532275559567548	0.19832514575302546	0.0002596671842606642	0.1914909018758346	0.2180892218235941	0.13794366057012117	0.17955962489838675	0.20272922311547326	0.07866746219170323	0.15505615640732634	0.43671944360030146	0.17793024471475186	0.04623873377492965	0.7621542044181497	0.2329091764621707	0.07091453790946477	0.022446387595804123	1109.660184634703
80000	-955.1680628698826	-129.22841424787566	-825.939648622007	183.227096367001	0.0	10.196691819775952	14.06441169508527	0.2802199959546909	0.33437326638440784	0.35150174181860494	0.2363343577209511	0.08113226325900785	0.1067059641918899	0.0708796233437414	0.15534393707184682	0.0721377642994199	0.08189970014330913	0.22147937794942013	0.05636158091638889	0.199073050018201	0.2625384848429838	0.21730293859391647	0.28596106288367795	0.12710970077381403	0.036270476450244324	0.1463864514095964	0.23444105130773243	0.11484948154720219	0.052252342344102545	0.4565769900194311	0.13165009882830203	0.06902312338524477	0.026740198978447198	1109.660184634703
100000	-957.8657738903321	-130.1750926671018	-827.6906812232303	183.227096367001	0.0	11.929112865089014	7.273211009635502	0.13955932013369043	0.2006155008056865	0.12062790623628755	0.1835599372002921	0.16461508163924782	0.2775995236895255	0.06360412408123749	0.29770736687172167	0.07811578197658783	0.12009403379261636	0.17293312310653838	0.002798476250016012	0.19342333744742848	0.19888739551386464	0.14924682205361525	0.3278215921951316	0.14055097170976322	0.03438416146951927	0.21836421678075865	0.27060566485548515	0.19308324533560475	0.03375528425058546	0.7008557061732442	0.12438822089373981	0.07446754749654179	0.015876043183705193	1109.660184634703
120000	-942.9304994653543	-128.83834106373544	-814.0921584016188	183.227096367001	0.0	7.50201715951993	8.760972966498954	0.2180051213291102	0.23502553738958085	0.2517091877891353	0.22126553573679159	0.13087017176784538	0.1710688944125535	0.05509844741359858	0.19205345996496395	0.06289184170696407	0.044059673900327105	0.18497501301697905	0.0013504855819058434	0.17613133097758316	0.17697120972097544	0.1334858300451036	0.2024409031217111	0.1161594051347306	0.06554034027614854	0.25469530194041184	0.23100406203994933	0.14200040225911437	0.03822345982454475	0.5918042716989516	0.10133356805469604	0.034561686072435566	0.02682716268628378	1109.660184634703
140000	-951.0165749508258	-129.0977137588072	-821.9188611920185	183.227096367001	0.0	8.74830865660607	18.423707493888497	0.3127113986968772	0.3044793512013718	0.31094064895523926	0.16818985136164902	0.09101428689361134	0.08923411806881046	0.024153511243356844	0.194920281582974	0.04254078662725629	0.06815088298466937	0.20702428676028872	0.0177473756866347	0.17675393334466774	0.24400935813530675	0.2205886160480428	0.17793522707602166	0.16781262631016097	0.08119160457716554	0.11329956448934	0.1875444967696256	0.18237221339548745	0.0489284331842566	0.8299226801172489	0.13895937042677226	0.09198776413671692	0.01669080420466815	1109.660184634703
160000	-952.087866643273	-128.85393365222473	-823.2339329910483	183.227096367001	0.0	11.498483465780383	1.7328208859161918	0.27304179035404347	0.22954899574930768	0.19752029618991404	0.1867747059497719	0.09488183481163902	0.03494575077635925	0.050303726913190704	0.1692230492940987	0.05140345751036661	0.07873724988793457	0.12231108874993543	0.0008820904349550912	0.18589556167748586	0.22926025674963255	0.1282299299561683	0.1869167030680765	0.1206175664554733	0.07958021980387539	0.11781526686058144	0.40063419103115055	0.18108840556835237	0.0983575234809465	0.6099278800475473	0.13606144860560035	0.09113471985501413	0.03435249506888863	1109.660184634703
180000	-949.1474051209769	-129.0046052699089	-820.142799851068	183.227096367001	0.0	19.08611849798694	12.69133536863282	0.2821023337375278	0.28562135383018167	0.1683173858439329	0.18731164976437117	0.07715613877605285	0.13071286563725099	0.05540093138554565	0.24099750694295963	0.028333071310970293	0.10502898368020677	0.23134069153341394	0.02454514199675875	0.24002972161987315	0.23477247307366894	0.17399035067184568	0.13184929475698776	0.23195324018337465	0.06095016956251494	0.2163476154419774	0.26215673802407213	0.11162450090952153	0.07220588077351191	0.45314658691610393	0.01553380576815646	0.0447810599606608	0.0057030279671567725	1109.660184634703
