it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1146.9367494636106	-135.34848648171288	-1011.5882629818977	183.892039035722	0.0	1.1	1.1	0.13602291500294655	0.1562529446948573	1.1321353678068198	0.17257129528615278	0.19020679849043234	0.3669504325519096	0.2975862328522171	0.23226050197939874	0.23881563634602007	0.6219960127188081	0.17171350793043585	0.10051122819195528	0.3665691793084832	0.2333532173929105	0.11163655391218864	0.1217731646931965	0.21550950676812353	0.4231195306353439	0.19566490033633216	0.20727289387036146	0.20711853987229842	0.4316924965249202	0.2706854016777541	0.12912345502213018	0.3829733908750502	0.19377948394009006	1116.0579045258098
20000	-957.654178252453	-128.7991372208499	-828.8550410316032	183.892039035722	0.0	11.868657987752087	14.37895215115596	0.10780467908402525	0.18632539574795054	0.256454975697019	0.2311722374343524	0.13641496699764183	0.06101871584112127	0.05106286534687717	0.3781487204341111	0.050575925482720795	0.33321336322726797	0.3783689714540812	0.03757673978806616	0.22250806475100623	0.13137990222377505	0.06311007096705812	0.3795686870010137	0.13216985397102002	0.11288588940308714	0.06948232918338065	0.397984870560178	0.11022835939110046	0.09978824861447917	0.5227355826682579	0.10404152922669556	0.02246013584787824	0.021874861421763207	1116.0579045258098
40000	-944.6120504877595	-129.08486348038622	-815.5271870073732	183.892039035722	0.0	19.43367295343082	11.54800363937117	0.20388676854484322	0.14552586482362323	0.4824869809923521	0.13350574176193836	0.14076977615945732	0.09289205921560995	0.07196510273806829	0.27569302584954564	0.03723521055137739	0.11024584310294429	0.28190201048629676	0.015717738991268607	0.19593811769673125	0.13127184067070669	0.09995349658217187	0.260538714221464	0.2071980131859975	0.08464198927981799	0.10827011260811839	0.269470347879854	0.12190532641743954	0.06748675308035838	0.3948682762762264	0.01432494206045795	0.026424435723590635	0.017462912063390196	1116.0579045258098
60000	-952.8304180738843	-129.02482905218957	-823.8055890216947	183.892039035722	0.0	5.866896767878849	16.246614663470197	0.14052094217458347	0.22926027065032042	0.34543366585198076	0.2848806515641378	0.16453113706567354	0.08956423575465249	0.06445214550829122	0.26655216780536445	0.024983961967539523	0.09440804289974085	0.29367170206878856	0.04005929378443337	0.1670908611897262	0.1473984446192977	0.09570480292229419	0.35680686548949125	0.27230619944014545	0.09774874426230365	0.10015915919644763	0.3718123720372858	0.23314013964915253	0.0739600699642417	0.4224052693851846	0.10644082557368438	0.05450257426318361	0.014679986998103401	1116.0579045258098
80000	-947.1608761484048	-128.83462547632334	-818.3262506720814	183.892039035722	0.0	15.773373389910393	14.823350484628229	0.2327975136466717	0.20510813982546633	0.3684645188108402	0.12213790501090188	0.13623614488055308	0.03797062189576894	0.09496611688119291	0.2753385248151279	0.0482680686951901	0.1307182995015806	0.08568012708581133	0.006601169153578566	0.23176591977129843	0.20608767133448364	0.11178640557919631	0.28002783255677105	0.12039997501555053	0.08594704212348847	0.0572926242249879	0.370767644021008	0.130427816544386	0.0792476603393325	0.40124380874538546	0.08003546021245436	0.06672721373986423	0.015147521005892966	1116.0579045258098
100000	-954.0342541823117	-129.37372228593418	-824.6605318963775	183.892039035722	0.0	1.958594149389071	3.030223834498544	0.2668401480216279	0.21423939435790554	0.5523065292629787	0.23253730268468123	0.10793136852836044	0.08664287391527772	0.11303146499785532	0.3586163776920168	0.044749679956240775	0.011125992325036365	0.08682956523024818	0.0059133728612470295	0.14073182849183577	0.13620330430965213	0.08445981461512814	0.2546204806407478	0.18731183941597596	0.09036975634787711	0.13076599479880532	0.45687027817752945	0.16243060325007655	0.054804855850564924	0.4684523482558845	0.027931025320345394	0.01039789190939258	0.025161550273124462	1116.0579045258098
120000	-959.7238500760177	-129.90895520555313	-829.8148948704645	183.892039035722	0.0	2.834792201611396	11.802486045302	0.16297999239378927	0.2706115117576119	0.218829340077673	0.29447522054327036	0.1177958035804541	0.13287095119744352	0.03322039525018824	0.28685484700567054	0.023325398521058156	0.13670707057281797	0.1063130150155796	0.02884867421815531	0.1650954514081089	0.17564766983713562	0.11607703516046147	0.20241335746166683	0.2380305207940543	0.08179582428277653	0.14986421866292612	0.2183042329833948	0.10824071206776621	0.12010322879084748	0.3257789907236104	0.1497139433576239	0.026998938091543523	0.02596405167781188	1116.0579045258098
140000	-954.046974505474	-128.46730426181833	-825.5796702436558	183.892039035722	0.0	8.39095749745223	6.998170131615677	0.22254316452275832	0.15878770267798364	0.31487157426834267	0.20303728195901716	0.16716025766998058	0.05035954650780563	0.027907496639537316	0.28046148966279755	0.07996156110284584	0.014947788348222382	0.17782318269378194	0.014902013468686462	0.17873690956457722	0.22623226648690206	0.0316273073463896	0.1751045622967102	0.19697319969773147	0.08460319061137062	0.10942806170038402	0.27057310002171703	0.1659127058569019	0.05756377767394534	0.7878591310380214	0.03261097011249382	0.03637258009838306	0.021678019693294647	1116.0579045258098
160000	-950.7344250838797	-129.45985346613773	-821.274571617742	183.892039035722	0.0	19.925431326940235	5.6884826180879315	0.16472383477002786	0.22698893407189888	0.38578124693047916	0.15011714738018894	0.10835328738423075	0.0769450816178957	0.07792313268555219	0.22751046134867134	0.046991109503728666	0.18185338712239027	0.2515236051261868	0.0739703135322897	0.1356582482687345	0.15393925964566862	0.15152093788485604	0.4250378009335436	0.1900066530155832	0.08248653462266706	0.09303150856897686	0.36305948574573244	0.14956100804170383	0.07377221812871491	0.4433489960452348	0.04557169267245503	0.05503289931495887	0.02170901682985999	1116.0579045258098
180000	-954.5396890394836	-129.0453933444618	-825.4942956950218	183.892039035722	0.0	8.88049424269746	12.60640582625129	0.2254170469341529	0.21441400409933647	0.47224754293742605	0.14009046032760739	0.13057551149379612	0.07041281489961677	0.10996317243880893	0.3564309407501611	0.01483409890467149	0.03985309035756356	0.2931320052171915	0.02159445898685833	0.17018697160094845	0.17364005643704744	0.13742314833722766	0.18140049512356823	0.14217546511638582	0.05677379771028125	0.2585379324498049	0.28946544142526437	0.09025537860486207	0.1010526915372559	0.8626157068644228	0.06425219584151444	0.09886513361366431	0.012118068699302549	1116.0579045258098
200000	-951.2047556834575	-129.76480098799323	-821.4399546954643	183.892039035722	0.0	13.90310374642396	18.388163764907766	0.18513567102909445	0.135167842945584	0.2770100205467276	0.20664204064860883	0.16737110493514368	0.06515526725811167	0.13349327865724456	0.21791161326161929	0.0189660169072205	0.04386067622752784	0.34972628369738323	0.05105611388246486	0.13927572322534784	0.13378486957647934	0.12255146237641257	0.4036143237445577	0.13462886932825024	0.13183415079858893	0.11229443357732391	0.4885122875120794	0.1621761183726015	0.08256226030470794	0.31274478392625565	0.1337915230709289	0.06018722526458973	0.017145737558039473	1116.0579045258098
220000	-949.3610110045836	-128.6440127712762	-820.7169982333073	183.892039035722	0.0	16.09775844521135	16.260647468165093	0.09657888326287455	0.1905126079380042	0.24340056620420147	0.22563707049663415	0.14556565844158825	0.07414898999660359	0.0853076559806204	0.23842171397265682	0.02034049775229636	0.21649383679850953	0.1394198011586395	0.01090846028854424	0.22909696779515712	0.19912870256275467	0.0697289601375506	0.3294616244755372	0.19836599098029023	0.09795600379924795	0.08157121989155285	0.3422881583679463	0.1012538266082465	0.058033856725301515	0.38619220870640647	0.10660037241208535	0.06865647686945892	0.013226031435793885	1116.0579045258098
240000	-952.5138996214548	-129.31077722460668	-823.2031223968481	183.892039035722	0.0	0.8519539847112728	12.042748938660429	0.19342809131541588	0.15504300725230008	0.3521419696739319	0.20668274275542084	0.1390920986248148	0.110145486794754	0.13684536648881254	0.1215625063041778	0.02545342041907265	0.08452386434723205	0.1520011319539602	0.10826748656627223	0.1623337728825578	0.1598895029652236	0.07829168143714185	0.2480497165346502	0.12205106735488046	0.07744624699061319	0.15310947343708847	0.3063656726480605	0.1626368561467763	0.057295511724125135	0.3418832146496911	0.04487773075932279	0.03367548131368874	0.0062985292773257776	1116.0579045258098
260000	-960.4118299140938	-129.0135873501146	-831.3982425639792	183.892039035722	0.0	0.318565829292752	9.713771558138335	0.2939699908496606	0.1978726127961004	0.2539871426812588	0.1433722243013554	0.1307627413724642	0.03004024355424932	0.15464635780878158	0.22421148774529215	0.07390242241077534	0.05967591581618402	0.4567050184619895	0.048900178519820744	0.16007922982106887	0.21780866528734752	0.10840542867931596	0.40285097739827247	0.14473903715140543	0.044725424162490736	0.18180915268644532	0.6149467642739022	0.1585154118194147	0.08409803493037069	0.3659175837930569	0.09522319191319345	0.06203238324886028	0.007448643262722162	1116.0579045258098
280000	-956.1770798323143	-129.06536195643923	-827.1117178758751	183.892039035722	0.0	9.153602659224076	11.66985082831436	0.3042745763640867	0.2019226231860587	0.30618064091900576	0.1690843621708048	0.1985503535398795	0.19096744500533194	0.045858253414692726	0.2545956090082692	0.08376678000202328	0.010537793128110283	0.17265484765727154	0.004648932080942863	0.20207179600040226	0.22502508996472786	0.13825423915381732	0.25488209777737053	0.10891832510345291	0.09991632802999835	0.08812304764481564	0.2771368777406522	0.18658811224007138	0.06877019825422098	0.643235460732865	0.17985945464099362	0.02520239060594285	0.01837011985616727	1116.0579045258098
300000	-948.6074489045101	-129.1146707038133	-819.4927782006968	183.892039035722	0.0	2.2597847254282133	13.456327559239838	0.19110351651650312	0.2592159156991935	0.351767664949041	0.2599625609554762	0.15299437519508965	0.12271186343377252	0.09204772546156831	0.28675427415256427	0.033461721469178245	0.04503222530841303	0.10781359322030648	0.007915112297860934	0.21250721406843073	0.17155628393210604	0.18200166392348313	0.37979521908631236	0.10965700746568321	0.0820561879811928	0.13736691043471314	0.39925140650280194	0.11945060109259928	0.07077481753256898	0.7553310984940328	0.058047907756959505	0.027385914914321838	0.02670253429415535	1116.0579045258098
