it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1211.011496118276	-131.2574456257518	-1079.7540504925241	184.068543490454	0.0	1.1	1.1	1.029557858181381	0.15393158263917833	0.19696127269366168	0.09721500654175114	0.2987374808087718	0.13138226427401564	0.25435646426658687	0.15614027608084116	0.2021119333152778	0.4419219573691609	0.24430253054066292	0.2924584450558758	0.2334997916815791	0.9954705173163728	0.1785637298875672	0.29532471477065747	0.10380195615024068	0.26741345441671144	0.37719364628622043	0.2484134185194297	0.3048686703696657	0.233284819642078	0.384595293777151	0.19728583696311897	0.4989774121425413	0.38205316905612496	1085.729698915898
20000	-948.8568136950408	-129.43503941893883	-819.421774276102	184.068543490454	0.0	3.5227963025436453	10.452790357336935	0.11629457669775914	0.24098865040413464	0.2524483165010812	0.12892131749564537	0.1266197309850808	0.1647721663859429	0.31725743167336345	0.24554885617662706	0.004527227987435704	0.018835498666559102	0.3464876191657725	0.06782946339251439	0.15399568491374122	0.2219875485699223	0.1714778374224453	0.32285599699646267	0.10095513477372316	0.03906322475988673	0.24679107408848455	0.5623874716577599	0.09954077226274569	0.035199926794593696	0.7318186482368715	0.41238375638087127	0.08462056720025307	0.01804844920579682	1085.729698915898
40000	-934.0990801894628	-129.17164605939706	-804.9274341300658	184.068543490454	0.0	6.356494768249792	6.889611813098901	0.098033808051372	0.16373027404471896	0.3648504716901085	0.15424247349930928	0.14156848487619975	0.11108563184040669	0.1168952063309156	0.3574539880151172	0.0035221904730091858	0.011663039060823879	0.4102619217753502	0.02494013796041231	0.17884342460697866	0.22666754564901306	0.14392348865914473	0.32784272839909256	0.07850898894977072	0.08893388921642026	0.11315799374188161	0.43802491464733834	0.1499981192735014	0.07121530664379098	0.4722197261363928	0.09068372095346167	0.01596536282321303	0.004162475032652681	1085.729698915898
60000	-933.6552347399702	-129.30802329323527	-804.347211446735	184.068543490454	0.0	7.03826940408658	12.39866467434676	0.1604340244253369	0.25518872050410907	0.31587209372435787	0.1768371293263586	0.17087545823151096	0.1643374116743045	0.17533589383420575	0.2711990464554963	0.009769562629778433	0.042455668273688	0.32444547687798	0.005677157953552137	0.20242426809533065	0.17240215026812455	0.24024881441368867	0.1983949952712837	0.10471778398985584	0.08064033140049251	0.13480162318606717	0.4472210544573006	0.1338500242083399	0.05641512791974877	0.8509600331237235	0.4427798305817882	0.022094486372225833	0.009216927154805415	1085.729698915898
80000	-939.470563642534	-129.21913089133912	-810.2514327511949	184.068543490454	0.0	10.293043944289439	1.1010821525505596	0.23958866933219675	0.23045336485922258	0.229130267842964	0.151711467373414	0.20236949616276384	0.16745249241862128	0.2180225564340546	0.3332216211841819	0.005068822188151	0.2011968174983352	0.4677730913582817	0.001540154646425577	0.18649217101746338	0.2679415480259716	0.17688445917114418	0.2901287441549953	0.08862139715872851	0.15604090445063676	0.17484728475286596	0.2243400278827024	0.13063272004821325	0.07130146463485128	0.543179082969467	0.028519563241710538	0.09356207495700597	0.011873193892148328	1085.729698915898
100000	-935.7878311366176	-129.23399808181503	-806.5538330548026	184.068543490454	0.0	15.496751171200458	15.543221982303725	0.1026647269298531	0.17834695566338302	0.15775269585750576	0.19697073304961485	0.12951090509583568	0.14330047874213195	0.24126116050515872	0.3283519561745802	0.013525842990957366	0.14135928556591643	0.42033770819972727	0.02595083654068879	0.1695472696243554	0.1345663020086952	0.17208996716509614	0.3083759299883897	0.09692158334325712	0.07259438861288406	0.17421921223747483	0.33672394606007755	0.1177797113550385	0.10289185331629722	0.8653808522134806	0.015151063666498314	0.00525170004347099	0.022157822831867832	1085.729698915898
120000	-934.316856163283	-129.45683523675825	-804.8600209265247	184.068543490454	0.0	17.725990756912413	10.858004784964752	0.2096305118581059	0.14518260300378333	0.34207608705541176	0.12171904182695086	0.11869174111861898	0.13922745567540187	0.3527902382351299	0.2316026200235714	0.017867085339692407	0.20078370273837662	0.2367973790115778	0.006724045300613668	0.17543613715719542	0.13308527561459144	0.18796893631873585	0.24798948716922675	0.15742135388543235	0.08651294966436776	0.10569465851095805	0.3371769896483678	0.2499213452744286	0.05557941445659269	0.6186891867062461	0.02058626604754525	0.005206974357160104	0.01283301569408688	1085.729698915898
140000	-939.8308847217039	-129.43632027847104	-810.3945644432329	184.068543490454	0.0	13.727806424756837	3.474944729884129	0.20343196388711376	0.2165335651430272	0.3085341781290433	0.10925128495553844	0.17309762746730262	0.1427142326702726	0.21455335918662688	0.29590188958409797	0.04224227067995771	0.026265541696804978	0.3613159156489306	0.03472952628868294	0.2207072732873671	0.2641539896340507	0.07020891193999915	0.19908739178982704	0.10332797893704108	0.09333350715971359	0.20894125112103606	0.4429357925855512	0.1295877168621203	0.07977033341408615	0.5353097901360894	0.008195126965961138	0.0012388094693409648	0.020631466036459056	1085.729698915898
160000	-935.5667878036304	-129.09498325075435	-806.471804552876	184.068543490454	0.0	11.456145010098602	7.737986210698117	0.12922272910426022	0.23030219345869232	0.2795561157603159	0.21150189064272215	0.12703291168548458	0.15014839794756904	0.2238301810072491	0.22741680107349085	0.04531261728592483	0.20485974125524475	0.2146839457449637	0.03894996941297081	0.1595013672832888	0.1620522023799541	0.14349279152790959	0.28839869992583095	0.06310108564933806	0.12108083951963733	0.07365582591549337	0.47423740563746536	0.15349367311487688	0.045741051582773494	0.7147421663356583	0.011926657822123808	0.035047765397190005	0.010261653968630066	1085.729698915898
180000	-938.0951949366492	-129.06492324106688	-809.0302716955824	184.068543490454	0.0	16.06027496983392	7.703341774174825	0.28188746761274425	0.161792642353932	0.19953349058863068	0.16537853620432413	0.08846255183478421	0.06483069367744969	0.1989761536205903	0.24036302815903351	0.02351749356489432	0.27579873126382276	0.415053967269472	0.02701166540191603	0.11523770745904015	0.1631286817766541	0.17316751751847845	0.23804371270749414	0.12481162458618451	0.08747100713927132	0.1012427622786075	0.38094314802980367	0.18329747157431875	0.0724073786613761	0.5543167026530793	0.1656047848514838	0.060996403317466176	0.018007407935377456	1085.729698915898
