it	posterior	prior	BD_lik	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	tot_length
0	-1230.1631137975469	-132.17841308683674	-1097.98470071071	184.854182390819	0.0	1.1	1.1	0.555670440481744	0.2921481896557849	0.6650290203068082	0.1524655650735388	0.3770857804207792	0.22675780847792862	0.20700013676647333	0.2886848651851027	0.426429317799925	0.156199107416091	0.11158836253172962	0.263458659166127	0.2958959779716855	0.3680753837517774	0.14715798316319878	0.4241752251293732	0.1500980093855014	0.4243816013658437	0.25515014446415096	0.2681480772949476	0.2629757833206019	0.3857622815794544	0.5180628838269249	0.5108356211529388	0.15347329403922969	0.3565691921548013	1145.27143698477
20000	-963.4937104282346	-130.4692250696788	-833.0244853585558	184.854182390819	0.0	5.364666870802423	9.644380559975078	0.17034401089672355	0.1258484738856383	0.24252557312054976	0.19263435717666524	0.11473241368414161	0.07629447236920239	0.08493478599800991	0.29281654854172423	0.04692327788707546	0.008331582859525344	0.12470492390071237	0.07607259010485515	0.18667052035035875	0.1028031747354663	0.11153546318779464	0.30538676418429317	0.17712213767667326	0.07721503626983606	0.22976422864151663	0.41121144368475604	0.1504228048062197	0.07457292206599188	0.49819025310177023	0.03729864005861663	0.07059507495843238	0.020625471415626626	1145.27143698477
40000	-959.36198432922	-129.80125696508628	-829.5607273641338	184.854182390819	0.0	19.13943101786266	4.403139695730181	0.16424190878990746	0.16479996852469253	0.27676636494279283	0.2290630396124051	0.16088555377027683	0.08255461670992173	0.1821367832657161	0.2790336860118949	0.03891768362816782	0.15683054424311157	0.293239481009714	0.0022317965533220994	0.1919475639560491	0.14107007166439078	0.1176819654868323	0.17781922064153685	0.1487635771329291	0.08525306525395462	0.24914553249715643	0.36640871897052335	0.1012348114631697	0.08334738979575225	0.4183160897794918	0.05931579554707863	0.054711787825651906	0.013163670002218443	1145.27143698477
60000	-965.1645367648048	-129.41513601667748	-835.7494007481273	184.854182390819	0.0	9.91216722535238	0.8802093250998834	0.17386609108115664	0.1541541835793282	0.3244791832263744	0.13484359953949643	0.14678978185300962	0.05410595120535188	0.07505237699068232	0.33804562717890974	0.04448338991176716	0.04319477977251985	0.16020346621500867	0.01533791488513543	0.14310682571802275	0.12712929029455308	0.07350525003309936	0.21977244404959884	0.06745562947681587	0.08825517959903227	0.16865545634589763	0.4141074316732129	0.17880702009617686	0.11883910009604244	0.22681201713462248	0.06505278189325	0.03955667134695627	0.02519391104422355	1145.27143698477
80000	-973.6933582391005	-128.9951608163415	-844.698197422759	184.854182390819	0.0	18.146055183456326	16.0041578848874	0.1744139128017214	0.1891508646834309	0.21994692995681261	0.1711251274167112	0.15510177609023645	0.19162375254858227	0.3068364828860453	0.31631217551195556	0.06563210994078746	0.03048245768926479	0.05416856754811444	0.053206008871128564	0.2034497847760064	0.13562051583567386	0.09313086782852088	0.13154155668811254	0.1654712111332348	0.04788555982265347	0.3465331160829036	0.27648679661485714	0.243147411676479	0.12963606453743698	0.5922639702026917	0.007632133236032558	0.05548376190645423	0.009955039139620947	1145.27143698477
100000	-965.1040243700108	-129.22397721926137	-835.8800471507494	184.854182390819	0.0	6.920863662516042	1.5588894626303154	0.2308271591916189	0.17693856442896663	0.20136434196777916	0.14760726441136243	0.15839936686985231	0.15047125095943067	0.1432153009467411	0.27895882214250023	0.05363938412584986	0.06300483703396463	0.057007983412761976	0.002524128100637951	0.23343345525831727	0.08222784632221071	0.10356721835227599	0.2821425571554633	0.13042266958563592	0.04945361972652727	0.15840595139054975	0.36817076475994387	0.11607580227117224	0.09270488954477511	0.5303096413973066	0.07779136449253309	0.0328492292328085	0.02954401701493741	1145.27143698477
120000	-969.2798452064568	-129.0060832447573	-840.2737619616995	184.854182390819	0.0	7.02496998107674	13.553865706870447	0.13621540559575718	0.2507817059401513	0.25398552268301755	0.24235564897070883	0.15689763260773487	0.14050076068806308	0.20921756729289898	0.19818803096070595	0.028462979695401902	0.1622223115710313	0.15096927831141987	0.0336169128363181	0.18744653036895909	0.12482295265161784	0.14872906662655752	0.32591017630579805	0.14033657437231112	0.09394844485327332	0.1022044569004174	0.32266267070638943	0.14628195643603026	0.07355032235391556	0.721096712751123	0.05682703144385951	0.034198960819894854	0.014881254056440377	1145.27143698477
140000	-962.7706202438796	-128.92802977913908	-833.8425904647406	184.854182390819	0.0	6.616689578355677	8.926034335192028	0.20888017849069188	0.19176502530848388	0.2927152777613596	0.14478040697380476	0.17949060373910927	0.07696157857094019	0.17274046450672612	0.2236062592449365	0.061074080450559225	0.07707195479150583	0.26997398470662143	0.0023922994884707093	0.14053653929948567	0.13062417244538949	0.09459566591528593	0.2081897714208598	0.16343813551152964	0.08354230232575466	0.22887454986272654	0.225133079537456	0.14358011718043975	0.06377909801504242	0.2929682680529612	0.11325011580808274	0.039483759871775805	0.02099258130718632	1145.27143698477
160000	-962.2458646167242	-128.92379109350748	-833.3220735232168	184.854182390819	0.0	5.029186509683841	19.610865791544615	0.1379226556060224	0.21475625874395826	0.276354620580821	0.13813668350955763	0.15913663174510995	0.07009626649193165	0.10759472350342963	0.23171782752210723	0.04654374784034866	0.0680837254667908	0.1329707083582347	0.025250892844765106	0.19755142757394684	0.1611058763931931	0.11002481030698232	0.231553764110338	0.18423858794513984	0.07889192920775237	0.26635197767952584	0.3922550139770839	0.13093913127949716	0.09068416600282632	0.4511770878734394	0.11374416450515128	0.14765897409634687	0.01637798433137132	1145.27143698477
180000	-963.5027588319058	-130.3761715041717	-833.1265873277341	184.854182390819	0.0	8.752484401275053	19.358402563326504	0.13682612346088527	0.10789690775242579	0.3595333364526704	0.2250020800111096	0.10133471793483206	0.08650788513856979	0.17592682505487342	0.20227075716874085	0.06766415254309348	0.04185636468913319	0.14705576997823905	0.010839549262908957	0.18008390447662434	0.1168112503250728	0.15464595430568004	0.19224916919992074	0.13905745688857007	0.07307457462790533	0.24086235690516047	0.49662892105920603	0.1314547959926981	0.11963771433236994	0.17227787663437316	0.04527660652488159	0.030706176635177156	0.015588531807251517	1145.27143698477
