clade	species	ts	te
0	1	84.384124853715	82.8617714204814
0	2	86.5110834982906	80.313442746857
0	3	85.5192496255916	83.9443040778216
0	4	166.300893717025	156.917921388482
0	5	174.42131330704	166.894459830428
0	6	183.797081538162	172.755666988958
0	7	165.456642568664	163.211800627654
0	8	131.444370997184	129.207177803693
0	9	128.392971823992	125.98438198803
0	10	89.6936614987065	72.9850122105376
0	11	100.445745857831	98.8329618947337
0	12	75.0369159081824	73.2391470653686
0	13	101.373509550125	87.5388328434142
0	14	81.4243517854638	65.31092560582
0	15	85.613576205945	84.0946592839585
0	16	93.0182203404562	91.8511849677707
0	17	90.1707628517375	73.7648713853029
0	18	82.8121726832902	65.0713099228199
0	19	87.4883694760558	83.6118130887957
0	20	86.5631586655721	74.9751472382499
0	21	82.2210992555461	80.8073329854146
0	22	113.74332894923	89.9778307711995
0	23	74.517913230603	71.8423200279706
0	24	85.9949852007607	84.4869568375012
0	25	68.0361473675087	66.1859604976334
0	26	86.2436675554578	73.5780981255698
0	27	73.7077078286138	71.8107766584931
0	28	85.058899507351	83.4440842104701
0	29	92.7493708418428	89.5257849288966
0	30	92.1412283595403	91.0775654658412
0	31	55.6984197702637	47.463967759747
0	32	94.7814003191105	93.5958137359017
0	33	61.6976767122266	60.0301776924195
0	34	83.4331303574201	70.4260057492612
0	35	59.6626414118989	58.4812916372474
0	36	95.3555494788328	90.6224717280774
0	37	53.4626218181841	39.6368907638151
0	38	135.088002476932	127.868087743584
0	39	113.933975765725	101.965728627613
0	40	80.6897203977427	65.1997986513625
0	41	95.312525322943	94.1651016740578
0	42	63.1455451642935	53.9285151798984
0	43	66.7999029963581	61.0002270296981
0	44	168.847299176265	166.664052557054
0	45	57.1661293656946	55.7421913215056
0	46	54.7488388476106	46.6584229400858
0	47	53.662069723556	38.086061404149
0	48	59.2465592485601	58.068632882753
0	49	182.017362183876	170.337609182908
0	50	69.3867072951119	65.5097294481979
0	51	139.32487660122	136.954857593668
0	52	55.2634544089368	39.7451462818748
0	53	72.8144708761982	65.5568208568531
0	54	59.1755096828675	57.8962493002226
0	55	0.783222993546606	0
0	56	70.2118556729062	68.2886142371313
0	57	61.5624867400095	60.5486633977485
0	58	23.7725229274527	2.84403561200014
0	59	67.6734494784453	65.7741282734592
0	60	66.2046625249609	54.9506287643488
0	61	51.2572527960048	49.6452117233071
0	62	55.3687752562941	43.2462897636813
0	63	69.9687695890034	65.3003844637961
0	64	21.1855356280865	8.16748643709025
0	65	59.3359632723472	55.3046519053285
0	66	66.6500396921284	59.4275568440214
0	67	56.0064997536177	39.4459329110303
0	68	76.6800574633594	60.8982133161965
0	69	48.1929625020099	39.1056699094074
0	70	169.380673775583	167.003863544487
0	71	58.5032405259738	57.2300165722327
0	72	136.077997646678	133.902383457051
0	73	99.9019992788709	98.3500200486289
0	74	66.9505966640901	56.5514039825838
