time	diversity	m_div	M_div
0.0	10.0	10	10
0.1000541882621647	10.0	10	10
0.2001083765243294	10.0	10	10
0.30016256478649406	10.0	10	10
0.4002167530486588	10.0	10	10
0.5002709413108235	10.0	10	10
0.6003251295729881	10.0	10	10
0.7003793178351528	10.0	10	10
0.8004335060973176	10.0	10	10
0.9004876943594823	10.0	10	10
1.000541882621647	10.0	10	10
1.1005960708838116	10.0	10	10
1.2006502591459762	10.0	10	10
1.300704447408141	10.0	10	10
1.4007586356703057	10.0	10	10
1.5008128239324705	10.0	10	10
1.6008670121946351	10.0	10	10
1.7009212004567997	10.0	10	10
1.8009753887189646	10.0	10	10
1.9010295769811292	10.0	10	10
2.001083765243294	10.0	10	10
2.1011379535054586	10.0	10	10
2.2011921417676232	10.0	10	10
2.301246330029788	10.0	10	10
2.4013005182919525	10.0	10	10
2.5013547065541175	10.0	10	10
2.601408894816282	10.0	10	10
2.7014630830784467	10.0	10	10
2.8015172713406113	10.0	10	10
2.901571459602776	10.0	10	10
3.001625647864941	10.0	10	10
3.1016798361271056	10.0	10	10
3.2017340243892702	10.0	10	10
3.301788212651435	10.0	10	10
3.4018424009135995	10.0	10	10
3.5018965891757645	10.0	10	10
3.601950777437929	10.0	10	10
3.7020049657000937	10.0	10	10
3.8020591539622584	10.0	10	10
3.902113342224423	10.0	10	10
4.002167530486588	10.0	10	10
4.102221718748752	10.0	10	10
4.202275907010917	10.0	10	10
4.302330095273082	10.0	10	10
4.4023842835352465	10.0	10	10
4.5024384717974115	10.0	10	10
4.602492660059576	10.0	10	10
4.702546848321741	10.0	10	10
4.802601036583905	10.0	10	10
4.90265522484607	10.0	10	10
5.002709413108235	10.0	10	10
5.102763601370399	10.0	10	10
5.202817789632564	10.0	10	10
5.302871977894728	10.0	10	10
5.4029261661568935	10.0	10	10
5.5029803544190585	10.0	10	10
5.603034542681223	10.0	10	10
5.703088730943388	10.0	10	10
5.803142919205552	10.0	10	10
5.903197107467717	10.0	10	10
6.003251295729882	10.0	10	10
6.103305483992046	10.0	10	10
6.203359672254211	10.0	10	10
6.303413860516375	10.0	10	10
6.4034680487785405	10.0	10	10
6.5035222370407055	10.0	10	10
6.60357642530287	10.0	10	10
6.703630613565035	10.0	10	10
6.803684801827199	10.0	10	10
6.903738990089364	10.0	10	10
7.003793178351529	10.0	10	10
7.103847366613693	10.0	10	10
7.203901554875858	10.0	10	10
7.303955743138022	10.0	10	10
7.4040099314001875	10.0	10	10
7.5040641196623525	10.0	10	10
7.604118307924517	10.0	10	10
7.704172496186682	10.0	10	10
7.804226684448846	10.0	10	10
7.904280872711011	10.0	10	10
8.004335060973176	10.0	10	10
8.104389249235341	10.0	10	10
8.204443437497504	10.0	10	10
8.30449762575967	10.0	10	10
8.404551814021834	10.0	10	10
8.504606002284	10.0	10	10
8.604660190546165	10.0	10	10
