time	diversity	m_div	M_div
0.0	10.0	10	10
0.10009766203278923	10.0	10	10
0.20019532406557847	10.0	10	10
0.3002929860983677	10.0	10	10
0.40039064813115693	10.0	10	10
0.5004883101639461	10.0	10	10
0.6005859721967354	10.0	10	10
0.7006836342295246	10.0	10	10
0.8007812962623139	10.0	10	10
0.9008789582951031	10.0	10	10
1.0009766203278923	10.0	10	10
1.1010742823606816	10.0	10	10
1.2011719443934707	10.0	10	10
1.30126960642626	10.0	10	10
1.4013672684590492	10.0	10	10
1.5014649304918386	10.0	10	10
1.6015625925246277	10.0	10	10
1.7016602545574169	10.0	10	10
1.8017579165902062	10.0	10	10
1.9018555786229954	10.0	10	10
2.0019532406557845	10.0	10	10
2.102050902688574	10.0	10	10
2.202148564721363	10.0	10	10
2.3022462267541526	10.0	10	10
2.4023438887869415	10.0	10	10
2.502441550819731	10.0	10	10
2.60253921285252	10.0	10	10
2.702636874885309	10.0	10	10
2.8027345369180985	10.0	10	10
2.902832198950888	10.0	10	10
3.002929860983677	10.0	10	10
3.103027523016466	10.0	10	10
3.2031251850492555	10.0	10	10
3.303222847082045	10.0	10	10
3.4033205091148337	10.0	10	10
3.503418171147623	10.0	10	10
3.6035158331804125	10.0	10	10
3.703613495213202	10.0	10	10
3.8037111572459907	10.0	10	10
3.90380881927878	10.0	10	10
4.003906481311569	10.0	10	10
4.104004143344358	10.0	10	10
4.204101805377148	10.0	10	10
4.304199467409937	10.0	10	10
4.404297129442726	10.0	10	10
4.504394791475516	10.0	10	10
4.604492453508305	10.0	10	10
4.704590115541094	10.0	10	10
4.804687777573883	10.0	10	10
4.904785439606672	10.0	10	10
5.004883101639462	10.0	10	10
5.104980763672251	10.0	10	10
5.20507842570504	10.0	10	10
5.30517608773783	10.0	10	10
5.405273749770618	10.0	10	10
5.505371411803408	10.0	10	10
5.605469073836197	10.0	10	10
5.705566735868986	10.0	10	10
5.805664397901776	10.0	10	10
5.905762059934565	10.0	10	10
6.005859721967354	10.0	10	10
6.105957384000143	10.0	10	10
6.206055046032932	10.0	10	10
6.306152708065722	10.0	10	10
6.406250370098511	10.0	10	10
6.5063480321313	10.0	10	10
6.60644569416409	10.0	10	10
6.706543356196879	10.0	10	10
6.8066410182296675	10.0	10	10
6.906738680262457	10.0	10	10
7.006836342295246	10.0	10	10
7.106934004328036	10.0	10	10
7.207031666360825	10.0	10	10
7.307129328393614	10.0	10	10
7.407226990426404	10.0	10	10
7.507324652459192	10.0	10	10
7.6074223144919815	10.0	10	10
7.707519976524771	10.0	10	10
7.80761763855756	10.0	10	10
7.9077153005903495	10.0	10	10
8.007812962623138	10.0	10	10
8.107910624655927	10.0	10	10
8.208008286688717	10.0	10	10
8.308105948721506	10.0	10	10
8.408203610754295	10.0	10	10
8.508301272787085	10.0	10	10
8.608398934819874	10.0	10	10
8.708496596852664	10.0	10	10
8.808594258885453	10.0	10	10
8.908691920918242	10.0	10	10
9.008789582951032	10.0	10	10
9.108887244983821	10.0	10	10
9.20898490701661	10.0	10	10
9.309082569049398	10.0	10	10
9.409180231082187	10.0	10	10
9.509277893114977	10.0	10	10
9.609375555147766	10.0	10	10
9.709473217180555	10.0	10	10
9.809570879213345	10.0	10	10
9.909668541246134	10.0	10	10
10.009766203278923	10.0	10	10
10.109863865311713	10.0	10	10
10.209961527344502	10.0	10	10
10.310059189377291	10.0	10	10
10.41015685141008	10.0	10	10
10.51025451344287	10.0	10	10
10.61035217547566	10.0	10	10
10.710449837508447	10.0	10	10
10.810547499541237	10.0	10	10
10.910645161574026	10.0	10	10
11.010742823606815	10.0	10	10
11.110840485639605	10.0	10	10
11.210938147672394	10.0	10	10
11.311035809705183	10.0	10	10
11.411133471737973	10.0	10	10
11.511231133770762	10.0	10	10
11.611328795803551	10.0	10	10
11.71142645783634	10.0	10	10
11.81152411986913	10.0	10	10
11.91162178190192	10.0	10	10
12.011719443934709	10.0	10	10
12.111817105967496	10.0	10	10
12.211914768000286	10.0	10	10
12.312012430033075	10.0	10	10
12.412110092065864	10.0	10	10
12.512207754098654	10.0	10	10
12.612305416131443	10.0	10	10
12.712403078164233	10.0	10	10
12.812500740197022	10.0	10	10
12.912598402229811	10.0	10	10
13.0126960642626	10.0	10	10
13.11279372629539	10.0	10	10
13.21289138832818	10.0	10	10
13.312989050360969	10.0	10	10
13.413086712393758	10.0	10	10
13.513184374426547	10.0	10	10
13.613282036459335	10.0	10	10
13.713379698492124	10.0	10	10
13.813477360524914	10.0	10	10
13.913575022557703	10.0	10	10
14.013672684590492	10.0	10	10
14.113770346623282	10.0	10	10
14.213868008656071	10.0	10	10
14.31396567068886	10.0	10	10
14.41406333272165	10.0	10	10
14.51416099475444	10.0	10	10
14.614258656787229	10.0	10	10
14.714356318820018	10.0	10	10
14.814453980852807	10.0	10	10
14.914551642885597	10.0	10	10
15.014649304918384	10.0	10	10
15.114746966951174	10.0	10	10
15.214844628983963	10.0	10	10
15.314942291016752	10.0	10	10
15.415039953049542	10.0	10	10
15.515137615082331	10.0	10	10
15.61523527711512	10.0	10	10
15.71533293914791	10.0	10	10
15.815430601180699	10.0	10	10
15.915528263213488	10.0	10	10
16.015625925246276	10.0	10	10
16.115723587279067	10.0	10	10
16.215821249311855	10.0	10	10
16.315918911344646	10.0	10	10
16.416016573377433	10.0	10	10
16.516114235410225	10.0	10	10
16.616211897443012	10.0	10	10
16.716309559475803	10.0	10	10
16.81640722150859	10.0	10	10
16.916504883541382	10.0	10	10
17.01660254557417	10.0	10	10
17.116700207606957	10.0	10	10
17.21679786963975	10.0	10	10
17.316895531672536	10.0	10	10
17.416993193705327	10.0	10	10
17.517090855738115	10.0	10	10
17.617188517770906	10.0	10	10
17.717286179803693	10.0	10	10
17.817383841836484	10.0	10	10
17.917481503869272	10.0	10	10
18.017579165902063	10.0	10	10
18.11767682793485	10.0	10	10
18.217774489967642	10.0	10	10
18.31787215200043	10.0	10	10
18.41796981403322	10.0	10	10
18.51806747606601	10.0	10	10
18.618165138098796	10.0	10	10
18.718262800131587	10.0	10	10
18.818360462164375	10.0	10	10
18.918458124197166	10.0	10	10
19.018555786229953	10.0	10	10
19.118653448262744	10.0	10	10
19.218751110295532	10.0	10	10
19.318848772328323	10.0	10	10
19.41894643436111	10.0	10	10
19.519044096393902	10.0	10	10
19.61914175842669	10.0	10	10
19.71923942045948	11.0	11	11
19.819337082492268	11.0	11	11
19.91943474452506	11.0	11	11
20.019532406557847	11.0	11	11
20.119630068590634	11.0	11	11
20.219727730623426	11.0	11	11
20.319825392656213	11.0	11	11
20.419923054689004	11.0	11	11
20.520020716721792	11.0	11	11
20.620118378754583	11.0	11	11
20.72021604078737	11.0	11	11
