time	diversity	m_div	M_div
0.0	10.0	10	10
0.10005475667327478	10.0	10	10
0.20010951334654956	10.0	10	10
0.3001642700198243	10.0	10	10
0.4002190266930991	10.0	10	10
0.5002737833663738	10.0	10	10
0.6003285400396486	10.0	10	10
0.7003832967129234	10.0	10	10
0.8004380533861982	10.0	10	10
0.900492810059473	10.0	10	10
1.0005475667327477	10.0	10	10
1.1006023234060225	10.0	10	10
1.2006570800792973	10.0	10	10
1.300711836752572	10.0	10	10
1.4007665934258469	10.0	10	10
1.5008213500991217	10.0	10	10
1.6008761067723964	10.0	10	10
1.7009308634456712	10.0	10	10
1.800985620118946	10.0	10	10
1.9010403767922208	10.0	10	10
2.0010951334654954	10.0	10	10
2.10114989013877	10.0	10	10
2.201204646812045	10.0	10	10
2.3012594034853198	10.0	10	10
2.4013141601585946	10.0	10	10
2.5013689168318693	10.0	10	10
2.601423673505144	10.0	10	10
2.701478430178419	10.0	10	10
2.8015331868516937	10.0	10	10
2.9015879435249685	10.0	10	10
3.0016427001982433	10.0	10	10
3.101697456871518	10.0	10	10
3.201752213544793	10.0	10	10
3.3018069702180677	10.0	10	10
3.4018617268913425	10.0	10	10
3.5019164835646173	10.0	10	10
3.601971240237892	10.0	10	10
3.702025996911167	10.0	10	10
3.8020807535844416	10.0	10	10
3.9021355102577164	10.0	10	10
4.002190266930991	10.0	10	10
4.102245023604266	10.0	10	10
4.20229978027754	10.0	10	10
4.302354536950816	10.0	10	10
4.40240929362409	10.0	10	10
4.502464050297365	10.0	10	10
4.6025188069706395	10.0	10	10
4.702573563643915	10.0	10	10
4.802628320317189	10.0	10	10
4.902683076990464	10.0	10	10
5.002737833663739	10.0	10	10
5.102792590337014	10.0	10	10
5.202847347010288	10.0	10	10
5.3029021036835635	10.0	10	10
5.402956860356838	10.0	10	10
5.503011617030113	10.0	10	10
5.6030663737033874	10.0	10	10
5.703121130376663	10.0	10	10
5.803175887049937	10.0	10	10
5.903230643723212	10.0	10	10
6.003285400396487	10.0	10	10
6.103340157069762	10.0	10	10
6.203394913743036	10.0	10	10
6.303449670416311	10.0	10	10
6.403504427089586	10.0	10	10
6.50355918376286	10.0	10	10
6.603613940436135	10.0	10	10
6.70366869710941	10.0	10	10
6.803723453782685	10.0	10	10
6.903778210455959	10.0	10	10
7.0038329671292345	10.0	10	10
7.103887723802509	10.0	10	10
7.203942480475784	10.0	10	10
7.3039972371490585	10.0	10	10
7.404051993822334	10.0	10	10
7.504106750495608	10.0	10	10
7.604161507168883	10.0	10	10
7.704216263842158	10.0	10	10
7.804271020515433	10.0	10	10
7.904325777188707	10.0	10	10
8.004380533861982	10.0	10	10
8.104435290535257	10.0	10	10
8.204490047208532	10.0	10	10
8.304544803881807	10.0	10	10
8.40459956055508	10.0	10	10
8.504654317228356	10.0	10	10
8.604709073901631	10.0	10	10
8.704763830574906	10.0	10	10
8.80481858724818	10.0	10	10
8.904873343921455	10.0	10	10
9.00492810059473	10.0	10	10
9.104982857268006	10.0	10	10
9.205037613941279	10.0	10	10
9.305092370614554	10.0	10	10
9.40514712728783	10.0	10	10
9.505201883961105	10.0	10	10
9.605256640634378	10.0	10	10
9.705311397307653	10.0	10	10
9.805366153980929	10.0	10	10
9.905420910654202	10.0	10	10
10.005475667327477	10.0	10	10
10.105530424000753	10.0	10	10
10.205585180674028	10.0	10	10
10.305639937347301	10.0	10	10
10.405694694020577	10.0	10	10
10.505749450693852	10.0	10	10
10.605804207367127	10.0	10	10
10.7058589640404	10.0	10	10
10.805913720713676	10.0	10	10
10.905968477386951	10.0	10	10
11.006023234060226	10.0	10	10
11.1060779907335	10.0	10	10
11.206132747406775	10.0	10	10
11.30618750408005	10.0	10	10
11.406242260753325	10.0	10	10
11.506297017426599	10.0	10	10
11.606351774099874	10.0	10	10
11.70640653077315	10.0	10	10
11.806461287446425	10.0	10	10
11.906516044119698	10.0	10	10
12.006570800792973	10.0	10	10
12.106625557466248	10.0	10	10
12.206680314139524	10.0	10	10
12.306735070812797	10.0	10	10
12.406789827486072	10.0	10	10
12.506844584159348	10.0	10	10
12.606899340832623	10.0	10	10
12.706954097505896	10.0	10	10
12.807008854179172	10.0	10	10
12.907063610852447	10.0	10	10
13.00711836752572	10.0	10	10
13.107173124198995	10.0	10	10
13.20722788087227	10.0	10	10
13.307282637545546	10.0	10	10
13.40733739421882	10.0	10	10
13.507392150892095	10.0	10	10
13.60744690756537	10.0	10	10
13.707501664238645	10.0	10	10
13.807556420911919	10.0	10	10
13.907611177585194	10.0	10	10
14.007665934258469	10.0	10	10
14.107720690931744	10.0	10	10
14.207775447605018	10.0	10	10
14.307830204278293	10.0	10	10
14.407884960951568	10.0	10	10
14.507939717624843	10.0	10	10
14.607994474298117	10.0	10	10
14.708049230971392	10.0	10	10
14.808103987644667	10.0	10	10
14.908158744317943	10.0	10	10
15.008213500991216	10.0	10	10
15.108268257664491	10.0	10	10
15.208323014337767	10.0	10	10
15.308377771011042	10.0	10	10
15.408432527684315	10.0	10	10
15.50848728435759	10.0	10	10
15.608542041030866	10.0	10	10
15.708596797704141	10.0	10	10
15.808651554377414	10.0	10	10
15.90870631105069	10.0	10	10
16.008761067723963	10.0	10	10
16.10881582439724	10.0	10	10
16.208870581070514	10.0	10	10
16.308925337743787	10.0	10	10
16.408980094417064	10.0	10	10
16.509034851090338	10.0	10	10
16.609089607763615	10.0	10	10
16.709144364436888	10.0	10	10
16.80919912111016	10.0	10	10
16.90925387778344	10.0	10	10
17.009308634456712	10.0	10	10
17.109363391129985	10.0	10	10
17.209418147803262	10.0	10	10
17.309472904476536	10.0	10	10
17.409527661149813	10.0	10	10
17.509582417823086	10.0	10	10
17.60963717449636	10.0	10	10
17.709691931169637	10.0	10	10
17.80974668784291	10.0	10	10
17.909801444516184	10.0	10	10
18.00985620118946	10.0	10	10
18.109910957862734	10.0	10	10
18.20996571453601	10.0	10	10
18.310020471209285	10.0	10	10
18.410075227882558	10.0	10	10
18.510129984555835	10.0	10	10
18.61018474122911	10.0	10	10
18.710239497902382	10.0	10	10
18.81029425457566	10.0	10	10
18.910349011248933	10.0	10	10
19.01040376792221	10.0	10	10
19.110458524595483	10.0	10	10
19.210513281268756	10.0	10	10
19.310568037942033	10.0	10	10
19.410622794615307	10.0	10	10
19.51067755128858	10.0	10	10
19.610732307961857	10.0	10	10
19.71078706463513	10.0	10	10
19.810841821308404	10.0	10	10
19.91089657798168	10.0	10	10
20.010951334654955	10.0	10	10
20.111006091328232	10.0	10	10
20.211060848001505	10.0	10	10
20.31111560467478	10.0	10	10
20.411170361348056	10.0	10	10
20.51122511802133	10.0	10	10
20.611279874694603	10.0	10	10
20.71133463136788	10.0	10	10
20.811389388041153	10.0	10	10
20.91144414471443	11.0	11	11
21.011498901387704	11.0	11	11
21.111553658060977	11.0	11	11
21.211608414734254	11.0	11	11
21.311663171407528	11.0	11	11
21.4117179280808	11.0	11	11
21.511772684754078	11.0	11	11
21.61182744142735	11.0	11	11
21.71188219810063	11.0	11	11
21.811936954773902	11.0	11	11
21.911991711447175	11.0	11	11
22.012046468120452	11.0	11	11
22.112101224793726	11.0	11	11
22.212155981467	11.0	11	11
22.312210738140276	11.0	11	11
22.41226549481355	11.0	11	11
22.512320251486823	11.0	11	11
22.6123750081601	11.0	11	11
22.712429764833374	11.0	11	11
22.81248452150665	11.0	11	11
22.912539278179924	11.0	11	11
23.012594034853198	11.0	11	11
23.112648791526475	11.0	11	11
23.212703548199748	11.0	11	11
23.31275830487302	11.0	11	11
23.4128130615463	11.0	11	11
23.512867818219572	11.0	11	11
23.61292257489285	11.0	11	11
23.712977331566123	11.0	11	11
23.813032088239396	11.0	11	11
23.913086844912673	11.0	11	11
24.013141601585946	11.0	11	11
24.11319635825922	11.0	11	11
24.213251114932497	11.0	11	11
24.31330587160577	11.0	11	11
24.413360628279047	11.0	11	11
24.51341538495232	11.0	11	11
24.613470141625594	11.0	11	11
24.71352489829887	11.0	11	11
24.813579654972145	11.0	11	11
24.91363441164542	11.0	11	11
25.013689168318695	11.0	11	11
25.11374392499197	11.0	11	11
25.213798681665246	11.0	11	11
25.31385343833852	11.0	11	11
25.413908195011793	11.0	11	11
25.51396295168507	11.0	11	11
25.614017708358343	11.0	11	11
25.714072465031617	11.0	11	11
25.814127221704894	11.0	11	11
25.914181978378167	11.0	11	11
26.01423673505144	11.0	11	11
26.114291491724718	11.0	11	11
26.21434624839799	11.0	11	11
26.314401005071268	11.0	11	11
26.41445576174454	11.0	11	11
26.514510518417815	11.0	11	11
26.614565275091092	11.0	11	11
26.714620031764365	11.0	11	11
26.81467478843764	11.0	11	11
26.914729545110916	11.0	11	11
27.01478430178419	11.0	11	11
27.114839058457466	11.0	11	11
27.21489381513074	11.0	11	11
27.314948571804013	11.0	11	11
27.41500332847729	11.0	11	11
27.515058085150564	11.0	11	11
27.615112841823837	11.0	11	11
27.715167598497114	11.0	11	11
27.815222355170388	11.0	11	11
27.915277111843665	12.0	12	12
28.015331868516938	12.0	12	12
28.11538662519021	12.0	12	12
28.21544138186349	12.0	12	12
28.315496138536762	12.0	12	12
28.415550895210036	12.0	12	12
28.515605651883313	12.0	12	12
28.615660408556586	12.0	12	12
28.715715165229863	12.0	12	12
28.815769921903136	12.0	12	12
28.91582467857641	12.0	12	12
29.015879435249687	12.0	12	12
29.11593419192296	12.0	12	12
29.215988948596234	12.0	12	12
29.31604370526951	12.0	12	12
29.416098461942784	12.0	12	12
29.516153218616058	12.0	12	12
29.616207975289335	12.0	12	12
29.71626273196261	12.0	12	12
29.816317488635885	12.0	12	12
29.91637224530916	12.0	12	12
30.016427001982432	12.0	12	12
30.11648175865571	12.0	12	12
30.216536515328983	12.0	12	12
30.316591272002256	12.0	12	12
30.416646028675533	12.0	12	12
30.516700785348807	12.0	12	12
30.616755542022084	12.0	12	12
30.716810298695357	12.0	12	12
30.81686505536863	12.0	12	12
30.916919812041908	12.0	12	12
31.01697456871518	12.0	12	12
31.117029325388454	12.0	12	12
31.21708408206173	12.0	12	12
31.317138838735005	12.0	12	12
31.417193595408282	12.0	12	12
31.517248352081555	12.0	12	12
31.61730310875483	12.0	12	12
31.717357865428106	12.0	12	12
31.81741262210138	12.0	12	12
31.917467378774653	12.0	12	12
32.017522135447926	12.0	12	12
32.11757689212121	12.0	12	12
32.21763164879448	12.0	12	12
32.317686405467754	12.0	12	12
32.41774116214103	12.0	12	12
32.5177959188143	13.0	13	13
32.617850675487574	13.0	13	13
32.717905432160855	12.0	12	12
32.81796018883413	12.0	12	12
32.9180149455074	12.0	12	12
33.018069702180675	12.0	12	12
33.11812445885395	12.0	12	12
33.21817921552723	12.0	12	12
33.3182339722005	12.0	12	12
33.418288728873776	12.0	12	12
33.51834348554705	12.0	12	12
33.61839824222032	12.0	12	12
33.7184529988936	12.0	12	12
33.81850775556688	12.0	12	12
33.91856251224015	12.0	12	12
34.018617268913424	12.0	12	12
34.1186720255867	12.0	12	12
34.21872678225997	12.0	12	12
34.31878153893325	12.0	12	12
34.418836295606525	12.0	12	12
34.5188910522798	12.0	12	12
34.61894580895307	12.0	12	12
34.719000565626345	12.0	12	12
34.819055322299626	12.0	12	12
34.9191100789729	12.0	12	12
35.01916483564617	12.0	12	12
35.119219592319446	12.0	12	12
35.21927434899272	12.0	12	12
35.31932910566599	12.0	12	12
35.419383862339274	12.0	12	12
35.51943861901255	12.0	12	12
35.61949337568582	12.0	12	12
35.719548132359094	12.0	12	12
35.81960288903237	12.0	12	12
35.91965764570565	12.0	12	12
36.01971240237892	13.0	13	13
36.119767159052195	13.0	13	13
36.21982191572547	13.0	13	13
36.31987667239874	13.0	13	13
36.41993142907202	13.0	13	13
36.519986185745296	13.0	13	13
36.62004094241857	13.0	13	13
36.72009569909184	13.0	13	13
36.820150455765116	13.0	13	13
36.92020521243839	14.0	14	14
37.02025996911167	14.0	14	14
37.120314725784944	14.0	14	14
37.22036948245822	14.0	14	14
37.32042423913149	14.0	14	14
37.420478995804764	14.0	14	14
37.520533752478045	14.0	14	14
37.62058850915132	15.0	15	15
37.72064326582459	15.0	15	15
37.820698022497865	15.0	15	15
37.92075277917114	15.0	15	15
38.02080753584442	15.0	15	15
38.12086229251769	15.0	15	15
38.220917049190966	15.0	15	15
38.32097180586424	15.0	15	15
38.42102656253751	15.0	15	15
38.521081319210786	15.0	15	15
38.62113607588407	15.0	15	15
38.72119083255734	15.0	15	15
38.821245589230614	15.0	15	15
38.92130034590389	15.0	15	15
39.02135510257716	15.0	15	15
39.12140985925044	15.0	15	15
39.221464615923715	15.0	15	15
39.32151937259699	15.0	15	15
39.42157412927026	15.0	15	15
39.521628885943535	15.0	15	15
39.62168364261681	15.0	15	15
39.72173839929009	15.0	15	15
39.82179315596336	15.0	15	15
39.921847912636636	15.0	15	15
40.02190266930991	15.0	15	15
40.12195742598318	15.0	15	15
40.222012182656464	15.0	15	15
40.32206693932974	15.0	15	15
40.42212169600301	15.0	15	15
40.522176452676284	15.0	15	15
40.62223120934956	15.0	15	15
40.72228596602284	15.0	15	15
40.82234072269611	15.0	15	15
40.922395479369385	15.0	15	15
41.02245023604266	15.0	15	15
41.12250499271593	15.0	15	15
41.222559749389205	15.0	15	15
41.322614506062486	15.0	15	15
41.42266926273576	15.0	15	15
41.52272401940903	15.0	15	15
41.622778776082306	15.0	15	15
41.72283353275558	15.0	15	15
41.82288828942886	16.0	16	16
41.922943046102134	16.0	16	16
42.02299780277541	16.0	16	16
42.12305255944868	16.0	16	16
42.223107316121954	16.0	16	16
42.32316207279523	16.0	16	16
42.42321682946851	16.0	16	16
42.52327158614178	17.0	17	17
42.623326342815055	17.0	17	17
42.72338109948833	17.0	17	17
42.8234358561616	17.0	17	17
42.92349061283488	17.0	17	17
43.023545369508156	17.0	17	17
43.12360012618143	17.0	17	17
43.2236548828547	17.0	17	17
43.323709639527976	17.0	17	17
43.42376439620126	17.0	17	17
43.52381915287453	18.0	18	18
43.623873909547804	18.0	18	18
43.72392866622108	18.0	18	18
43.82398342289435	18.0	18	18
43.924038179567624	18.0	18	18
44.024092936240905	18.0	18	18
44.12414769291418	18.0	18	18
44.22420244958745	18.0	18	18
44.324257206260725	18.0	18	18
44.424311962934	18.0	18	18
44.52436671960728	18.0	18	18
44.62442147628055	18.0	18	18
44.724476232953826	18.0	18	18
44.8245309896271	18.0	18	18
44.92458574630037	18.0	18	18
45.02464050297365	17.0	17	17
45.12469525964693	17.0	17	17
45.2247500163202	17.0	17	17
45.324804772993474	16.0	16	16
45.42485952966675	16.0	16	16
45.52491428634002	16.0	16	16
45.6249690430133	16.0	16	16
45.725023799686575	16.0	16	16
45.82507855635985	16.0	16	16
45.92513331303312	16.0	16	16
46.025188069706395	16.0	16	16
46.125242826379676	16.0	16	16
46.22529758305295	16.0	16	16
46.32535233972622	16.0	16	16
46.425407096399496	16.0	16	16
46.52546185307277	16.0	16	16
46.62551660974604	16.0	16	16
46.725571366419324	16.0	16	16
46.8256261230926	16.0	16	16
46.92568087976587	16.0	16	16
47.025735636439144	16.0	16	16
47.12579039311242	16.0	16	16
47.2258451497857	16.0	16	16
47.32589990645897	16.0	16	16
47.425954663132245	15.0	15	15
47.52600941980552	15.0	15	15
47.62606417647879	15.0	15	15
47.72611893315207	15.0	15	15
47.826173689825346	15.0	15	15
47.92622844649862	15.0	15	15
48.02628320317189	15.0	15	15
48.126337959845166	15.0	15	15
48.22639271651844	15.0	15	15
48.32644747319172	16.0	16	16
48.426502229864994	16.0	16	16
48.52655698653827	16.0	16	16
48.62661174321154	16.0	16	16
48.726666499884814	16.0	16	16
48.826721256558095	16.0	16	16
48.92677601323137	16.0	16	16
49.02683076990464	16.0	16	16
49.126885526577915	16.0	16	16
49.22694028325119	16.0	16	16
49.32699503992446	16.0	16	16
49.42704979659774	16.0	16	16
49.527104553271016	16.0	16	16
49.62715930994429	16.0	16	16
49.72721406661756	16.0	16	16
49.82726882329084	16.0	16	16
49.92732357996412	16.0	16	16
50.02737833663739	16.0	16	16
50.127433093310664	16.0	16	16
50.22748784998394	16.0	16	16
50.32754260665721	16.0	16	16
50.42759736333049	17.0	17	17
50.527652120003765	17.0	17	17
50.62770687667704	17.0	17	17
50.72776163335031	17.0	17	17
50.827816390023585	17.0	17	17
50.92787114669686	17.0	17	17
51.02792590337014	17.0	17	17
51.12798066004341	16.0	16	16
51.228035416716686	16.0	16	16
51.32809017338996	16.0	16	16
51.42814493006323	16.0	16	16
51.528199686736514	16.0	16	16
51.62825444340979	16.0	16	16
51.72830920008306	16.0	16	16
51.828363956756334	16.0	16	16
51.92841871342961	16.0	16	16
52.02847347010288	16.0	16	16
52.12852822677616	16.0	16	16
52.228582983449435	16.0	16	16
52.32863774012271	16.0	16	16
52.42869249679598	16.0	16	16
52.528747253469255	16.0	16	16
52.628802010142536	16.0	16	16
52.72885676681581	16.0	16	16
52.82891152348908	16.0	16	16
52.928966280162356	16.0	16	16
53.02902103683563	16.0	16	16
53.12907579350891	16.0	16	16
53.229130550182184	16.0	16	16
53.32918530685546	16.0	16	16
53.42924006352873	16.0	16	16
53.529294820202004	16.0	16	16
53.62934957687528	16.0	16	16
53.72940433354856	16.0	16	16
53.82945909022183	16.0	16	16
53.929513846895105	16.0	16	16
54.02956860356838	16.0	16	16
54.12962336024165	16.0	16	16
54.22967811691493	16.0	16	16
54.329732873588206	16.0	16	16
54.42978763026148	16.0	16	16
54.52984238693475	16.0	16	16
54.62989714360803	16.0	16	16
54.7299519002813	16.0	16	16
54.83000665695458	16.0	16	16
54.930061413627854	16.0	16	16
55.03011617030113	16.0	16	16
55.1301709269744	16.0	16	16
55.230225683647674	16.0	16	16
55.330280440320955	16.0	16	16
55.43033519699423	16.0	16	16
55.5303899536675	15.0	15	15
55.630444710340775	15.0	15	15
55.73049946701405	15.0	15	15
55.83055422368733	14.0	14	14
55.9306089803606	14.0	14	14
56.030663737033876	14.0	14	14
56.13071849370715	14.0	14	14
56.23077325038042	14.0	14	14
56.3308280070537	13.0	13	13
56.43088276372698	13.0	13	13
56.53093752040025	13.0	13	13
56.630992277073524	13.0	13	13
56.7310470337468	13.0	13	13
56.83110179042007	13.0	13	13
56.93115654709335	13.0	13	13
57.031211303766625	13.0	13	13
57.1312660604399	13.0	13	13
57.23132081711317	13.0	13	13
57.331375573786445	13.0	13	13
57.431430330459726	13.0	13	13
57.531485087133	13.0	13	13
57.63153984380627	13.0	13	13
57.731594600479546	13.0	13	13
57.83164935715282	13.0	13	13
57.93170411382609	14.0	14	14
58.031758870499374	14.0	14	14
58.13181362717265	14.0	14	14
58.23186838384592	14.0	14	14
58.331923140519194	14.0	14	14
58.43197789719247	14.0	14	14
58.53203265386575	14.0	14	14
58.63208741053902	14.0	14	14
58.732142167212295	14.0	14	14
58.83219692388557	14.0	14	14
58.93225168055884	14.0	14	14
59.032306437232116	14.0	14	14
59.132361193905396	14.0	14	14
59.23241595057867	14.0	14	14
59.33247070725194	13.0	13	13
59.43252546392522	13.0	13	13
59.53258022059849	13.0	13	13
59.63263497727177	13.0	13	13
59.732689733945044	13.0	13	13
59.83274449061832	13.0	13	13
59.93279924729159	12.0	12	12
60.032854003964864	12.0	12	12
60.132908760638145	12.0	12	12
60.23296351731142	12.0	12	12
60.33301827398469	12.0	12	12
60.433073030657965	11.0	11	11
60.53312778733124	11.0	11	11
60.63318254400451	11.0	11	11
60.73323730067779	11.0	11	11
60.833292057351066	11.0	11	11
60.93334681402434	11.0	11	11
61.03340157069761	11.0	11	11
61.13345632737089	11.0	11	11
61.23351108404417	10.0	10	10
61.33356584071744	10.0	10	10
61.433620597390714	10.0	10	10
61.53367535406399	10.0	10	10
61.63373011073726	10.0	10	10
61.733784867410535	10.0	10	10
61.833839624083815	10.0	10	10
61.93389438075709	10.0	10	10
62.03394913743036	10.0	10	10
62.134003894103635	10.0	10	10
62.23405865077691	10.0	10	10
62.33411340745019	10.0	10	10
62.43416816412346	10.0	10	10
62.534222920796736	10.0	10	10
62.63427767747001	10.0	10	10
62.73433243414328	10.0	10	10
62.834387190816564	10.0	10	10
62.93444194748984	10.0	10	10
63.03449670416311	10.0	10	10
63.134551460836384	10.0	10	10
63.23460621750966	10.0	10	10
63.33466097418293	10.0	10	10
63.43471573085621	10.0	10	10
63.534770487529485	10.0	10	10
63.63482524420276	10.0	10	10
63.73488000087603	10.0	10	10
63.834934757549306	10.0	10	10
63.934989514222586	10.0	10	10
64.03504427089585	10.0	10	10
64.13509902756913	10.0	10	10
64.23515378424241	10.0	10	10
64.33520854091569	10.0	10	10
64.43526329758896	10.0	10	10
64.53531805426223	9.0	9	9
64.63537281093551	9.0	9	9
64.73542756760878	8.0	8	8
64.83548232428205	8.0	8	8
64.93553708095533	8.0	8	8
65.0355918376286	9.0	9	9
65.13564659430187	9.0	9	9
65.23570135097515	9.0	9	9
65.33575610764844	10.0	10	10
65.43581086432171	10.0	10	10
65.53586562099498	10.0	10	10
65.63592037766826	11.0	11	11
65.73597513434153	11.0	11	11
65.8360298910148	11.0	11	11
65.93608464768808	12.0	12	12
66.03613940436135	12.0	12	12
66.13619416103462	12.0	12	12
66.2362489177079	12.0	12	12
66.33630367438118	12.0	12	12
66.43635843105446	12.0	12	12
66.53641318772773	13.0	13	13
66.636467944401	13.0	13	13
66.73652270107428	13.0	13	13
66.83657745774755	13.0	13	13
66.93663221442083	13.0	13	13
67.0366869710941	13.0	13	13
67.13674172776737	13.0	13	13
67.23679648444065	14.0	14	14
67.33685124111392	14.0	14	14
67.4369059977872	14.0	14	14
67.53696075446048	14.0	14	14
67.63701551113375	13.0	13	13
67.73707026780703	13.0	13	13
67.8371250244803	13.0	13	13
67.93717978115357	13.0	13	13
68.03723453782685	13.0	13	13
68.13728929450012	13.0	13	13
68.2373440511734	13.0	13	13
68.33739880784667	13.0	13	13
68.43745356451994	13.0	13	13
68.53750832119323	13.0	13	13
68.6375630778665	12.0	12	12
68.73761783453978	12.0	12	12
68.83767259121305	12.0	12	12
68.93772734788632	11.0	11	11
69.0377821045596	11.0	11	11
69.13783686123287	11.0	11	11
69.23789161790614	11.0	11	11
69.33794637457942	11.0	11	11
69.43800113125269	11.0	11	11
69.53805588792596	11.0	11	11
69.63811064459925	11.0	11	11
69.73816540127252	11.0	11	11
69.8382201579458	11.0	11	11
69.93827491461907	11.0	11	11
70.03832967129235	11.0	11	11
70.13838442796562	11.0	11	11
70.23843918463889	11.0	11	11
70.33849394131217	11.0	11	11
70.43854869798544	11.0	11	11
70.53860345465871	11.0	11	11
70.63865821133199	11.0	11	11
70.73871296800527	11.0	11	11
70.83876772467855	11.0	11	11
70.93882248135182	11.0	11	11
71.0388772380251	11.0	11	11
71.13893199469837	11.0	11	11
71.23898675137164	11.0	11	11
71.33904150804491	11.0	11	11
71.43909626471819	11.0	11	11
71.53915102139146	11.0	11	11
71.63920577806473	11.0	11	11
71.73926053473802	11.0	11	11
71.8393152914113	11.0	11	11
71.93937004808457	11.0	11	11
72.03942480475784	11.0	11	11
72.13947956143112	11.0	11	11
72.23953431810439	11.0	11	11
72.33958907477766	11.0	11	11
72.43964383145094	11.0	11	11
72.53969858812421	11.0	11	11
72.63975334479748	11.0	11	11
72.73980810147076	11.0	11	11
72.83986285814404	11.0	11	11
72.93991761481732	11.0	11	11
73.03997237149059	11.0	11	11
73.14002712816387	12.0	12	12
73.24008188483714	12.0	12	12
73.34013664151041	12.0	12	12
73.44019139818369	12.0	12	12
73.54024615485696	12.0	12	12
73.64030091153023	12.0	12	12
73.7403556682035	12.0	12	12
73.84041042487678	12.0	12	12
73.94046518155007	12.0	12	12
74.04051993822334	12.0	12	12
74.14057469489661	12.0	12	12
74.24062945156989	12.0	12	12
74.34068420824316	12.0	12	12
74.44073896491643	12.0	12	12
74.54079372158971	12.0	12	12
74.64084847826298	12.0	12	12
74.74090323493625	12.0	12	12
74.84095799160953	12.0	12	12
74.9410127482828	12.0	12	12
75.04106750495609	12.0	12	12
75.14112226162936	12.0	12	12
75.24117701830264	12.0	12	12
75.34123177497591	12.0	12	12
75.44128653164918	12.0	12	12
75.54134128832246	12.0	12	12
75.64139604499573	12.0	12	12
75.741450801669	12.0	12	12
75.84150555834228	12.0	12	12
75.94156031501555	12.0	12	12
76.04161507168884	12.0	12	12
76.14166982836211	12.0	12	12
76.24172458503539	12.0	12	12
76.34177934170866	12.0	12	12
76.44183409838193	12.0	12	12
76.5418888550552	12.0	12	12
76.64194361172848	12.0	12	12
76.74199836840175	12.0	12	12
76.84205312507503	12.0	12	12
