time	diversity	m_div	M_div
0.0	38.0	38	38
0.10007841098568777	38.0	38	38
0.20015682197137555	38.0	38	38
0.30023523295706334	38.0	38	38
0.4003136439427511	38.0	38	38
0.5003920549284389	38.0	38	38
0.6004704659141267	38.0	38	38
0.7005488768998144	38.0	38	38
0.8006272878855022	38.0	38	38
0.90070569887119	37.0	37	37
1.0007841098568777	37.0	37	37
1.1008625208425655	37.0	37	37
1.2009409318282533	37.0	37	37
1.3010193428139412	37.0	37	37
1.4010977537996288	35.0	35	35
1.5011761647853166	35.0	35	35
1.6012545757710044	35.0	35	35
1.7013329867566922	35.0	35	35
1.80141139774238	35.0	35	35
1.9014898087280676	33.0	33	33
2.0015682197137554	33.0	33	33
2.1016466306994435	33.0	33	33
2.201725041685131	33.0	33	33
2.3018034526708187	33.0	33	33
2.4018818636565067	33.0	33	33
2.5019602746421943	30.0	30	30
2.6020386856278823	30.0	30	30
2.70211709661357	30.0	30	30
2.8021955075992575	31.0	31	31
2.9022739185849455	31.0	31	31
3.002352329570633	32.0	32	32
3.102430740556321	32.0	32	32
3.2025091515420088	32.0	32	32
3.3025875625276964	32.0	32	32
3.4026659735133844	32.0	32	32
3.502744384499072	32.0	32	32
3.60282279548476	32.0	32	32
3.7029012064704476	31.0	31	31
3.802979617456135	30.0	30	30
3.9030580284418233	30.0	30	30
4.003136439427511	30.0	30	30
4.103214850413199	30.0	30	30
4.203293261398887	30.0	30	30
4.303371672384574	28.0	28	28
4.403450083370262	28.0	28	28
4.50352849435595	28.0	28	28
4.603606905341637	28.0	28	28
4.703685316327325	28.0	28	28
4.803763727313013	28.0	28	28
4.9038421382987005	26.0	26	26
5.003920549284389	26.0	26	26
5.103998960270077	26.0	26	26
5.204077371255765	24.0	24	24
5.304155782241452	24.0	24	24
5.40423419322714	24.0	24	24
5.504312604212828	21.0	21	21
5.604391015198515	19.0	19	19
5.704469426184203	17.0	17	17
5.804547837169891	17.0	17	17
5.904626248155578	17.0	17	17
6.004704659141266	17.0	17	17
6.104783070126954	17.0	17	17
6.204861481112642	17.0	17	17
6.3049398920983295	14.0	14	14
6.4050183030840175	14.0	14	14
6.505096714069706	13.0	13	13
6.605175125055393	13.0	13	13
6.705253536041081	13.0	13	13
6.805331947026769	13.0	13	13
6.905410358012457	3.0	3	3
7.005488768998144	3.0	3	3
7.105567179983832	3.0	3	3
7.20564559096952	3.0	3	3
7.305724001955207	3.0	3	3
7.405802412940895	3.0	3	3
7.505880823926583	3.0	3	3
7.60595923491227	3.0	3	3
7.7060376458979585	3.0	3	3
7.8061160568836465	3.0	3	3
7.9061944678693346	3.0	3	3
8.006272878855022	3.0	3	3
8.10635128984071	3.0	3	3
8.206429700826398	3.0	3	3
8.306508111812086	3.0	3	3
8.406586522797774	3.0	3	3
8.50666493378346	3.0	3	3
8.606743344769148	3.0	3	3
8.706821755754836	3.0	3	3
8.806900166740524	3.0	3	3
8.906978577726212	3.0	3	3
9.0070569887119	3.0	3	3
9.107135399697587	3.0	3	3
9.207213810683275	3.0	3	3
9.307292221668963	3.0	3	3
9.40737063265465	3.0	3	3
9.507449043640339	3.0	3	3
9.607527454626027	3.0	3	3
9.707605865611715	3.0	3	3
9.807684276597401	3.0	3	3
9.907762687583089	3.0	3	3
10.007841098568777	3.0	3	3
10.107919509554465	3.0	3	3
10.207997920540153	3.0	3	3
10.308076331525841	4.0	4	4
