Age	mean_Q	min_HPD	max_HPD
182.54839839101433	0.18347336815057763	0.08194592872380661	0.3365636032146729
145.0	0.10237155705896753	0.04115938213310202	0.1864084746670178
100.5	0.7793162330520305	0.4839738568376333	1.14526790254443
56.0	0.3091207419608523	0.21257562843331734	0.42799522529352124
