it	posterior	prior	likelihood	d12_t145.0	d21_t145.0	d12_t100.5	d21_t100.5	d12_t66.0	d21_t66.0	d12_t33.9	d21_t33.9	d12_t0.0	d21_t0.0	e1_t145.0	e2_t145.0	e1_t100.5	e2_t100.5	e1_t66.0	e2_t66.0	e1_t33.9	e2_t33.9	e1_t0.0	e2_t0.0	q1_t145.0	q2_t145.0	q1_t100.5	q2_t100.5	q1_t66.0	q2_t66.0	q1_t33.9	q2_t33.9	q1_t0.0	q2_t0.0	alpha	k1_d	k1_e	k1_s	hp_rate	beta
0	-1252.0091449314018	-1.1551927563817594	-1250.8539521750201	0.0532323066623574	0.1209387251231295	0.09650014815635061	0.14475489413950998	0.07214327343234883	0.07670720196843658	0.058147396487726204	0.09286188286637864	0.060901876401906835	0.11337867606119179	0.04064845524303082	0.023698164793740793	0.04383405932110711	0.0271507509999777	0.042960394816492754	0.03505984634497175	0.015736921946809798	0.013135475994197919	0.010733305716520291	0.012668999905574258	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	10.0	0.0	0.0	0.0	1.0	1.0
100000	-852.8320861535991	-16.428539033458836	-836.4035471201403	0.4369718227952314	0.0037518274105993	3.570980669370802	1.6718717573218365	0.008622022628125166	0.013610865553983144	0.32441511914159066	0.1244645032998967	0.10498289822016009	0.3038387905891397	0.03404070963809402	3.247343001944047	3.3776966830194723	0.45766236047849196	0.10959482441064664	0.16040755835809034	1.2726490509762411	0.12444578202661302	0.0660297563310263	1.015159029944748	0.0024591088264528196	4.5844527093809395	0.00903328890045445	0.6735466673956476	0.33101615551934466	0.7213772732655935	1.3338126602958702	0.5035831089099077	0.2627140491421479	0.6070881308206908	5.7132277833775555	0.0	0.0	0.0	1.0	1.0
200000	-835.073461999457	-13.316168497983975	-821.757293501473	0.7007814901793069	1.7352240813563875	0.5845503883465749	2.0101355683691327	0.007217047669643539	0.013914412580377164	0.14552792312617036	0.27972044471254237	0.042529835255226536	0.27842433152582174	0.08116027939976048	4.725040859060157	0.22848738468918078	0.9428915724500639	0.10854879438553686	0.21822982220401596	0.6674633362806466	0.20734387346186364	0.04927780510847913	0.2896992478230864	0.010213489726302335	4.232645293983159	0.005198592495976094	1.9873130393642746	0.3401066317686554	1.022033312983203	0.6003086486896496	0.6164184629865224	0.24626068643156176	0.3485955313348112	17.557564751735114	0.0	0.0	0.0	1.0	1.0
300000	-833.2428105984734	-11.533579042193326	-821.7092315562801	0.6018831691330718	1.8092088820046563	0.5423120673872854	0.8802897527853099	0.029781445789881168	0.001713317967459335	0.1610030437402544	0.1490705156214357	0.06169627189074514	0.4026015129621081	0.05784392034014847	3.5000065854950377	0.10876500936825778	1.5334417869430372	0.09286996645443352	0.21360750213692453	0.656236522347769	0.14453840829444292	0.06857822244659224	0.5181311390844746	0.001354114098073567	5.886402453507517	0.013773870358335941	1.94791803210649	0.25621338614282874	0.9438709563677508	0.6661432020414071	0.5617972833364198	0.1721987633884695	0.46914278633114226	5.269988732601654	0.0	0.0	0.0	1.0	1.0
400000	-839.2400160761183	-16.760730519761623	-822.4792855563567	0.7666143638853129	0.16073569476131513	3.7538926575275657	0.8663730343488696	0.01077966151074844	0.010205607405174852	0.08954147392767176	0.0864833049747159	0.08039219297743187	1.4323063405141072	0.06480606305888374	3.746279811146346	0.19600994350342402	3.942536549695212	0.12098547680228468	0.21011644705405796	0.47402909849566105	0.16867864704618868	0.13057604910464882	0.4493881020220037	0.0006534074220696191	2.8576426134535184	0.03807448855060398	5.277213182234473	0.330952653015066	0.8926267769956447	0.5194122577747099	0.5012249515373842	0.19157744170092153	0.21369695164784233	6.939629661347113	0.0	0.0	0.0	1.0	1.0
500000	-849.2177020749613	-13.023946353754155	-836.1937557212071	0.42139913119818995	0.5685824294941371	0.7188895006979107	2.193830960674137	0.03180292889978849	0.04032483046078257	0.47005780243957773	0.4380283356454907	0.08696284598878345	1.4141036213190248	0.12443672700727168	3.4225827158659383	0.09116380959149231	1.48774682664605	0.14074790946565285	0.20010203909497717	0.3072901827792381	0.45658565768482884	0.03774203055332848	0.3715660682475561	0.028159176885569473	3.29757323795085	0.0014614650733176648	2.968982989728923	0.3944131141846935	0.8280232586741927	0.36347259458082243	0.6482361820645872	0.1183569978532284	0.2171463156256335	3571.7865321649897	0.0	0.0	0.0	1.0	1.0
600000	-843.1071963438073	-15.220273817122582	-827.8869225266848	0.642729778070201	0.05843998685312864	1.4688586430508044	0.03969433642378137	0.019817861535369144	0.017745080990737527	0.16341348717738244	0.16106332877780727	0.056659778174616884	0.809983879197895	0.05510386466915501	4.730817877485456	0.03927583019388817	5.202975598440898	0.22382762926622043	0.15163927971371047	0.6996864994907295	0.14623336991273156	0.09353536661329426	0.43877234108477514	0.0035494501318298036	4.342451616445979	0.03712263772698335	3.7002009423703175	0.320052299632352	0.9738485796202265	1.3387643267588318	0.4406919177401708	0.12252918460595028	0.41848614601291323	1807372.023619	0.0	0.0	0.0	1.0	1.0
700000	-844.899013188191	-17.595949953712633	-827.3030632344784	1.100347580671656	1.651817719169143	0.673584091824508	1.9484810755083004	0.016613237252826388	0.006896661091646002	0.18720293154216458	0.4892946748178841	0.21879464465499127	1.5995043086207514	0.11184152691812967	5.060401292159063	0.10603227223401002	2.776833050641012	0.09456162522175379	0.21835603767196843	0.6808462388920563	0.17499096544674053	0.04803381165727518	0.43151620771675187	0.0006058778632384204	4.221954013906219	0.027684955965471325	3.551514913607283	0.44505119621506994	0.7910040711833148	0.5024755719885701	0.6103230315719421	0.1437367370026756	0.34037849060220593	270794.7637401692	0.0	0.0	0.0	1.0	1.0
800000	-848.0704552275608	-17.753281556808542	-830.3171736707523	0.7184164022174794	0.9713563054302757	0.35766582871526476	1.0651684070631997	0.014400562560120985	0.06283269080268147	0.4279373244508061	0.15520063281665655	2.1009668719088137	1.295960757552335	0.0871703899797976	4.490312844960892	0.03642949293666083	1.2960874989846392	0.15498035665675394	0.1948651214533913	0.5385426954870123	0.2689055964734987	0.019212262985890134	3.4968695133723737	0.007321012267857673	2.554050775098863	0.00019459944462209912	3.1015048664998526	0.4130600328703728	0.819033418323645	0.5697824578349266	0.5302231397169711	0.11551135586126388	0.1728584081962072	1460082557.6969957	0.0	0.0	0.0	1.0	1.0
900000	-842.9197268015716	-12.53035440564297	-830.3893723959287	1.1807749070845526	0.7135046399567068	1.0292389488344247	0.38748994782700014	0.012032376237427624	0.031532143067810305	0.21484451873932486	0.2929619694065867	0.5616188905053873	0.5413608723243772	0.10930767026633827	2.647261307707577	0.2083428685041199	1.6896127059360246	0.13422417520440413	0.2087058905269386	1.0339774284664855	0.14196956423032395	0.031943450397230184	1.3596501304199309	0.015293524840324535	1.8812917790815644	0.035429801260227656	4.193499833851542	0.3331375569805322	0.7205334969163685	0.5950403340799717	0.40974775213022085	0.1917081923902042	0.2863747051023103	2102235054563.8838	0.0	0.0	0.0	1.0	1.0
