it	posterior	prior	likelihood	d12_t145.0	d21_t145.0	d12_t100.5	d21_t100.5	d12_t66.0	d21_t66.0	d12_t33.9	d21_t33.9	d12_t0.0	d21_t0.0	e1_t145.0	e2_t145.0	e1_t100.5	e2_t100.5	e1_t66.0	e2_t66.0	e1_t33.9	e2_t33.9	e1_t0.0	e2_t0.0	q1_t145.0	q2_t145.0	q1_t100.5	q2_t100.5	q1_t66.0	q2_t66.0	q1_t33.9	q2_t33.9	q1_t0.0	q2_t0.0	alpha	k1_d	k1_e	k1_s	hp_rate	beta
0	-1174.2184312843733	-1.1974131894096653	-1173.0210180949637	0.13039608914986467	0.0532323066623574	0.1209387251231295	0.09650014815635061	0.14475489413950998	0.07214327343234883	0.07670720196843658	0.058147396487726204	0.09286188286637864	0.060901876401906835	0.03787201984480714	0.04064845524303082	0.023698164793740793	0.04383405932110711	0.0271507509999777	0.042960394816492754	0.03505984634497175	0.015736921946809798	0.013135475994197919	0.010733305716520291	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	10.0	0.0	0.0	0.0	1.0	1.0
100000	-828.3587726087742	-14.12596507833881	-814.2328075304354	0.45577197425114474	0.003262899067687513	3.211231204036833	1.8000995713456598	0.00843988409123109	0.011485889089786958	0.20029508862607198	0.1003033789222588	0.025347746500528845	0.20420342950782877	0.03334034664537521	2.7371932952057696	3.6184030157628326	0.4059719168752838	0.12679264002404111	0.1693463247790224	0.5433234116665071	0.155757731365563	0.0726700103256141	0.2427253202497684	0.0026205767479139204	4.298266942191489	0.046495536495208184	0.6592155137252793	0.3914736777382559	0.6471088724155197	0.7060215122301576	0.6502968835215508	0.28852965905303585	0.525063014077467	5.016461011632735	0.0	0.0	0.0	1.0	1.0
200000	-815.4722928377585	-12.847651480672141	-802.6246413570864	0.7134670213061015	1.630739397033419	0.639549475048256	2.3059047289361883	0.0038583665011265667	0.007319719812139301	0.2238087892394587	0.38185507618147657	0.030921898574744113	0.3637356649673647	0.1198652167238049	3.7624682549089705	0.2447795288258204	1.0510216601754314	0.12470622488585863	0.20629471453123602	0.40361849886725737	0.2939874487692449	0.053559427691601026	0.2861903676926399	0.007104809906860249	4.358082947124727	0.0028369492502173543	1.8015509297041863	0.4114815339142178	0.8547952068193719	0.4549633621678833	0.9872811084778954	0.2712063146826255	0.4554987633558504	14.707758151033888	0.0	0.0	0.0	1.0	1.0
300000	-809.8843281082333	-14.913152308409927	-794.9711757998233	0.6518428582479472	1.7840210205188114	0.45990234771092925	1.094097478537747	0.060177111596114136	0.002261188565292827	0.8294613490112166	1.558699814617699	0.049987388574740624	0.5851642678387322	0.0807231534249754	3.152314204112545	0.12346309779000798	1.9230433728263685	0.10241499217062278	0.29035558090945784	0.19693393140064133	1.4444549892962342	0.06930729288799588	0.4545268683718476	0.004813848278651504	4.85528512949106	0.014679599917474456	1.8116372468565458	0.28353986777025736	1.0831650833563242	0.2782251019824578	2.778243867166591	0.14118038605589353	0.6189809826841415	2.913847332766929	0.0	0.0	0.0	1.0	1.0
400000	-819.8222989577067	-18.657301535100174	-801.1649974226066	0.8402169854714864	0.24071805801930293	3.2402399800895165	1.1765281190045105	0.021129226489754332	0.012594271629707011	0.6556925383795468	0.2507965135317692	0.0660784103822107	2.59356785216071	0.07056750303140302	2.97411901409717	0.24866626137945197	3.5057095550640343	0.12624438707137828	0.23637735889684935	0.16150746791609147	1.701061743271305	0.1439180046031981	0.3915682846107792	0.03728525279967748	2.5763114992566964	0.027831664210618563	4.939209287364882	0.3921940057799521	1.1158823178593291	0.25014877934295365	5.109925705925624	0.1994887994041354	0.20200784697332813	2.4479838034588357	0.0	0.0	0.0	1.0	1.0
500000	-820.5874773923229	-21.388415200482235	-799.1990621918407	0.41655019689974554	0.45970822102078374	0.7228542860239258	2.795193108260427	0.06367073885286816	0.04717409291302453	1.495499423210085	4.362986862772218	0.0599952426811014	1.4146419590858275	0.168328194782413	2.837794536737883	0.09416261013708471	2.1008366845936153	0.1493340459921082	0.23750055401369144	0.182930330654235	3.5179398798035777	0.033963757825441414	0.22735047422217777	0.014410708870693055	2.4359819882911324	0.0015102027280128256	4.1196756685378055	0.41866581221875526	0.756649967710211	0.24343705133394536	3.809328432685388	0.12500575839657055	0.3207907687198052	2157.692082303755	0.0	0.0	0.0	1.0	1.0
600000	-821.9682690938531	-18.705214347908072	-803.263054745945	0.7302326001477883	0.025234245482256133	1.2392961447752446	0.0648887552579357	0.05520754922810919	0.015967039746846465	0.8268356341665531	0.6583737566259368	0.055230953725219	1.1918364573887696	0.06819936751006511	4.82413005269121	0.05214759188324436	6.277077838400539	0.20844414714329743	0.2086268005151051	0.12061352078082407	1.5792172475255903	0.09325388298851219	0.41040076192502534	0.0038520531210953592	5.267853693298155	0.03351528729044269	3.922933178807059	0.34972540990318274	1.07149175186921	0.25414753991312045	2.802396015786596	0.12100046988947485	0.44758612310633705	742718.6107603635	0.0	0.0	0.0	1.0	1.0
700000	-823.3261335187062	-23.43289136668163	-799.8932421520246	1.123307790312448	1.621871798873026	0.6427156900627189	2.3353213906027963	0.03296323287133025	0.008104702634242629	0.5623343417023933	4.8433894288007755	0.062261943694710976	2.018631391963338	0.15716777673990545	4.179617257644481	0.1041989795149138	3.579555252394853	0.10901735406900083	0.2799302304941184	0.17045176347731392	1.395116325224334	0.04837930295448551	0.15855541265044742	0.0028262909708616493	3.646783965129003	0.023340398885920828	3.581981661483765	0.5199673530711784	0.7947900736527131	0.25423259677147714	5.228933705307719	0.1484086113396162	0.4704638954683963	111635.69604725926	0.0	0.0	0.0	1.0	1.0
800000	-826.8097695280456	-20.42699427220091	-806.3827752558448	0.679167941137117	0.7076666956421238	0.3415634697795714	1.7196392037904407	0.030035499698075892	0.06284732881865611	1.0274150593540998	1.5020951816254073	1.1724575578081124	1.102160770964883	0.10706783414263765	3.603860694704995	0.04374756266597703	1.6158430958456396	0.16345291121234637	0.22957782570052615	0.21056883906037557	1.926478344187919	0.016849942452714838	4.164498513609294	0.0031320084721394503	2.7078397689211324	0.002531245207840298	2.8610036036020023	0.44692934569649023	0.8017567455111685	0.25876035086006083	2.0535862508417364	0.11574623943298752	0.5026810214709387	513893887.68702644	0.0	0.0	0.0	1.0	1.0
900000	-816.7764022746816	-14.252737140540061	-802.5236651341415	1.2840216762954821	0.5008275377191503	0.909029543277508	0.5754270162133049	0.023333360871906732	0.02906913007520873	0.7799974427498289	2.3690609102309534	0.07745569379410094	0.6066645422700346	0.14262067110966975	2.3721307712014488	0.19907289658355576	1.935343285514164	0.14538618146522003	0.23463752730984955	0.22228854113515886	1.4131108946777	0.0418474896643119	0.3914120283815032	0.0017420591333646054	2.271590761040831	0.035505118492954714	4.286341548608855	0.3318474710915708	0.7539389852426548	0.16819550534274633	3.276318620841096	0.23702873182662207	0.3091604711535122	980351481401.5148	0.0	0.0	0.0	1.0	1.0
