it	posterior	prior	likelihood	d12_t145.0	d21_t145.0	d12_t100.5	d21_t100.5	d12_t66.0	d21_t66.0	d12_t33.9	d21_t33.9	d12_t0.0	d21_t0.0	e1_t145.0	e2_t145.0	e1_t100.5	e2_t100.5	e1_t66.0	e2_t66.0	e1_t33.9	e2_t33.9	e1_t0.0	e2_t0.0	q1_t145.0	q2_t145.0	q1_t100.5	q2_t100.5	q1_t66.0	q2_t66.0	q1_t33.9	q2_t33.9	q1_t0.0	q2_t0.0	alpha	k1_d	k1_e	k1_s	hp_rate	beta
0	-1274.9514107135067	-1.2199516707620823	-1273.7314590427445	0.1209387251231295	0.09650014815635061	0.14475489413950998	0.07214327343234883	0.07670720196843658	0.058147396487726204	0.09286188286637864	0.060901876401906835	0.11337867606119179	0.13029632373737376	0.023698164793740793	0.04383405932110711	0.0271507509999777	0.042960394816492754	0.03505984634497175	0.015736921946809798	0.013135475994197919	0.010733305716520291	0.012668999905574258	0.028343352548337274	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	10.0	0.0	0.0	0.0	1.0	1.0
100000	-851.2930779111801	-14.338004541301668	-836.9550733698785	0.3820061643954302	0.004046873912308093	3.7331867087641597	1.7655683235429251	0.009800577057979173	0.012448977243294627	0.148009968301463	0.07522593148794934	0.02867161476034152	0.29767370232286045	0.04096637581754226	2.8663505663194084	3.270549163857059	0.3672299938870752	0.09374869779106909	0.14481710235933704	0.4861888131111298	0.14806871459355192	0.06449570594033895	0.3989505658364449	0.0035575897635586845	4.492338825843001	0.0343401343132433	0.6208141823116079	0.36808564047956444	0.7326624305768966	0.6512710901243273	0.6561878043959186	0.3496703024524341	1.7045720858396909	2.4529459254357757	0.0	0.0	0.0	1.0	1.0
200000	-840.5590554578894	-12.314188077501665	-828.2448673803877	0.6464460741981773	1.5914571739360612	0.6220123891914805	1.766257441481292	0.0019199083851598104	0.011452481476966146	0.14705508037680617	0.32502817417019936	0.043034323657398094	0.6362835932069212	0.10994213331762857	3.8950598038327104	0.18630723940830834	0.8594824386774712	0.09461003407768416	0.1910033296122771	0.45937626049837427	0.24549997390195616	0.056448235185206176	0.425511988909586	0.01762484584042862	4.911028668078656	0.005680423597000993	1.503970336899132	0.3574132086443182	1.143195582661848	0.5628952672242143	0.916625852912915	0.2900941789818989	0.7589643319064125	3.940646600674353	0.0	0.0	0.0	1.0	1.0
300000	-835.3489752124085	-11.127269451033273	-824.2217057613752	0.4951773552093712	1.8632895588921723	0.48667396275433067	0.745048397434656	0.02344378398983586	0.0016814355998486048	0.21810419143364987	0.14919588144068147	0.03293705883777176	0.6505524227027949	0.08337564227911085	3.1539387859376387	0.09915822902823038	1.6067676505455797	0.07099710216838036	0.19800454341912385	0.4717643800937453	0.18366858597321267	0.0637672623985047	0.5297232208946341	0.004349287861239276	4.8930109519241665	0.01999043753858876	1.8699166767894742	0.2428875810117438	0.8725253753016098	0.6552728479053643	0.7350804982114855	0.16834621695256133	1.3229296671575537	2.876824007143936	0.0	0.0	0.0	1.0	1.0
400000	-852.3036099281942	-17.97674792805288	-834.3268620001413	0.7223735261905476	0.21363730289336164	3.3785482295996103	0.9578090538289313	0.009353187767777809	0.00897800576683827	0.06843746490120997	0.060868149045883856	0.06373564986610866	3.4926989060254567	0.07105089332200562	3.070656009184901	0.20875041513443765	4.053472719507472	0.11051565694785355	0.20260121442411141	0.37275961838052935	0.20379359042022602	0.14089314245405635	0.5658151923915596	0.03707325686587837	2.5157397568152344	0.03224461566659595	4.389185091278462	0.3285305162132072	1.056862566552963	0.5587038776806948	0.5667078671995793	0.2157476296952185	0.45377804612704925	2.505851441425326	0.0	0.0	0.0	1.0	1.0
500000	-854.2805307829586	-14.003558788845275	-840.2769719941134	0.3482058037859207	0.5493911857845393	0.7482182698847469	2.5511666790308065	0.035922366891115276	0.028537666783221213	0.6133613199815532	0.41888181185518447	0.045904223394640564	1.8812662329753342	0.15660144836041615	3.1171705561137735	0.08397706093662012	1.9269915583770671	0.12296380319306308	0.18196044965135025	0.2854928473077727	0.6084511148191295	0.03210949368080043	0.26698489603822023	0.02783393779797778	3.3144790921956377	0.00746842321776323	2.9697885441834235	0.35334295951444356	0.7199412939164597	0.38732412443106917	0.7106258024900474	0.11268733944815242	0.438594097530089	3154.8196798114823	0.0	0.0	0.0	1.0	1.0
600000	-847.0478595988633	-15.0542048217532	-831.9936547771101	0.638506943361346	0.0790843183921939	1.0154805425159485	0.032249505011093006	0.02377617820873796	0.011815879789440032	0.12860314551146695	0.09242288433342453	0.05430697556418927	1.39124681363229	0.07304690612578532	4.82997224470369	0.039008705020295846	5.033752784237573	0.19483918332810446	0.15964060934904342	0.26107199116016555	0.1904531387453826	0.08415807079286997	0.7207680019701583	0.01817874965230001	3.7325891920966408	0.03541448262035812	3.8470329125394764	0.3141665508076165	0.8748941307291058	0.5973587228984596	0.5518203361765942	0.108238334439771	0.9718692469465291	1877115.2703865787	0.0	0.0	0.0	1.0	1.0
700000	-845.9509455414465	-17.431364851131548	-828.5195806903149	1.0661880254511675	1.8194516723620993	0.7041607371220924	2.168382770240483	0.017918512346170864	0.005325243365998804	0.12969896416730006	0.38602201249860607	0.0401554118455685	1.8298760962473235	0.15497369716632908	4.340559103692336	0.09544931359972629	3.5739666099840655	0.08586062502528397	0.21053443224217153	0.40306285878166087	0.20751695201824255	0.045872064874034404	0.1463897481008908	0.01403667560170162	3.9842282793707624	0.024390839845338817	3.2679456928962716	0.38935496150946125	0.7520944765620451	0.4467935167190373	0.6881131913749514	0.12271946472793356	0.8436882297829118	141738.25488120437	0.0	0.0	0.0	1.0	1.0
800000	-845.2802534937036	-12.75542083441497	-832.5248326592887	0.567547803743992	1.0319211791204004	0.37293639844269305	1.203978225905015	0.01379406273473939	0.052292392296760325	0.43333297260345915	0.14020199567754282	0.11666829939607318	1.33582888453981	0.1109049087251095	3.743472479800768	0.0373735484671145	1.662118402560264	0.14556982203778382	0.1808748656778191	0.40625344712653316	0.31658787004270633	0.021327136827354893	0.8624361386890314	0.007903936318784716	2.9672365561225766	0.0046785951230415325	2.8680689431984994	0.39312441878866566	0.7890613344741098	0.5487932704517102	0.5774235944074539	0.12102580985258046	1.210629103826828	407582214.36450577	0.0	0.0	0.0	1.0	1.0
900000	-840.7048582104529	-10.154060437094994	-830.5507977733579	1.0395881489733994	0.7914846642867822	0.8067983915581911	0.42349768093874496	0.006645745482031598	0.02495846593341386	0.12424102115906484	0.1537251960382464	0.04143289333258081	0.6624585503434159	0.13869394493052092	2.5492639588230643	0.17450228408290225	1.8579648750683666	0.12733789738253926	0.18541948543270387	0.44034685749189156	0.1709928022648925	0.034241067703972006	0.40046650586826854	0.008585619160578234	2.2664089888531165	0.03440723984657851	4.122506057229817	0.30855792437937807	0.6123848471153543	0.4627392697858464	0.519045242403471	0.16434644494124095	0.5345522772675658	616096221756.896	0.0	0.0	0.0	1.0	1.0
