it	posterior	prior	likelihood	d12_t145.0	d21_t145.0	d12_t100.5	d21_t100.5	d12_t66.0	d21_t66.0	d12_t33.9	d21_t33.9	d12_t0.0	d21_t0.0	e1_t145.0	e2_t145.0	e1_t100.5	e2_t100.5	e1_t66.0	e2_t66.0	e1_t33.9	e2_t33.9	e1_t0.0	e2_t0.0	q1_t145.0	q2_t145.0	q1_t100.5	q2_t100.5	q1_t66.0	q2_t66.0	q1_t33.9	q2_t33.9	q1_t0.0	q2_t0.0	alpha	k1_d	k1_e	k1_s	hp_rate	beta
0	-1224.5661559844953	-1.3469924548941083	-1223.2191635296012	0.060901876401906835	0.11337867606119179	0.13029632373737376	0.11968004961201785	0.12662113810757702	0.08424541198435198	0.13458514830276774	0.09287687749994425	0.13240098704123188	0.11264961586242937	0.010733305716520291	0.012668999905574258	0.028343352548337274	0.014533676910703619	0.011111333953946798	0.040194459255618695	0.025794019218425578	0.039877539824301006	0.028096193069858062	0.028003469880030447	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	10.0	0.0	0.0	0.0	1.0	1.0
100000	-846.7584437641664	-14.481194713211742	-832.2772490509547	0.4781296852594596	0.004357185665194728	3.248802748086772	1.967351672764588	0.007778249854877109	0.006864300414923628	0.1608787280436631	0.042339653021511506	0.041063280304430266	0.36594163684349007	0.05424005811254704	2.6070033217377846	3.7036647086471755	0.39777349509583804	0.11519699831201341	0.16206494660514806	0.39089875989838146	0.15641775548945142	0.06202073472462969	0.5084067943298637	0.0035489951368088764	3.8590887565666048	0.04099724510430817	0.5921460459881253	0.4035448786656118	0.7440706422992861	0.5077109816755887	0.6525788392960988	0.2647163127616127	1.1086348119025136	4.83759273059174	0.0	0.0	0.0	1.0	1.0
200000	-831.6938248175841	-11.767405397692794	-819.9264194198913	0.6769623155422476	1.7364417356718183	0.5024816952596599	2.064964927710219	0.0009790716193214149	0.0033877683573052923	0.17444502214988494	0.20799672725396418	0.03159741194208237	0.387262924787657	0.12150929248630839	3.3766582885421994	0.22700939042487872	0.9618646335198711	0.13915764276239298	0.2024348352509139	0.35775389768677773	0.26612280548327283	0.05370225226504881	0.2746727589769686	0.007017277262911074	5.724611724926436	0.003335681119328749	1.7676513379742442	0.3994537217944066	0.9374658394443686	0.5239225898439274	0.9325251141778168	0.25463271554122185	0.41928584306114214	12.001981316833877	0.0	0.0	0.0	1.0	1.0
300000	-827.0107878738461	-13.499546730896169	-813.5112411429499	0.6086093582752043	2.126308741491015	0.4434544575137277	0.6403016537216996	0.020181904901853183	0.0014945795384451815	0.7176413023466728	1.280776720311749	0.03980499383943616	0.6362924804480179	0.09218743099397489	2.872061134806786	0.10318046905679408	1.569149672968759	0.09630315040755834	0.1942764804415926	0.17235403533355387	1.4388972728877651	0.0691783173082972	0.3770925743032652	0.0033086089485478876	5.294828693046075	0.007977238233041738	1.7342716283411788	0.2701200618496965	0.9631030373142453	0.2680975827069143	3.394015378622459	0.12809843767640308	0.7599372679461478	3.4661632983334	0.0	0.0	0.0	1.0	1.0
400000	-839.505989382652	-17.25558664743582	-822.2504027352162	0.8584003265206078	0.7251770667817992	2.7743281553695733	0.9542106101091584	0.007738397558247384	0.008769973258964461	0.5389176007383214	0.14519712022054967	0.04951783802006062	2.361820433519225	0.07655474125444192	2.553835510503421	0.21375027326698257	3.553636797629727	0.13162975250134565	0.1768197326814553	0.14465603784386316	1.4094883183067557	0.1395823234509397	0.4315556379003785	0.03883296412443148	2.212629939307871	0.028259679384385002	9.41672612234141	0.43945149952443674	1.0998893457513013	0.23001622026719365	4.459335463426996	0.2046559799668088	0.2724974118717542	3.270290936305126	0.0	0.0	0.0	1.0	1.0
500000	-840.4422971507511	-19.70776998458727	-820.7345271661638	0.3684016589411844	0.5481717212351223	0.6179307392464982	2.447212401403666	0.017301643792943144	0.03258703702973281	1.202339541194215	4.227091368617406	0.05871886539477042	1.5896215150519422	0.18856410152637343	2.369319422357697	0.09292967734527097	1.7040338775122246	0.1443845333009811	0.1797167981508505	0.16986698645385445	3.4527158981232997	0.03204166709067617	0.26482053081856116	0.03149335791023927	2.7754563843614006	0.0002613338377201697	2.978031826394462	0.42414169783365113	0.7958784422672749	0.23277684699660992	3.8207879744430113	0.11242902542121531	0.2739464467299609	2035.924196521155	0.0	0.0	0.0	1.0	1.0
600000	-841.0911857496903	-17.105239097501027	-823.9859466521893	0.721657938327043	0.04753231746723874	1.1085445448088065	0.0348899128489934	0.018286325847900558	0.011106731653191045	0.7569461256159126	0.541568048741694	0.0703824289197582	1.305104852250511	0.07119984509393441	3.994464905396858	0.051604181645638215	5.740852707578703	0.2232042187246413	0.1529672494241007	0.1143561476038416	1.3757418050991024	0.08572846920080075	0.6791003412523611	0.01763666028904579	4.216912591228695	0.037297216739619096	3.960202227438538	0.34959394337315813	0.9025921350827371	0.22157177751586862	2.780819863995973	0.11912696487776053	0.628873159525722	1683232.598737664	0.0	0.0	0.0	1.0	1.0
700000	-835.5521945193364	-21.88914611785131	-813.6630484014851	1.2181671653805861	1.7196639928506179	0.6435513990225887	2.0322678640310707	0.01193873386241267	0.006478780011933494	0.5566738863287072	4.021973228627332	0.05794899478054564	1.9385620425391203	0.16616781187340338	3.8442670823069287	0.10772042338709595	3.2237352484111814	0.11663732800142228	0.21135717430320022	0.21374001781676918	1.5535742749618617	0.04298998940988736	0.20173067994464544	0.0005303456456868978	3.7142392069686627	0.02719034265422599	3.025553867802208	0.5225331334607494	0.7682463743237403	0.1867117115715926	4.199234172801929	0.15504860616127306	0.5804192184034742	106577.40004498883	0.0	0.0	0.0	1.0	1.0
800000	-844.7262848758651	-18.978976584086826	-825.7473082917783	0.6548529099021951	0.9355589631222101	0.3087072127932195	1.1401900107879062	0.011380717395135551	0.0515829209037043	0.9332739475675655	1.2622543572730798	1.517324626682532	0.9891363574861733	0.12711434409282574	3.0812919786615742	0.043394647423573435	1.3698260108601932	0.1885433357047993	0.18889100838660833	0.1756842657802983	2.280811631881938	0.01779711135861216	3.7013602260226848	0.009098232034315696	2.922408727254468	0.006225590735194362	3.445730660832662	0.4299458185450592	0.8597764865768923	0.25593362566005784	3.064201100857677	0.09908372600772894	0.3031257097134615	539771099.8847295	0.0	0.0	0.0	1.0	1.0
900000	-831.8947998900242	-13.447010514882813	-818.4477893751414	1.1023293271213328	0.884079844878965	0.8324297554160635	0.3538885948534771	0.0034006850467118164	0.02292365295124197	0.7020983620211287	2.030583487423293	0.08406811258443328	0.6472420928753099	0.17019250419158877	2.231283673399813	0.1847214928473428	1.777584562114605	0.1482386657529882	0.20279869513628304	0.19266144989906217	1.4267766028752902	0.03584739867958823	0.4138615548142932	0.0012978375054001434	2.2309763861242904	0.03373416831059926	4.398070107843199	0.34511017821760387	0.7376904027426324	0.16400080666861674	2.9815967994736576	0.18024678825393986	0.3841874556781415	776632353490.1448	0.0	0.0	0.0	1.0	1.0
