it	posterior	prior	likelihood	d12_t145.0	d21_t145.0	d12_t100.5	d21_t100.5	d12_t66.0	d21_t66.0	d12_t33.9	d21_t33.9	d12_t0.0	d21_t0.0	e1_t145.0	e2_t145.0	e1_t100.5	e2_t100.5	e1_t66.0	e2_t66.0	e1_t33.9	e2_t33.9	e1_t0.0	e2_t0.0	q1_t145.0	q2_t145.0	q1_t100.5	q2_t100.5	q1_t66.0	q2_t66.0	q1_t33.9	q2_t33.9	q1_t0.0	q2_t0.0	alpha	k1_d	k1_e	k1_s	hp_rate	beta
0	-1309.7717831268162	-1.2095285073679336	-1308.5622546194484	0.09650014815635061	0.14475489413950998	0.07214327343234883	0.07670720196843658	0.058147396487726204	0.09286188286637864	0.060901876401906835	0.11337867606119179	0.13029632373737376	0.11968004961201785	0.04383405932110711	0.0271507509999777	0.042960394816492754	0.03505984634497175	0.015736921946809798	0.013135475994197919	0.010733305716520291	0.012668999905574258	0.028343352548337274	0.014533676910703619	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	10.0	0.0	0.0	0.0	1.0	1.0
100000	-865.11367548998	-15.106422684993007	-850.0072528049869	0.32695733428660345	0.00292262023007701	4.450127281602741	2.478542012191136	0.010081105209198254	0.0070488463152246815	0.16724311416201565	0.07203016463778801	0.05749312365651511	0.5410812329680738	0.03677354571374129	2.2586721856744174	2.6643841752946025	0.496830120705221	0.09322460263886694	0.1491474271353161	0.46306867644621685	0.14876918694604277	0.084676973129568	0.5973489560496403	0.002969948480376314	4.372834908795076	0.044421143398805624	0.6392939317636628	0.34532611833403215	0.7133824776827487	0.5309422639110897	0.5937905800928025	0.4165785116673817	0.7745803353232507	2.9253395536352342	0.0	0.0	0.0	1.0	1.0
200000	-847.0478033357434	-12.804078040970548	-834.2437252947728	0.658527853715339	1.4481848527624068	0.6409495391760759	2.156031556476973	0.0018302209224514959	0.007888921440551814	0.16559002145805943	0.39368666331063445	0.032766632294925366	0.8478752694262031	0.10751760557104184	3.55803462145536	0.1939645495346924	1.1265227847403814	0.11034625044489908	0.19145148068616	0.4312974108140753	0.26375060507116566	0.06956633167273506	0.3982948699964181	0.008692430373841663	7.929196546394049	0.02561139869617063	1.950997430157287	0.3411560461297208	0.9150058279132635	0.4073913927008325	0.8543933795816154	0.2875790779437759	0.5201826230416273	6.23179745925816	0.0	0.0	0.0	1.0	1.0
300000	-838.4606896181525	-15.214298393711232	-823.2463912244413	0.5481807258223758	1.8921838013633867	0.5090367338285319	0.7587222424705661	0.029237267096357926	0.0019512046744963965	0.9623767782571593	1.8240030504301243	0.04065631965845775	0.7969995700376499	0.06820362098564749	2.926252921352755	0.09599878701054056	2.0186055515474934	0.07813769004666768	0.19081756727383606	0.20521637238365353	1.7315502051187646	0.07727385996332803	0.45889412438944177	0.0029896362851230996	4.557681985929498	0.013222887224199677	2.075934824851278	0.22665594206508766	0.9061297041061498	0.232826664619124	2.9590534527644827	0.1688658883352977	0.6695130443427004	2.849322224919734	0.0	0.0	0.0	1.0	1.0
400000	-849.1700127781353	-19.58086388380528	-829.58914889433	0.6837670951763132	0.19248120797950485	3.0739641401763094	0.9250545472379644	0.01202998674312308	0.008011696550021319	0.7284164922026686	0.20331499813113665	0.05053573445665172	4.1238506010593765	0.06057249527576206	2.5087133525841887	0.2050502793219565	3.8517050149207157	0.10557701635768577	0.17724309743233468	0.1587039727846026	1.8724840267580254	0.15261912441538966	0.48676900424155034	0.03238458204370111	3.246042900015311	0.03372986445466017	6.093858329555326	0.440415752132152	1.1418993791153194	0.19278481252521304	5.403760961539532	0.23779254697571547	0.2403310082172229	1.9996792237573513	0.0	0.0	0.0	1.0	1.0
500000	-854.8675503832037	-24.209250864565796	-830.6582995186379	0.33648487521984966	0.5242847496750176	0.8073313159851858	2.470635922710589	0.034227397050802535	0.03215929989807984	1.774944513678927	5.190513114059244	0.05347732268954176	2.6882857291442726	0.1345035928696668	2.5306646351370827	0.08659668946424012	2.3415645656356516	0.1164105109252672	0.19072445575453248	0.169157287741004	4.32069303232608	0.03767090705255257	0.36892094754821086	0.030916823530988593	2.725616608850848	0.006484846648227548	2.8814283008981985	0.349183052385662	0.7925353086318124	0.22856470554606376	3.3237347973152023	0.1084807110261846	0.2694494214156433	2654.739775829935	0.0	0.0	0.0	1.0	1.0
600000	-850.99422035736	-18.216333328709986	-832.77788702865	0.5374670596537879	0.034973624954863725	1.1371906131646905	0.03397026810459339	0.02682880582667691	0.01223635879746179	0.9967489211894126	0.5409029616406039	0.057438284863098106	1.676777511710619	0.06257703963094993	3.575580803772108	0.04762395090392058	6.45539133381452	0.16115738099280785	0.15854278486410664	0.11382604111670618	1.8073438208995518	0.09674905211004935	0.6830067106994553	0.0022165138767767066	4.505444361948488	0.03759833863993761	3.834690122421622	0.3145222727362814	0.9476101098900178	0.1688380147815996	2.322924904055747	0.12306393001872681	0.5482308159885385	896903.1721564318	0.0	0.0	0.0	1.0	1.0
700000	-851.2781735405939	-24.164304367484995	-827.1138691731089	0.9704157790292836	1.6753898415901518	0.6376892328250623	2.2238855626454077	0.018281557325248887	0.006874635318766531	0.701978629727515	5.439513334674058	0.048680085136450495	2.1720592303667217	0.13728577264877914	3.824816793327961	0.0825209497491166	3.5827241223946236	0.08777579358490714	0.21550159200852728	0.21670087182235012	1.900776141677126	0.050441401586497736	0.1709930400464408	0.002382094250462269	4.091888205957569	0.023848178214548644	2.696625821407238	0.46265821541164026	0.8891419689682721	0.1807322687671292	5.2550222985327295	0.15583746610281143	0.4217357077546931	71293.90928897556	0.0	0.0	0.0	1.0	1.0
800000	-858.3895242745903	-20.79797631378989	-837.5915479608003	0.5901785876564637	0.6973523035229773	0.39674066797408886	1.1040037686830526	0.014796704546385176	0.05056624113935017	1.3712637307670754	1.9068544542756172	0.9894966522824478	1.4823024700077054	0.1072822152626216	3.2558404484834016	0.03710419358627233	1.63785747845112	0.1512821913362143	0.18066205124243895	0.196877116635819	2.6566948135420727	0.023121737525683465	3.9476984868690783	0.008089363502380776	2.9740494671640274	0.004324590607867246	3.2042454156907616	0.39044202949802154	0.8336300857000631	0.23868327330460057	1.7183868743987434	0.10258793466818446	0.4434117127913596	195560518.64315185	0.0	0.0	0.0	1.0	1.0
900000	-848.4807155282641	-14.69835906941996	-833.7823564588441	0.9008135302703775	0.7301638236239323	0.8738202700082842	0.3732775734237102	0.009491405982967596	0.025391656859256255	0.835960154209561	2.6382181070074906	0.13250971696596667	1.0957757682578926	0.1265542160817361	2.0776277330069677	0.17651584677372772	1.930540472415705	0.11756669611610161	0.2007820977738014	0.19167572027976326	1.5910514445469177	0.04145127257267825	0.6291715632431225	0.0014447629643580793	2.1887433927274973	0.03595018945877928	4.451354576991058	0.3282305874047193	0.7108006453259965	0.1420364533862229	2.4313816154081156	0.20321080678088332	0.33896360601808945	416541607721.3035	0.0	0.0	0.0	1.0	1.0
