it	posterior	prior	likelihood	d12_t145.0	d21_t145.0	d12_t100.5	d21_t100.5	d12_t66.0	d21_t66.0	d12_t33.9	d21_t33.9	d12_t0.0	d21_t0.0	e1_t145.0	e2_t145.0	e1_t100.5	e2_t100.5	e1_t66.0	e2_t66.0	e1_t33.9	e2_t33.9	e1_t0.0	e2_t0.0	q1_t145.0	q2_t145.0	q1_t100.5	q2_t100.5	q1_t66.0	q2_t66.0	q1_t33.9	q2_t33.9	q1_t0.0	q2_t0.0	alpha	k1_d	k1_e	k1_s	hp_rate	beta
0	-1305.9680487887226	-1.1594609980524826	-1304.8085877906701	0.07214327343234883	0.07670720196843658	0.058147396487726204	0.09286188286637864	0.060901876401906835	0.11337867606119179	0.13029632373737376	0.11968004961201785	0.12662113810757702	0.08424541198435198	0.042960394816492754	0.03505984634497175	0.015736921946809798	0.013135475994197919	0.010733305716520291	0.012668999905574258	0.028343352548337274	0.014533676910703619	0.011111333953946798	0.040194459255618695	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	10.0	0.0	0.0	0.0	1.0	1.0
100000	-846.2573373210219	-16.661787024624	-829.5955502963978	0.2843717037240568	0.003529043041216518	2.2956810360564015	2.8874399665967316	0.007354931906865821	0.00484823301408798	0.12375613991332626	0.057618880082227784	0.12074538849927823	0.4036936445397802	0.048190710344732046	1.9941084449988553	0.2501173331667682	6.189233288921183	0.10990656222830325	0.1520329262736139	0.4639765726369357	0.13782503656000017	0.06032718584010655	1.0670299962795275	0.002817565431657066	4.3654503009224905	0.007781141853423443	3.9269206678416437	0.38364373319430134	0.7926429194157943	0.7316185609528527	0.597439594340637	0.3272531245415154	1.1937623838854867	2.1132926675168227	0.0	0.0	0.0	1.0	1.0
200000	-840.4867710459273	-10.95344517304134	-829.5333258728859	0.5238634308794794	1.2983164102500049	0.7279688073590017	2.0115858658734207	0.0007787894254895982	0.004380773749311418	0.11468712121157558	0.221017176738387	0.026178827942359633	0.5292783941567669	0.11918463213271603	2.9240880579144752	0.19506057247826877	1.114288545245461	0.10161366572885075	0.19204370894560338	0.30338328968787215	0.2338818328784508	0.0543170376449623	0.2575282327988809	0.0070079311759844035	5.515318358034442	0.0057010847584913005	1.7556288285804922	0.39694138339381146	1.2589829436258686	0.47309275147413377	0.9037963453233862	0.3079359428638657	0.42930854279289005	3.870674608191771	0.0	0.0	0.0	1.0	1.0
300000	-840.8348539440835	-13.23016679921252	-827.604687144871	0.37176361782556566	1.5915342064255804	0.5696244222767692	0.8152838028828535	0.012717623534023444	0.0011679255362414757	0.7325426430241528	1.628114113586198	0.042624677225453864	0.6867448351216904	0.08301389848216581	2.332122163129946	0.09680158622710482	2.052150999130996	0.08456392699713826	0.21038003313317402	0.17648562088311748	1.21739006548101	0.060402510585841354	0.4647381277234974	0.0019393329815176527	6.716867631162416	0.02450659417249633	2.0825615745673485	0.26385918357178023	1.085549895761722	0.2832183138356938	2.1679279872634534	0.14054736197283646	0.567549482730553	2.2311204872970105	0.0	0.0	0.0	1.0	1.0
400000	-852.6653216862735	-17.41671653954274	-835.2486051467307	0.6456018059790245	0.1858181843751399	3.6207712191110115	0.8225101533849433	0.005038487653039778	0.008041394911763162	0.47138187244081153	0.12577780610381326	0.06635013341567164	3.1877697699914793	0.06485260477987692	2.3578518339510564	0.1994293863532164	3.6920470158331415	0.12256193235305339	0.17605175286824942	0.14124449188708288	0.9976479722285384	0.14882269021724945	0.37714603170457484	0.036375899314257436	3.10737300465394	0.032026013409072504	4.107276202258214	0.36812215017152994	1.2110596377065177	0.2310321774042281	1.8071109715865847	0.17879755938212574	0.22438788623795872	1.7354038439876687	0.0	0.0	0.0	1.0	1.0
500000	-857.7968900178616	-20.47613924076439	-837.3207507770973	0.22727759714629972	0.46402521945076214	0.79493114410631	2.4005319196126464	0.009323836378072228	0.02857139218253301	1.214224517021877	4.043049835160319	0.07217793686032552	2.097672199792017	0.16379341271853998	2.08369810166282	0.07847026228133694	2.149640890826689	0.12565036335697713	0.20187517802388721	0.1519626565112264	3.733531581096469	0.0336255881836982	0.4021056083915869	0.03012856649934914	2.7064874910484873	0.007034071245863711	2.975913629351733	0.3696922292501282	0.8360668027514637	0.22140780464467494	3.219231135640358	0.0992078306840721	0.2706179612414491	996.7136164972788	0.0	0.0	0.0	1.0	1.0
600000	-849.1583746225767	-15.136312359181328	-834.0220622633954	0.46549359980691324	0.01834258517618637	1.213934714505963	0.04234106035452647	0.013346855747770087	0.009278944160343847	0.5627278275647243	0.26013106334927194	0.05947272968477577	1.3728573897700505	0.0757252136157998	3.035455567258826	0.03230115035629004	5.660804943084827	0.18617260494152021	0.16657037550655532	0.10583749683872662	1.3453883115101914	0.08925963853087593	0.4208702874171902	0.003450610996647296	4.172035886569809	0.034712334213556476	4.851777669184316	0.2941273847825273	0.9774750324068302	0.191958464412353	2.1663066533595683	0.09709202124001402	0.4286258047756042	501826.8590963617	0.0	0.0	0.0	1.0	1.0
700000	-855.6180325531901	-21.690414985010186	-833.9276175681799	0.8491569536442337	1.8054680451380787	0.6683079155621966	1.8792824249498916	0.007207712046217222	0.006174881176913838	0.4690586996637497	4.9366461330063975	0.05508738977732922	1.9790325928131984	0.16764437043584612	3.1395812403239862	0.07536555588679995	3.564869699242857	0.09299301584887124	0.2086933586519756	0.15602294566494096	1.4074849938682776	0.05039097404624294	0.17194608326218308	0.0024680855253370157	3.809091997141481	0.023768352223746927	3.5496950926305884	0.4580391859548576	0.7894677177197538	0.2260868929724561	3.4727028195228424	0.12541395122357413	0.477559883519349	56742.62050957637	0.0	0.0	0.0	1.0	1.0
800000	-858.8832123708466	-18.18400681605608	-840.6992055547905	0.48011644064244413	0.5764816861364777	0.4187123496408453	1.0168915113274772	0.0067764152648399165	0.047530069268179896	0.8779827872130196	1.1569534941234758	1.1971476604962519	1.1908473265043318	0.11018016809440992	2.7848042357096805	0.027026040737374576	1.608014573176171	0.16051270718862667	0.18603195399774822	0.16941805438791466	1.9124473216625566	0.01866324653877106	4.2374687739454835	0.004384987520230577	3.2268686670343047	0.0048117967332863025	2.6336497006536246	0.3805142889621708	0.8742777401193355	0.23994815952865078	1.6560198852803953	0.10937479783322471	0.3848801177062329	129590471.36906588	0.0	0.0	0.0	1.0	1.0
900000	-848.7187913722919	-12.749433420143522	-835.9693579521484	0.8155617139322002	0.38952066222667214	0.905175333171466	0.32975537575781977	0.0011480749734758327	0.020354677133716206	0.6113534978603612	2.1964273741540508	0.15595550607026631	0.8445033309310098	0.1410967337067302	1.64631097939715	0.15955763190562183	2.1281075312314908	0.12591966395560314	0.20277151153916728	0.1784338407989669	1.3152377585931658	0.037064506897358074	0.5451777159072289	0.0015319036211056533	2.107825034141138	0.00015748386246273075	4.269041253391526	0.2873463094350068	0.7100023879948056	0.14528892594536025	2.367758638280065	0.16072801569248532	0.2999956098945343	343878926039.0873	0.0	0.0	0.0	1.0	1.0
