it	posterior	prior	likelihood	d12_t145.0	d21_t145.0	d12_t100.5	d21_t100.5	d12_t66.0	d21_t66.0	d12_t33.9	d21_t33.9	d12_t0.0	d21_t0.0	e1_t145.0	e2_t145.0	e1_t100.5	e2_t100.5	e1_t66.0	e2_t66.0	e1_t33.9	e2_t33.9	e1_t0.0	e2_t0.0	q1_t145.0	q2_t145.0	q1_t100.5	q2_t100.5	q1_t66.0	q2_t66.0	q1_t33.9	q2_t33.9	q1_t0.0	q2_t0.0	alpha	k1_d	k1_e	k1_s	hp_rate	beta
0	-1283.7683750291706	-1.368822477911419	-1282.3995525512591	0.11337867606119179	0.13029632373737376	0.11968004961201785	0.12662113810757702	0.08424541198435198	0.13458514830276774	0.09287687749994425	0.13240098704123188	0.11264961586242937	0.0643423048670245	0.012668999905574258	0.028343352548337274	0.014533676910703619	0.011111333953946798	0.040194459255618695	0.025794019218425578	0.039877539824301006	0.028096193069858062	0.028003469880030447	0.02912290026871324	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	1.3862943611198906	10.0	0.0	0.0	0.0	1.0	1.0
100000	-867.7616604908139	-16.093833230708558	-851.6678272601054	0.33951237966274844	0.0016461060497208351	2.109862372875961	2.269423126397073	0.015034277300489039	0.006562544638567926	0.13455347729372832	0.051909694238182515	0.04593548049591827	0.21725237141168557	0.046248802861443436	2.9266375101466426	0.1989936923824065	6.600208020799774	0.11098165141687515	0.14721565422873756	0.3114990600991119	0.16479848000203173	0.07060435785433142	0.3249541705531284	0.0027496548737479076	3.6180020701677726	4.0719933653811884e-05	4.148823917988214	0.3613094840524788	0.7521322081508339	0.3903558016948585	0.7216007014826017	0.4127694291910523	0.8729710736271703	2.3257300871364146	0.0	0.0	0.0	1.0	1.0
200000	-863.9556256972272	-11.152820740870713	-852.8028049563565	0.5318563572155405	1.479106395876518	0.5011628292483141	1.5939912431270493	0.001947830550894706	0.0054948328810341136	0.15671462458110613	0.2572912614640035	0.026408177435636098	0.3667099887304483	0.10978810389433374	3.939087891269722	0.14531662145346558	0.9011094735096071	0.10435110001956213	0.18074648404918692	0.2557528509159978	0.2904581309608334	0.050201589671872486	0.2553249540155886	0.01941896750774331	5.358678010349276	0.009712189464230478	1.689684841906766	0.35927655807915276	1.0344871427468234	0.3185009603649336	1.0322537979514297	0.33093000747185636	0.3716836059896733	4.325855414423188	0.0	0.0	0.0	1.0	1.0
300000	-855.8974931280804	-13.605100791280567	-842.2923923367998	0.46997315241777804	2.0994398304596427	0.40747665335332595	0.5052475792519956	0.027760833606449445	0.002035587105606863	0.6233409770097559	1.5362444821080388	0.0290207508685867	0.5703972876313894	0.07224563358903881	3.3536881311658764	0.05789811350871345	1.7851480440709153	0.09129656176212658	0.18114542248670815	0.17522885231983204	1.271262775375403	0.06777368161395643	0.2784764415754268	0.004258708018808052	5.551178692876986	0.013596327853557504	2.0505496919143176	0.2214070375354331	0.8541473530985589	0.20086311117130976	3.146415678505161	0.18243481787187885	0.6905786215962451	2.639019987134676	0.0	0.0	0.0	1.0	1.0
400000	-869.7281588021415	-17.771002593603498	-851.957156208538	0.5988699041308047	0.41416287676050406	3.3204698028505937	0.5609825811955341	0.008112120499555502	0.009357798086917066	0.4941343490336381	0.2862159001921327	0.04964562910936688	2.2260839928359695	0.07214581443007767	3.0623910270480255	0.14077878330551413	4.209695303884301	0.11161825105658119	0.16978641195738295	0.14548220014109456	1.3813429550219898	0.14394013016531565	0.3657867618982014	0.003015900738463645	3.15124936210076	0.02775915759094686	8.4128187418681	0.30697959779769723	1.0486612117932825	0.1893294460683787	3.459240662520084	0.21419791929384596	0.2427695441165724	1.7495573932916855	0.0	0.0	0.0	1.0	1.0
500000	-872.5986142493464	-18.930387546563306	-853.668226702783	0.2638973599080519	0.5206943195064846	0.49836307337024255	2.026147006901597	0.03114558689341647	0.030195774976121262	1.0988225444112332	4.421761080629096	0.012677589346238702	1.3142030448860256	0.13279456099581444	2.9204712812396	0.06456373259583198	1.733513938869861	0.13411429593618765	0.17528442788914694	0.15493894920802698	3.2413909871062714	0.03532532690544757	0.12008266498861228	0.029680186024393117	2.9199181931229	0.000649372661192421	3.1133469122824864	0.3578853457332061	0.7162447919323512	0.17699153204285592	3.8285849090031534	0.09369846200337498	0.32659244919606617	2345.5911315469775	0.0	0.0	0.0	1.0	1.0
600000	-872.5129718684963	-18.04342067279302	-854.4695511957033	0.5406425647744444	0.03203460707326858	1.250334255583197	0.02577651917205675	0.02519856433578752	0.010149593442201336	0.6956412509264278	0.7659129563438573	0.028694555746676523	1.0769042633881059	0.06775323489893038	4.4281031830074	0.022090757467609516	6.715759989521606	0.18096494348174036	0.15580779652420362	0.10937522222985885	1.4011223584468948	0.09896391564846764	0.4121901407802849	0.002517753651006692	4.7606398745282	0.036107275176962564	3.630536904745898	0.2962075889542094	0.891872578764904	0.15669185060307783	2.6030062399812497	0.1197498164284061	0.49457506797966055	1832712.451588652	0.0	0.0	0.0	1.0	1.0
700000	-874.945489643305	-21.45103682228065	-853.4944528210243	0.8004071261157343	1.8668641895200848	0.5861548223596919	1.4899192841309081	0.014846144835263283	0.0057492197478583576	0.41401688714624146	4.406186011805706	0.02730033737114612	1.9997080705664032	0.1380922319580242	4.3038956945284665	0.048127358662022876	3.405637524121159	0.09723177763513437	0.20970504975190962	0.20113921998449805	1.3017713093469125	0.04044750978664758	0.09383705290683834	0.0018213387749280842	4.058016146789864	0.02441922044857704	3.3323535269584528	0.4573994069297289	0.8031932493716394	0.23506160478426233	5.153547090595585	0.1490655152124234	0.5499500517858307	283720.47312199016	0.0	0.0	0.0	1.0	1.0
800000	-878.2975321003833	-16.250730959564535	-862.0468011408187	0.5189023132488398	0.8832691314778319	0.3237532344079855	0.8580987557669955	0.014429159161725796	0.04328888060795112	0.7866529317635379	1.5508946301775532	0.39980217429470605	0.9781589830934877	0.10436495728543914	4.0204003258048875	0.013417691959788808	1.4018703655962508	0.15030821752424367	0.16873837445381212	0.18010141592788553	1.8753549102022358	0.021292303355708215	1.9576322034536704	0.009272589397017568	3.8977341576333835	0.004988844260506778	3.3108101179528724	0.3878470563586419	0.8118088957439342	0.22045788419028292	1.8035698121887358	0.10208202520797405	0.6981998795466811	440807226.7519962	0.0	0.0	0.0	1.0	1.0
900000	-865.0148677256072	-13.173320858987356	-851.8415468666199	0.8814964086699746	0.769493971686152	0.7426140659438506	0.23020056757601162	0.01091013224905398	0.02393110806794011	0.6087242290832002	2.096432594954157	0.05285612876223731	0.6699712620002298	0.13290961062982876	2.4417813193713855	0.12408248335811149	2.1036688432398623	0.13007952596515807	0.19097610410303428	0.17124768252278053	1.4634120428457855	0.04172400958516679	0.2868087683734348	0.001979274595996993	1.9163634387701949	0.006286007771584274	4.435840414291483	0.31496544789992204	0.7123505696029245	0.13935628345307258	3.2761500440169247	0.21736896050743476	0.3647721666790843	818915350474.93	0.0	0.0	0.0	1.0	1.0
