scientificName	earliestAge	latestAge	higherGeography
Palaeobrachaelurus	168.3	166.101	Outside_Tethys
Palaeobrachaelurus	126.3	113.001	Outside_Tethys
Palaeobrachaelurus	157.3	152.101	Outside_Tethys
Palaeobrachaelurus	174.2	170.301	Tethys
Palaeobrachaelurus	170.3	168.301	Tethys
Palaeobrachaelurus	163.1	157.301	Tethys
Palaeobrachaelurus	166.1	163.101	Tethys
Palaeobrachaelurus	168.3	166.101	Tethys
Palaeobrachaelurus	166.1	163.101	Tethys
Palaeobrachaelurus	166.1	163.101	Tethys
Palaeocarcharias	145	139.401	Tethys
Palaeocarcharias	152.1	147.701	Tethys
Palaeocarcharias	152.1	147.701	Outside_Tethys
Palaeocarcharias	152.1	147.701	Tethys
Palaeocarcharias	157.3	152.101	Outside_Tethys
Palaeorectolobus	152.1	147.701	Tethys
Palaeorhincodon	59.2	56.001	Outside_Tethys
Palaeorhincodon	56.78	55.861	Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	59.2	56.001	Tethys
Palaeorhincodon	47.8	41.001	Outside_Tethys
Palaeorhincodon	41	38.001	Outside_Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	56	47.801	Outside_Tethys
Palaeorhincodon	47.8	41.001	Outside_Tethys
Palaeorhincodon	47.8	41.001	Outside_Tethys
Palaeorhincodon	47.8	41.001	Outside_Tethys
Palaeorhincodon	47.8	41.001	Outside_Tethys
Palaeorhincodon	50.5	47.801	Outside_Tethys
Palaeorhincodon	55.7	50	Outside_Tethys
Palaeorhincodon	47.8	38.001	Tethys
Paraginglymostoma	72.1	66.001	Outside_Tethys
Parahemiscyllium	139.4	134.701	Tethys
Pararhincodon	76.4	72.101	Outside_Tethys
Pararhincodon	76.4	72.101	Outside_Tethys
Pararhincodon	76.4	72.101	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	85.8	83.601	Outside_Tethys
Pararhincodon	85.8	83.601	Outside_Tethys
Pararhincodon	86.3	83.601	Outside_Tethys
Pararhincodon	92.9	91.401	Outside_Tethys
Pararhincodon	41	38.001	Outside_Tethys
Pararhincodon	47.8	41.001	Outside_Tethys
Pararhincodon	47.8	41.001	Outside_Tethys
Pararhincodon	66	61.601	Outside_Tethys
Pararhincodon	66	61.601	Outside_Tethys
Pararhincodon	66	61.601	Outside_Tethys
Pararhincodon	70.1	66.001	Outside_Tethys
Pararhincodon	70.1	66.001	Outside_Tethys
Pararhincodon	110.2	100.501	Outside_Tethys
Pararhincodon	100.5	93.901	Tethys
Pararhincodon	100.5	96.201	Outside_Tethys
Pararhincodon	76.4	72.101	Outside_Tethys
Pararhincodon	76.4	72.101	Outside_Tethys
Pararhincodon	76.4	72.101	Outside_Tethys
Pararhincodon	76.4	72.101	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	83.6	80.601	Outside_Tethys
Pararhincodon	85.8	83.601	Outside_Tethys
Pararhincodon	85.8	83.601	Outside_Tethys
Pararhincodon	85.8	83.601	Outside_Tethys
Pararhincodon	86.3	83.601	Outside_Tethys
Pararhincodon	92.9	91.401	Outside_Tethys
Pararhincodon	66	61.601	Outside_Tethys
Pararhincodon	38	33.901	Tethys
Pararhincodon	38	33.901	Tethys
Pararhincodon	47.8	38.001	Tethys
Pararhincodon	107.6	100.501	Outside_Tethys
Pararhincodon	107.6	100.501	Outside_Tethys
Pararhincodon	59.2	56.001	Outside_Tethys
Pararhincodon	72.1	70.101	Outside_Tethys
Pararhincodon	38	33.901	Tethys
