scientificName	earliestAge	latestAge	higherGeography
Chiloscyllium missouriense	76.4	72.101	Outside_Tethys
Chiloscyllium missouriense	83.6	72.101	Outside_Tethys
Chiloscyllium missouriense	83.6	72.101	Outside_Tethys
Chiloscyllium salvani	59.2	56.001	Outside_Tethys
Chiloscyllium vulloi	92.9	91.401	Outside_Tethys
Chiloscyllium vulloi	92.9	91.401	Outside_Tethys
Chiloscyllium vulloi	95.5	93.901	Outside_Tethys
Coelometlaouia pannucea	42.5	41	Outside_Tethys
Coelometlaouia pannucea	52.5	51	Outside_Tethys
Cretorectolobus doylei	130.8	126.301	Outside_Tethys
Cretorectolobus doylei	134.7	130.801	Tethys
Cretorectolobus gracilis	107.6	100.501	Outside_Tethys
Cretorectolobus gracilis	107.6	100.501	Outside_Tethys
Cretorectolobus gracilis	113	110.201	Outside_Tethys
Cretorectolobus olsoni	72.1	66.001	Outside_Tethys
Cretorectolobus olsoni	76.4	72.101	Outside_Tethys
Cretorectolobus olsoni	83.6	72.101	Outside_Tethys
Cretorectolobus olsoni	70.1	66.001	Outside_Tethys
Cretorectolobus olsoni	70.6	66.001	Outside_Tethys
Cretorectolobus olsoni	72.1	66.001	Outside_Tethys
Cretorectolobus olsoni	72.1	66.001	Outside_Tethys
Cretorectolobus olsoni	72.1	70.101	Outside_Tethys
Cretorectolobus olsoni	76.4	72.101	Outside_Tethys
Cretorectolobus olsoni	83.6	72.101	Outside_Tethys
Cretorectolobus olsoni	83.6	72.101	Outside_Tethys
Cretorectolobus olsoni	83.6	72.101	Outside_Tethys
Cretorectolobus robustus	96.2	93.901	Outside_Tethys
Delpitoscyllium africanum	60.52	57.101	Outside_Tethys
Delpitoscyllium africanum	61.6	59.201	Outside_Tethys
Delpitoscyllium africanum	61.6	59.201	Outside_Tethys
Delpitoscyllium africanum	59.2	56.001	Outside_Tethys
Delpitoscyllium africanum	59.2	56.001	Tethys
Delpitoscyllium africanum	66	61.601	Outside_Tethys
Delpitoscyllium africanum	59.2	56.001	Outside_Tethys
Delpitoscyllium africanum	61.6	59.201	Outside_Tethys
Delpitoscyllium africanum	55.7	50	Outside_Tethys
Delpitoscyllium planum	66	61.601	Outside_Tethys
Delpitoscyllium planum	66	61.601	Outside_Tethys
Dorsetoscyllium terraefullonicum	168.3	166.101	Outside_Tethys
Eometlaouia delpiti	59.2	56.001	Outside_Tethys
Eometlaouia numidica	56	47.801	Outside_Tethys
Eometlaouia numidica	56	47.801	Tethys
Eostegostoma angustum	41	38.001	Outside_Tethys
Eostegostoma angustum	56	47.801	Outside_Tethys
Eostegostoma angustum	56	47.801	Outside_Tethys
Eostegostoma angustum	56	47.801	Outside_Tethys
Eostegostoma angustum	47.8	41.001	Outside_Tethys
Eostegostoma angustum	47.8	41.001	Outside_Tethys
Eostegostoma angustum	47.8	41.001	Outside_Tethys
Eostegostoma angustum	47.8	41.001	Outside_Tethys
Eostegostoma angustum	56	47.801	Tethys
Eostegostoma angustum	56	47.801	Tethys
Eostegostoma angustum	47.8	38.001	Tethys
Eostegostoma angustum	47.8	38.001	Tethys
Eostegostoma angustum	50.5	47.801	Tethys
Eostegostoma templeuvensis	59.2	56.001	Outside_Tethys
Folipistrix digitulus	174.2	170.301	Tethys
Folipistrix digitulus	183.7	174.201	Tethys
Ganntouria variabilis	70.1	66.001	Outside_Tethys
Ganntouria variabilis	70.1	66.001	Outside_Tethys
Ganntouria variabilis	70.1	66.001	Outside_Tethys
Garrigascyllium aganticensis	139.4	134.701	Tethys
Ginglymostoma angolense	47.8	41.001	Outside_Tethys
