Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-120.5556	-84.28287	-36.27269	0.636262	0.363738	254.22	229.71	217.743	190.428	159.192	125.282	103.493	88.3849	65.1811	57.3796	27.9395	8.90259	3.98777	0	1.793386	0.3637376	0.6362624	0.01
10	-117.3899	-80.55371	-36.83614	0.344828	0.655172	249.914	224.232	200.652	199.682	159.581	120.133	108.809	84.9896	65.8023	58.3363	38.6249	8.74919	4.34175	0	1.143777	0.6551716	0.3448284	0.06582191
20	-119.3943	-83.28165	-36.11261	0.415067	0.584933	256.704	227.847	203.25	198.959	158.805	121.241	107.511	88.8781	62.9507	54.6427	30.6538	9.6516	4.98739	0	1.808079	0.5849326	0.4150674	0.00825705
30	-118.9298	-81.36704	-37.56273	0.0401062	0.959894	240.231	237.771	204.294	196.449	158.601	120.193	107.87	89.1704	74.1573	56.0633	36.9643	12.3541	3.53222	0	1.282595	0.9598938	0.04010621	0.1049964
40	-115.5288	-79.7781	-35.75069	0.0555099	0.94449	258.786	232.488	214.966	190.315	152.425	125.386	100.849	84.3612	60.8801	58.4411	21.1389	17.7986	4.51601	0	0.9544327	0.9444901	0.05550993	0.03010549
50	-113.7328	-78.29179	-35.44103	0.455767	0.544233	258.01	220.8	211.667	192.863	140.677	131.16	100.95	84.8561	62.972	52.6297	37.3691	19.128	4.23236	0	1.127985	0.5442331	0.4557669	0.01677329
60	-115.1593	-78.96414	-36.1952	0.317092	0.682908	258.41	226.122	207.454	187.138	148.292	135.245	101.253	91.1905	60.7812	58.7536	26.8078	18.2627	3.93246	0	1.233645	0.6829077	0.3170923	0.02938475
70	-114.1423	-78.66012	-35.48214	0.320098	0.679902	256.725	239.845	217.539	182.211	152.93	139.787	103.469	85.5905	67.223	48.8808	27.3844	17.4662	3.96059	0	0.9464948	0.6799019	0.3200981	0.02326584
80	-115.0787	-79.22283	-35.85588	0.394142	0.605858	256.736	227.234	202.624	189.306	155.347	139.77	103.71	93.347	72.8545	52.7429	32.8654	19.8234	3.57452	0	1.175792	0.6058583	0.3941417	0.02331109
90	-116.4038	-81.43264	-34.97113	0.385188	0.614812	241.362	221.273	213.592	190.269	140.312	133.897	105.545	97.0623	76.4718	58.7229	28.7132	18.1356	3.20498	0	0.6649308	0.6148123	0.3851877	0.01709181
100	-116.0194	-79.47889	-36.54054	0.143209	0.856791	241.51	226.663	216.931	194.594	140.164	138.45	117.754	87.202	77.3944	53.7848	35.3822	15.9602	4.3082	0	1.332872	0.8567912	0.1432088	0.03422031
110	-116.8624	-80.00004	-36.86236	0.58839	0.41161	254.788	221.386	217.565	199.778	146.653	120.942	107.631	84.0143	67.26	48.3262	28.8718	18.3873	4.68066	0	1.333222	0.4116099	0.5883901	0.04717911
120	-115.6732	-79.06438	-36.60884	0.160851	0.839149	259.244	224.085	203.035	198.964	143.497	121.913	117.188	81.8992	72.3403	56.439	20.9908	16.812	4.52004	0	1.434471	0.8391495	0.1608505	0.02983567
130	-115.4973	-80.58215	-34.91518	0.218213	0.781787	259.694	238.601	206.257	190.389	140.626	125.083	112.511	82.7115	66.4169	46.1802	24.1233	10.4357	4.0794	0	0.9281895	0.7817865	0.2182135	0.01352127
140	-114.5911	-78.46179	-36.12932	0.364238	0.635762	256.031	237.312	209.442	197.713	155.708	120.932	104.534	86.0444	60.8202	45.0941	34.1869	10.5346	4.82067	0	1.185236	0.6357618	0.3642382	0.03011587
150	-115.5954	-80.33262	-35.26277	0.796567	0.203433	254.19	228.41	210.707	194.542	153.132	127.469	109.691	81.2327	66.2755	58.2835	39.5319	6.38084	4.72198	0	1.060118	0.203433	0.796567	0.01574927
160	-114.0628	-77.95155	-36.1113	0.374882	0.625118	246.149	234.764	205.076	188.097	150.534	129.49	119.914	80.1116	63.5248	54.7538	36.9596	19.3738	4.85214	0	1.11472	0.6251185	0.3748815	0.03355601
170	-117.2549	-80.04886	-37.20603	0.0850499	0.91495	246.364	223.163	208.637	199.499	154.581	129.942	107.191	83.5408	62.9338	48.6105	29.4511	19.9994	4.76888	0	1.657576	0.9149501	0.08504988	0.03397546
