Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	16	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	3	3	15	31	47	45	1	1	7	2	33	57	3	31	3	12	3	12	3	3	3	3	4	4	4	12	5	5	5	5	5	5	5	5	4	4	4	4	16	4	5	5	4	4	16	16	5	5	5	5	16	16	16	16	15	16	3	4	3	3	3	3	9	3	3	9	3	3	5	15	1	7	1	47	27	33	3	15	13	27	5	13	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	21	5	1	21	1	1
10	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	4	3	40	31	3	45	1	1	2	2	3	57	4	31	4	12	4	12	3	3	3	3	4	4	4	12	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	4	4	4	4	5	5	5	5	16	16	16	16	21	16	4	4	4	3	4	4	4	4	4	4	4	4	5	41	32	7	17	47	1	33	5	56	5	13	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	4	5	1	4	1	1
20	3	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	2	3	1	31	6	45	1	1	34	2	2	57	6	31	3	12	58	12	3	3	3	3	5	4	4	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	16	2	3	6	2	6	58	6	6	26	6	6	26	6	47	2	6	2	2	1	7	4	7	1	20	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	13	1	1	27	5	1	27	1	1
30	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	1	3	3	31	3	45	1	1	2	2	4	57	6	31	3	12	3	12	11	3	6	3	3	4	3	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	36	1	3	2	3	1	18	47	1	4	59	20	7	4	37	4	4	4	8	6	4	3	20	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	19	5	5	5	20	40	1	37	6	5	1	6	1	1
40	2	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	16	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	4	3	4	31	4	45	1	1	2	2	4	57	3	31	2	12	4	12	58	3	3	3	4	4	12	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	12	24	58	6	42	3	11	18	3	26	18	4	26	32	7	6	48	52	20	6	4	4	52	1	4	5	5	4	4	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	52	5	3	5	17	52	1	17	6	5	1	18	1	1
50	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	2	3	19	31	6	45	1	1	2	2	32	57	6	31	4	12	20	12	23	3	3	3	4	4	4	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	20	42	3	20	6	20	3	6	3	3	34	15	34	7	3	34	47	47	2	34	3	47	1	34	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	5	40	1	1	52	5	5	1	5	1	1
60	9	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	16	3	3	31	3	45	1	1	7	2	34	57	37	31	4	12	8	12	33	3	2	3	4	4	4	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	3	47	20	3	3	24	4	37	4	20	3	16	9	7	4	9	6	50	6	31	5	6	5	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	21	1	5	1	5	1	22	1	1
70	20	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	3	3	3	31	3	45	1	1	2	2	6	57	3	31	2	12	19	12	2	3	2	3	4	4	3	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	12	47	2	2	58	2	34	17	9	33	32	6	52	37	7	6	37	4	6	20	3	45	20	5	61	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	4	5	3	20	1	15	3	5	1	37	1	1
80	3	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	3	3	3	31	6	45	2	1	2	2	17	57	2	31	4	12	4	12	48	3	3	3	4	4	4	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	25	58	3	42	2	4	3	2	34	3	5	53	3	2	2	19	1	32	1	3	5	1	6	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	12	5	3	5	4	12	1	20	3	5	1	3	1	1
90	2	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	4	3	4	31	3	45	8	1	2	2	6	57	6	31	36	12	3	12	18	3	3	3	4	4	4	12	5	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	3	34	6	3	6	50	6	6	4	6	5	16	2	22	4	9	4	20	4	4	48	4	5	60	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	38	5	3	52	1	15	3	5	1	9	1	1
