Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	15	31	15	45	1	1	7	2	3	3	3	57	4	31	4	12	4	12	3	3	12	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	6	4	5	5	5	5	21	5	1	21	5	5	5	5	16	16	16	16	16	16	16	16	16	16	16	16	31	16	5	5	1	31	13	5	13	13	16	4	16	16	5	5	5	5	41	16	41	41	41	41	4	12	4	12	4	4	4	4	4	4	4	4	17	41	3	3	3	7	15	15	3	15	6	15	1	17	1	13	1	1
10	4	31	34	45	1	1	2	2	6	3	6	57	3	31	1	12	50	12	24	3	2	3	4	4	3	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	1	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	12	1	42	1	7	7	58	9	22	34	22	3	53	6	6	4	7	4	50	4	20	3	4	1	3	1	1	1	1
20	4	31	4	45	7	1	2	2	1	3	1	57	3	31	4	12	4	12	3	3	6	3	4	4	4	12	5	5	5	5	5	5	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	6	5	35	5	40	35	5	4	5	5	5	5	5	5	5	5	5	5	15	5	1	4	1	19	2	1	36	4	2	50	2	2	3	28	1	1	4	7	28	4	8	43	4	24	4	12	1	56	1	1
30	25	31	3	45	1	1	2	2	6	3	6	57	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	16	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	40	5	6	5	1	40	5	16	5	5	5	5	5	5	5	5	5	5	38	5	4	12	4	3	4	4	4	4	4	4	4	4	20	54	4	6	12	7	4	12	4	4	6	25	1	20	1	1	1	1
40	15	31	32	45	1	1	2	2	3	3	8	57	3	31	6	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	1	16	5	5	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	1	3	5	4	5	5	5	5	5	5	5	5	5	5	41	5	4	12	25	3	34	25	3	19	3	3	2	34	6	55	1	8	2	7	1	32	1	1	35	27	40	35	1	52	1	1
50	3	31	1	45	7	1	2	2	37	3	6	57	7	31	2	12	2	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	16	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	3	5	1	15	5	16	5	5	5	5	5	5	5	5	5	5	5	5	8	12	1	3	6	8	2	2	6	7	15	6	5	15	6	37	19	7	6	33	3	6	5	3	1	5	1	1	1	1
60	39	31	2	45	1	1	2	2	2	3	2	57	4	31	4	12	4	12	3	3	3	3	4	4	4	12	5	5	5	5	5	5	5	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	3	21	5	4	5	5	5	5	5	5	5	5	5	5	21	5	6	4	6	3	18	6	4	4	4	4	2	36	5	39	6	2	2	7	6	2	6	6	38	39	5	38	1	15	1	1
70	4	31	6	45	1	1	9	2	2	3	2	57	4	31	4	12	4	12	19	3	2	3	4	4	4	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	31	5	6	4	3	34	20	19	4	4	4	4	4	20	1	31	2	2	9	22	18	34	6	18	6	20	5	17	1	21	1	1
80	6	31	19	45	1	1	9	2	4	3	4	57	6	31	2	12	2	12	3	3	9	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	6	4	5	5	5	5	6	5	1	6	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	3	5	20	5	6	37	5	5	5	5	5	5	5	5	5	5	5	5	16	5	3	12	3	9	2	3	23	2	2	48	3	2	5	31	12	4	3	22	3	19	6	12	54	6	6	54	1	6	1	1
90	39	31	3	45	1	1	34	2	6	3	17	57	20	31	4	12	4	12	12	3	6	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	20	5	1	20	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	21	5	3	41	5	5	5	5	5	5	5	5	5	5	5	5	5	5	49	12	1	37	4	49	2	4	4	36	20	4	4	41	1	17	33	47	1	33	3	1	6	53	3	20	1	3	1	1
100	4	31	4	45	1	1	2	2	4	3	4	57	1	31	2	12	9	12	37	3	2	3	4	4	12	12	5	5	5	5	5	5	5	4	16	4	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	5	15	5	16	5	5	5	5	5	5	5	5	5	5	5	5	3	12	2	50	7	9	1	9	1	1	28	7	1	28	4	4	4	7	4	4	4	4	1	4	40	1	1	40	1	1
110	19	31	3	45	1	1	2	2	4	3	6	57	4	31	25	12	3	12	8	3	2	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	5	49	5	5	49	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	12	6	22	9	6	4	25	4	4	32	25	5	51	6	20	37	7	7	37	2	32	5	34	5	5	1	5	1	1
