Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-118.2405	-83.62232	-34.61815	0.44982	0.55018	247.227	235.516	205.742	187.84	142.145	134.644	102.374	92.2227	68.9168	45.3612	23.5835	16.8266	4.97293	0	0.5069599	0.5501795	0.4498205	0.01
10	-115.0163	-78.78969	-36.22664	0.278451	0.721549	248.9	238.978	208.932	182.476	140.843	136.519	104.736	93.8092	69.1287	41.3308	26.8563	18.2462	4.81382	0	1.349677	0.7215492	0.2784508	0.0241773
20	-117.9558	-80.66092	-37.29487	0.643495	0.356505	243.095	237.468	201.634	199.571	142.073	139.222	103.912	99.6135	76.0373	46.2798	33.3065	16.3238	4.85104	0	1.858492	0.3565046	0.6434954	0.0241773
30	-114.954	-79.19958	-35.75441	0.649465	0.350535	246.945	223.551	208.388	197.754	141.666	139.526	114.555	99.8507	79.7061	43.4969	32.0677	11.6215	4.89776	0	1.186739	0.3505351	0.6494649	0.02064318
40	-115.8887	-79.9483	-35.94043	0.248005	0.751995	253.493	226.746	209.516	199.531	154.424	136.928	114.269	94.4627	73.2794	56.524	32.6829	7.50845	4.95329	0	1.032354	0.7519949	0.2480051	0.032429
50	-118.326	-82.36498	-35.96099	0.972433	0.0275673	250.137	220.648	213.789	186.699	149.026	136.867	116.823	95.6817	71.5158	56.1408	36.7752	7.91854	3.99837	0	1.039477	0.02756733	0.9724327	0.03273104
60	-119.4592	-81.78011	-37.67905	0.570612	0.429388	255.314	228.816	206.136	195.617	155.494	138.426	114.368	98.8425	74.8059	59.064	39.3805	14.9837	4.46526	0	2.028644	0.429388	0.570612	0.02467205
70	-117.9092	-82.52333	-35.3859	0.31167	0.68833	258.636	237.871	206.859	193.706	158.468	139.864	111.35	97.6146	72.0144	45.5819	20.3221	13.6282	3.59794	0	0.9762191	0.6883296	0.3116704	0.02027222
80	-116.4619	-81.31055	-35.15134	0.238304	0.761696	250.601	225.252	205.552	197.666	147.287	137.034	109.563	99.3906	75.2198	49.7576	28.1972	13.6644	4.33522	0	0.6365726	0.7616957	0.2383043	0.02027222
90	-119.0526	-81.493	-37.55961	0.58176	0.41824	240.453	234.147	217.413	188.535	145.958	124.067	102.38	84.9992	67.4102	49.3137	20.0022	9.46898	4.37959	0	1.651164	0.41824	0.58176	0.04904981
100	-120.5236	-83.81441	-36.70921	0.631567	0.368433	250.863	226.644	208.704	186.873	140.437	131.936	106.234	80.4692	66.8304	54.8356	24.8138	11.4753	3.57927	0	0.8363948	0.3684335	0.6315665	0.09017637
110	-116.7629	-80.97495	-35.78798	0.590235	0.409765	259.168	230.349	215.951	182.763	153.047	135.571	114.238	84.1264	62.7448	52.9143	20.5364	16.146	4.21679	0	1.270012	0.4097651	0.5902349	0.01823949
120	-114.5824	-79.42296	-35.15945	0.527237	0.472763	253.873	231.459	208.288	186.201	153.941	125.881	111.072	80.3482	70.8609	43.4874	28.033	14.9765	4.62463	0	0.8046711	0.472763	0.527237	0.01967572
130	-114.473	-78.95346	-35.51955	0.155206	0.844794	254.433	233.831	203.071	190.58	159.464	129.668	102.225	82.4486	75.8518	48.5899	35.2433	14.7301	4.9	0	0.9196758	0.8447944	0.1552056	0.02501662
140	-114.9242	-78.7499	-36.17428	0.50039	0.49961	255.175	238.929	200.093	184.499	157.841	121.486	115.007	90.7443	67.9022	46.4559	36.1722	19.8307	4.63917	0	1.306078	0.4996096	0.5003904	0.02501662
150	-116.3795	-80.81261	-35.56684	0.669779	0.330221	255.16	233.435	216.961	184.861	157.197	121.029	104.582	91.1433	62.4637	40.3543	34.3975	11.6987	4.94805	0	1.333021	0.3302206	0.6697794	0.01292062
160	-117.9448	-83.07174	-34.87308	0.0729931	0.927007	243.795	222.053	219.22	195.781	144.833	123.161	118.932	92.8677	65.6753	46.52	27.8502	11.2144	4.36752	0	0.825584	0.9270069	0.07299312	0.01451985
170	-115.8086	-80.68095	-35.12763	0.678778	0.321222	248.332	234.387	219.603	183.171	148.474	126.353	115.528	83.4789	72.2717	45.959	39.236	5.13163	4.69973	0	0.8382067	0.3212225	0.6787775	0.01851315
180	-120.7448	-83.63322	-37.11154	0.237154	0.762846	240.609	238.405	206.782	181.534	159.335	120.147	113.366	80.3558	69.3616	49.8504	29.7092	5.41344	3.51844	0	0.8684858	0.7628465	0.2371535	0.130542
190	-116.4995	-80.18585	-36.31366	0.974147	0.0258526	241.758	229.971	206.121	190.495	153.491	125.489	114.677	80.815	68.7544	51.4834	34.8427	15.8656	4.59659	0	1.242715	0.02585262	0.9741474	0.03251464
200	-117.1334	-81.68834	-35.44509	0.350519	0.649481	250.596	232.904	216.425	189.434	153.051	122.409	101.743	83.8781	69.3504	58.5812	30.9183	15.8618	3.61726	0	0.8204613	0.649481	0.350519	0.02584243
210	-116.6765	-80.47031	-36.20621	0.0916243	0.908376	254.492	234.168	210.712	196.967	151.35	124.841	105.412	86.4337	70.8667	56.0077	34.89	12.4482	4.69152	0	1.252296	0.9083757	0.0916243	0.02867202
220	-115.2392	-79.9366	-35.3026	0.720359	0.279641	254.527	220.4	213.229	192.74	155.693	126.741	102.171	80.5632	70.4066	51.2518	27.4444	13.6345	4.6061	0	0.8825394	0.2796412	0.7203588	0.02105663
230	-117.0064	-81.69863	-35.30774	0.698521	0.301479	244.746	225.204	214.529	180.661	149.47	132.101	105.257	90.3566	61.7101	52.9654	26.6195	18.5437	3.57045	0	0.8870389	0.3014794	0.6985206	0.02105663
240	-116.9884	-80.36167	-36.62678	0.348163	0.651837	257.582	234.872	218.591	181.904	149.875	136.476	114.547	97.9351	66.8703	58.0044	24.9782	17.1058	4.71268	0	1.305497	0.6518368	0.3481632	0.03937709
250	-115.8794	-80.24748	-35.63195	0.513721	0.486279	248.468	239.055	217.862	189.567	159.871	134.364	113.605	81.9251	65.9786	54.2073	20.2969	19.6261	4.25588	0	0.8040015	0.486279	0.513721	0.03157625
260	-114.4317	-78.5938	-35.8379	0.779198	0.220802	240.83	236.911	210.987	190.96	152.243	138.567	107.752	81.7137	64.3251	45.0534	34.4378	19.815	4.82145	0	1.126253	0.2208015	0.7791985	0.02502057
270	-115.7255	-79.69925	-36.02629	0.577202	0.422798	244.688	235.227	214.931	189.751	148.667	126.47	104.98	86.7011	72.9012	47.9167	22.2145	14.9712	4.3337	0	1.177516	0.4227977	0.5772023	0.02755523
280	-121.8375	-82.38782	-39.44967	0.679726	0.320274	246.938	227.427	213.883	194.942	150.11	122.181	104.511	80.1019	71.5566	42.2904	25.0822	12.3862	3.3516	0	2.1721	0.3202743	0.6797257	0.1068188
290	-116.8766	-81.07208	-35.80449	0.114587	0.885413	259.223	230.432	212.703	194.124	151.479	139.582	110.134	80.6196	60.1593	56.8059	24.1048	9.28896	4.59634	0	0.9136992	0.8854128	0.1145872	0.03351491
300	-120.152	-83.21485	-36.93712	0.2832	0.7168	246.444	225.024	215.158	195.535	157.004	135.365	110.921	84.3422	62.6541	40.1232	22.5881	9.9704	3.5176	0	1.221214	0.7167996	0.2832004	0.06317379
310	-114.4808	-79.07778	-35.40304	0.139913	0.860087	251.05	225.54	203.671	194.038	157.228	139.085	114.052	80.245	63.711	40.9687	39.7958	14.8072	4.83039	0	1.118561	0.8600867	0.1399133	0.01641633
320	-114.9539	-79.46064	-35.49325	0.475571	0.524429	257.593	225.552	205.35	183.99	154.69	139.379	119.091	95.9854	72.9377	40.5248	34.7441	7.26944	4.76768	0	1.047656	0.5244294	0.4755706	0.02023664
330	-114.1557	-78.73355	-35.42214	0.191128	0.808872	259.666	231.019	209.336	183.316	151.611	138.632	118.58	82.6803	73.8522	43.6743	34.2821	16.5911	4.69834	0	0.9499751	0.8088717	0.1911283	0.02180776
340	-116.6422	-80.80247	-35.83977	0.245284	0.754716	259.056	221.125	204.06	183.824	142.25	138.295	119.769	86.8292	70.9538	40.1675	36.0182	14.3082	4.25372	0	0.9026568	0.7547163	0.2452837	0.03519233
350	-118.3769	-82.6322	-35.74466	0.784156	0.215844	259.849	227.089	203.577	191.27	147.886	124.011	102.198	96.1596	72.4512	40.5233	36.444	11.7723	3.66106	0	0.8594758	0.215844	0.784156	0.03359442
360	-116.1827	-79.81706	-36.36559	0.146809	0.853191	247.612	231.873	219.412	182.584	146.289	125.355	101.108	98.5915	76.4626	44.6833	39.4583	17.7467	4.78649	0	1.370709	0.8531909	0.1468091	0.02663294
370	-120.572	-84.06832	-36.50366	0.0516798	0.94832	243.447	225.982	217.232	191.532	158.591	135.498	105.792	97.3517	74.911	40.1123	34.9887	16.1066	4.18982	0	1.153562	0.9483202	0.05167984	0.04638502
380	-115.8003	-79.53646	-36.26384	0.562693	0.437307	250.068	226.022	214.551	185.26	143.497	136.412	112.633	98.2059	66.9484	44.6722	33.948	9.79306	4.73027	0	1.351714	0.4373072	0.5626928	0.02499171
390	-120.0634	-82.59157	-37.47183	0.904078	0.0959217	246.1	223.897	215.755	187.71	143.744	133.242	107.411	93.0068	65.3694	55.6785	21.535	10.0448	4.19377	0	1.231204	0.09592167	0.9040783	0.1058189
400	-118.444	-82.5123	-35.93168	0.916696	0.083304	256.677	230.767	216.929	194.293	155.334	138.425	102.362	87.7756	62.1117	44.6728	32.4765	15.9143	3.18375	0	1.097356	0.08330404	0.916696	0.02888928
410	-119.5587	-82.39884	-37.15985	0.845107	0.154893	251.341	234.938	209.799	188.63	144.146	126.835	108.547	80.9258	62.8768	45.3253	38.9133	15.5405	3.38462	0	1.538776	0.1548931	0.8451069	0.04169095
420	-115.1949	-79.00925	-36.1857	0.129499	0.870501	246.655	237.4	210.702	199.09	149.862	126.429	111.771	82.4312	60.4982	46.0798	37.0216	16.575	4.94266	0	1.331273	0.8705012	0.1294988	0.02407465
430	-117.9555	-82.25605	-35.69941	0.537597	0.462403	249.408	236.591	219.931	180.197	144.183	131.099	104.557	84.9815	63.7569	54.4549	37.7703	14.0809	4.94266	0	0.5056476	0.4624026	0.5375974	0.02939056
