Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-127.8556	-91.95907	-35.8965	0.00388545	0.996115	245.603	227.295	214.169	197.176	158.32	128.965	116.128	90.6049	67.366	52.2714	36.9123	15.9158	4.32761	0	1.616795	0.9961146	0.003885445	0.01
10	-119.1619	-81.67354	-37.4884	0.579008	0.420992	255.02	225.475	215.542	196.672	159.329	130.433	115.596	81.1877	72.481	50.8312	35.1777	18.1854	2.89276	0	0.9897423	0.4209918	0.5790082	0.1627261
20	-119.2969	-80.48607	-38.81082	0.893249	0.106751	247.488	227.292	210.931	194.515	155.407	134.364	118.444	87.0292	77.1864	57.6746	38.1976	10.679	4.80442	0	1.86112	0.1067515	0.8932485	0.1094798
30	-122.8785	-85.2472	-37.63128	0.782284	0.217716	252.788	229.011	218.565	188.757	157.417	136.878	119.811	87.9394	61.6732	59.9406	38.7434	13.4687	3.24175	0	1.784012	0.2177157	0.7822843	0.03969505
40	-117.6415	-79.54438	-38.09709	0.395851	0.604149	249.484	224.476	217.099	195.674	147.067	138.16	119.417	80.9637	64.1065	53.2842	31.1997	19.8053	3.42451	0	1.498847	0.6041495	0.3958505	0.1156885
50	-114.5468	-77.23604	-37.31076	0.482819	0.517181	240.263	226.269	208.074	199.063	143.04	130.681	119.173	80.1781	70.42	58.3239	33.8472	12.6284	4.82579	0	1.285496	0.5171809	0.4828191	0.08115047
60	-117.2857	-79.80372	-37.48193	0.844588	0.155412	248.211	227.083	202.177	197.597	150.224	120.723	119.796	80.6488	77.6294	54.2281	23.6866	9.01708	4.28567	0	1.098989	0.1554122	0.8445878	0.1357666
70	-115.558	-77.94769	-37.61027	0.335245	0.664755	245.815	220.033	202.217	190.686	141.812	120.661	118.898	83.1113	62.3548	53.9584	25.8845	10.4491	4.70248	0	1.469933	0.6647545	0.3352455	0.07549547
80	-117.1846	-79.88689	-37.29766	0.131614	0.868386	240.227	228.754	205.648	188.301	142.94	123.838	114.876	82.4003	64.1826	51.7069	26.0163	7.04667	4.92541	0	1.020791	0.8683862	0.1316138	0.1282987
90	-119.6162	-82.62731	-36.98884	0.838306	0.161694	246.021	221.191	201.866	188.691	154.04	123.059	107.787	80.6383	72.3014	57.5685	38.7411	14.2128	4.08511	0	0.7485295	0.1616941	0.8383059	0.1269671
100	-115.3085	-78.31676	-36.99173	0.661276	0.338724	244.202	223.672	202.369	181.265	157.091	124.039	110.717	80.8889	68.7027	58.1865	23.8171	13.5913	4.5679	0	1.190848	0.3387237	0.6612763	0.07060674
110	-118.8469	-80.81299	-38.03395	0.652053	0.347947	249.75	222.234	214.661	187.745	155.745	122.429	111.833	88.1618	68.167	48.6517	27.2079	10.425	4.41501	0	1.404899	0.3479471	0.6520529	0.1317967
120	-115.7349	-78.73403	-37.00085	0.611017	0.388983	256.314	223.131	213.401	186.439	146.857	124.071	112.685	82.2972	64.2075	47.0852	27.1494	8.66146	4.97343	0	1.452405	0.3889831	0.6110169	0.04255706
130	-116.7382	-79.17837	-37.55986	0.846013	0.153987	247.793	223.715	207.945	195.149	146.692	131.724	104.549	88.0457	62.4157	43.8436	33.8332	10.3725	4.70841	0	1.576408	0.1539872	0.8460128	0.05746787
140	-115.889	-78.36061	-37.5284	0.494282	0.505718	246.815	231.697	218.071	199.871	148.224	130.149	111.943	87.298	73.2171	41.379	32.1228	12.9295	4.8045	0	1.426171	0.5057179	0.4942821	0.07611782
150	-117.8501	-81.74537	-36.10474	0.0925298	0.90747	255.777	227.448	208.181	193.38	148.798	127.856	112.447	87.9891	62.9643	46.631	34.233	10.1741	4.74559	0	0.9050271	0.9074702	0.09252977	0.04573749
160	-118.4907	-81.22453	-37.2662	0.893192	0.106808	246.402	221.017	210.026	191.41	150.699	127.887	115.44	84.3621	65.6245	43.2941	30.0525	12.0563	3.52473	0	1.103053	0.1068081	0.8931919	0.1086625
170	-116.3714	-78.999	-37.37239	0.252615	0.747385	246.049	237.968	210.452	194.821	141.467	126.972	112.185	81.7946	63.7054	59.9532	25.0177	14.9819	4.232	0	1.165891	0.7473846	0.2526154	0.1081438
180	-115.4101	-78.68234	-36.72771	0.263878	0.736122	240.887	237.456	201.395	184.456	145.037	128.044	113.008	81.8267	74.6231	56.0116	29.9598	14.7749	4.66948	0	1.091607	0.7361222	0.2638778	0.06466907
190	-115.9479	-78.56029	-37.38757	0.214497	0.785503	240.199	237.752	205.698	193.262	140.132	121.388	100.573	83.2767	77.5878	56.7038	38.7183	16.0832	4.59	0	1.547511	0.7855027	0.2144973	0.05140271
200	-118.811	-81.80897	-37.00206	0.225719	0.774281	255.414	224.614	203.547	190.863	142.656	129.835	103.684	82.5539	76.2836	45.6021	37.056	5.31035	3.63107	0	1.245613	0.7742807	0.2257193	0.0643642
210	-117.42	-78.7723	-38.64775	0.0571331	0.942867	259.343	222.883	210.152	196.299	146.726	136.468	103.842	81.6653	67.9443	43.1113	34.9805	8.73074	4.17636	0	1.917828	0.9428669	0.05713308	0.08237334
220	-115.9468	-79.01826	-36.9285	0.434129	0.565871	258.551	228.193	200.479	191.645	152.927	138.657	111.055	86.2488	60.3789	50.6765	36.8517	11.7547	4.64965	0	1.202909	0.5658712	0.4341288	0.06481472
230	-117.5116	-80.8159	-36.6957	0.242584	0.757416	258.087	229.657	212.579	199.035	146.381	132.437	107.131	96.5641	69.0727	51.9787	25.751	14.7195	4.55296	0	1.02415	0.7574156	0.2425844	0.06990749
240	-117.2388	-79.16451	-38.07433	0.218119	0.781881	256.53	224.095	202.208	181.849	150.65	136.531	104.403	83.6925	66.1473	46.6288	24.1767	19.0999	4.11844	0	1.555439	0.781881	0.218119	0.1004648
250	-117.6174	-80.67065	-36.94673	0.564075	0.435925	258.277	224.088	201.058	185.593	155.586	137.224	110.065	83.9771	73.8761	47.728	22.91	11.6379	4.63681	0	0.8752711	0.4359255	0.5640745	0.1098901
260	-118.9708	-80.34968	-38.62115	0.255803	0.744197	241.27	229.711	207.975	180.13	146.247	125.652	108.954	85.8163	64.0847	53.0518	21.6042	8.05143	3.70615	0	1.853021	0.744197	0.255803	0.09214899
270	-118.3251	-81.63295	-36.69218	0.93308	0.0669201	248.187	234.718	218.632	181.652	148.53	120.825	104.334	93.1784	78.5812	50.2227	27.2359	17.8189	4.60289	0	1.477994	0.06692014	0.9330799	0.02964503
280	-116.6756	-78.5013	-38.17431	0.219357	0.780643	242.022	236.024	214.678	187.705	156.002	120.328	103.062	82.9023	79.1162	59.3743	25.5242	18.1554	4.61122	0	1.598079	0.7806433	0.2193567	0.1014902
290	-115.589	-77.74678	-37.84222	0.432126	0.567874	244.795	234.208	214.585	193.775	141.522	121.066	109.704	81.6668	74.7501	43.7363	24.7052	19.9283	4.90228	0	1.631747	0.5678738	0.4321262	0.06780516
300	-120.053	-81.91123	-38.14173	0.315961	0.684039	242.414	235.521	203.571	195.203	151.897	128.081	111.019	85.3653	74.3171	45.6765	28.5974	10.6522	3.61263	0	1.879872	0.6840388	0.3159612	0.05386576
310	-119.9479	-84.83	-35.11789	0.38334	0.61666	248.674	222.809	206.224	190.013	144.536	122.589	111.097	93.8419	79.1271	51.3815	23.6106	11.46	3.78656	0	0.9495747	0.6166605	0.3833395	0.01609578
320	-116.8691	-79.98503	-36.88405	0.102799	0.897201	251.48	226.255	201.073	194.808	144.715	139.049	117.51	90.2284	64.4503	46.9511	23.1135	19.8024	4.84809	0	1.023171	0.8972007	0.1027993	0.08452575
330	-121.6112	-86.50126	-35.1099	0.35495	0.64505	248.134	222.507	202.546	190.723	153.318	120.981	117.974	95.1453	61.8973	45.6729	29.111	13.1257	3.07145	0	0.6788713	0.6450497	0.3549503	0.01967313
340	-117.6178	-78.72177	-38.89607	0.72502	0.27498	249.441	229.485	201.431	183.052	146.622	122.023	114.658	82.8316	65.9427	50.4961	37.7714	11.158	4.86257	0	2.149415	0.2749795	0.7250205	0.06443362
350	-121.1709	-81.69999	-39.47096	0.126712	0.873288	249.647	239.924	207.274	186.463	153.858	120.957	100.512	88.5324	77.6712	41.2343	35.1076	12.8574	3.90511	0	2.365472	0.8732881	0.1267119	0.07262701
360	-116.1652	-78.9323	-37.23293	0.903242	0.0967583	245.334	229.564	202.097	193.291	153.388	138.305	104.436	80.5487	76.4324	50.5283	27.6652	9.39886	4.48907	0	1.390027	0.09675829	0.9032417	0.06097389
370	-121.9324	-83.18902	-38.74341	0.140341	0.859659	242.597	237.953	207.569	199.8	146.338	128.81	100.454	91.079	66.0316	41.8551	30.4288	19.7967	4.95629	0	1.662829	0.8596592	0.1403408	0.1563118
380	-117.3094	-80.72627	-36.5831	0.498408	0.501592	248.68	230.07	218.266	190.456	154.362	125.13	112.27	91.2228	73.0966	40.662	38.6679	13.8328	4.42774	0	1.005191	0.5015925	0.4984075	0.06430854
390	-116.1976	-79.13186	-37.0657	0.492435	0.507565	248	232.842	211.107	198.549	149.489	129.686	114.128	84.886	73.1768	53.2643	27.8798	11.7552	4.43233	0	1.358992	0.507565	0.492435	0.05491673
400	-118.3633	-82.20902	-36.15427	0.179147	0.820853	243.158	226.034	215.873	197.745	152.955	127.941	116.301	83.5321	76.8954	44.6481	21.2966	8.90789	4.52452	0	0.8744482	0.8208533	0.1791467	0.04979554
410	-115.7132	-77.92072	-37.79243	0.677329	0.322671	250.585	223.688	207.38	196.483	149.72	128.937	117.593	80.2339	65.5111	41.1756	25.7828	12.945	4.48022	0	1.46328	0.3226712	0.6773288	0.09183458
420	-119.792	-81.65806	-38.13396	0.0510567	0.948943	247.745	223.373	215.138	190.312	155.217	139.575	110.292	87.016	71.5967	53.1736	26.1996	17.4751	4.35801	0	1.359306	0.9489433	0.05105667	0.1597241
430	-116.2941	-78.59318	-37.7009	0.695173	0.304827	258.46	220.147	218.071	180.522	156.496	139.275	115.651	87.2027	74.837	52.9788	25.2479	8.07089	4.76896	0	1.533377	0.3048274	0.6951726	0.07243099
440	-117.7844	-81.14888	-36.63548	0.725197	0.274803	248.275	226.611	208.05	189.709	157.949	137.026	118.307	99.3073	78.2259	54.87	33.0768	10.7555	4.90806	0	1.458044	0.274803	0.725197	0.02919055
450	-118.9654	-81.50563	-37.4598	0.389024	0.610976	241.25	229.328	206.204	197.158	145.412	137.143	116.082	96.5238	70.518	55.4661	23.8992	5.01774	4.05972	0	1.251932	0.6109764	0.3890236	0.1005055
460	-116.802	-79.05511	-37.74686	0.00657766	0.993422	241.015	239.405	207.281	196.12	159.196	128.524	107.55	89.7502	61.1356	59.1855	26.2878	9.4499	4.97863	0	1.620243	0.9934223	0.006577658	0.06315838
