Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	2	45	1	1	2	2	2	57	3	3	3	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	20	4	5	5	5	5	5	5	1	41	5	5	5	5	5	5	5	5	4	4	4	4	55	16	3	12	3	3	3	3	3	3	3	3	3	3	3	62	9	9	1	7	2	7	3	9	3	3	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
10	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	12	45	7	1	2	2	4	57	4	3	43	31	2	31	35	12	4	12	3	3	3	3	4	4	4	12	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	50	4	1	3	50	58	7	35	3	7	22	50	3	43	11	4	6	7	6	37	6	36	5	59	3	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	15	1	1
20	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	28	45	1	1	2	2	4	57	4	3	5	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	56	5	1	56	5	5	5	5	5	5	5	5	4	4	4	4	15	16	3	12	3	3	3	3	3	3	3	3	3	3	21	15	4	4	2	7	39	28	59	55	6	59	5	21	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
30	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	1	45	1	1	2	2	1	57	1	3	50	31	4	31	4	12	4	12	3	3	3	3	4	4	4	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	4	4	16	16	4	4	3	3	3	12	4	4	20	4	6	37	3	41	1	1	1	7	1	1	1	1	3	58	13	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	13	1	13	1	1
40	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	6	45	1	1	2	2	3	57	3	3	5	31	4	31	4	12	4	12	3	3	3	3	4	4	4	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	4	5	5	5	5	16	5	1	41	5	5	5	5	5	5	5	5	4	4	4	4	40	16	4	4	4	3	4	4	4	4	4	4	4	4	45	56	3	3	7	7	2	32	3	9	6	15	15	61	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	27	1	1
50	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	48	45	1	1	2	2	9	57	3	3	3	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	4	4	55	16	4	12	4	3	4	4	4	4	4	4	4	4	3	55	9	9	1	7	2	48	3	9	15	3	5	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	1	5	5	13	1	5	1	1
60	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	6	45	1	1	7	2	3	57	17	3	22	31	4	31	3	12	2	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	10	4	5	5	5	5	5	5	1	29	5	5	5	5	5	5	5	5	4	4	4	4	61	16	4	12	4	3	4	4	6	9	4	20	4	4	20	61	6	33	3	7	6	19	6	6	4	47	1	20	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	1	5	40	13	1	52	1	1
70	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	2	45	1	1	2	2	25	57	6	3	4	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	48	4	5	5	5	5	5	5	1	60	5	5	5	5	5	5	5	5	4	4	4	4	56	16	4	12	20	3	4	20	4	4	4	4	4	4	24	56	58	50	1	7	1	7	48	58	6	48	1	49	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
80	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	37	45	1	1	2	2	3	57	3	3	3	31	4	31	4	12	4	12	3	3	3	3	4	4	4	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	4	4	53	16	4	4	4	3	4	4	4	4	4	4	4	4	5	62	3	3	4	7	3	37	3	3	5	3	15	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	5	5	5	13	1	15	1	1
90	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	3	45	1	1	2	2	2	57	2	3	3	31	4	31	4	12	4	12	3	3	3	3	4	4	4	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	2	4	5	5	5	5	5	5	1	14	5	5	5	5	5	5	5	5	4	4	4	4	46	16	4	4	4	3	4	4	4	4	4	4	4	4	5	46	2	2	18	7	2	34	2	2	6	9	8	21	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	27	1	1
100	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	34	45	1	1	2	2	9	57	3	3	4	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	16	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	14	5	1	30	5	5	5	5	5	5	5	5	4	4	16	16	56	16	9	12	3	3	2	9	3	3	3	3	3	9	17	56	3	9	2	7	8	34	8	8	1	24	1	17	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
110	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	6	45	17	1	2	2	6	57	6	3	5	31	4	31	4	12	4	12	3	3	3	3	4	4	4	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	1	4	5	5	5	5	21	5	1	38	5	5	5	5	5	5	5	5	4	4	4	4	21	16	4	4	6	3	6	20	4	4	4	4	4	20	6	41	6	6	25	32	9	50	34	34	3	53	3	19	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	15	1	1
120	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	6	45	1	1	2	2	3	57	6	3	6	31	3	31	3	12	3	12	3	3	3	3	4	4	4	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	47	4	5	5	5	5	5	5	1	59	5	5	5	5	5	5	5	5	4	4	4	4	41	16	6	4	3	3	3	19	3	3	3	3	3	3	21	56	19	19	2	7	2	18	3	34	3	19	3	40	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	15	1	3	1	1
130	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	1	45	7	1	2	2	1	57	1	3	1	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	56	4	5	5	5	5	5	5	1	56	5	5	5	5	5	5	5	5	4	4	4	4	21	16	3	12	19	3	3	19	3	3	3	3	3	3	5	40	1	1	1	7	1	1	1	1	17	1	5	38	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	5	5	5	15	1	5	1	1
140	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	36	45	1	1	2	2	3	57	3	3	3	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	4	5	5	5	5	40	5	1	40	5	5	5	5	5	5	5	5	4	4	4	4	60	16	3	12	3	3	3	3	3	3	3	3	6	3	1	60	3	3	2	7	9	36	9	9	1	9	6	1	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	10	13	1	35	1	1
150	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	56	45	1	1	2	2	3	57	3	3	3	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	4	4	16	16	4	12	4	3	4	4	4	4	4	4	4	4	6	16	3	3	2	7	15	62	5	15	27	15	5	52	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
160	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	1	45	1	1	2	2	28	57	6	3	3	31	3	31	3	12	3	12	3	3	3	3	4	4	4	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	35	4	5	5	5	5	5	5	1	54	5	5	5	5	5	5	5	5	4	4	4	4	21	16	3	4	3	3	3	3	3	3	3	3	3	3	3	40	53	53	1	7	1	1	39	59	5	53	5	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	38	5	8	52	1	27	1	1
170	5	5	5	5	5	5	5	16	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	5	5	5	16	6	45	1	1	32	2	6	57	32	3	1	31	6	31	3	12	17	12	2	3	34	3	4	4	12	12	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	12	47	34	2	58	9	33	2	34	2	2	52	14	34	32	3	32	6	19	7	34	4	7	5	61	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	5	6	1	5	1	1
180	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	49	45	1	1	2	2	6	57	6	3	46	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	7	4	5	5	5	5	5	5	1	26	5	5	5	5	5	5	5	5	4	4	4	4	26	16	3	12	3	3	2	3	4	4	6	4	3	18	3	43	6	6	2	7	6	58	1	6	3	57	6	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	54	5	5	5	1	54	1	17	1	1
190	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	8	45	1	1	2	2	6	57	2	3	2	31	4	31	3	12	3	12	4	3	3	3	4	4	4	12	20	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	20	20	21	41	4	4	4	12	4	4	4	3	4	4	4	4	6	41	6	18	3	7	6	8	19	6	13	34	15	38	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	13	1	15	1	1
200	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	7	45	8	1	2	2	2	57	2	3	19	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	19	4	5	5	5	5	5	5	1	40	5	5	5	5	5	5	5	5	4	4	4	4	27	16	3	12	3	3	3	3	3	3	3	3	3	3	5	27	2	2	1	22	2	7	2	2	15	34	5	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
210	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	2	45	1	1	2	2	6	57	6	3	28	31	3	31	3	12	36	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	4	4	53	16	6	12	3	3	3	19	3	50	3	3	3	3	5	53	2	6	1	7	7	7	1	7	15	43	3	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	1	15	1	1
220	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	1	45	1	1	2	2	1	57	1	3	17	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	2	4	5	5	5	5	5	5	1	14	5	5	5	5	5	5	5	5	4	4	4	4	62	16	4	12	4	3	4	4	4	4	4	4	4	4	5	62	1	1	1	7	1	1	1	1	3	17	3	15	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	38	5	5	5	52	38	1	52	1	1
230	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	19	45	1	1	2	2	7	57	1	3	27	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	4	4	40	16	4	12	4	3	4	4	4	4	4	4	4	4	33	56	3	7	2	7	3	34	6	3	5	52	5	52	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
240	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	28	45	1	1	2	2	3	57	3	3	3	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	24	4	5	5	5	5	5	5	1	45	5	5	5	5	5	5	5	5	4	4	4	4	40	16	4	12	4	3	4	4	4	4	4	4	4	4	3	56	3	3	1	7	57	43	46	57	19	46	3	19	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	5	15	1	15	1	1
250	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	27	45	1	1	2	2	27	57	3	3	5	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	4	5	5	5	5	5	5	1	15	5	5	5	5	5	5	5	5	4	4	4	4	44	16	3	12	3	3	3	3	3	3	3	3	3	3	8	57	3	27	2	7	15	43	15	15	5	15	5	27	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
260	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	54	45	1	1	2	2	3	57	3	3	4	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	4	5	5	5	5	29	5	1	54	5	5	5	5	5	5	5	5	4	4	4	4	16	16	4	12	4	3	4	4	4	4	4	4	4	4	4	16	3	3	1	7	38	54	52	52	45	61	13	45	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
270	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	1	45	1	1	2	2	2	57	19	3	3	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	35	4	5	5	5	5	5	5	1	54	5	5	5	5	5	5	5	5	12	4	12	12	15	31	3	12	3	3	3	3	3	3	3	3	3	3	5	15	15	34	1	7	1	1	13	27	52	27	33	52	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	52	1	1
280	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	6	45	1	1	2	2	6	57	6	3	51	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	1	16	5	5	5	5	5	5	5	5	4	4	4	4	16	16	3	12	3	3	3	3	3	3	3	3	3	3	8	31	6	6	2	7	3	18	3	19	5	59	1	27	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
290	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	6	45	1	1	2	2	6	57	6	3	2	31	6	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	4	4	4	4	56	16	6	12	19	3	2	19	11	4	6	36	2	18	3	62	6	6	6	7	4	6	4	20	20	11	5	37	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	5	5	3	15	1	15	1	1
300	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	2	45	1	1	2	2	3	57	3	3	36	31	6	31	3	12	18	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	1	4	5	5	5	5	5	5	1	13	5	5	5	5	5	5	5	5	4	4	4	4	16	16	6	12	2	3	6	18	6	34	6	6	6	6	3	41	3	3	1	7	1	7	1	8	3	48	5	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	37	5	3	56	1	15	1	1
310	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	9	45	1	1	2	2	3	57	3	3	19	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	41	4	5	5	5	5	5	5	1	41	5	5	5	5	5	5	5	5	4	4	4	4	21	16	3	12	3	3	3	3	3	3	3	3	3	3	3	40	3	3	2	7	3	9	3	3	27	19	5	27	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
320	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	2	45	1	1	2	2	2	57	2	3	2	31	6	31	6	12	4	12	3	3	3	3	12	4	3	12	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	10	4	5	5	5	5	5	5	1	29	5	5	5	5	5	5	5	5	4	4	4	4	15	16	4	12	3	3	3	12	6	20	6	6	6	19	3	40	2	2	2	7	2	2	2	2	3	2	5	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
