Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-120.2693	-85.76153	-34.50773	0.515544	0.484456	249.217	239.304	209.778	196.995	147.481	125.433	104.391	98.4837	66.0291	49.2689	35.1473	18.6942	4.71495	0	0.8339293	0.484456	0.515544	0.01
10	-119.2983	-82.18605	-37.11224	0.493433	0.506567	244.024	232.816	217.071	184.418	146.98	133.675	115.462	96.053	72.2548	55.9282	35.584	15.667	4.44525	0	1.621182	0.5065671	0.4934329	0.03341604
20	-120.8523	-81.8664	-38.98595	0.270538	0.729462	241.859	238.54	207.721	185.069	141.832	131.585	104.649	96.5881	74.7733	47.2155	33.5869	15.9502	4.78435	0	1.940157	0.7294623	0.2705377	0.1101322
30	-117.9179	-79.29729	-38.62058	0.34715	0.65285	249.89	230.851	211.283	190.423	140.111	137.522	102.79	90.4858	77.0647	51.4296	30.0193	10.0215	4.70519	0	1.871227	0.65285	0.34715	0.088576
40	-117.7052	-80.60189	-37.10336	0.529063	0.470937	255.367	225.49	211.914	190.562	155.012	126.143	106.104	90.6415	74.7648	59.146	27.5485	8.89043	4.39152	0	1.011274	0.470937	0.529063	0.1072005
50	-117.3882	-79.95263	-37.43557	0.170511	0.829489	255.152	225.093	203.676	199.746	150.543	129.361	107.144	80.7911	71.5143	45.512	23.2917	9.90414	4.32183	0	1.033715	0.8294892	0.1705108	0.1443213
60	-125.5966	-84.24611	-41.35046	0.675736	0.324264	243.504	239.656	201.579	198.46	150.842	135.868	100.788	80.8305	61.425	45.0032	28.3552	7.5829	0.519575	0	1.846933	0.324264	0.675736	1.430456
70	-126.9563	-88.64773	-38.30858	0.690404	0.309596	240.087	237.021	203.631	182.284	153.466	133.441	101.687	89.8343	65.2484	56.4047	23.0213	16.0021	1.04501	0	1.211076	0.3095956	0.6904044	0.2537563
80	-120.6111	-82.33708	-38.27402	0.447973	0.552027	253.552	225.362	201.095	191.662	151.521	133.133	104.832	99.7585	70.7055	56.2564	22.2442	19.1485	3.90444	0	1.910643	0.5520268	0.4479732	0.05756495
90	-117.1205	-79.38827	-37.7322	0.986936	0.013064	244.382	220.382	213.485	192.726	158.078	121.66	105.378	80.7613	66.3744	46.1449	37.3163	16.7093	3.668	0	1.198712	0.01306398	0.986936	0.1459167
100	-118.4504	-79.68109	-38.76936	0.354712	0.645288	254.53	220.648	218.707	190.529	147.428	126.953	118.589	89.0788	65.9358	49.9917	30.7027	15.3761	4.66853	0	2.103357	0.6452876	0.3547124	0.06260089
110	-116.7062	-78.67513	-38.03106	0.301261	0.698739	258.46	225.767	205.995	187.897	147.024	126.383	113.701	84.6036	71.1981	43.8538	24.201	19.3273	4.54906	0	1.726739	0.6987386	0.3012614	0.0669117
120	-117.6463	-79.84872	-37.79756	0.46153	0.53847	245.501	225.378	204.121	184.715	154.473	132.633	110.349	93.1579	73.1148	40.9811	25.0313	15.8458	4.26832	0	1.453606	0.53847	0.46153	0.09416754
