Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-119.9474	-85.46995	-34.47746	0.028124	0.971876	241.116	238.384	217.379	195.403	143.451	126.743	108.839	86.8147	67.9469	54.1201	23.844	15.7196	4.47322	0	0.5920166	0.971876	0.02812399	0.01
10	-116.1469	-78.57487	-37.57208	0.79869	0.20131	241.941	225.269	211.074	195.299	149.086	138.513	109.581	81.1614	71.0728	52.2858	23.6458	7.2846	4.81021	0	1.280143	0.2013104	0.7986896	0.1064892
20	-117.7986	-79.77122	-38.02739	0.616054	0.383946	243.252	220.48	211.214	194.452	151.112	122.933	119.812	85.5925	79.2798	55.3104	31.953	6.99537	4.2628	0	1.341289	0.3839462	0.6160538	0.1488469
30	-120.6886	-81.39754	-39.29105	0.805375	0.194625	251.027	227.774	213.262	187.447	157.59	128.823	117.541	85.0677	79.4947	46.6924	24.9129	9.13366	3.23031	0	2.303884	0.1946254	0.8053746	0.06902482
40	-116.4875	-78.46627	-38.02124	0.631919	0.368081	253.358	222.27	204.992	196.118	155.175	135.709	111.984	84.0667	66.2449	59.2174	27.3432	13.5532	4.83518	0	1.664156	0.3680809	0.6319191	0.07570652
50	-114.1479	-78.19349	-35.95437	0.252911	0.747089	254.972	227.378	205.583	192.577	159.154	131.83	103.322	87.9077	64.3001	51.858	33.7909	17.0334	4.82974	0	1.134384	0.7470885	0.2529115	0.02771156
60	-121.6516	-83.57284	-38.07876	0.897318	0.102682	242.891	228.545	204.398	193.729	147.806	124.579	110.009	80.6976	64.2063	58.4966	27.2764	16.7448	2.43881	0	1.016989	0.1026815	0.8973185	0.2818377
70	-117.9598	-80.43485	-37.52499	0.0833018	0.916698	242.304	238.093	210.254	199.386	155.266	123.807	101.86	85.7866	72.2608	53.4813	31.7847	13.9912	4.89169	0	1.107885	0.9166982	0.08330177	0.1395928
80	-113.3874	-78.11825	-35.26915	0.560375	0.439625	241.249	236.765	215.834	197.882	155.631	124.855	109.893	85.6727	78.6231	57.653	37.8761	15.8354	4.99071	0	0.9479831	0.4396251	0.5603749	0.01876481
90	-114.5067	-79.40211	-35.10455	0.136192	0.863808	245.148	236.685	205.162	198.562	152.508	130.743	106.338	89.4369	67.8785	57.0182	30.9706	11.0854	4.76104	0	0.7947783	0.8638077	0.1361923	0.01876481
100	-116.4638	-81.12411	-35.33973	0.706347	0.293653	242.553	230.036	206.578	188.394	148.737	128.677	104.002	89.5494	65.8597	54.48	34.7591	15.3008	3.49165	0	0.9355987	0.2936535	0.7063465	0.02047351
110	-117.9386	-82.26353	-35.67512	0.843204	0.156796	243.676	223.389	210.435	182.086	155.703	137.979	104.286	84.7356	70.218	58.828	37.3513	15.7229	3.99672	0	0.7771047	0.1567957	0.8432043	0.03360274
120	-117.5948	-80.85414	-36.74067	0.942111	0.0578887	254.354	220.82	217.98	193.654	157.276	127.582	106.083	87.5917	64.2385	50.2079	30.3744	11.9771	4.83994	0	1.065023	0.05788868	0.9421113	0.06848715
130	-115.5567	-80.05623	-35.50045	0.716944	0.283056	253.441	226.975	211.303	184.761	157.162	120.286	110.641	82.0743	73.4451	56.2674	23.4078	11.96	4.54522	0	1.102834	0.2830556	0.7169444	0.01859469
140	-115.9768	-79.16397	-36.81278	0.507183	0.492817	258.349	224.749	200.992	182.981	140.558	126.186	107.525	85.4985	68.955	54.7385	34.3525	9.32036	4.9434	0	1.498354	0.4928171	0.5071829	0.03206017
150	-118.2706	-81.08428	-37.18635	0.870358	0.129642	255.502	230.489	201.075	189.426	149.29	122.237	105.131	83.5025	76.334	49.0083	38.6563	12.3755	4.05657	0	1.692138	0.1296423	0.8703577	0.030952
160	-117.1686	-78.46746	-38.70113	0.548964	0.451036	259.897	233.836	202.311	186.311	152.474	123.586	101.969	82.1349	68.1086	50.6089	37.1463	5.03414	4.28036	0	1.806506	0.451036	0.548964	0.1102719
170	-118.2509	-80.80558	-37.4453	0.603138	0.396862	247.293	230.255	207.927	186.505	156.739	127.219	113.067	84.0941	70.7665	54.0847	34.4158	5.50358	3.61084	0	1.044434	0.3968621	0.6031379	0.143269
180	-115.6537	-79.69794	-35.9558	0.673241	0.326759	249.59	227.966	209.855	182.207	148.987	121.859	113.876	83.6106	61.4005	51.0355	31.9411	10.8598	4.52892	0	1.096345	0.3267587	0.6732413	0.02964556
190	-118.1446	-81.19813	-36.94652	0.95771	0.0422901	242.074	226.101	210.716	194.135	143.169	127.032	118.026	88.5893	62.9787	58.5532	29.128	14.5485	4.5695	0	1.043687	0.04229012	0.9577099	0.08710676
200	-118.402	-81.83958	-36.56242	0.232816	0.767184	249.145	226.058	219.948	198.674	154.827	130.393	115.038	80.3104	69.5418	57.1713	29.1473	9.38193	3.47182	0	1.253559	0.7671842	0.2328158	0.04084198
210	-116.2929	-80.14134	-36.15154	0.42433	0.57567	242.062	233.209	210.973	189.969	158.329	134.852	112.373	82.2518	77.9449	53.9072	34.7189	10.6044	3.97406	0	1.493126	0.5756697	0.4243303	0.01673066
220	-116.0329	-78.42275	-37.61014	0.49426	0.50574	243.893	227.984	202.037	184.456	158.035	136.662	119.226	81.2087	72.5992	53.5468	37.4234	14.2124	4.99816	0	1.723498	0.5057401	0.4942599	0.04422862
230	-120.7956	-80.62504	-40.17054	0.947275	0.0527248	246.948	222.48	205.957	190.428	156.819	126.811	114.4	84.0216	65.9853	44.9111	31.7731	7.55936	3.77043	0	2.594089	0.0527248	0.9472752	0.09108377
240	-117.2328	-79.20635	-38.02644	0.650822	0.349178	240.908	227.96	217.626	189.638	146.299	127.823	105.669	82.7365	70.327	43.4135	25.7301	5.90334	3.30844	0	1.372186	0.3491779	0.6508221	0.1397735
250	-116.8347	-81.58586	-35.24883	0.302076	0.697924	240.412	229.528	215.47	190.592	151.2	136.323	100.47	87.0287	65.0495	49.7847	20.7052	6.20179	4.00978	0	1.113008	0.6979235	0.3020765	0.01420668
260	-116.7905	-81.50002	-35.29049	0.658645	0.341355	254.914	220.704	217.953	199.621	158.786	139.94	101.464	96.519	66.1763	48.8788	20.7645	13.3031	3.8204	0	0.9681493	0.3413548	0.6586452	0.01864101
270	-114.585	-78.76251	-35.82253	0.526953	0.473047	244.59	220.648	210.277	187.627	154.509	125.457	118.395	91.1991	66.4061	54.3756	22.3283	16.1002	4.92989	0	1.00275	0.4730468	0.5269532	0.03016892
280	-116.986	-80.13412	-36.85185	0.125167	0.874833	250.436	223.914	215.815	189.989	150.722	130.567	108.37	94.0945	72.7595	52.7742	26.2247	10.9016	4.92616	0	1.494451	0.8748332	0.1251668	0.03360925
290	-114.9788	-79.06775	-35.91105	0.457564	0.542436	258.339	227.442	209.258	193.85	147.328	121.951	119.091	91.8983	77.6267	56.5819	24.2483	12.238	4.9782	0	0.9928768	0.5424359	0.4575641	0.03345113
300	-115.893	-79.45859	-36.43445	0.424293	0.575707	257.732	225.667	204.874	191.572	146.137	124.624	115.751	99.2247	68.3887	56.4596	22.5653	12.2908	4.8004	0	1.483085	0.5757068	0.4242932	0.02266927
310	-117.1243	-81.36199	-35.76229	0.638456	0.361544	256.423	239.386	207.859	196.558	158.881	126.743	110.067	94.0694	66.7364	41.7116	22.4986	9.50365	4.51924	0	0.8254767	0.3615443	0.6384557	0.03533332
320	-117.142	-80.16279	-36.97919	0.334115	0.665885	246.741	231.835	209.355	185.122	141.474	135.116	111.738	81.7452	64.6901	51.9314	24.3224	10.3432	4.10189	0	1.287824	0.6658853	0.3341147	0.05798577
330	-119.474	-81.92579	-37.54825	0.113686	0.886314	246.408	226.931	200.47	190.346	141.605	135.038	108.968	80.5028	79.1974	45.3161	30.3182	12.3587	2.94236	0	1.031098	0.8863141	0.1136859	0.1622027
340	-117.8911	-79.20151	-38.6896	0.605251	0.394749	241.988	231.989	200.143	190.633	158.035	136.186	108.161	80.9569	72.0427	48.2027	22.1936	15.5125	3.89222	0	1.639699	0.3947493	0.6052507	0.1555789
350	-117.1064	-81.12213	-35.98424	0.85257	0.14743	255.879	223.427	200.794	195.82	154.971	123.983	106.855	85.1108	76.6315	52.6138	37.5682	14.7336	4.10027	0	1.453522	0.1474298	0.8525702	0.01536256
360	-115.8032	-81.48185	-34.32134	0.321021	0.678979	256.387	230.828	210.086	193.485	148.603	124.045	112.345	85.3641	69.4703	46.7469	39.641	17.713	4.1126	0	0.7080843	0.6789787	0.3210213	0.008928251
370	-115.7273	-80.85213	-34.87514	0.158015	0.841985	244.23	233.541	200.764	181.869	154.337	124.128	118.036	80.2383	77.3288	48.2994	32.3187	10.314	3.97132	0	0.6898681	0.8419851	0.1580149	0.01556106
380	-114.9755	-79.51546	-35.46009	0.402295	0.597705	245.577	237.919	206.757	187.386	150.216	130.16	116.135	86.3769	63.4712	48.3593	38.4757	5.89468	4.82418	0	0.8645947	0.5977049	0.4022951	0.02513856
390	-117.3643	-80.81323	-36.5511	0.865501	0.134499	251.601	232.631	216.017	197.809	148.772	121.578	101.133	95.2536	62.9259	46.2937	34.2678	7.87037	4.75598	0	1.48947	0.1344992	0.8655008	0.02513856
400	-115.4049	-77.33318	-38.07176	0.21487	0.78513	245.245	237.834	204.458	195.03	145.599	122.162	105.732	80.1526	63.4656	58.3244	38.0973	10.1075	4.99612	0	1.740476	0.7851296	0.2148704	0.06767698
410	-115.106	-79.25838	-35.84763	0.430591	0.569409	250.193	224.072	201.029	199.67	152.978	124.09	108.509	88.6999	69.0861	55.6597	31.2265	9.59914	4.94893	0	0.9786953	0.5694087	0.4305913	0.03205378
420	-115.7508	-80.07838	-35.67242	0.354459	0.645541	256.934	220.036	211.28	193.533	158.328	126.556	107.45	89.808	65.1925	50.2186	38.718	14.4414	4.38781	0	1.40928	0.6455413	0.3544587	0.01231482
