Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-142.1578	-107.3284	-34.8294	0.354051	0.645949	254.742	227.781	205.002	182.477	157.689	125.22	119.054	85.2555	78.6079	43.4382	20.5513	19.6384	0.275486	0	1.072765	0.6459492	0.3540508	0.01
10	-127.7344	-86.11897	-41.61546	0.0454966	0.954503	258.444	230.744	202.199	187.033	142.607	122.681	117.544	80.4247	79.1475	46.3871	24.9229	19.6287	0.305489	0	1.810316	0.9545034	0.04549656	2.016521
20	-126.3249	-85.70278	-40.62214	0.678933	0.321067	259.333	224.474	207.799	195.317	146.908	125.538	114.469	86.7333	71.504	54.819	26.7921	15.9853	0.747488	0	1.603696	0.3210667	0.6789333	1.15971
30	-126.19	-85.82541	-40.36461	0.924424	0.0755759	252.097	238.384	213.29	197.073	158.632	122.934	109.979	87.9239	71.6177	55.2369	25.8478	11.9159	0.866312	0	1.534113	0.07557594	0.9244241	1.037743
40	-126.1733	-85.56111	-40.61218	0.999094	0.000906241	245.622	231.507	202.98	186.512	156.309	122.285	108.911	82.0036	65.7019	58.2357	20.5057	6.33756	0.775895	0	1.6358	0.0009062411	0.9990938	1.072776
50	-127.7168	-86.68694	-41.02981	0.89109	0.10891	243.244	239.145	201.017	186.101	141.165	124.99	111.721	86.7291	79.0598	47.5766	33.5566	14.4708	0.763424	0	2.000209	0.1089103	0.8910897	0.7478075
60	-126.1984	-85.20698	-40.99138	0.892203	0.107797	244.048	239.784	200.262	188.198	143.465	136.399	109.757	82.5472	68.7713	59.507	27.5979	7.91957	1.22249	0	1.986167	0.1077975	0.8922025	0.7415386
70	-119.8262	-84.73564	-35.09058	0.946557	0.053443	248.698	222.103	208.952	186.039	155.076	128.969	119.251	82.8966	72.0197	57.111	26.1351	10.6052	3.16536	0	0.9541128	0.05344295	0.946557	0.01556516
80	-120.1457	-83.58152	-36.56413	0.0828099	0.91719	259.705	231.101	218.791	189.583	150.155	134.698	117.588	98.3548	62.8724	49.1198	36.3069	5.17076	4.65253	0	1.532338	0.9171901	0.08280988	0.02329034
90	-115.2842	-79.20321	-36.08102	0.72976	0.27024	251.59	236.133	210.676	196.66	148.286	124.956	119.456	94.7068	79.2684	52.8363	29.9635	19.6951	4.93041	0	1.24136	0.2702404	0.7297596	0.02583241
100	-117.6847	-81.21014	-36.47451	0.50681	0.49319	252.935	235.969	201.885	191.24	140.525	135.376	117.06	91.8045	65.1092	51.8139	22.5707	15.4844	4.92576	0	1.07475	0.4931899	0.5068101	0.05164507
110	-116.8189	-81.21166	-35.60729	0.486124	0.513876	251.569	234.339	209.474	195.619	140.687	126.786	118.739	98.907	76.2872	57.1148	29.8594	11.0528	4.79044	0	0.8041619	0.5138762	0.4861238	0.03080334
120	-118.9024	-81.57826	-37.32411	0.517874	0.482126	259.466	238.379	206.773	192.053	153.164	127.163	104.801	90.2494	62.6841	51.8698	29.7952	14.9521	4.6152	0	1.9799	0.4821259	0.5178741	0.01919871
130	-117.3087	-78.92285	-38.38585	0.461647	0.538353	255.524	222.077	201.622	186.866	156.113	120.01	111.816	80.4569	68.8901	53.1461	37.0899	17.173	4.72043	0	1.712007	0.538353	0.461647	0.09845466
140	-118.5099	-81.33431	-37.17563	0.546607	0.453393	243.845	220.914	214.225	195.723	155.739	127.04	100.048	95.5099	72.9151	54.9962	34.1017	15.7999	4.52494	0	1.723122	0.4533929	0.5466071	0.02866471
150	-116.9654	-81.69528	-35.27009	0.787888	0.212112	244.292	231.517	203.181	192.052	149.195	138.453	102.037	99.1588	73.1083	59.0779	36.2697	16.2417	3.84673	0	0.9009223	0.2121119	0.7878881	0.01995004
160	-119.5159	-82.11384	-37.40209	0.384719	0.615281	241.664	229.682	201.659	199.265	145.818	125.091	103.274	94.1744	77.7413	52.5193	28.6656	6.57517	4.12276	0	1.177895	0.6152809	0.3847191	0.1089945
170	-119.9926	-82.9567	-37.03591	0.071495	0.928505	255.413	224.08	201.21	184.601	146.351	120.696	101.921	98.3449	79.3135	51.5419	34.4325	7.61341	4.98962	0	1.484077	0.928505	0.07149495	0.04128127
180	-119.2195	-81.50077	-37.71868	0.50404	0.49596	255.744	223.215	206.779	184.553	143.755	130.568	105.474	96.3556	70.1478	50.8549	27.5279	15.7122	4.85593	0	1.423458	0.49596	0.50404	0.09258395
