Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-138.9245	-104.0959	-34.82852	0.360517	0.639483	255.992	225.599	203.187	184.497	150.938	138.535	110.693	81.1753	66.2621	40.9981	30.2459	14.5746	0.584556	0	1.072236	0.6394832	0.3605168	0.01
10	-118.4667	-80.67329	-37.79344	0.801378	0.198622	252.133	236.988	213.586	190.301	156.061	138.213	102.45	81.7965	77.1002	52.8182	23.0519	15.1405	3.72199	0	1.582563	0.1986222	0.8013778	0.07165344
20	-116.5007	-78.57906	-37.92161	0.545981	0.454019	245.386	221.891	211.079	187.723	147.156	131.853	103.099	80.2818	70.117	51.706	28.461	14.5922	4.96093	0	1.494363	0.4540193	0.5459807	0.09797786
30	-119.3344	-82.41583	-36.91853	0.16228	0.83772	242.927	227.448	201.033	180.728	146.105	122.661	114.42	85.5259	63.0629	47.2657	36.0449	10.1511	3.64026	0	0.999279	0.8377199	0.1622801	0.09074235
40	-119.2718	-81.5295	-37.74232	0.276378	0.723622	247.141	224.62	211.707	181.897	140.244	126.267	114.009	92.8074	78.2607	57.8429	31.256	12.6067	4.9158	0	1.274207	0.7236221	0.2763779	0.1277156
50	-118.7777	-82.21941	-36.55833	0.469963	0.530037	253.066	223.379	218.021	188.21	145.922	124.871	113.968	92.3449	78.886	48.1091	27.6623	6.2215	4.95142	0	1.023307	0.5300367	0.4699633	0.06101497
60	-117.2919	-79.80635	-37.48557	0.922417	0.0775829	257.709	226.735	217.55	193.144	159.916	124.296	109.382	85.255	69.6309	45.4214	31.8266	16.3916	4.74091	0	1.396975	0.07758289	0.9224171	0.07740072
70	-116.8488	-79.0761	-37.77267	0.915545	0.0844549	246.542	236.248	215.122	189.683	157.833	121.826	105.036	81.3819	72.5775	58.1558	32.9826	15.9401	4.3192	0	1.394918	0.08445495	0.9155451	0.1035722
80	-117.7957	-79.25937	-38.53638	0.912799	0.0872008	247.032	238.766	211.375	198.535	148.815	121.607	116.185	82.4138	70.795	42.9645	35.4987	11.9195	4.99094	0	1.865803	0.08720079	0.9127992	0.0823744
90	-118.307	-83.23819	-35.06878	0.523026	0.476974	243.084	234.872	207.048	197.337	149.122	123.956	107.63	80.0437	67.2199	56.8275	38.837	9.86746	4.76209	0	1.039319	0.4769738	0.5230262	0.01341494
100	-116.0351	-78.80841	-37.22667	0.0747385	0.925262	241.47	227.007	211.925	192.93	152.558	120.152	114.655	80.8023	75.1316	52.2185	33.2647	12.188	4.98255	0	1.347732	0.9252615	0.07473849	0.06597896
110	-118.2287	-80.19225	-38.03641	0.489734	0.510266	258.322	226.567	210.651	186.281	156.401	124.507	116.682	82.8333	74.1962	55.6242	27.3967	18.2515	3.85193	0	1.361301	0.5102656	0.4897344	0.1442994
120	-118.9029	-83.7471	-35.15576	0.513923	0.486077	255.322	220.013	211.229	195.751	156.821	131.194	110.081	95.8962	68.5978	44.5075	27.9284	18.7989	4.44925	0	0.880777	0.4860769	0.5139231	0.01821717
130	-119.4178	-83.25031	-36.16744	0.281846	0.718154	259.817	220.49	207.236	197.114	147.777	130.547	111.168	93.986	79.8641	50.2161	26.4641	18.3365	4.52301	0	1.034104	0.7181536	0.2818464	0.04058081
140	-117.688	-79.85117	-37.83683	0.350135	0.649865	251.461	228.246	216.067	197.945	158.438	127.01	107.207	88.0393	79.4433	48.7674	33.0069	17.7783	4.87419	0	1.448619	0.6498648	0.3501352	0.09895048
150	-117.9125	-79.7897	-38.12278	0.617213	0.382787	249.4	228.741	215.782	199.646	155.434	137.54	108.618	81.8454	78.5479	54.5255	29.1325	15.4611	3.64858	0	1.4637	0.3827875	0.6172125	0.127673
160	-117.7689	-80.37504	-37.39389	0.373989	0.626011	257.234	234.552	205.81	188.02	156.394	133.537	101.061	83.0669	79.9245	55.6331	36.3446	10.8724	4.0377	0	1.118001	0.6260115	0.3739885	0.1203145
170	-118.8455	-80.94073	-37.90474	0.53686	0.46314	254.235	226.288	201.682	185.394	154.703	137.702	111.943	84.4302	73.012	54.7729	34.2039	15.2008	4.90819	0	1.90323	0.4631399	0.5368601	0.04042715
180	-116.9519	-79.53754	-37.41435	0.646371	0.353629	252.6	222.854	203.076	194.747	151.383	135.191	112.611	84.4901	76.562	54.4224	37.3113	5.18144	4.90384	0	1.358265	0.3536286	0.6463714	0.07793897
190	-118.0108	-79.74131	-38.26951	0.608265	0.391735	258.693	230.731	213.369	198.148	159.732	126.253	118.62	84.4377	76.7302	49.2701	21.062	13.4116	4.33417	0	1.628984	0.3917352	0.6082648	0.1045625
200	-116.864	-79.72634	-37.13761	0.467475	0.532525	256.753	232.695	212.861	198.985	144.563	139.408	114.504	84.5596	67.2094	57.3696	22.9659	10.5427	4.77717	0	1.177457	0.5325252	0.4674748	0.08373169
210	-118.8682	-80.37493	-38.49326	0.116788	0.883212	243.754	220.853	219.289	189.742	145.241	134.661	108.507	80.7196	62.7444	55.038	26.3393	17.561	3.52943	0	1.855269	0.8832118	0.1167882	0.08069754
220	-118.127	-80.97859	-37.14839	0.273943	0.726057	246.597	228.613	215.555	185.834	151.266	134.212	115.289	83.0866	65.705	41.1366	24.1585	17.9728	4.33228	0	1.001962	0.7260571	0.2739429	0.113733
230	-118.5028	-81.18501	-37.31782	0.153437	0.846563	248.899	220.155	218.987	190.708	158.136	133.427	110.414	89.4855	65.5781	44.4973	23.7659	18.9655	4.04721	0	1.307758	0.846563	0.153437	0.07823915
240	-120.1139	-82.21419	-37.89973	0.376287	0.623713	246.211	227.64	211.296	196.044	148.11	138.555	102.777	89.203	67.3573	46.2254	23.3211	19.2806	4.22283	0	1.273212	0.6237125	0.3762875	0.1497759
250	-118.6152	-81.18981	-37.42538	0.506316	0.493684	251.728	231.398	200.721	199.58	141.288	129.577	110.84	98.8099	73.5477	42.5737	38.5408	13.6244	4.88352	0	1.354007	0.4936842	0.5063158	0.07947878
260	-123.6014	-86.96929	-36.63216	0.702299	0.297701	259.685	228.023	206.823	180.992	149.1	137.435	102.034	89.4872	72.4619	40.9991	36.9452	16.6328	2.72316	0	1.169871	0.2977009	0.7022991	0.05121328
270	-120.952	-82.514	-38.43799	0.316946	0.683054	246.363	231.967	209.132	184.395	145.133	132.485	117.851	81.9122	68.2075	51.0508	32.287	14.6094	1.91912	0	1.38499	0.6830542	0.3169458	0.2055541
280	-117.7765	-79.65866	-38.11788	0.387728	0.612272	252.787	222.801	213.116	182.341	151.73	121.169	113.965	81.7943	63.0456	59.1853	32.4972	19.5442	4.29276	0	1.765819	0.6122718	0.3877282	0.06713649
290	-118.4223	-79.66328	-38.75899	0.328476	0.671524	251.272	229.421	207.51	190.235	156.141	123.475	101.067	81.3976	61.2364	43.083	37.3033	11.0026	4.042	0	1.864639	0.6715244	0.3284756	0.1031692
300	-117.0443	-80.19047	-36.8538	0.27735	0.72265	241.885	230.654	201.413	189.178	158.791	124.997	103.669	81.8805	72.8009	54.9954	39.5206	5.51031	4.91874	0	1.226372	0.7226499	0.2773501	0.05756069
310	-118.019	-79.71142	-38.3076	0.722372	0.277628	247.426	234.195	203.362	197.874	156.241	121.613	113.602	82.722	67.622	49.9591	33.0344	11.0275	4.04448	0	1.790099	0.2776283	0.7223717	0.07705553
320	-118.5603	-81.27862	-37.28164	0.586829	0.413171	254.685	238.925	210.874	197.773	157.421	124.463	105.928	80.9688	71.3939	57.7952	35.6703	15.5171	3.19854	0	1.031762	0.4131707	0.5868293	0.1241126
