Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-124.991	-88.30402	-36.68701	0.463092	0.536908	253.864	238.065	213.695	183.582	141.51	128.067	102.177	80.0947	79.9486	41.6362	27.0409	16.4188	2.70437	0	1.986995	0.5369082	0.4630918	0.01
10	-119.2755	-82.08249	-37.19304	0.978024	0.0219764	244.682	235.185	208.013	181.078	143.267	126.725	100.929	80.941	77.8543	43.6205	26.4944	15.1827	3.70271	0	0.9645571	0.02197643	0.9780236	0.1255842
20	-117.6442	-80.55123	-37.093	0.460261	0.539739	257.346	222.664	200.273	187.669	157.667	124.892	112.053	80.8164	76.4747	55.9705	39.2009	19.592	4.28416	0	0.9062505	0.5397385	0.4602615	0.1226933
30	-116.9317	-80.02163	-36.91009	0.22301	0.77699	252.437	224.826	206.137	181.58	149.32	123.009	119.076	86.5676	75.2478	55.449	39.0732	16.4637	4.10106	0	1.097924	0.7769901	0.2230099	0.07677786
40	-119.5327	-82.77451	-36.75822	0.296199	0.703801	244.47	221.284	200.302	181.607	143.726	127.143	111.768	89.2427	70.3711	59.6314	36.3293	19.5421	3.55599	0	1.479086	0.7038013	0.2961987	0.03159709
50	-117.3422	-80.42589	-36.91632	0.114537	0.885463	247.859	221.516	211.487	189.48	143.097	124.565	111.666	88.3316	67.054	51.9364	38.9998	18.9427	4.41395	0	1.013995	0.8854631	0.1145369	0.08854405
60	-117.4611	-79.64974	-37.81136	0.866549	0.133451	242.407	227	209.5	184.822	153.677	139.668	112.582	80.9902	70.4611	51.7767	30.6257	16.8702	4.59961	0	1.334577	0.1334509	0.8665491	0.1215415
70	-117.6344	-80.24463	-37.38973	0.29153	0.70847	250.785	223.812	207.403	195.771	152.519	135.819	108.621	94.4874	76.7209	48.0757	25.896	13.7217	4.6613	0	1.377052	0.7084695	0.2915305	0.07322153
80	-120.1405	-81.67714	-38.46333	0.57346	0.42654	247.74	223.843	200.989	193.638	149.448	139.164	107.127	93.8441	77.3708	56.6118	21.6827	8.95969	4.38916	0	1.812688	0.4265402	0.5734598	0.08579174
90	-116.7621	-78.93716	-37.82499	0.527843	0.472157	241.314	225.282	200.208	192.537	154.034	136.188	105.351	85.074	72.3937	55.2399	29.1092	11.7076	4.87087	0	1.511747	0.4721569	0.5278431	0.08579174
100	-118.4422	-80.54473	-37.89745	0.435058	0.564942	257.899	230.219	207.906	199.427	143.392	128.109	105.22	85.582	68.9379	52.4889	25.219	6.58049	3.1653	0	1.384019	0.5649416	0.4350584	0.1199573
110	-118.0094	-80.02123	-37.98813	0.10075	0.89925	250.485	220.094	209.724	197.265	157.595	136.234	109.507	85.3238	68.0568	57.6161	26.0271	6.64896	3.68844	0	1.568164	0.8992498	0.1007502	0.08973387
120	-118.2127	-79.21606	-38.99664	0.331679	0.668321	257.519	228.127	205.725	196.617	156.274	134.97	106.754	80.2004	72.3466	57.7044	20.6472	12.1072	4.87089	0	2.11571	0.668321	0.331679	0.07653871
130	-116.6596	-79.72919	-36.93044	0.0925862	0.907414	241.807	223.244	211.196	193.332	157.336	137.705	101.205	83.7624	68.3894	51.7852	21.7159	14.9422	4.48232	0	1.182822	0.9074138	0.09258622	0.06739798
140	-119.2074	-82.89998	-36.30739	0.609185	0.390815	248.099	234.501	204.362	194.555	150.718	130.658	109.445	81.3755	70.7081	55.4508	35.9923	15.4813	4.07	0	0.8774864	0.390815	0.609185	0.0578397
150	-119.1484	-80.23243	-38.91596	0.174634	0.825366	244.697	234.415	206.402	187.833	156.585	132.012	109.272	81.4703	71.518	58.3687	37.7006	18.5921	3.50025	0	1.813951	0.8253662	0.1746338	0.1345385
