Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-135.2146	-100.2356	-34.97897	0.842136	0.157864	247.712	224.102	213.755	191.499	159.023	138.761	113.188	99.9363	67.2063	50.3173	21.3383	17.9006	2.43908	0	1.158954	0.1578639	0.8421361	0.01
10	-121.0085	-82.3893	-38.61921	0.934432	0.0655681	244.963	228.422	205.385	192.53	151.233	128.092	101.208	88.6029	69.0133	52.5927	28.2042	19.7634	3.4231	0	1.688654	0.06556811	0.9344319	0.1306747
20	-118.5703	-80.73506	-37.83524	0.295311	0.704689	240.367	230.472	201.713	194.018	152.732	123.471	114.516	88.7849	71.2376	48.6512	39.0049	14.1586	4.61361	0	1.616776	0.7046892	0.2953108	0.06950295
30	-119.1313	-80.78428	-38.34702	0.537228	0.462772	247.066	234.391	203.052	184.658	158.057	120.224	109.115	88.9079	77.4865	41.0174	34.1484	12.774	4.08361	0	1.66668	0.4627719	0.5372281	0.1043003
40	-124.2698	-84.396	-39.87378	0.328776	0.671224	242.547	226.814	214.27	188.756	157.228	120.802	118.179	84.5369	72.6122	44.5459	34.2999	11.0692	1.67373	0	1.845306	0.6712235	0.3287765	0.3278503
50	-119.9262	-82.37007	-37.55608	0.896065	0.103935	246.196	225.969	215.341	188.069	158.588	137.009	119.935	85.0017	70.4045	53.9322	37.2059	7.14265	3.26885	0	1.293384	0.1039345	0.8960655	0.1021289
60	-117.8107	-80.21325	-37.59747	0.757389	0.242611	242.205	227.883	212.823	191.714	143.758	135.154	106.249	81.4898	76.377	52.5796	25.0128	10.2614	4.95991	0	1.596344	0.2426111	0.7573889	0.0572133
70	-119.3796	-79.80981	-39.56984	0.901978	0.0980217	246.858	229.88	205.361	188.813	143.385	125.254	104.193	80.1026	75.1344	44.9583	32.9058	14.7194	3.79994	0	2.030275	0.09802169	0.9019783	0.1628752
80	-120.2715	-80.37093	-39.90057	0.429208	0.570792	245.023	234.34	202.174	196.691	151.733	129.882	105.532	81.3554	76.7729	42.0402	25.3116	14.5592	3.36328	0	2.218627	0.5707919	0.4292081	0.1519553
90	-118.9075	-80.24453	-38.663	0.516451	0.483549	240.736	226.45	201.793	189.062	145.535	132.979	104.266	82.135	79.1742	48.2327	26.6087	10.2855	3.64284	0	1.592324	0.4835493	0.5164507	0.1674705
100	-118.3617	-79.92729	-38.43441	0.221104	0.778896	255.044	220.668	200.132	181.809	144.625	124.183	103.335	82.7528	67.6742	48.4652	24.917	5.97506	4.18225	0	1.777382	0.7788961	0.2211039	0.08988557
110	-119.4071	-79.65312	-39.75402	0.549993	0.450007	250.461	229.442	214.031	189.364	141.542	122.709	100.255	80.0548	70.4446	50.7886	30.4789	9.86775	3.77721	0	2.254319	0.4500066	0.5499934	0.1217193
120	-119.488	-80.73241	-38.75558	0.189405	0.810595	248.954	235.185	209.641	192.884	150.353	131.663	105.899	81.8618	78.3544	50.976	37.483	18.7745	3.09716	0	1.772249	0.8105948	0.1894052	0.1252955
130	-122.9521	-82.94549	-40.00665	0.45119	0.54881	253.401	227.095	202.094	194.765	146.659	139.726	110.916	84.9512	77.2575	46.3131	34.8507	18.7429	4.52247	0	2.18103	0.5488101	0.4511899	0.1829478
140	-118.098	-81.1091	-36.98895	0.423513	0.576487	240.891	225.844	203.123	182.83	145.328	137.439	104.055	81.4545	79.1594	55.0359	24.0576	8.89375	4.7853	0	1.247477	0.5764875	0.4235125	0.0632999
150	-118.3827	-80.73719	-37.64546	0.277668	0.722332	253.684	229.567	205.799	187.849	145.021	137.448	107.912	83.7766	78.7354	54.1046	26.642	15.9214	4.17125	0	1.466365	0.7223322	0.2776678	0.07877842
160	-117.7188	-79.56976	-38.14899	0.415765	0.584235	247.093	229.391	208.874	189.68	143.316	122.333	105.288	80.2531	64.5193	46.1144	20.2941	11.4976	4.883	0	1.80554	0.5842351	0.4157649	0.06361726
170	-118.2711	-80.2512	-38.01985	0.71483	0.28517	253.49	228.766	218.164	184.599	141.05	126.524	102.413	84.7242	79.0155	42.7976	20.7153	14.6788	4.81627	0	1.400233	0.2851699	0.7148301	0.131191
180	-117.1416	-79.12027	-38.02135	0.525389	0.474611	249.187	220.202	215.079	189.969	142.107	136.527	103.484	80.7277	68.2688	52.5969	32.8533	19.6445	4.64319	0	1.635275	0.4746109	0.5253891	0.08050257
190	-119.039	-80.70699	-38.33201	0.128162	0.871838	246.122	223.277	212.144	182.255	152.069	126.991	102.753	80.9078	62.5711	59.9443	29.7077	11.836	3.54174	0	1.469593	0.8718379	0.1281621	0.1554805
200	-119.5093	-81.40629	-38.10302	0.153177	0.846823	247.398	223.188	218.631	192.293	152.192	132.164	117.783	80.2298	71.9552	54.5669	39.4827	15.3258	2.66562	0	1.364002	0.8468232	0.1531768	0.1534041
210	-120.9732	-81.56616	-39.40708	0.0818157	0.918184	243.479	229.649	218.538	198.887	151.355	134.928	107.901	84.6583	74.1718	52.5307	37.4342	18.7293	3.29041	0	2.015989	0.9181843	0.08181571	0.1426958
220	-118.4021	-79.51356	-38.88855	0.609617	0.390383	242.77	227.972	202.228	199.928	151.023	132.161	103.003	83.3043	78.07	59.3528	25.4025	13.0175	4.33933	0	1.881418	0.3903827	0.6096173	0.1132971
230	-118.8221	-80.76024	-38.06183	0.50199	0.49801	240.204	223.33	203.243	190.744	150.577	132.336	102.644	86.2205	78.3858	45.7791	37.6069	7.40379	4.31782	0	1.373142	0.49801	0.50199	0.1445291
240	-125.8683	-85.41974	-40.44852	0.58919	0.41081	241.557	233.472	203.733	196.44	155.318	122.725	101.703	85.858	71.3389	51.1526	32.1389	5.33529	3.01453	0	2.115711	0.4108102	0.5891898	0.3269043
250	-117.9488	-79.17734	-38.77149	0.550013	0.449987	241.062	223.698	216.813	185.653	151.791	133.647	103.945	82.579	74.2254	52.991	30.4016	10.284	4.49703	0	1.874572	0.4499869	0.5500131	0.1022691
260	-118.2407	-79.27562	-38.96513	0.536103	0.463897	246.669	234.089	212.109	186.845	157.762	121.444	114.288	81.0727	77.194	53.5662	21.2816	8.36253	3.97709	0	1.938864	0.4638974	0.5361026	0.1081613
270	-117.4011	-79.76835	-37.63274	0.22148	0.77852	246.617	234.692	212.685	197.383	141.162	120.535	119.632	86.6552	79.2759	53.8574	20.6781	11.1276	4.99071	0	1.434254	0.7785199	0.2214801	0.0831008
280	-120.146	-83.03807	-37.10788	0.379001	0.620999	244.208	227.246	211.277	193.785	144.596	122.139	113.006	94.046	78.4708	53.06	37.0104	8.73588	4.42376	0	1.011091	0.6209991	0.3790009	0.1077166
290	-119.6018	-81.32583	-38.27598	0.651958	0.348042	252.595	234.708	201.027	189.702	155.967	123.907	117.907	83.3658	77.6696	57.437	24.9346	7.09476	4.47669	0	1.944698	0.3480418	0.6519582	0.05362422
300	-118.7485	-81.12936	-37.61916	0.738497	0.261503	257.313	227.794	206.348	188.355	159.473	129.261	119.123	85.8711	76.5778	49.6721	38.3593	15.3989	4.19032	0	1.169401	0.2615032	0.7384968	0.1375313
310	-118.2397	-80.53186	-37.70783	0.595962	0.404038	246.3	228.227	216.118	197.553	148.825	138.588	111.826	90.9721	77.4622	51.1092	21.5213	12.2759	4.95773	0	1.435069	0.4040377	0.5959623	0.08943136
320	-123.4848	-84.98679	-38.49806	0.989266	0.0107339	247.35	221.892	216.404	198.513	150.735	137.281	103.632	99.0741	78.201	42.003	30.664	5.94938	3.97529	0	2.073421	0.01073389	0.9892661	0.05086654
330	-118.0134	-79.64379	-38.36964	0.268079	0.731921	250.805	226.43	215.807	192.388	149.184	132.562	113.815	84.228	74.1915	50.4604	25.1986	5.14508	4.59497	0	1.797176	0.7319207	0.2680793	0.08075532
340	-117.1359	-79.27438	-37.86149	0.598967	0.401033	251.304	227.228	219.051	196.789	154.723	130.872	116.036	81.2234	77.0593	56.5653	24.2445	5.23823	4.30158	0	1.469288	0.4010331	0.5989669	0.09718629
350	-118.1547	-80.86456	-37.29011	0.848201	0.151799	255.003	236.028	218.437	196.062	142.75	122.496	114.488	83.6827	75.3586	53.2939	27.8317	11.8818	4.10882	0	1.13802	0.1517987	0.8482013	0.1047055
360	-117.1111	-79.14212	-37.96899	0.948474	0.0515257	251.708	238.808	215.028	190.713	148.489	132.038	107.34	82.4199	78.9258	45.1696	31.5531	7.19071	4.98298	0	1.552418	0.05152566	0.9484743	0.09099531
370	-118.4152	-81.17052	-37.24463	0.017619	0.982381	246.174	224.269	216.988	185.72	147.541	138.283	116.545	80.3666	78.4564	48.8282	31.548	6.60924	4.43024	0	1.100987	0.982381	0.01761905	0.1067212
380	-124.9428	-85.23453	-39.70827	0.71125	0.28875	247.434	226.836	203.536	182.456	159.066	123.507	101.607	92.5155	75.8177	56.2794	29.379	7.70047	3.24561	0	1.818814	0.2887496	0.7112504	0.2940525
