Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	13	57	2	45	1	1	7	2	3	3	31	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	16	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	6	4	5	5	5	5	5	5	1	21	5	5	4	4	16	16	16	16	16	16	5	5	5	5	16	16	29	16	5	5	13	29	5	5	1	13	5	5	5	5	4	4	16	16	16	16	16	16	56	16	3	12	3	3	3	3	3	3	3	3	3	3	3	56	5	31	7	7	1	7	13	13	33	13	1	33	1	1	1	1
10	9	57	3	45	36	1	3	2	2	3	2	31	5	31	5	12	5	12	5	3	5	3	4	4	4	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	35	5	4	5	52	35	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	5	3	2	3	50	3	3	22	9	4	22	5	4	1	52	1	1
20	49	57	22	45	1	1	2	2	6	3	6	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	41	4	5	5	5	5	5	5	1	41	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	4	4	4	4	16	16	41	16	56	41	20	12	4	3	4	20	4	4	4	4	4	4	21	56	6	6	2	7	2	22	58	58	1	58	1	38	1	1	1	1
30	1	57	15	45	1	1	2	2	3	3	3	31	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	50	4	5	5	5	5	5	5	1	62	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	15	5	15	40	5	5	5	5	4	4	4	4	16	16	16	16	41	16	6	12	9	3	6	34	4	4	4	4	4	20	1	41	4	3	6	7	59	40	19	59	40	37	3	52	1	15	1	1
40	1	57	3	45	1	1	1	2	3	3	3	31	4	31	3	12	6	12	6	3	3	3	4	4	3	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	9	4	5	5	5	5	5	5	1	28	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	8	5	6	8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	3	19	18	3	4	19	4	4	4	36	3	16	32	3	3	1	1	3	2	1	40	32	10	40	1	35	1	1
50	3	57	1	45	1	1	7	2	1	3	1	31	6	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	5	5	5	5	4	4	4	4	16	16	16	16	21	16	3	12	3	3	3	3	34	3	3	34	3	3	3	40	8	1	1	7	3	1	5	3	3	27	5	3	1	13	1	1
60	1	57	3	45	1	1	1	2	6	3	9	31	6	31	19	12	6	12	37	3	3	3	4	4	12	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	33	4	5	5	5	5	5	5	1	52	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	33	5	2	5	31	47	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	12	3	37	2	9	3	19	2	19	6	2	6	21	2	34	6	1	1	19	2	1	13	2	6	38	1	56	1	1
70	6	57	1	45	1	1	2	2	34	3	3	31	4	31	4	12	4	12	19	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	21	4	5	5	5	5	5	5	1	21	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	16	5	5	5	5	4	4	4	4	16	16	16	16	60	16	4	12	6	19	4	20	4	4	4	4	4	4	5	60	2	34	1	7	51	1	22	51	17	22	5	38	1	5	1	1
80	3	57	2	45	1	1	2	2	1	3	1	31	1	31	1	12	1	12	2	3	3	3	4	4	12	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	5	3	5	4	22	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	12	3	9	1	19	1	1	1	1	1	1	5	13	3	1	19	7	13	34	51	27	5	59	4	5	1	4	1	1
90	39	57	1	45	1	1	2	2	15	3	6	31	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	1	16	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	4	4	4	4	16	16	16	16	54	16	3	12	3	3	3	3	3	3	3	3	3	3	6	61	3	40	1	7	1	1	13	51	8	27	17	33	1	33	1	1
