Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	16	6	31	3	57	3	3	2	45	1	1	2	2	3	31	3	12	3	12	3	3	3	3	4	4	3	12	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	24	4	5	5	5	5	5	5	1	45	5	5	5	5	16	16	4	4	16	16	16	16	41	16	3	12	3	3	3	3	3	3	3	3	3	3	5	56	1	7	7	7	3	3	22	22	1	47	15	13	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	15	1	1
10	5	5	5	5	5	5	5	16	5	5	5	5	5	5	16	4	5	5	4	4	5	5	5	5	5	5	5	16	6	31	7	57	1	3	4	45	1	1	58	2	1	31	6	12	25	12	2	3	2	3	4	4	4	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	33	4	2	2	2	47	1	50	10	1	60	23	8	60	4	58	1	4	1	7	18	1	6	18	6	33	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	6	5	1	20	1	17	1	1
20	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	16	34	31	2	57	2	3	6	45	1	1	18	2	1	31	2	12	20	12	3	3	12	3	4	4	4	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	2	12	1	7	1	36	1	1	1	1	4	13	42	32	2	58	2	2	1	2	4	47	40	4	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	28	5	4	5	1	46	1	52	1	1
30	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	16	3	31	3	57	3	3	3	45	1	1	2	2	1	31	2	12	2	12	19	3	2	3	4	4	4	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	28	5	2	4	9	34	1	9	1	2	1	1	6	1	5	53	19	7	6	19	3	3	4	19	5	12	5	5	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	20	5	15	20	1	15	1	1
40	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	16	3	31	2	57	18	3	19	45	1	1	7	2	1	31	6	12	6	12	34	3	2	3	4	4	4	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	1	34	6	1	2	6	2	7	19	18	5	40	6	7	6	19	6	18	6	6	27	19	35	27	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	18	5	3	5	1	34	1	35	1	1
50	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	16	7	31	3	57	3	3	3	45	1	1	1	2	2	31	3	12	3	12	6	3	2	3	4	4	3	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	3	18	1	3	3	3	3	9	1	8	5	13	35	1	2	49	19	3	6	34	19	32	3	40	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	32	5	13	47	1	27	1	1
60	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	16	53	31	8	57	3	3	3	45	2	1	2	2	6	31	3	12	37	12	4	3	24	3	4	4	25	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	25	50	24	3	50	6	37	3	6	14	3	4	14	3	2	1	3	1	8	6	1	31	53	6	31	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	35	3	1	35	1	1
70	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	16	4	31	4	57	4	3	3	45	2	1	2	2	1	31	48	12	3	12	12	3	6	3	4	4	16	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	28	5	2	16	36	37	9	36	1	58	1	1	2	22	43	28	4	2	4	12	4	4	4	4	5	4	45	43	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	5	59	5	1	59	1	45	1	1
80	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	5	16	4	5	5	5	5	5	5	5	16	3	31	36	57	4	3	2	45	1	1	2	2	6	31	2	12	7	12	34	3	4	3	4	4	12	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	7	12	2	50	2	7	32	7	2	32	59	2	36	59	34	7	4	34	4	36	12	4	6	12	8	36	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	5	5	1	1	27	1	1
90	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	16	3	31	4	57	4	3	9	45	2	1	2	2	4	31	6	12	12	12	4	3	12	3	4	4	4	12	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	1	12	19	1	6	37	4	20	10	37	13	29	6	2	4	34	4	4	4	4	3	12	5	27	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	17	5	2	5	5	32	1	5	1	1
