Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	27	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	1	31	61	57	3	45	1	1	2	2	3	3	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	3	31	3	12	3	12	3	3	3	3	4	4	12	12	3	12	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	4	4	16	4	16	16	41	16	5	56	3	7	3	3	3	3	52	61	3	52	5	15	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	1	27	1	1
10	3	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	31	27	57	1	45	7	1	2	2	1	3	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	3	31	3	12	3	12	3	3	3	3	4	4	12	12	6	12	19	3	6	19	3	3	3	3	6	19	5	5	5	5	5	5	4	4	4	4	16	16	43	16	5	59	1	7	1	1	1	1	27	27	15	27	5	15	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	1	13	5	5	1	15	1	1
20	1	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	31	6	57	1	45	7	1	2	2	3	3	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	6	31	37	12	3	12	3	3	3	3	4	4	12	12	4	12	25	3	4	25	20	37	4	20	4	4	5	5	5	5	5	5	4	4	4	4	16	16	51	16	15	60	33	7	33	33	33	33	22	33	5	47	33	15	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	52	8	5	1	8	1	1
30	40	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	43	31	1	57	1	45	1	1	2	2	1	3	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	6	31	19	12	6	12	3	3	3	3	4	4	4	12	3	4	3	3	3	3	19	19	19	19	6	19	5	5	5	5	5	5	4	4	4	4	16	16	54	16	3	54	1	7	1	1	1	1	1	1	27	43	5	27	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	1	40	1	1
40	27	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	31	6	57	2	45	1	1	2	2	6	3	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	4	31	4	12	4	12	3	3	4	3	4	4	12	12	4	12	4	12	4	4	4	4	4	4	4	4	5	5	5	5	5	5	4	4	4	4	16	16	16	16	6	16	2	7	6	2	6	6	6	6	6	6	6	6	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	17	5	1	17	3	5	1	27	1	1
50	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	37	31	2	57	19	45	1	1	2	2	7	3	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	3	31	3	12	3	12	3	3	3	3	4	4	12	12	3	12	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	4	4	4	4	16	16	54	16	6	61	2	7	2	34	7	7	1	7	13	49	1	38	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	13	1	1	15	5	1	40	1	1
60	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	18	31	22	57	32	45	2	1	2	2	1	3	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	22	31	2	12	50	12	34	3	6	3	20	4	4	12	2	20	2	34	3	2	2	50	3	22	39	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	39	6	2	1	32	2	1	2	22	2	18	33	2	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	6	4	1	33	18	5	1	18	1	1
70	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	1	31	2	57	4	45	18	1	3	2	1	3	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	3	31	4	12	4	12	4	3	3	3	4	4	12	12	7	12	1	12	2	7	3	4	2	3	34	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	53	20	34	1	20	2	1	1	2	6	1	5	40	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	19	5	5	19	1	5	6	5	1	6	1	1
80	2	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	51	31	2	57	37	45	1	1	1	2	6	3	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	1	31	2	12	1	12	8	3	3	3	4	4	4	12	3	4	3	8	19	3	1	7	1	1	14	33	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	14	2	1	6	50	8	6	3	22	5	59	21	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	5	6	5	3	33	1	40	36	5	1	36	1	1
90	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	2	31	26	57	8	45	1	1	7	2	6	3	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	4	31	6	12	20	12	9	3	3	3	4	4	12	12	6	12	3	9	20	19	4	20	4	4	6	20	5	5	5	5	5	5	4	4	16	4	16	16	56	16	1	56	2	7	18	22	2	18	59	26	5	59	27	13	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	13	5	5	5	5	13	1	27	5	5	1	5	1	1
