Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-119.7623	-85.32934	-34.43293	0.425394	0.574606	246.319	220.013	219.202	187.683	140.168	139.897	119.55	91.5208	60.2463	43.91	28.6213	9.83384	4.62797	0	0.6883059	0.574606	0.425394	0.01
10	-116.7277	-79.41036	-37.31735	0.508869	0.491131	244.669	221.219	218.446	195.477	144.371	135.024	119.085	83.7912	63.5261	44.9085	36.7614	11.154	4.82729	0	1.355527	0.491131	0.508869	0.07112298
20	-118.0155	-80.33397	-37.68153	0.631027	0.368973	244.368	222.154	214.392	197.498	142.803	128.374	103.725	84.0831	63.402	43.0288	20.6064	8.4454	4.49188	0	1.464459	0.3689732	0.6310268	0.08199423
30	-119.1293	-80.861	-38.26828	0.590189	0.409811	254.443	220.339	214.628	183.395	159.522	135.746	111.972	83.5955	68.9422	46.5965	36.6832	13.2391	4.03938	0	1.774961	0.4098108	0.5901892	0.07652236
40	-118.1815	-80.9686	-37.21289	0.833198	0.166802	256.859	231.72	208.563	197.249	159.244	137.024	113.865	85.0187	64.0885	47.7086	34.6031	7.98883	4.9673	0	1.091517	0.1668019	0.8331981	0.1050688
50	-117.6708	-80.05405	-37.61678	0.231229	0.768771	246.137	237.5	205.186	196.426	147.586	125.276	111.126	81.8845	62.9924	48.2628	35.0283	13.1741	3.92719	0	1.418171	0.7687713	0.2312287	0.08452256
60	-117.275	-82.29368	-34.98127	0.751047	0.248953	240.287	230.716	209.164	195.434	150.286	126.15	118.274	84.4938	68.7781	47.4636	38.8571	12.0883	4.32397	0	0.7906409	0.2489532	0.7510468	0.01663786
70	-116.9344	-81.05696	-35.8774	0.851348	0.148652	245.071	239.07	211.84	193.141	154.758	135.832	109.733	82.6141	60.0778	50.6422	39.2023	13.1993	4.52064	0	1.107202	0.1486522	0.8513478	0.02690501
80	-117.3002	-82.08524	-35.215	0.622328	0.377672	246.123	235.323	202.762	182.821	152.796	129.834	103.207	81.8751	66.8527	46.0337	36.92	6.05527	4.24522	0	0.9738618	0.3776718	0.6223282	0.01714557
90	-119.8299	-82.79702	-37.03292	0.432436	0.567564	254.133	237.57	214.27	189.032	141.472	130.71	107.337	82.0209	79.9691	48.0353	32.9515	18.2756	4.29124	0	0.8623478	0.5675635	0.4324365	0.1214633
100	-118.6531	-80.52772	-38.12537	0.556898	0.443102	255.142	237.36	214.961	181.181	153.444	129.935	109.694	82.0776	76.2167	40.9415	39.1175	16.7457	4.00294	0	1.604292	0.4431018	0.5568982	0.09538262
110	-117.6685	-82.03949	-35.62901	0.216049	0.783951	255.978	220.378	212.034	184.463	158.787	135.528	115.863	88.1849	74.2903	48.8261	39.3223	7.58698	4.72543	0	1.031903	0.7839514	0.2160486	0.02376806
120	-117.1097	-79.28553	-37.82415	0.783448	0.216552	258.549	224.591	211.418	196.536	155.506	129.89	107.653	80.082	73.8146	51.5006	31.5006	9.90432	4.78987	0	1.512647	0.2165518	0.7834482	0.08555884
130	-118.0378	-80.51079	-37.527	0.495369	0.504631	243.83	228.437	206.449	188.786	159.034	124.345	109.839	81.6277	77.0374	52.6306	39.357	16.5232	3.83836	0	1.236176	0.5046305	0.4953695	0.1107715
140	-119.3367	-82.08581	-37.25094	0.0251656	0.974834	240.626	227.483	214.745	194.872	153.936	125.726	102.671	80.0408	77.0871	57.7414	29.1037	8.94348	2.84366	0	1.139414	0.9748344	0.02516561	0.1004347
150	-117.6638	-81.08172	-36.58205	0.760216	0.239784	241.564	228.584	219.529	195.799	148.273	125.054	113.299	82.9313	71.7782	42.247	25.5959	12.1661	4.87977	0	0.9458387	0.2397843	0.7602157	0.06995043
160	-118.8157	-83.00704	-35.80861	0.54594	0.45406	247.741	239.33	211.355	184.251	146.935	122.406	118.504	82.7125	69.7986	42.6283	27.2295	15.4212	3.2785	0	1.254278	0.4540602	0.5459398	0.01919261
170	-116.9694	-79.31863	-37.65078	0.65632	0.34368	256.877	238.793	212.093	188.877	150.219	120.957	110.854	84.022	72.2321	50.5745	30.7608	14.4315	4.94932	0	1.513387	0.3436802	0.6563198	0.07182978
180	-116.8965	-80.84747	-36.04905	0.494361	0.505639	255.944	234.93	203.188	192.139	143.728	125.792	105.911	82.9736	77.2373	41.2035	34.4209	18.8198	3.97571	0	1.18873	0.505639	0.494361	0.02761488
190	-119.3836	-83.37469	-36.00887	0.972042	0.0279584	253.168	233.999	201.642	199.643	144.481	134.936	107.312	80.9211	68.3891	53.7941	39.247	18.5713	3.25587	0	0.9954277	0.02795842	0.9720416	0.03674924
200	-117.1401	-80.32212	-36.81797	0.180147	0.819853	259.918	236.072	215.01	189.147	145.267	129.24	113.875	80.5423	60.575	52.1261	33.3438	17.3031	4.562	0	1.022691	0.819853	0.180147	0.07917939
210	-118.8785	-80.73558	-38.14291	0.754863	0.245137	252.519	238.495	217.086	195.922	141.489	136.251	109.994	83.5259	70.6015	52.0128	29.5022	11.9462	4.26727	0	1.573375	0.2451372	0.7548628	0.1036135
220	-119.5326	-82.35853	-37.17403	0.128308	0.871692	242.93	238.2	208.062	186.624	152.892	122.549	101.839	92.7728	68.2292	54.6579	30.1525	16.6862	4.31558	0	1.06058	0.8716919	0.1283081	0.1064097
230	-118.4509	-81.22431	-37.22656	0.743838	0.256162	243.52	228.793	200.515	188.454	154.143	126.388	105.528	83.6672	63.9588	43.6897	22.107	19.2476	4.04457	0	1.190466	0.2561624	0.7438376	0.08935889
240	-117.478	-81.76127	-35.71672	0.657549	0.342451	244.99	224.523	206.375	191.167	142.376	128.123	108.048	90.8776	69.0479	46.7352	32.8076	15.5901	3.85978	0	0.9321366	0.3424508	0.6575492	0.0299842
250	-117.8207	-82.43749	-35.38324	0.456517	0.543483	252.845	224.602	207.384	192.775	140.925	130.053	114.225	82.6573	76.7489	46.4762	33.3781	10.4191	3.60551	0	0.966074	0.5434833	0.4565167	0.02051268
260	-118.7011	-80.95174	-37.74933	0.568181	0.431819	258.313	221.86	201.421	188.027	153.414	121.393	107.018	82.8897	65.0685	51.5971	39.6745	18.8074	3.72935	0	1.34749	0.4318194	0.5681806	0.111328
270	-116.5697	-80.73936	-35.83032	0.582621	0.417379	250.072	234.487	210.478	187.474	151.691	125.115	110.215	91.4001	60.8189	50.3687	30.1347	18.6763	4.28758	0	1.069658	0.4173786	0.5826214	0.02734815
280	-121.496	-82.46399	-39.03196	0.1833	0.8167	253.38	231.993	215.146	183.327	159.452	120.147	104.946	91.7998	69.606	46.3611	20.6584	19.9932	4.77315	0	2.122271	0.8167	0.1833	0.07819246
290	-116.8279	-79.45851	-37.36935	0.401352	0.598648	247.865	226.112	209.822	189.563	157.629	134.798	102.088	87.4099	69.8723	57.6674	35.8314	15.8376	4.99469	0	1.403877	0.5986476	0.4013524	0.0679482
300	-123.823	-84.84306	-38.97997	0.538831	0.461169	243.019	223.832	215.066	185.002	155.194	137.458	103.699	86.257	69.6873	55.7866	34.5729	13.6589	2.30873	0	1.814367	0.4611686	0.5388314	0.1433047
310	-118.2998	-80.817	-37.48284	0.0430375	0.956962	243.421	236.903	213.465	193.78	159.815	136.395	105.555	80.7342	68.2732	57.2044	38.1105	9.01838	3.40837	0	1.120373	0.9569625	0.04303754	0.1309637
320	-119.0558	-82.10012	-36.95566	0.139639	0.860361	246.125	237.384	204.906	193.402	147.519	131.993	113.277	81.2621	73.7134	46.7823	20.5051	5.72408	3.75055	0	0.9521622	0.8603614	0.1396386	0.1007659
330	-117.3648	-80.35582	-37.009	0.47972	0.52028	247.721	225.475	200.227	191.123	154.541	139.31	109.642	82.7704	68.5663	54.8374	29.9664	6.7304	4.56465	0	1.176569	0.5202802	0.4797198	0.07374596
340	-119.4334	-84.34638	-35.08706	0.796999	0.203001	255.592	225.273	212.7	199.63	147.841	137.569	115.682	81.4885	61.6881	42.3107	23.3702	6.74512	3.90815	0	0.6910026	0.2030006	0.7969994	0.0192337
350	-119.1047	-81.81935	-37.28538	0.312122	0.687878	246.758	234.297	214.287	192.836	152.47	131.29	103.751	87.7847	63.9773	41.0268	33.1395	8.81615	3.80723	0	1.371226	0.6878776	0.3121224	0.06674569
