Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-127.8711	-93.21441	-34.65669	0.947598	0.0524016	252.641	239.721	208.35	198.299	154.654	122.031	105.598	94.8153	70.1322	51.5993	39.1033	7.94525	2.03933	0	0.9603006	0.05240156	0.9475984	0.01
10	-119.3371	-81.21229	-38.12479	0.775426	0.224574	255.929	223.303	200.225	197.282	146.24	125.215	101.493	83.2171	64.7114	54.3235	38.1974	7.76928	3.06474	0	1.4834	0.2245741	0.7754259	0.1228161
20	-120.1854	-82.7411	-37.4443	0.759477	0.240523	254.799	226.522	209.909	187.313	153.72	126.006	109.413	91.6316	74.1647	44.5097	30.5278	5.30706	4.95955	0	1.086146	0.2405229	0.7594771	0.1336341
30	-118.7731	-81.3076	-37.46554	0.246195	0.753805	250.525	234.007	203.918	188.061	143.509	121.827	117.789	85.6679	68.2197	40.4019	36.1974	7.18248	4.82475	0	1.116846	0.7538047	0.2461953	0.1295102
40	-122.9301	-85.61962	-37.31049	0.545402	0.454598	259.464	227.649	210.656	190.498	157.054	126.168	109.831	81.13	72.502	42.7482	35.5961	11.3658	2.47449	0	1.590185	0.4545978	0.5454022	0.04350239
50	-119.6225	-81.65671	-37.96578	0.269711	0.730289	245.216	220.767	208.754	182.614	152.778	127.59	117.198	82.6648	67.7731	56.3729	34.7023	10.0075	3.35177	0	1.71712	0.730289	0.269711	0.06398278
60	-118.6554	-80.46929	-38.18614	0.0074219	0.992578	252.031	234.666	208.707	191.831	157.127	125.956	100.788	82.225	79.002	55.6796	32.9805	11.7031	4.50173	0	1.769724	0.9925781	0.007421899	0.07128119
70	-116.8953	-81.08648	-35.80881	0.291076	0.708924	243.189	231.734	201.878	180.551	159.492	134.159	100.703	86.2267	70.4614	51.7493	22.1325	19.4991	4.51901	0	1.239273	0.7089239	0.2910761	0.01975475
80	-118.8809	-82.96452	-35.91635	0.396029	0.603971	240.745	226.22	204.316	187.617	159.112	129.636	113.194	81.2176	78.1767	50.126	25.524	18.0103	3.87626	0	0.8055884	0.6039714	0.3960286	0.04191164
90	-118.7093	-80.48948	-38.21982	0.933846	0.0661543	254.846	224.264	209.543	192.524	146.41	137.845	110.135	81.3706	79.4138	44.2154	24.0701	19.4331	3.95124	0	1.59183	0.06615428	0.9338457	0.1076269
