Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	37	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	4	31	3	45	1	1	2	2	7	57	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	4	4	4	4	5	5	5	5	16	16	16	16	16	16	3	12	3	3	3	3	3	3	3	3	3	3	6	31	3	7	6	3	32	32	33	47	6	49	6	6	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	13	13	1	38	5	5	1	56	1	1
10	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	4	31	1	45	1	1	1	2	2	57	2	3	3	31	20	12	2	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	16	4	5	4	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	2	12	10	3	2	23	6	36	18	19	19	18	38	40	1	1	2	1	2	2	2	2	6	11	1	38	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	15	5	1	27	1	1	5	5	1	5	1	1
20	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	6	31	34	45	1	1	1	2	4	57	3	3	5	31	5	12	5	12	5	3	5	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	12	5	5	5	5	5	5	5	5	5	5	50	5	6	1	50	34	19	50	59	19	3	59	27	50	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	12	5	3	5	5	12	1	27	5	5	1	5	1	1
30	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	5	16	4	31	18	45	1	1	2	2	3	57	1	3	6	31	9	12	6	12	9	3	3	3	4	4	25	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	2	25	49	9	2	58	6	34	6	6	3	18	1	15	6	7	3	18	8	3	45	8	54	45	3	54	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	19	5	3	33	1	3	5	5	1	5	1	1
40	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	14	31	6	45	1	1	2	2	3	57	1	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	4	4	4	4	5	5	5	5	16	16	16	16	29	16	4	12	6	3	20	20	4	4	4	4	6	20	3	54	6	7	3	6	3	3	1	8	61	26	1	61	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	5	1	1	1	1	5	5	1	21	1	1
50	50	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	6	31	19	45	1	1	2	2	3	57	3	3	4	31	4	12	4	12	3	3	12	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	4	4	4	4	5	5	5	5	16	16	16	16	31	16	4	12	4	12	4	4	4	4	4	4	4	4	15	31	2	7	3	34	3	3	33	3	5	33	3	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	15	5	5	1	62	1	1
60	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	41	31	35	45	1	1	2	2	1	57	3	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	4	4	4	4	5	5	5	5	4	4	4	4	5	5	5	5	16	16	16	16	40	16	6	12	4	3	4	20	4	4	4	4	4	4	19	56	2	7	8	48	3	8	3	3	6	56	19	19	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	40	5	5	1	16	1	1
70	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	5	5	5	16	5	31	6	45	1	1	22	2	52	57	3	3	19	31	2	12	34	12	19	3	3	3	4	4	11	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	11	47	19	3	47	6	34	2	19	53	9	3	53	50	22	3	50	21	52	53	40	3	53	5	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	40	5	27	40	1	27	5	5	1	5	1	1
80	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	2	31	6	45	1	1	22	2	1	57	11	3	2	31	2	12	35	12	4	3	4	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	12	47	4	19	47	2	48	2	2	1	34	4	13	25	22	3	50	1	8	6	23	35	18	1	35	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	1	3	1	1	5	5	1	5	1	1
90	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	1	31	6	45	1	1	7	2	2	57	11	3	2	31	6	12	58	12	2	3	2	3	4	4	12	12	5	5	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	47	2	2	47	2	58	2	2	43	2	1	43	6	7	2	6	2	2	58	11	17	58	6	17	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	17	5	19	17	1	19	5	5	1	5	1	1
