Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-136.3869	-101.1894	-35.19753	0.79854	0.20146	240.157	221.653	208.425	189.206	158.493	138.441	109.516	99.0098	64.1076	41.3455	36.8046	6.85877	1.0143	0	1.275459	0.2014605	0.7985395	0.01
10	-120.5213	-83.07527	-37.44601	0.0362808	0.963719	254.977	227.067	209.965	182.224	153.32	138.103	113.75	91.0292	61.2844	47.7246	39.0411	10.6205	3.68176	0	1.423868	0.9637192	0.03628081	0.07042916
20	-116.8187	-80.66574	-36.15295	0.161297	0.838703	254.285	220.75	215.032	185.102	151.718	124.968	104.026	86.816	75.3265	55.6264	34.9606	14.4466	4.43333	0	1.152193	0.8387027	0.1612973	0.03274392
30	-120.0343	-82.55008	-37.48418	0.494699	0.505301	251.895	236.412	210.413	189.784	148.768	125.091	107.355	84.8435	79.5331	54.5115	35.1261	17.5758	4.70573	0	1.039555	0.5053008	0.4946992	0.1501137
40	-115.1129	-78.97137	-36.14151	0.330993	0.669007	252.076	232.917	202.187	196.272	149.181	122.273	116.1	91.2851	74.6342	47.7114	39.1817	18.7238	4.99086	0	1.390195	0.669007	0.330993	0.02046436
50	-116.6241	-81.32311	-35.30103	0.281472	0.718528	253.482	239.326	202.308	198.957	153.731	130.632	113.589	97.0641	76.6758	50.6096	34.324	18.4376	3.35308	0	0.9054587	0.7185275	0.2814725	0.02046436
60	-117.5313	-81.90901	-35.62232	0.35786	0.64214	258.424	231.716	203.943	192.917	158.996	123.484	114.493	95.0868	65.2626	52.2665	33.5335	11.3183	3.35308	0	1.15855	0.6421396	0.3578604	0.01904226
70	-120.9388	-82.16479	-38.77405	0.189094	0.810906	257.428	225.333	218.996	193.288	157.317	123.202	113.477	83.0762	77.0235	45.8113	32.7816	9.30399	3.05124	0	1.61395	0.8109056	0.1890944	0.1787801
80	-118.9083	-83.5021	-35.40619	0.409319	0.590681	249.057	229.665	214.016	181.624	158.797	123.445	117.388	85.791	64.5932	41.7511	38.3676	15.9382	3.33916	0	0.5367043	0.5906811	0.4093189	0.02341859
90	-115.5974	-80.20112	-35.3963	0.427654	0.572346	253.803	224.974	211.707	189.911	155.012	121.133	106.467	88.3841	63.5537	42.5004	31.3269	12.2674	4.2846	0	0.8711799	0.5723458	0.4276542	0.02341859
