Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-153.0042	-117.6594	-35.34479	0.944258	0.0557418	251.062	235.594	211.758	192.023	145.38	128.406	116.806	89.9181	63.6867	55.4049	27.3882	9.83131	0.11937	0	1.350168	0.05574184	0.9442582	0.01
10	-123.0307	-84.80908	-38.22158	0.00543447	0.994566	246.736	228.168	205.835	198.944	156.973	121.494	115.981	86.902	66.7142	59.4388	38.2925	8.7172	3.72784	0	1.347523	0.9945655	0.005434474	0.1785124
20	-119.9142	-83.19685	-36.71733	0.120038	0.879962	248.48	230.596	215.608	195.644	159.159	121.687	115.371	84.477	77.0015	54.1407	28.8786	14.2646	4.48359	0	1.18056	0.8799618	0.1200382	0.05468862
30	-119.7575	-82.6267	-37.13076	0.487419	0.512581	249.67	227.472	214.972	196.269	147.986	120.476	104.921	81.7493	76.6637	41.2228	28.9411	12.4447	4.51472	0	1.268561	0.5125813	0.4874187	0.0700474
40	-121.1713	-84.74037	-36.43097	0.676502	0.323498	257.964	230.008	219.983	186.724	144.681	122.591	110.532	83.121	78.5683	43.1863	23.0598	5.7821	4.78261	0	1.027565	0.3234977	0.6765023	0.05336265
50	-121.681	-83.76023	-37.92074	0.839548	0.160452	245.237	237.385	215.602	180.949	141.278	124.906	111.249	81.0123	75.768	45.0842	30.2152	7.41074	4.78533	0	1.449446	0.1604522	0.8395478	0.107429
60	-119.1888	-82.52107	-36.66771	0.193615	0.806385	245.703	238.282	210.327	181.767	145.88	121.659	116.353	80.1263	60.4733	49.5357	22.0398	6.38227	4.87336	0	1.183559	0.8063847	0.1936153	0.05175521
70	-119.5314	-82.30732	-37.22404	0.144287	0.855713	241.81	236.274	203.086	181.614	149.183	137.681	119.251	83.6881	65.4538	56.2419	25.1509	9.17783	4.74112	0	1.453444	0.8557134	0.1442866	0.05308492
80	-120.5233	-82.21939	-38.30391	0.390198	0.609802	243.141	232.717	201.765	185.395	144.121	138.451	108.504	80.6111	62.7949	50.1684	20.4858	6.49283	4.59067	0	1.732838	0.6098019	0.3901981	0.08676517
90	-120.6134	-82.69986	-37.9135	0.541987	0.458013	246.882	239.922	202.335	180.795	147.439	127.118	104.055	81.738	75.666	55.8916	25.1948	5.78155	4.8608	0	1.37421	0.458013	0.541987	0.1243371
