Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-148.8848	-113.4059	-35.47895	0.0486463	0.951354	247.429	232.487	204.08	197.021	156.887	125.19	119.407	80.9962	64.4077	51.2928	37.9483	16.397	0.370676	0	1.416509	0.9513537	0.04864629	0.01
10	-128.0716	-85.55713	-42.51446	0.996608	0.00339216	252.44	237.962	214.488	186.114	158.201	129.558	114.457	83.0908	76.9315	43.367	39.6891	7.24196	0.421123	0	2.240186	0.003392165	0.9966078	1.982183
20	-127.4303	-85.9952	-41.43511	0.119345	0.880655	244.12	220.523	209.849	196.224	152.613	136.785	119.117	99.1471	77.568	55.9514	39.767	7.8507	0.375461	0	1.723067	0.8806551	0.1193449	2.028921
30	-127.7071	-86.5324	-41.1747	0.934121	0.0658788	246.225	227.313	207.315	199.977	154.88	137.405	115.602	96.1883	77.639	41.4859	29.2272	12.5392	0.375461	0	1.477113	0.06587878	0.9341212	2.627106
40	-128.549	-87.84131	-40.7077	0.729757	0.270243	240.356	236.075	214.748	187.75	141.556	137.395	115.102	87.0922	77.2935	48.0363	21.8303	19.8662	0.326221	0	1.219203	0.2702433	0.7297567	2.75247
50	-128.0527	-86.08372	-41.96899	0.982565	0.0174345	244.887	236.424	202.792	184.738	140.42	138.075	115.738	80.1926	74.3412	42.7366	20.7808	17.814	0.326221	0	1.79574	0.01743455	0.9825655	2.96268
60	-127.1283	-86.61556	-40.51272	0.532626	0.467374	256.366	230.576	207.285	188.661	145.792	134.231	112.8	84.1074	71.0377	59.996	24.4791	14.6941	0.53744	0	1.37586	0.4673741	0.5326259	1.667186
70	-127.4606	-86.02947	-41.43114	0.266763	0.733237	253.136	229.965	218.566	187.374	143.34	137.6	116.792	98.0885	79.9	56.091	23.9086	10.7951	0.420004	0	1.821856	0.7332368	0.2667632	1.636163
80	-127.4911	-86.36477	-41.12637	0.389169	0.610831	252.688	227.661	214.957	180.633	150.284	131.528	105.241	99.707	69.8306	58.2765	24.2749	13.5649	0.687438	0	1.693002	0.6108312	0.3891688	1.588618
90	-128.8092	-87.2094	-41.59982	0.91291	0.0870898	255.92	221.928	219.162	196.67	142.333	129.347	110.848	91.3918	69.3202	59.3028	28.5172	11.0981	0.478714	0	1.697793	0.08708982	0.9129102	2.524663
100	-127.2219	-85.8234	-41.39852	0.972397	0.0276028	259.282	222.19	219.875	197.247	146.545	133.46	103.144	95.5357	74.9574	55.5814	35.9423	8.96851	0.501999	0	1.728138	0.02760283	0.9723972	1.934971
110	-126.986	-85.48532	-41.50068	0.669699	0.330301	251.139	225.149	206.786	194.607	148.813	134.187	100.215	87.0352	78.183	56.412	37.554	13.0022	0.492508	0	1.857421	0.3303013	0.6696987	1.625422
120	-126.8268	-85.7852	-41.04163	0.786706	0.213294	248.364	233.902	217.908	195.767	157.055	138.357	112.662	94.6057	72.9341	59.4842	39.9196	5.94059	0.505365	0	1.614308	0.2132941	0.7867059	1.724995
130	-126.3775	-85.33481	-41.04266	0.838373	0.161627	253.585	236.842	215.147	187.869	147.242	138.83	103.736	97.0551	74.8309	57.3807	36.6278	10.734	0.683811	0	1.793722	0.1616268	0.8383732	1.178309
140	-127.2611	-86.61368	-40.64747	0.154858	0.845142	250.657	220.847	218.121	186.001	142.53	124.088	110.33	99.3743	77.1663	54.4883	30.5623	15.2164	0.532809	0	1.404171	0.8451418	0.1548582	1.801287
150	-128.4161	-88.23473	-40.18142	0.048725	0.951275	256.658	234.624	218.324	196.188	149.487	122.262	106.443	97.2414	74.7831	43.4072	22.4878	17.1791	0.533201	0	1.143602	0.951275	0.04872501	1.86785
160	-127.9979	-86.62309	-41.37477	0.158697	0.841303	243.131	239.043	215.903	194.95	148.742	128.945	111.278	95.9482	78.7105	43.9212	29.8874	5.13005	0.551199	0	1.994603	0.8413032	0.1586968	1.06858
170	-120.6642	-84.1154	-36.54876	0.780953	0.219047	256.222	239.605	218.186	197.012	156.082	128.082	103.116	93.444	76.2601	44.2101	25.4764	8.68714	3.0611	0	1.491592	0.2190472	0.7809528	0.02496945
