Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-123.0687	-86.47643	-36.59228	0.421996	0.578004	244.76	233.249	201.522	183.084	153.34	122.092	114.965	80.6226	69.474	40.209	37.4997	11.8782	4.86016	0	1.942696	0.5780036	0.4219964	0.01
10	-123.5642	-84.20113	-39.36306	0.0220051	0.977995	256.759	237.887	208.703	185.701	147.929	130.334	102.695	80.3674	64.088	41.8369	33.174	19.719	3.24974	0	1.941513	0.9779949	0.02200511	0.1601143
20	-118.8708	-83.99747	-34.87338	0.716733	0.283267	254.642	233.849	214.833	194.065	149.115	135.875	101.645	84.4358	62.676	51.5787	37.999	19.4347	4.43701	0	0.864462	0.2832669	0.7167331	0.01398286
30	-120.3341	-83.4971	-36.83699	0.403549	0.596451	251.942	232.812	206.684	191.971	145.477	136.659	116.225	80.5009	73.7562	48.1707	29.275	18.8099	4.26592	0	0.9838169	0.5964514	0.4035486	0.08557084
40	-119.7386	-84.08525	-35.65338	0.269792	0.730208	255.094	221.023	204.141	192.16	146.859	134.901	117.345	87.2242	74.0579	43.9961	35.3274	13.5756	4.39888	0	0.957416	0.7302085	0.2697915	0.02720183
50	-119.3153	-82.06995	-37.24539	0.39398	0.60602	259.33	220.542	205.737	184.096	141.827	133.576	111.494	83.9873	77.0175	54.1757	21.1593	7.33075	4.9227	0	1.198038	0.6060197	0.3939803	0.08979016
60	-121.6543	-85.06596	-36.58838	0.436998	0.563002	247.753	232.354	208.022	196.267	140.138	135.284	101.096	89.3258	61.6349	54.8988	20.2551	11.9048	4.27154	0	1.089308	0.5630024	0.4369976	0.05647725
70	-122.4449	-84.61922	-37.82569	0.712646	0.287354	242.242	229.036	207.845	199.539	143.25	129.332	100.786	86.2508	71.0766	57.2609	20.0967	16.6165	4.73226	0	1.253327	0.2873539	0.7126461	0.1445215
80	-121.2254	-84.76493	-36.46048	0.486347	0.513653	247.228	234.311	200.879	196.079	147.39	123.406	110.462	93.7526	72.9179	51.9379	29.1281	11.8414	4.43953	0	1.256799	0.5136531	0.4863469	0.03665513
90	-118.0265	-83.03264	-34.99386	0.336477	0.663523	252.548	239.038	201.298	197.514	140.094	120.431	110.925	96.8763	60.9508	44.7832	35.3621	14.7863	4.95671	0	0.7144169	0.6635233	0.3364767	0.01747076
100	-119.0227	-84.29827	-34.72445	0.339011	0.660989	247.355	238.554	208.144	192.18	152.604	122.081	118.722	81.8288	64.2309	51.4654	34.5997	17.2898	4.26586	0	0.6912637	0.660989	0.339011	0.01338377
110	-121.4836	-84.89849	-36.58509	0.502148	0.497852	254.606	236.525	208.924	185.568	153.709	122.892	116.35	94.2527	73.2106	41.5801	37.0193	17.1851	4.79706	0	0.8913713	0.4978523	0.5021477	0.07515466
120	-120.9056	-85.98022	-34.92535	0.367929	0.632071	255.339	235.066	214.194	182.453	155.036	123.822	113.206	94.8245	79.3361	47.0169	32.8313	19.9182	3.80762	0	1.048261	0.6320709	0.3679291	0.01145718
130	-120.8984	-83.93734	-36.96109	0.0861624	0.913838	250.282	237.002	210.534	188.364	155.268	126.321	101.255	82.6491	75.5493	40.1168	29.0968	17.4981	4.03806	0	1.022074	0.9138376	0.08616241	0.09145069
140	-121.9275	-83.53762	-38.38992	0.163806	0.836194	248.537	232.915	212.27	186.78	157.601	121.987	105.466	84.1609	77.8693	41.5283	28.3652	19.2804	3.41892	0	1.53812	0.8361941	0.1638059	0.1428397
150	-120.7854	-82.53308	-38.25229	0.154858	0.845142	243.068	221.024	211.803	196.332	152.396	120.368	102.205	84.5128	75.3074	42.5349	33.4419	12.1673	4.44558	0	1.62549	0.8451424	0.1548576	0.103541
160	-119.8052	-84.98037	-34.82487	0.23881	0.76119	248.426	225.995	216.233	196.836	148.309	138.601	113.367	83.3171	68.5229	52.2649	25.476	6.4616	4.94678	0	0.8271944	0.7611896	0.2388104	0.01381666
170	-126.321	-87.07066	-39.25038	0.300171	0.699829	242.742	223.105	207.545	197.642	145.996	138.498	112.296	83.285	76.1283	51.2122	22.3844	6.78442	4.06443	0	1.580924	0.6998294	0.3001706	0.3086574
180	-118.7636	-83.33688	-35.42671	0.723725	0.276275	243.841	222.716	218.103	197.873	143.853	139.005	119.542	80.0927	73.698	40.0857	26.3645	19.4205	4.85516	0	0.8355252	0.2762745	0.7237255	0.02503029
190	-121.1535	-83.05037	-38.10309	0.819526	0.180474	246.051	220.936	217.003	192.606	148.268	134.977	110.903	81.178	73.7276	44.3396	24.3967	17.5724	3.9796	0	1.553552	0.1804739	0.8195261	0.1038067
200	-123.4846	-85.57659	-37.90797	0.253774	0.746226	256.061	220.849	212.931	188.62	156.613	134.235	111.025	86.9505	76.647	41.2752	31.9198	16.936	3.80248	0	1.822885	0.7462261	0.2537739	0.04817033
210	-121.4509	-85.37878	-36.0721	0.430393	0.569607	256.338	220.594	212.924	189.178	147.527	133.165	110.877	97.2601	78.2733	58.8086	24.3781	16.3406	3.62891	0	1.162177	0.5696065	0.4303935	0.0296628
220	-121.7579	-84.14739	-37.6105	0.506122	0.493878	240.538	224.331	208.171	185.378	146.363	126.102	114.697	93.699	74.9268	52.405	34.7629	14.1488	4.05776	0	1.423118	0.4938778	0.5061222	0.08314856
230	-121.9697	-84.1144	-37.85527	0.299616	0.700384	252.739	224.577	202.956	191.749	146.484	123.926	117.411	93.8934	79.7136	42.1319	34.5339	14.3233	4.14507	0	1.639749	0.7003836	0.2996164	0.06753978
240	-119.5759	-83.70433	-35.87154	0.429	0.571	241.892	235.391	200.822	183.455	144.406	135.456	117.276	85.1807	79.1094	44.7347	38.2591	8.89793	4.43948	0	1.185249	0.5710001	0.4289999	0.023272
