Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	5	31	28	57	3	3	1	45	1	1	2	2	5	5	5	5	5	5	5	5	5	5	16	4	4	4	4	4	3	31	3	12	3	12	3	3	3	3	4	4	12	12	50	4	5	5	5	5	5	5	1	62	3	12	3	3	3	3	3	3	3	3	3	3	4	4	5	5	5	5	16	16	16	16	5	5	21	16	1	40	1	7	1	1	28	28	43	43	1	43	1	1	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
10	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	5	5	5	4	5	5	5	5	5	5	3	31	20	57	3	3	36	45	1	1	32	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	3	31	20	12	2	12	3	3	3	3	4	4	12	12	3	4	5	5	5	5	39	5	1	53	2	12	1	3	11	7	3	36	3	3	11	25	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	30	1	32	43	48	6	37	5	59	5	15	8	16	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	3	5	17	5	3	33	1	8	1	1
20	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	3	31	4	57	6	3	6	45	1	1	7	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	31	3	12	6	12	3	3	3	3	4	4	4	12	5	4	5	5	5	5	5	5	1	5	19	4	4	3	4	37	4	19	4	4	19	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	40	6	7	33	6	6	20	1	33	6	8	40	6	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	52	1	1
30	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	5	5	5	4	5	5	5	5	5	5	21	31	25	57	6	3	1	45	1	1	18	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	3	31	1	12	1	12	19	3	3	3	4	4	3	12	5	4	5	5	5	5	5	5	1	5	3	12	3	19	2	3	3	1	2	3	14	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	14	42	32	6	42	6	50	4	6	3	41	5	3	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	2	5	2	5	5	2	1	5	1	1
40	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	5	5	4	4	5	5	5	5	5	5	1	31	6	57	6	3	2	45	1	1	2	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	6	31	2	12	2	12	4	3	3	3	4	4	3	12	5	4	5	5	5	5	5	5	1	5	9	12	1	12	3	22	6	2	3	6	4	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	43	16	2	7	13	2	3	6	2	27	3	7	1	43	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	19	5	6	5	1	19	1	1	1	1
50	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	4	5	5	4	4	5	5	5	5	5	5	1	31	7	57	3	3	3	45	1	1	34	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	18	31	2	12	8	12	11	3	3	3	4	4	4	12	5	4	5	5	5	5	5	5	1	5	3	4	2	25	9	9	3	22	6	34	34	34	5	5	5	5	5	5	5	5	5	5	5	5	5	5	20	53	2	47	19	9	6	22	2	19	1	7	8	35	5	5	5	5	4	16	5	5	5	16	5	5	5	5	5	5	5	5	5	5	6	5	6	5	5	6	1	27	1	1
60	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	2	31	6	57	18	3	2	45	1	1	34	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	2	31	1	12	18	12	18	3	3	3	4	4	4	12	5	4	5	5	5	5	5	5	1	5	33	4	2	34	2	47	9	32	2	9	1	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	19	13	49	47	20	58	3	18	18	37	1	18	56	33	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	13	1	61	1	1
70	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	16	5	4	4	5	5	5	5	5	5	47	31	2	57	7	3	7	45	1	1	2	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	20	31	4	12	4	12	3	3	37	3	4	4	3	12	5	4	5	5	5	5	5	5	1	5	4	12	50	37	4	50	4	4	6	20	53	20	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	53	1	7	10	7	1	7	2	10	6	47	6	6	5	5	5	5	16	16	4	16	5	16	5	5	5	5	5	5	5	5	5	5	6	5	6	5	5	6	1	21	1	1
80	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	5	5	5	4	5	5	5	5	5	5	2	31	2	57	9	3	2	45	1	1	2	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	31	1	12	1	12	3	3	3	3	4	4	4	12	5	4	5	5	5	5	5	5	1	5	4	4	6	3	3	20	1	1	4	10	34	12	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	53	6	7	1	18	3	9	33	8	1	47	5	1	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	15	1	5	1	1
90	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	1	31	6	57	4	3	2	45	1	1	2	2	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	34	31	6	12	6	12	3	3	3	3	4	4	4	12	5	4	5	5	5	5	5	5	1	5	4	4	4	3	2	4	4	6	19	50	6	34	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	21	1	7	4	7	4	20	12	4	14	24	3	26	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	15	1	3	1	1
