Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-120.163	-83.31047	-36.85258	0.758608	0.241392	250.473	236.275	200.478	188.673	150.031	120.373	114.966	93.7815	65.0018	49.6248	33.9096	10.2649	4.18449	0	2.064568	0.2413918	0.7586082	0.01
10	-113.8119	-77.46964	-36.34229	0.253613	0.746387	250.802	220.838	210.383	185.009	152.397	123.826	111.538	93.0082	71.4825	43.9823	35.1623	17.235	4.24462	0	1.326264	0.7463874	0.2536126	0.02843701
20	-112.4414	-76.85519	-35.58618	0.245707	0.754293	248.165	238.737	214.049	193.916	155.432	120.366	105.362	86.6226	75.3661	57.7709	33.8213	14.8263	4.35474	0	1.017726	0.7542931	0.2457069	0.02328045
30	-115.2424	-79.62614	-35.61626	0.78053	0.21947	258.887	227.496	215.168	183.083	142.608	128.264	101.674	99.5507	69.1722	55.2572	29.5352	18.8238	4.35	0	1.273978	0.2194698	0.7805302	0.01524406
40	-113.7037	-78.26664	-35.43703	0.517728	0.482272	252.181	233.119	206.578	187.643	141.456	124.066	119.756	99.9935	65.358	57.5892	23.7188	16.1719	4.91208	0	1.179013	0.4822724	0.5177276	0.01524406
50	-112.8586	-77.49242	-35.36613	0.291028	0.708972	242.544	228.697	215.536	184.263	147.292	134.421	116.891	90.866	73.1523	56.4983	33.0634	19.5703	4.06263	0	0.7607442	0.7089722	0.2910278	0.0249076
60	-114.6215	-78.88612	-35.73542	0.0349775	0.965023	255.881	233.137	216.119	189.751	142.739	138.09	115.133	81.862	62.7096	58.7483	28.1681	16.187	3.16966	0	1.040658	0.9650225	0.03497746	0.02607236
70	-111.5922	-76.71564	-34.8766	0.269169	0.730831	240.361	223.321	218.744	191.48	143.035	131.555	114.298	82.5369	64.6482	51.7896	32.2188	14.8184	4.89611	0	0.6889903	0.7308307	0.2691693	0.01558403
80	-113.0491	-77.18047	-35.86861	0.273866	0.726134	245.559	234.907	215.956	196.333	148.576	127.501	118.413	81.7769	62.8359	55.5174	36.3404	5.7927	4.99215	0	1.33161	0.7261339	0.2738661	0.01752095
90	-113.5071	-77.43364	-36.0735	0.133207	0.866793	246.105	234.508	216.692	196.166	155.565	125.767	115.092	85.8979	66.4803	51.8663	37.7141	9.84596	4.94241	0	1.186477	0.8667928	0.1332072	0.02841621
