Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-145.4803	-110.9047	-34.57567	0.0829354	0.917065	248.676	224.024	201.577	188.886	144.135	131.322	119.698	94.6227	71.0932	47.9545	39.1844	18.1092	0.559126	0	0.5261545	0.9170646	0.08293543	0.01
10	-119.4539	-81.59166	-37.86221	0.130878	0.869122	249.298	228.477	210.214	192.563	147.059	127.104	119.914	81.808	65.7062	42.2187	28.2791	15.4304	4.58928	0	1.322377	0.8691219	0.1308781	0.1310153
20	-116.578	-80.24255	-36.33542	0.381869	0.618131	249.923	238.054	210.88	185.69	145.935	120.031	111.196	86.4821	76.3503	58.6164	39.3681	17.1641	4.85892	0	1.159633	0.6181309	0.3818691	0.03877638
30	-115.5761	-80.49912	-35.07701	0.796913	0.203087	243.861	236.576	217.369	181.713	144.481	132.982	111.263	86.2901	76.2099	42.5449	38.8582	18.354	4.81852	0	1.024043	0.2030875	0.7969125	0.01385508
40	-115.9744	-80.93974	-35.03465	0.517139	0.482861	244.263	237.439	210.937	187.004	143.02	123.759	119.434	83.2377	79.929	48.9082	34.2925	18.4086	3.96574	0	0.9962606	0.482861	0.517139	0.01385508
50	-116.1758	-81.31608	-34.85969	0.0407769	0.959223	244.886	222.14	207.58	192.092	141.635	120.278	119.124	80.9463	64.5075	51.5482	31.3559	14.2229	4.95298	0	0.8601784	0.9592231	0.04077689	0.01385508
60	-115.3278	-80.1115	-35.21631	0.38344	0.61656	249.594	221.099	207.003	199.689	140.866	121.086	115.933	84.7768	60.6236	53.8074	38.2829	6.59668	4.75517	0	0.8949944	0.6165601	0.3834399	0.01903941
70	-115.7219	-80.00755	-35.71433	0.443461	0.556539	242.836	224.086	203.191	193.565	148.851	130.773	111.539	81.807	61.0601	58.7189	33.788	6.5587	4.7982	0	1.111655	0.5565386	0.4434614	0.02268167
80	-116.8291	-81.40326	-35.42581	0.493138	0.506862	243.845	220.195	210.009	190.094	145.276	126.446	118.231	82.4792	68.6594	49.346	39.1466	8.86265	3.81341	0	1.026708	0.5068618	0.4931382	0.01955624
90	-117.4345	-80.87422	-36.56031	0.474038	0.525962	240.595	220.458	200.231	182.92	156.353	126.735	109.732	81.1756	62.8489	49.4572	26.3851	15.6001	4.67126	0	1.233651	0.5259622	0.4740378	0.04233348
100	-116.3546	-81.08781	-35.26683	0.152169	0.847831	242.516	227.446	207.6	192.756	157.581	131.178	111.648	80.2321	69.488	40.643	21.1029	12.9664	4.59322	0	0.7794598	0.8478313	0.1521687	0.02230511
110	-117.8364	-82.31112	-35.52532	0.31221	0.68779	247.235	225.398	204.891	188.718	155.097	128.572	114.71	91.588	73.7002	48.5894	22.2229	17.8169	3.75716	0	0.7652247	0.6877897	0.3122103	0.02913408
120	-116.4886	-81.34865	-35.13991	0.774306	0.225694	249.088	229.23	201.703	182.441	144.799	137.815	112.025	90.4016	62.4649	47.3424	23.3195	12.571	4.88712	0	0.8995435	0.2256938	0.7743062	0.01754387
130	-115.4363	-79.91156	-35.52475	0.266672	0.733328	243.318	225.849	201.032	191.347	146.66	130.166	119.588	96.1508	62.717	50.0028	36.1508	10.2724	4.60861	0	1.227268	0.7333276	0.2666724	0.0152122
140	-115.6819	-80.38715	-35.29474	0.237624	0.762376	244.615	220.98	201.57	180.717	143.794	125.43	113.835	92.0984	70.4866	58.1242	34.5952	12.6136	4.38184	0	0.817181	0.7623759	0.2376241	0.02229746
