Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	15	4	5	5	5	5	62	31	15	57	3	3	32	45	1	1	2	2	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	5	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	16	16	16	16	16	16	5	5	16	16	16	16	16	16	5	5	3	16	27	5	27	27	3	12	3	3	3	3	3	3	3	3	3	3	5	5	5	5	4	4	4	4	16	16	31	16	15	31	5	15	1	7	3	32	3	3	5	15	5	62	5	5	1	27	5	5	1	15	1	1
10	33	4	5	5	5	5	3	31	2	57	6	3	6	45	6	1	6	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	31	5	12	5	12	5	3	5	3	4	4	4	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	20	5	38	20	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	6	6	4	6	2	20	3	2	3	3	6	3	1	38	1	5	1	33	1	1
20	40	4	5	5	5	5	5	31	48	57	2	3	4	45	7	1	1	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	31	5	12	5	12	5	3	5	3	4	4	4	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	3	3	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	4	7	47	4	4	47	16	48	59	16	52	59	1	52	3	5	1	40	1	1
30	5	4	5	5	5	5	2	31	20	57	19	3	1	45	2	1	42	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	31	5	12	5	12	5	3	5	3	4	4	4	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	37	5	6	5	52	37	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	58	42	6	58	6	19	50	20	51	50	3	51	1	52	5	5	1	5	1	1
40	5	4	5	5	5	5	3	31	58	57	6	3	3	45	1	1	1	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	31	5	12	5	12	5	3	5	3	4	4	12	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	21	5	5	5	61	21	5	12	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	33	5	3	1	36	3	6	36	34	58	5	34	4	52	1	61	5	5	1	5	1	1
50	5	4	5	5	5	5	1	31	50	57	3	3	11	45	7	1	2	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	31	5	12	5	12	5	3	5	3	4	4	4	12	6	5	19	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	19	15	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	7	1	11	2	8	8	50	5	8	6	5	1	40	5	5	1	5	1	1
60	34	4	5	5	5	5	1	31	2	57	1	3	2	45	6	1	6	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	5	31	5	12	5	12	5	3	5	3	4	4	4	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	12	6	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	2	6	1	2	3	1	1	9	5	1	6	13	1	37	5	5	1	53	1	1
70	53	4	5	5	5	5	5	31	32	57	6	3	33	45	1	1	2	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	3	31	3	12	3	12	4	3	20	3	4	4	12	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	38	5	20	38	2	12	11	20	2	11	19	3	2	19	53	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	19	53	1	7	19	33	2	19	53	32	3	53	6	19	1	20	2	5	1	53	1	1
80	5	4	5	5	5	5	6	31	4	57	22	3	9	45	34	1	2	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	2	31	9	12	6	12	6	3	20	3	4	4	12	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	52	3	3	12	19	20	18	19	2	34	2	2	13	18	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	13	3	34	3	9	42	22	34	42	15	34	6	15	1	52	5	5	1	5	1	1
90	18	4	3	5	4	5	48	31	58	57	1	3	37	45	2	1	2	2	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	5	6	31	2	12	2	12	20	3	6	3	4	4	12	12	5	5	5	5	5	5	5	16	5	5	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	5	5	16	5	5	5	5	4	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	15	5	3	5	40	15	6	12	6	20	3	6	19	2	3	19	21	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	21	2	2	1	50	3	1	6	58	1	48	3	13	1	40	6	12	1	18	1	1
