Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-130.9396	-92.41223	-38.52741	0.831288	0.168712	256.104	239.624	209.599	180.503	143.815	134.862	107.203	94.3473	65.1188	49.9324	23.7922	5.17378	3.41286	0	2.874329	0.1687123	0.8312877	0.01
10	-119.1829	-81.94524	-37.23762	0.11272	0.88728	252.995	233.862	214.086	198.317	151.584	126.37	107.736	89.5549	60.833	47.2097	31.3712	11.9047	3.91542	0	1.068721	0.8872798	0.1127202	0.1118888
20	-121.4422	-83.55451	-37.88768	0.200299	0.799701	254.161	234.067	219.76	185.661	159.795	132.231	101.207	85.5679	64.4094	40.0222	25.0233	16.564	3.28046	0	1.001525	0.7997014	0.2002986	0.238364
30	-120.0689	-82.38268	-37.68627	0.795494	0.204506	256.37	236.563	211.249	190.355	150.829	125.772	102.596	84.643	61.6885	52.9046	31.3041	16.2634	2.78176	0	1.259172	0.2045059	0.7954941	0.1243099
40	-118.0137	-80.10911	-37.90461	0.335936	0.664064	240.635	236.755	219.214	192.27	140.356	126.958	113.023	83.7698	61.7212	43.4399	35.3	19.5556	4.89654	0	1.358184	0.6640644	0.3359356	0.1272737
50	-118.0479	-79.05008	-38.99786	0.518066	0.481934	240.54	223.261	212.09	198.938	144.18	125.216	108.74	81.4177	71.2411	56.6486	37.1223	13.9161	3.73884	0	1.900345	0.4819341	0.5180659	0.1213643
60	-121.2624	-81.82656	-39.43581	0.617974	0.382026	244.466	238.679	214.311	190.701	143.225	131.575	108.518	90.0564	76.1258	58.6402	24.8375	11.6226	2.91553	0	1.863824	0.3820259	0.6179741	0.2033527
70	-117.8773	-79.72881	-38.14849	0.954007	0.0459934	252.685	238.204	205.086	195.223	149.517	133.55	119.179	83.0759	68.9044	53.6804	27.7759	16.393	4.23052	0	1.549859	0.04599342	0.9540066	0.1094732
80	-119.9251	-80.16599	-39.75914	0.543832	0.456168	244.455	223.436	201.066	197.435	146.155	138.394	103.515	80.6959	64.5836	51.8162	28.5502	5.24945	4.24807	0	2.217979	0.4561683	0.5438317	0.1320949
90	-117.3882	-79.60515	-37.78308	0.316159	0.683841	253.039	222.74	205.414	185.076	142.13	139.452	106.158	86.543	69.8785	46.3039	28.0936	18.5424	4.64606	0	1.34757	0.6838414	0.3161586	0.1151302
100	-118.602	-80.01831	-38.58368	0.200771	0.799229	251.545	222.055	203.706	181.724	143.915	125.204	100.216	81.1168	79.3606	46.3674	26.3034	14.0525	4.81614	0	1.634037	0.7992286	0.2007714	0.1416334
110	-121.5316	-82.64229	-38.88932	0.457146	0.542854	249.931	232.556	210.49	185.797	159.166	135.103	103.442	91.1934	74.6822	59.2337	25.5006	12.3256	2.10455	0	1.639521	0.5428538	0.4571462	0.1900429
