Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-119.5522	-84.73392	-34.81825	0.547262	0.452738	243.31	238.561	204.569	190.406	146.968	122.687	117.737	92.6478	65.783	56.5301	36.6224	13.9697	4.14475	0	0.4431105	0.4527376	0.5472624	0.01
10	-116.4177	-80.85092	-35.56682	0.445352	0.554648	242.655	228.875	201.488	196.629	142.804	121.834	116.079	86.8239	65.8295	54.593	39.6823	13.445	4.73028	0	1.038341	0.5546484	0.4453516	0.02210863
20	-118.7946	-79.97843	-38.81616	0.189855	0.810145	240.835	232.52	203.166	185.372	146.924	139.782	107.371	86.9249	76.3479	59.5694	35.3668	6.32451	4.98439	0	2.091295	0.8101448	0.1898552	0.0673058
30	-118.1184	-80.90091	-37.2175	0.374373	0.625627	251.308	225.335	200.818	182.304	158.653	135.792	118.309	83.5169	73.0011	43.9314	29.2586	5.45534	4.85937	0	0.9574474	0.6256266	0.3743734	0.1299772
40	-116.9845	-79.34235	-37.64215	0.333155	0.666845	251.598	221.127	203.982	186.376	156.889	128.706	117.312	83.0143	71.6391	42.3369	21.6992	5.67416	4.08756	0	1.35325	0.6668449	0.3331551	0.09886713
50	-116.6938	-79.61094	-37.08287	0.296877	0.703123	243.459	232.848	204.13	194.106	158.452	131.326	118.613	86.0762	66.1116	44.3423	22.0113	14.5886	4.93798	0	1.18707	0.7031229	0.2968771	0.07788521
60	-119.6978	-81.74861	-37.9492	0.529571	0.470429	241.4	226.864	204.914	185.445	150.324	138.668	105.728	82.9197	71.9266	53.4965	22.3509	8.57311	3.69386	0	1.743698	0.4704293	0.5295707	0.05946005
70	-117.3526	-79.51577	-37.83687	0.528626	0.471374	240.153	221.641	213.613	183.193	144.271	129.484	105.679	83.7251	77.4496	52.3778	21.3717	9.43222	4.61507	0	1.543323	0.4713744	0.5286256	0.08126901
80	-117.7918	-80.72116	-37.07069	0.0364144	0.963586	249.515	222.065	201.571	190.856	148.01	121.642	109.537	88.1114	71.245	41.0762	21.545	16.2494	4.36698	0	1.326143	0.9635856	0.03641445	0.05892899
90	-117.7211	-80.99179	-36.7293	0.28423	0.71577	255.592	235.781	206.483	198.804	145.56	129.355	100.287	80.1841	68.8249	48.4537	21.7559	19.9286	4.98288	0	0.8141474	0.7157696	0.2842304	0.09383857
100	-118.1743	-79.49319	-38.68106	0.00963618	0.990364	249.604	236.856	201.662	185.02	146.316	131.328	103.715	80.469	68.3148	55.0575	21.6437	14.8979	4.49418	0	1.708026	0.9903638	0.009636177	0.133392
110	-121.3977	-82.24325	-39.1545	0.924576	0.0754243	258.874	234.399	204.943	191.983	153.44	133.376	104.834	82.2806	75.2789	59.4544	30.048	18.0406	2.55125	0	1.649566	0.07542433	0.9245757	0.2425271
120	-118.8114	-81.15708	-37.65436	0.049856	0.950144	246.494	221.482	208.82	185.626	152.583	130.561	103.257	81.0791	74.433	49.8621	29.5947	14.7516	2.58934	0	1.199318	0.950144	0.04985605	0.1348382
130	-117.1622	-81.84452	-35.31768	0.439202	0.560798	245.564	221.036	203.717	180.409	146.208	138.325	106.332	80.1876	73.5272	53.386	22.7262	14.7764	4.34358	0	1.108152	0.5607982	0.4392018	0.01534755
140	-122.6657	-84.07234	-38.5934	0.0984159	0.901584	257.758	222.784	211.669	188.245	146.939	129.105	100.138	96.9439	73.4576	52.6019	21.034	18.777	3.49768	0	1.496928	0.9015841	0.09841589	0.1907947
150	-120.5325	-83.81465	-36.71781	0.608731	0.391269	258.345	231.371	211.834	184.586	146.176	126.88	100.961	98.0974	75.8112	41.0541	34.4051	14.1997	3.97543	0	1.299861	0.391269	0.608731	0.04360937
160	-122.2131	-83.56395	-38.64917	0.860846	0.139154	244.686	229.473	204.735	186.331	143.211	132.961	107.816	93.0686	74.3761	56.1929	32.97	14.2742	4.36385	0	1.610641	0.1391544	0.8608456	0.1588998
170	-118.8779	-84.39364	-34.48426	0.28812	0.71188	249.013	221.277	212.352	188.397	155.913	131.741	110.996	97.6284	69.7783	40.4335	26.0101	19.3683	4.02108	0	0.6833319	0.7118805	0.2881195	0.01052603
