Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-138.9289	-102.604	-36.32488	0.762705	0.237295	252.429	220.386	207.527	188.384	154.571	135.497	109.515	94.9892	68.8866	49.8008	20.0054	6.08917	1.83735	0	1.817779	0.2372951	0.7627049	0.01
10	-125.979	-85.47425	-40.5047	0.992917	0.00708291	252.617	226.573	205.186	181.965	146.37	128.521	119.72	86.9494	61.6981	43.2538	28.2175	11.4869	0.850211	0	1.666203	0.00708291	0.9929171	0.9032274
20	-119.8678	-81.22391	-38.64388	0.653768	0.346232	255.446	221.321	211.34	190.367	143.055	120.623	116.265	81.7162	71.5781	45.6286	24.0016	15.7623	2.36421	0	1.408999	0.3462321	0.6537679	0.2405281
30	-120.0123	-82.51263	-37.49966	0.348725	0.651275	249.51	222.135	214.461	186.619	150.194	120.812	110.67	85.1658	70.655	42.9199	28.574	14.9764	3.7599	0	1.409407	0.6512753	0.3487247	0.07653835
40	-118.1434	-80.19478	-37.94866	0.205109	0.794891	240.805	220.114	205.788	183.68	146.022	130.416	103.146	80.999	70.3127	44.5697	31.3314	13.5024	4.39576	0	1.416879	0.7948906	0.2051094	0.1181013
50	-118.1544	-80.39351	-37.7609	0.720482	0.279518	255.668	225.875	201.082	193.627	152.462	138.578	100.208	80.4342	66.6409	41.2959	34.3396	13.3192	4.93052	0	1.428087	0.2795179	0.7204821	0.0956659
60	-119.0466	-80.86002	-38.18655	0.520556	0.479444	257.714	223.529	208.117	183.206	152.903	128.126	104.433	81.6941	60.492	45.9112	33.5205	13.828	3.9291	0	1.551513	0.4794436	0.5205564	0.1133257
70	-118.9442	-80.47534	-38.46885	0.120144	0.879856	243.268	224.682	204.546	183.36	158.249	135.555	112.261	80.3367	76.4652	43.9242	27.931	15.0288	2.79665	0	1.523616	0.879856	0.120144	0.159335
80	-118.4554	-80.73566	-37.71971	0.664047	0.335953	245.237	224.246	206.484	193.503	156.774	138.114	114.958	80.8515	73.8653	44.0868	27.3109	10.7364	3.83432	0	1.334975	0.3359526	0.6640474	0.11081
90	-119.954	-81.60751	-38.3465	0.409695	0.590305	246.611	222.272	218.091	189.565	154.919	137.1	113.33	80.5945	74.5282	48.5953	20.5714	18.7975	2.34784	0	1.158541	0.5903048	0.4096952	0.290284
100	-121.293	-83.05202	-38.24098	0.548533	0.451467	247.863	221.657	213.327	188.184	157.129	122.469	116.844	83.5243	72.1105	56.3835	28.5032	19.1801	4.59559	0	1.320451	0.4514666	0.5485334	0.192077
110	-121.3198	-82.2509	-39.06885	0.0294435	0.970557	245.761	230.172	206.07	193.308	157.882	129.839	111.538	83.3412	63.131	44.242	32.6347	13.8171	4.09344	0	1.965561	0.9705565	0.02944349	0.1133235
120	-119.0299	-81.2617	-37.76816	0.360135	0.639865	240.509	238	216.721	184.325	152.909	123.586	116.38	85.13	63.3614	43.4186	38.9666	14.9164	4.96408	0	1.374895	0.6398649	0.3601351	0.1073694
130	-121.0276	-83.47512	-37.55246	0.903596	0.0964042	256.843	230.743	210.189	182.061	151.015	126.822	105.646	85.6306	63.0138	45.5707	36.2016	17.0821	3.30894	0	1.235102	0.0964042	0.9035958	0.1138604
140	-121.0819	-83.30421	-37.77768	0.239814	0.760186	258.506	226.988	216.106	191.573	159.383	133.643	117.455	83.2147	66.94	48.6755	39.4645	19.8506	3.5822	0	1.044742	0.7601863	0.2398137	0.1996567
150	-119.2256	-80.8805	-38.34512	0.379425	0.620575	259.121	222.226	203.293	183.083	144.539	139.157	119.857	80.9641	64.5664	44.8659	26.4359	19.7901	4.10806	0	1.745293	0.6205754	0.3794246	0.08804304
160	-121.8195	-83.27619	-38.54329	0.304398	0.695602	253.275	225.976	202.262	187.203	149.11	137.765	116.307	84.4857	69.7511	40.4332	32.8024	18.6363	3.81122	0	1.420296	0.6956021	0.3043979	0.2125525
170	-119.8454	-81.22233	-38.62305	0.983817	0.0161826	244.292	226.338	203.945	198.474	142.724	138.216	109.572	80.9947	71.9838	42.7399	27.9699	13.5156	4.19579	0	1.86457	0.01618264	0.9838174	0.09006939
180	-118.2035	-80.26333	-37.94019	0.46272	0.53728	258.837	221.75	201.191	187.11	144.424	137.204	102.727	80.5425	72.9139	54.5557	24.2044	13.1538	4.16127	0	1.31212	0.53728	0.46272	0.144539
190	-118.6457	-81.14802	-37.4977	0.611972	0.388028	251.91	224.176	216.831	182.682	148.672	135.142	102.621	80.7223	70.3558	56.3478	34.0236	11.1166	4.12107	0	1.09284	0.3880283	0.6119717	0.1393761
200	-119.4782	-80.34858	-39.12963	0.372222	0.627778	255.759	235.916	214.859	185.568	159.236	138.161	101.01	82.4084	78.4822	44.4615	37.4309	8.75754	2.65103	0	1.738717	0.6277778	0.3722222	0.1956604
