Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-133.4038	-98.8702	-34.53356	0.798932	0.201068	242.831	225.682	219.25	186.762	159.932	133.037	118.251	98.1769	79.8464	40.3824	26.6916	6.95663	1.75225	0	0.8601164	0.2010682	0.7989318	0.01
10	-123.0662	-83.10121	-39.96501	0.37485	0.62515	248.96	223.71	214.938	192.452	158.757	136.871	117.635	89.961	75.4921	46.6063	30.0609	7.26037	3.63066	0	2.366602	0.6251496	0.3748504	0.1187508
20	-117.6856	-79.13087	-38.55469	0.938415	0.0615849	256.882	225.514	219.452	189.385	159.086	136.234	113.491	83.0869	75.0836	50.9713	36.9086	10.3141	4.89022	0	1.942216	0.0615849	0.9384151	0.07123745
30	-115.9235	-80.81486	-35.10868	0.619636	0.380364	251.162	227.959	204.202	198.53	153.183	131.166	112.508	89.7119	76.5394	44.0351	39.6715	8.62158	4.76089	0	0.9431203	0.3803638	0.6196362	0.01608797
40	-119.2077	-81.67486	-37.5328	0.262791	0.737209	254.119	236.97	205.93	194.011	152.278	130.991	114.46	99.0568	76.7687	48.9018	28.0398	14.6178	4.19592	0	1.397223	0.737209	0.262791	0.08110259
50	-116.1758	-80.465	-35.71081	0.400028	0.599972	256.804	232.648	207.23	189.537	156.111	125.092	113.695	92.9753	67.0649	45.4218	32.8894	17.4552	4.51156	0	1.268175	0.5999722	0.4000278	0.01694484
60	-116.3637	-80.33236	-36.03133	0.783047	0.216953	251.552	225.65	205.529	191.545	140.451	133.073	119.528	93.9289	62.7132	49.7215	36.2803	18.4998	4.50367	0	1.106965	0.2169526	0.7830474	0.03139525
70	-119.88	-84.03749	-35.84255	0.993604	0.00639574	251.984	227.101	202.619	180.088	143.988	138.307	116.04	92.0492	66.9557	41.625	34.2023	9.31261	4.6285	0	1.517033	0.006395745	0.9936043	0.01168673
80	-118.6022	-81.84074	-36.76141	0.185662	0.814338	259.556	229.72	204.553	180.846	141.677	121.477	113.755	92.5938	68.4377	43.1656	32.3104	5.60641	4.93322	0	1.387647	0.8143382	0.1856618	0.03823505
90	-117.5218	-82.02763	-35.49415	0.940866	0.0591344	258.966	221.932	206.839	184.754	149.088	139.488	105.535	96.2016	75.4104	59.0774	30.5927	7.79597	4.73336	0	0.9301535	0.05913435	0.9408656	0.02406324
100	-119.5266	-82.13072	-37.39585	0.0107865	0.989214	254.588	224.712	200.394	181.325	149.369	135.095	114.44	91.1281	74.3513	56.551	21.0118	11.9185	3.93209	0	1.373092	0.9892135	0.01078647	0.07426244
110	-122.5199	-84.11386	-38.40608	0.947692	0.052308	253.524	220.288	208.046	185.393	150.006	123.262	118.737	88.5376	73.4994	54.2444	23.1248	14.1304	3.16037	0	1.952323	0.05230803	0.947692	0.0600865
120	-120.5037	-81.21231	-39.29135	0.261052	0.738948	253.748	232.209	219.926	186.933	143.359	120.658	117.878	80.7245	79.5124	52.5108	24.1209	8.37373	1.39465	0	1.377459	0.7389475	0.2610525	0.4899444
130	-117.182	-79.96623	-37.21582	0.302495	0.697505	250.5	233.855	213.727	184.526	146.878	128.046	112.143	82.0764	66.3173	48.956	31.7556	12.5389	4.71385	0	1.465518	0.6975049	0.3024951	0.05135432
140	-115.603	-79.79135	-35.81164	0.691509	0.308491	254.746	231.205	214.845	195.307	145.704	127.649	101.68	91.6423	66.4426	42.9532	33.0599	17.8938	4.83719	0	1.299252	0.3084908	0.6915092	0.01764225
150	-118.8721	-81.77779	-37.09435	0.169492	0.830508	246.736	238.267	209.915	184.977	152.195	131.046	107.82	90.1274	79.3342	43.9327	38.6301	14.3276	4.83719	0	1.001501	0.8305077	0.1694923	0.1078247
160	-118.2177	-80.90845	-37.30929	0.448099	0.551901	248.4	231.503	215.859	185.461	152.489	132.938	103.276	91.8203	72.6424	41.3626	26.882	5.35902	4.92708	0	1.565962	0.5519015	0.4480985	0.04572507
170	-117.9296	-80.70114	-37.22841	0.60671	0.39329	250.573	231.283	210.999	191.016	140.231	125.759	102.362	91.2376	69.2993	55.9049	28.3244	6.52008	4.68069	0	1.275682	0.3932898	0.6067102	0.07617499
180	-116.1718	-80.43773	-35.73409	0.747858	0.252142	246.371	223.659	208.492	189.589	140.786	120.498	101.99	95.224	71.7925	59.4121	21.341	10.4955	4.98984	0	1.037264	0.2521419	0.7478581	0.02617879
190	-118.9903	-83.18612	-35.80418	0.761564	0.238436	248.85	221.345	204.931	185.734	141.232	126.933	116.498	88.2884	71.857	49.4006	24.9054	15.3467	3.24765	0	1.15892	0.2384355	0.7615645	0.02282501
200	-117.201	-80.55681	-36.64416	0.747093	0.252907	242.732	225.136	207.369	187.963	141.667	134.984	115.881	83.6089	71.4453	55.7621	37.5864	13.667	4.92402	0	1.189651	0.2529068	0.7470932	0.04998707
210	-116.7494	-79.69227	-37.05713	0.588309	0.411691	241.726	221.087	205.333	182.167	154.883	136.175	113.827	80.4809	75.3027	53.8464	23.4415	7.24216	4.93612	0	1.23402	0.4116912	0.5883088	0.06952556
220	-119.888	-81.22101	-38.667	0.814289	0.185711	250.606	225.081	211.329	194.48	157.878	130.759	103.828	84.1308	78.6159	48.2071	21.2038	7.9864	2.2618	0	1.460517	0.1857106	0.8142894	0.2214653
