Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-126.849	-90.23529	-36.6137	0.971689	0.0283111	248.258	226.341	214.259	197.441	152.124	133.213	101.497	98.243	65.8531	54.7665	39.5547	5.80454	2.37574	0	1.952709	0.02831106	0.9716889	0.01
10	-122.7905	-86.56855	-36.2219	0.53685	0.46315	247.094	226.719	215.948	195.77	155.312	139.228	100.882	82.4917	71.9438	40.5409	32.9038	8.92012	1.76682	0	1.192477	0.4631503	0.5368497	0.03259921
20	-113.6178	-78.75738	-34.86041	0.388868	0.611132	244.286	220.524	216.211	190.084	148.02	135.371	101.12	89.3051	71.2374	48.4454	38.3985	11.4706	4.80535	0	0.8252182	0.6111319	0.3888681	0.01434168
30	-116.3152	-79.50089	-36.81434	0.220608	0.779392	245.084	224.848	210.919	184.845	154.019	128.356	105.373	86.5156	67.6771	40.4957	30.8279	5.09118	4.8112	0	1.326623	0.7793921	0.2206079	0.0455598
40	-114.2562	-79.18563	-35.07054	0.244839	0.755161	242.822	221.122	200.043	194.59	158.08	132.141	100.237	94.141	69.399	42.8469	36.1303	6.20673	4.66196	0	0.8609317	0.7551608	0.2448392	0.01709387
50	-113.6203	-78.64727	-34.97299	0.417222	0.582778	251.893	222.673	208.535	191.925	150.778	136.476	107.951	95.2587	66.3497	51.2554	32.7136	14.2101	4.83665	0	0.7184501	0.5827777	0.4172223	0.01709387
60	-113.8471	-78.85928	-34.98779	0.473463	0.526537	255.71	226.492	200.276	193.984	144.413	130.6	117.503	95.7581	63.0934	57.0385	28.9214	18.3959	4.93694	0	0.6238913	0.5265368	0.4734632	0.01709387
70	-114.5928	-79.5599	-35.03292	0.711412	0.288588	259.173	231.409	204.739	187.649	141.479	132.292	111.893	94.0296	67.1527	53.2289	34.3863	16.4742	4.61461	0	0.8217533	0.288588	0.711412	0.01709387
80	-117.8956	-81.93083	-35.96473	0.0473805	0.95262	256.013	224.585	203.692	190.136	140.389	127.199	104.166	98.2581	63.1518	40.8266	39.6524	14.9469	4.04932	0	0.9035916	0.9526195	0.04738048	0.03983123
90	-114.4732	-79.0416	-35.43155	0.289257	0.710743	254.043	231.969	205.064	191.795	140.892	134.38	117.767	93.1767	61.4818	47.7347	36.7773	12.4376	4.17752	0	1.082978	0.7107432	0.2892568	0.01795169
100	-113.2501	-77.64831	-35.60175	0.484429	0.515571	241.653	225.426	214.635	183.733	144.631	134.856	112.648	89.2136	66.2892	44.5136	35.5137	17.9516	4.92984	0	0.9563528	0.5155707	0.4844293	0.0258709
110	-113.5633	-77.87514	-35.68816	0.374954	0.625046	240.689	231.901	214.486	187.697	155.653	137.988	110.173	96.5653	74.028	49.4535	35.771	17.7717	4.75282	0	1.130777	0.6250458	0.3749542	0.02137024
120	-115.0193	-79.25718	-35.76215	0.191963	0.808037	240.144	220.702	214.03	184.038	148.144	127.295	105.212	92.3924	78.7122	59.6758	39.1751	16.8105	3.95499	0	1.172061	0.8080375	0.1919625	0.02137024
130	-115.5841	-79.25567	-36.32846	0.151652	0.848348	246.751	229.605	211.339	182.343	142.011	123.643	104.846	90.2101	77.4171	55.3667	33.7765	14.9555	4.68244	0	1.149771	0.8483481	0.1516519	0.03919579
140	-115.8767	-79.69541	-36.18125	0.110942	0.889058	248.791	239.921	203.114	192.141	148.457	131.096	104.328	96.0265	74.1519	50.3389	35.9866	12.2939	4.945	0	1.003635	0.8890581	0.1109419	0.04312873
150	-117.5178	-81.07834	-36.43948	0.937109	0.0628906	255.03	238.713	208.557	183.91	155.031	128.581	110.099	84.3128	70.4165	41.7846	24.7678	12.5279	4.47022	0	1.457618	0.06289062	0.9371094	0.02401619
160	-114.8864	-78.5094	-36.377	0.527577	0.472423	258.586	228.355	209.851	199.941	148.846	134.396	100.942	92.8264	60.1366	41.0744	25.0582	17.0445	4.95079	0	1.322621	0.4724228	0.5275772	0.02965471
170	-113.7013	-78.6725	-35.02877	0.47143	0.52857	259.758	223.605	207.869	192.948	140.621	122.904	112.547	85.8778	60.229	56.544	37.9746	15.0915	4.92127	0	0.6329157	0.5285701	0.4714299	0.01790073
180	-114.8441	-79.08452	-35.75955	0.41325	0.58675	254.416	221.462	216.912	187.342	140.7	134.07	119.479	87.8889	63.7143	52.444	25.7839	8.93471	4.84269	0	1.264999	0.5867502	0.4132498	0.01790073
190	-115.1676	-80.13174	-35.03586	0.503931	0.496069	247.684	222.972	217.901	197.673	149.443	138.805	104.314	98.3951	63.4088	50.8636	25.4321	6.37849	4.62489	0	0.7608521	0.4960687	0.5039313	0.01790073
200	-113.8024	-78.74292	-35.05946	0.435185	0.564815	242.054	230.082	217.261	195.233	145.619	137.207	104.711	91.0635	77.4488	49.9848	33.085	12.3787	4.9946	0	0.9955159	0.5648149	0.4351851	0.01421889
210	-115.0216	-79.15308	-35.86848	0.515383	0.484617	242.874	231.146	205.572	188.999	143.979	136.118	113.158	86.8261	79.4774	44.9727	38.6518	13.7982	4.91354	0	0.9029017	0.4846168	0.5153832	0.03620665
220	-116.289	-81.33679	-34.95222	0.568363	0.431637	258.963	230.703	204.393	186.269	141.022	121.88	112.701	89.9811	79.4849	56.4957	32.3168	9.42823	3.6279	0	0.8528421	0.4316365	0.5683635	0.01531342
230	-114.6219	-79.75979	-34.86209	0.502725	0.497275	259.753	233.638	209.343	185.606	144.605	120.763	115.928	91.0402	78.1874	40.8229	39.4003	5.8259	4.72084	0	0.7145425	0.4972755	0.5027245	0.01531342
240	-116.3129	-79.98499	-36.32789	0.562341	0.437659	255.589	231.459	200.277	186.287	158.381	121.116	107.835	96.9671	69.3982	44.991	36.6786	16.2063	4.23541	0	1.220993	0.4376591	0.5623409	0.03436614
