Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	epoch_times[6]	epoch_times[7]	epoch_times[8]	epoch_times[9]	epoch_times[10]	epoch_times[11]	epoch_times[12]	epoch_times[13]	epoch_times[14]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
0	-134.1044	-98.18556	-35.91881	0.0987824	0.901218	247.331	231.554	213.17	181.008	158.434	125.902	110.772	95.1048	76.75	51.5683	30.112	15.3065	2.13556	0	1.627332	0.9012176	0.09878244	0.01
10	-117.2354	-79.66052	-37.57485	0.409199	0.590801	243.51	234.115	213.097	181.481	153.512	124.748	116.97	82.8485	74.7304	47.9066	39.1657	14.9208	4.70452	0	1.323514	0.5908011	0.4091989	0.09807156
20	-115.8232	-78.62597	-37.19718	0.855965	0.144035	245.648	223.071	201.261	185.34	142.471	125.28	112.801	82.7389	70.376	45.0979	37.1722	19.9869	4.73029	0	1.514242	0.1440354	0.8559646	0.04555476
30	-114.534	-78.36373	-36.17031	0.825838	0.174162	242.932	225.684	206.483	188.58	141.247	126.246	112.626	80.9861	64.8652	41.4784	36.9657	16.8384	4.96591	0	1.18379	0.1741619	0.8258381	0.03145967
40	-116.6575	-79.59887	-37.05861	0.956878	0.0431218	253.46	231.762	206.697	197.768	144.099	131.848	119.803	80.9493	74.049	41.2393	35.062	16.3678	4.71926	0	1.120126	0.04312176	0.9568782	0.0857229
50	-117.6858	-79.84949	-37.83626	0.921094	0.078906	252.384	234.635	214.175	195.121	154.814	134.564	119.019	87.0078	77.8303	40.2366	30.8365	8.98933	4.7	0	1.619838	0.07890603	0.921094	0.0691243
60	-115.4592	-78.68889	-36.77035	0.726967	0.273033	251.102	239.021	218.619	194.834	159.97	131.579	110.401	83.1458	74.1142	46.7285	34.3995	8.19461	4.87982	0	1.148735	0.2730333	0.7269667	0.06108818
70	-115.4691	-78.1785	-37.2906	0.324128	0.675872	242.741	239.012	213.271	198.957	158.127	127.705	102.524	80.8758	76.2977	53.7627	37.4337	5.16404	4.93431	0	1.536614	0.6758715	0.3241285	0.04772976
80	-116.1317	-78.96799	-37.16374	0.565605	0.434395	248.361	236.274	214.194	183.79	141.663	122.638	100.469	82.4749	72.9277	57.5553	37.452	13.0472	4.66302	0	1.531486	0.4343951	0.5656049	0.04249697
90	-121.8679	-84.15506	-37.71288	0.942893	0.0571065	241.006	232.972	208.597	182.346	141.025	120.288	108.973	80.0451	73.9829	53.0879	36.8262	10.0203	2.51695	0	1.126388	0.05710654	0.9428935	0.1631117
100	-119.0375	-83.24566	-35.7918	0.659143	0.340857	243.766	234.182	206.126	180.941	141.193	139.024	101.548	81.3888	76.2649	59.2794	26.5904	14.504	4.75899	0	0.6029329	0.3408567	0.6591433	0.03760617
110	-115.6048	-79.08661	-36.51815	0.922914	0.0770858	255.84	223.309	207.232	181.193	152.982	139.025	111.691	81.4421	75.5293	59.8178	39.7716	7.74751	4.86464	0	1.298982	0.07708581	0.9229142	0.03577832
120	-116.3501	-78.78264	-37.56749	0.765562	0.234438	253.611	223.593	210.462	185.994	159.679	138.421	103.415	84.3259	62.5226	45.0901	36.1443	7.65219	4.88432	0	1.498848	0.2344377	0.7655623	0.06812217
130	-119.1804	-81.64711	-37.53334	0.803778	0.196222	256.644	226.916	211.051	196.074	159.774	137.058	109.933	81.2561	73.1597	52.7868	32.684	11.0456	3.6165	0	1.315837	0.1962225	0.8037775	0.09552309
140	-118.2447	-80.36008	-37.88458	0.86254	0.13746	259.178	225.872	215.65	193.372	158.961	138.783	111.357	81.9866	74.704	51.5604	29.247	15.7131	4.57993	0	1.44626	0.1374596	0.8625404	0.1042957
150	-115.7541	-78.4068	-37.34727	0.625881	0.374119	256.687	223.805	217.836	193.113	154.47	136.402	113.822	81.6816	79.8217	42.646	31.4886	9.30232	4.88134	0	1.45182	0.3741194	0.6258806	0.06024792
160	-118.4265	-81.11724	-37.30927	0.576254	0.423746	249.058	228.572	205.198	184.156	147.278	125.39	116.765	87.0586	72.2985	44.4954	23.2308	5.92649	4.35044	0	1.448548	0.4237457	0.5762543	0.05839355
170	-117.3119	-79.49701	-37.81488	0.313115	0.686885	245.064	224.459	218.917	196.709	148.511	129.863	116.017	81.5807	75.7272	49.2118	23.4485	6.51621	4.78703	0	1.450183	0.6868855	0.3131145	0.09649131
180	-119.5805	-83.59521	-35.98527	0.927954	0.0720457	247.17	236.015	217.347	198.923	144.679	132.803	111.159	88.7003	79.9893	46.1883	27.9748	6.99362	4.36983	0	1.120148	0.07204567	0.9279543	0.02930469
190	-120.9257	-82.55768	-38.36801	0.419598	0.580402	242.506	227.253	215.055	188.999	142.353	131.486	101.08	98.316	73.5094	50.4915	30.9276	5.04967	4.59019	0	2.170704	0.5804017	0.4195983	0.03632226
200	-116.6673	-80.105	-36.56225	0.449455	0.550545	244.659	220.545	209.06	191.08	154.547	123.002	113.765	96.2288	73.1766	45.8263	23.3217	6.55283	4.76993	0	1.173249	0.5505454	0.4494546	0.04746259
210	-116.3864	-79.48139	-36.90499	0.634651	0.365349	242.871	237.566	209.469	185.838	145.612	120.836	110.395	89.9747	72.607	54.7385	31.8585	8.38304	4.9046	0	1.09426	0.3653489	0.6346511	0.07686547
220	-118.5762	-82.56375	-36.01245	0.0662413	0.933759	256.427	231.309	203.284	191.971	149.436	120.323	102.883	99.8873	74.2209	58.5169	27.6697	10.6975	4.69375	0	0.9295033	0.9337587	0.06624133	0.04044027
230	-118.9981	-81.35225	-37.64581	0.548243	0.451757	250.711	233.32	212.653	198.364	148.822	120.813	109.425	93.1088	73.1735	47.8782	29.89	8.98693	4.46882	0	1.464346	0.4517568	0.5482432	0.07913588
240	-117.77	-81.28838	-36.48161	0.25907	0.74093	248.162	228.398	203.082	195.532	146.033	120.928	117.057	99.2191	69.2098	40.9367	31.7608	10.3906	4.72539	0	0.9834406	0.7409303	0.2590697	0.06000988
250	-117.6407	-80.50888	-37.13181	0.189978	0.810022	240.117	220.106	202.638	196.305	152.107	125.383	111.322	98.2755	64.7066	46.0593	23.6932	6.43341	4.90195	0	1.315794	0.8100221	0.1899779	0.06393889
260	-116.1893	-78.88141	-37.30788	0.401595	0.598405	254.914	224.886	210.844	185.325	158.425	121.511	114.169	94.8935	74.5132	44.8331	27.1476	10.1022	4.96067	0	1.550765	0.5984049	0.4015951	0.04714227
