Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	1	57	7	45	1	1	2	2	3	31	3	3	3	31	3	12	3	12	19	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	21	4	5	5	5	5	5	5	1	21	5	5	5	5	4	4	4	4	16	16	5	5	15	16	3	12	3	19	3	3	3	3	3	3	3	3	5	15	3	3	1	7	1	7	1	1	5	8	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
10	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	4	57	3	45	10	1	2	2	9	31	3	3	4	31	9	12	6	12	3	3	34	3	4	4	4	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	1	4	5	5	5	5	5	5	1	13	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	20	34	20	20	4	34	4	4	16	20	21	16	3	9	2	23	37	9	6	37	3	19	3	40	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	34	5	4	53	1	12	1	1
20	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	6	57	34	45	1	1	2	2	19	31	6	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	4	4	4	4	16	16	5	5	16	16	12	12	3	3	12	12	4	4	4	4	6	12	26	41	6	19	2	7	6	34	6	6	6	6	1	51	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
30	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	3	57	1	45	17	1	2	2	2	31	2	3	4	31	6	12	6	12	18	3	3	3	4	4	12	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	3	34	3	3	6	6	4	20	6	12	7	21	6	2	34	32	20	47	6	37	2	6	1	7	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	40	5	1	52	1	1
40	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	2	57	1	45	1	1	2	2	6	31	2	3	4	31	4	12	4	12	3	3	3	3	4	4	4	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	19	4	5	5	5	5	5	5	1	40	5	5	5	5	4	4	4	4	16	16	5	5	53	16	4	4	4	3	4	4	4	4	4	4	4	4	3	62	6	18	1	7	2	1	2	2	3	18	3	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	38	15	1	52	1	1
50	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	2	57	38	45	1	1	2	2	3	31	3	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	4	4	4	4	16	16	5	5	16	16	4	12	4	3	4	4	4	4	4	4	4	4	15	16	3	3	1	7	38	38	51	51	6	59	5	40	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
60	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	1	57	7	45	1	1	2	2	1	31	1	3	4	31	4	12	20	12	3	3	19	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	4	4	5	5	5	5	5	5	1	16	5	5	5	5	4	4	4	4	16	16	5	5	21	16	4	12	4	19	4	4	4	20	4	4	4	4	31	41	1	1	1	7	1	7	8	1	5	8	31	31	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	1	56	1	1
70	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	2	57	2	45	1	1	2	2	6	31	6	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	21	5	5	5	5	5	31	4	5	5	5	5	5	5	1	31	5	5	53	21	4	4	4	4	62	62	5	5	14	62	3	12	3	3	3	3	3	3	3	3	3	3	3	28	50	6	2	7	2	2	2	2	8	50	1	8	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	47	5	6	59	1	17	1	1
80	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	16	5	5	5	5	5	4	57	6	45	1	1	2	2	20	31	4	3	6	31	6	12	6	12	6	3	19	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	2	4	5	5	5	5	27	5	1	43	5	5	5	5	4	4	4	4	16	16	5	5	56	16	3	12	3	19	6	3	6	6	6	6	6	6	19	56	4	20	2	7	4	18	4	4	4	4	6	37	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	17	1	1
90	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	1	57	2	45	1	1	2	2	3	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	6	4	5	5	5	5	46	5	1	62	5	5	5	5	4	4	4	4	16	16	5	5	54	16	3	12	3	3	3	3	3	3	3	3	3	3	1	61	3	3	2	7	2	2	7	7	1	22	1	1	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
100	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	20	57	1	45	1	1	2	2	2	31	6	3	2	31	6	12	12	12	3	3	3	3	4	4	4	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	3	4	5	5	5	5	14	5	1	28	5	5	5	5	4	4	4	4	56	16	5	5	27	56	4	4	6	3	6	20	6	37	6	18	6	6	3	52	2	18	34	7	6	47	6	20	3	18	1	3	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1	1	1
110	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	1	57	3	45	1	1	7	2	36	31	6	3	4	31	6	12	6	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	16	4	5	5	5	5	5	5	3	4	5	5	5	5	3	5	1	3	5	5	5	5	16	16	16	16	16	16	5	5	55	16	4	12	4	3	4	4	37	6	4	37	4	4	1	55	4	36	7	7	18	22	58	32	2	58	5	7	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	5	33	3	1	52	1	1
120	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	11	57	1	45	1	1	2	2	3	31	2	3	4	31	4	12	4	12	3	3	3	3	4	4	4	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	27	4	5	5	5	5	5	5	1	27	5	5	5	5	4	4	4	4	16	16	5	5	14	16	4	4	4	3	4	4	4	4	4	4	6	4	5	39	3	9	1	7	1	1	48	23	35	58	20	54	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	1	37	1	1
130	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	16	4	5	5	5	5	5	5	1	57	39	45	1	1	2	2	3	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	11	4	5	5	5	5	5	5	1	30	5	5	5	5	4	4	4	4	54	16	5	5	54	54	3	12	3	3	3	3	3	3	3	3	3	3	6	61	3	3	1	7	39	51	51	51	6	59	6	6	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	1	40	1	1
140	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	7	57	1	45	1	1	2	2	2	31	2	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	2	4	5	5	5	5	27	5	1	43	5	5	5	5	4	4	4	4	16	16	5	5	59	16	6	12	20	3	4	20	4	4	4	4	6	4	5	59	1	2	1	7	1	1	1	7	3	1	5	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	56	5	5	5	3	56	1	15	1	1
150	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	3	57	46	45	1	1	2	2	6	31	20	3	19	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	4	4	4	4	16	16	5	5	40	16	3	12	3	3	34	3	3	3	3	19	6	34	15	40	4	20	4	7	56	46	56	56	5	56	3	15	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	1	15	1	1
160	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	3	57	1	45	1	1	9	2	6	31	18	3	6	31	6	12	11	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	4	4	5	5	5	5	16	5	1	16	5	5	5	5	4	4	4	4	16	16	5	5	27	16	6	12	6	3	2	6	2	36	6	18	2	18	15	43	2	18	2	22	1	7	8	8	6	22	1	40	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	13	1	13	1	1
170	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	6	57	3	45	1	1	2	2	2	31	2	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	7	3	9	22	4	4	4	4	4	25	6	16	6	2	2	7	6	9	6	6	17	6	1	17	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	38	5	1	38	1	1
180	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	1	57	1	45	1	1	7	2	1	31	1	3	9	31	1	12	7	12	6	3	37	3	4	4	4	12	5	5	5	5	5	4	5	4	5	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	32	4	2	37	6	32	2	7	6	9	26	6	4	26	9	1	1	7	1	1	3	1	4	9	1	4	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	19	5	6	5	17	19	1	17	1	1
190	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	3	57	3	45	1	1	2	2	6	31	6	3	4	31	4	12	20	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	37	4	5	5	5	5	5	5	1	56	5	5	5	5	4	4	4	4	16	16	5	5	41	16	3	12	36	3	20	50	4	20	4	4	6	20	1	41	6	6	3	7	19	3	59	19	1	59	1	1	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	13	1	1
200	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	2	57	2	45	7	1	2	2	28	31	3	3	4	31	4	12	4	12	3	3	12	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	16	4	5	5	5	5	5	5	1	16	5	5	5	5	4	4	4	4	16	16	5	5	16	16	4	12	4	12	4	4	4	4	4	4	4	4	32	16	28	28	22	7	2	22	2	2	1	28	33	32	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	1	13	1	33	1	1
210	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	1	57	1	45	1	1	2	2	3	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	3	4	5	5	5	5	13	5	1	27	5	5	5	5	4	4	4	4	16	16	5	5	40	16	3	12	3	3	3	3	3	3	3	3	3	3	4	40	3	3	1	7	1	1	10	1	4	24	35	4	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	54	1	1
220	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	2	57	9	45	1	1	2	2	3	31	3	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	47	4	5	5	5	5	5	5	1	59	5	5	5	5	4	4	4	4	16	16	5	5	56	16	6	12	3	3	6	19	4	4	4	4	6	20	6	56	3	3	6	7	19	34	3	34	15	3	5	40	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	3	15	1	15	1	1
230	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	3	57	9	45	1	1	2	2	53	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	3	4	5	5	5	5	5	5	1	15	5	5	5	5	4	4	4	4	16	16	5	5	16	16	3	12	3	3	3	3	3	3	3	3	6	3	38	41	28	53	6	7	3	34	1	3	6	43	38	38	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	5	5	3	15	1	52	1	1
240	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	22	57	1	45	1	1	2	2	3	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	4	4	4	4	16	16	5	5	61	16	3	12	3	3	3	3	3	3	3	3	3	3	6	61	3	3	1	7	1	1	47	22	33	47	1	33	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	27	13	1	27	1	1
250	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	1	57	1	45	1	1	2	2	3	31	3	3	3	31	19	12	6	12	3	3	3	3	4	4	3	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	35	4	5	5	5	5	5	5	1	54	5	5	5	5	4	4	4	4	16	16	5	5	62	16	3	12	3	3	3	3	3	19	3	3	3	3	17	62	3	3	1	7	1	1	7	1	1	22	1	17	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1	1	1
260	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	3	57	20	45	1	1	2	2	40	31	6	3	6	31	6	12	6	12	3	3	3	3	4	4	12	12	5	5	5	5	4	4	4	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	4	4	4	4	16	16	5	5	61	16	4	12	4	3	6	4	6	6	6	6	6	6	5	61	40	40	6	7	3	20	3	3	5	40	5	5	5	5	4	4	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	1
