Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	4	52	45	1	1	2	2	3	57	3	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	16	16	5	5	5	5	16	16	61	16	3	12	3	3	3	3	3	3	3	3	3	3	1	61	3	3	1	7	27	52	27	27	13	27	5	13	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	1	13	16	5	1	41	1	1
10	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	9	45	33	1	2	2	4	57	15	31	2	3	2	31	2	12	34	12	4	3	3	3	4	4	12	12	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	12	19	12	2	19	2	34	1	2	9	7	4	28	6	28	6	47	49	34	34	49	35	34	13	35	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	20	5	4	5	6	20	1	38	5	5	1	5	1	1
20	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	4	2	45	1	1	2	2	7	57	1	31	1	3	1	31	7	12	3	12	3	3	6	3	4	4	4	12	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	4	1	19	1	1	1	22	1	1	14	1	5	14	1	1	4	7	1	11	1	7	5	1	20	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	37	5	6	5	6	37	1	20	5	5	1	5	1	1
30	3	4	16	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	4	7	45	1	1	2	2	1	57	3	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	16	16	5	5	5	5	16	16	21	16	3	12	3	3	3	3	3	3	3	3	3	3	5	40	3	3	2	7	13	7	13	13	5	27	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	3	16	1	3	1	1
40	6	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	12	4	32	45	7	1	2	2	15	57	50	31	3	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	16	16	5	5	5	5	16	16	16	16	12	12	3	3	37	12	4	4	4	4	4	37	3	16	56	50	1	7	3	32	5	15	3	56	5	3	16	31	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	40	5	1	40	1	1
50	53	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	16	5	4	4	1	45	1	1	2	2	1	57	6	31	50	3	4	31	4	12	4	12	12	3	3	3	4	4	12	12	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	41	16	5	5	5	5	41	41	56	41	4	12	20	12	4	20	4	4	4	4	4	4	3	56	3	50	1	7	1	1	1	1	27	8	13	27	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	13	5	1	5	5	13	1	13	5	5	1	53	1	1
60	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	4	1	45	1	1	2	2	2	57	4	31	22	3	4	31	4	12	4	12	3	3	3	3	4	4	12	12	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	16	16	5	5	5	5	16	16	52	16	4	12	4	3	4	4	4	4	4	4	4	4	1	61	42	42	22	7	2	22	2	2	1	42	1	1	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	27	5	1	27	1	1	16	5	1	16	1	1
70	31	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	4	2	45	1	1	7	2	2	57	3	31	3	3	3	31	3	12	3	12	3	3	3	3	4	4	12	12	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	5	16	16	5	5	5	5	16	16	15	16	3	12	3	3	3	3	3	3	3	3	3	3	1	15	34	3	2	7	2	2	2	2	33	34	38	33	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	40	5	6	40	1	38	5	5	1	31	1	1
80	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	4	4	4	45	1	1	2	2	6	57	1	31	53	3	3	31	1	12	48	12	4	3	4	3	4	4	12	12	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	3	4	2	3	20	48	2	37	3	2	5	15	35	59	18	7	2	36	2	18	5	48	5	5	16	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	15	6	1	15	5	5	1	5	1	1
90	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	20	45	1	1	2	2	1	57	28	31	6	3	2	31	4	12	4	12	1	3	1	3	4	4	4	12	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	15	5	1	4	2	1	2	7	9	4	1	9	6	7	5	40	18	53	6	7	2	20	2	7	5	18	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	3	5	4	15	1	4	5	5	1	5	1	1
