Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	53	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	61	57	7	45	1	1	2	2	3	31	3	3	5	5	5	5	5	5	5	5	16	5	4	4	4	4	4	4	3	31	3	12	3	12	3	3	3	3	4	4	12	12	3	12	3	3	3	3	3	3	3	3	3	3	4	4	4	4	5	5	16	16	16	16	5	5	21	16	5	40	3	3	2	7	1	7	61	61	13	61	5	13	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	5	5	1	53	1	1
10	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	6	57	2	45	1	1	2	2	4	31	4	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	31	3	12	3	12	3	3	3	3	4	4	12	12	3	12	3	3	3	3	3	3	3	3	3	3	4	4	4	4	5	5	5	5	16	16	5	5	39	16	17	53	4	4	18	7	6	18	6	6	2	20	6	32	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	17	5	5	1	5	1	1
20	1	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	2	57	33	45	17	1	2	2	2	31	3	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	3	31	6	12	3	12	3	3	20	3	4	4	4	12	1	4	1	37	2	1	9	19	9	9	7	9	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	26	1	9	2	32	2	47	2	2	52	7	13	61	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	10	5	6	35	1	38	28	5	1	43	1	1
30	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	3	57	22	45	1	1	2	2	4	31	20	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	20	31	4	12	4	12	3	3	3	3	4	4	12	12	6	12	25	3	3	50	4	4	6	20	3	19	4	4	4	4	5	5	5	5	55	16	5	5	15	55	1	15	41	20	2	7	18	22	6	34	3	41	3	8	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	27	5	1	5	3	27	1	3	5	5	1	5	1	1
40	4	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	16	4	5	5	5	5	2	57	54	45	1	1	2	2	3	31	3	3	5	5	5	5	5	5	5	5	5	5	16	4	4	4	4	4	3	31	3	12	3	12	3	3	3	3	4	4	12	12	3	12	3	3	3	3	3	3	3	3	3	3	4	4	16	16	5	5	5	5	16	16	5	5	21	16	5	40	3	3	1	7	38	54	38	51	38	52	52	38	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	52	16	5	1	16	1	1
50	54	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	16	4	4	4	5	5	5	5	3	57	9	45	1	1	2	2	3	31	3	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	31	3	12	3	12	12	3	3	3	4	4	12	12	3	12	3	12	3	3	3	3	3	3	3	3	12	4	3	12	5	5	5	5	15	15	5	5	15	15	27	15	3	3	2	7	3	9	3	3	3	3	38	27	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	38	5	5	1	54	1	1
60	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	57	3	45	1	1	2	2	6	31	4	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	31	6	12	6	12	3	3	3	3	4	4	4	12	4	4	4	3	4	4	6	6	4	20	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	19	16	36	20	3	7	5	3	3	5	5	50	5	40	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	8	5	1	27	5	5	1	5	1	1
70	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	3	57	4	45	1	1	34	2	6	31	4	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	3	31	2	12	2	12	3	3	3	3	4	4	4	12	22	4	6	3	6	47	3	2	3	3	19	19	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	40	6	20	4	47	36	4	6	50	3	6	19	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	1	4	1	33	5	5	1	5	1	1
80	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	6	57	18	45	1	1	2	2	2	31	2	3	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	4	7	31	7	12	3	12	12	3	3	3	4	4	3	12	25	12	4	12	2	25	2	22	2	7	7	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	26	4	2	2	7	11	18	25	36	33	25	6	33	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	1	6	1	17	5	5	1	5	1	1
90	5	4	5	5	5	5	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	3	57	33	45	7	1	2	2	2	31	34	3	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	31	3	12	9	12	3	3	3	3	4	4	12	12	36	12	3	3	3	50	3	9	3	3	3	3	4	4	4	4	5	5	31	5	31	31	5	5	61	31	52	61	3	34	2	7	3	47	3	3	3	3	15	52	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	6	5	3	6	1	15	5	5	1	5	1	1
