Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51	start_52	end_52	start_53	end_53	start_54	end_54	start_55	end_55	start_56	end_56	start_57	end_57	start_58	end_58	start_59	end_59	start_60	end_60	start_61	end_61	start_62	end_62	start_63	end_63	start_64	end_64	start_65	end_65	start_66	end_66	start_67	end_67	start_68	end_68	start_69	end_69	start_70	end_70	start_71	end_71	start_72	end_72	start_73	end_73	start_74	end_74	start_75	end_75
0	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	5	5	8	31	28	45	1	1	2	2	3	3	3	57	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	4	4	5	5	4	4	4	4	5	5	20	4	5	5	5	5	5	5	1	41	4	4	16	16	5	5	5	5	16	16	16	16	41	16	6	12	3	3	3	19	3	3	3	3	3	3	6	56	3	3	2	7	15	28	3	15	1	8	17	17	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	17	1	1
10	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	2	31	9	45	1	1	2	2	6	3	6	57	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	3	3	3	3	9	3	3	9	3	3	7	15	6	6	3	7	6	9	2	6	1	2	1	7	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	38	5	16	38	1	29	1	1
20	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	31	2	45	1	1	18	2	20	3	3	57	2	31	1	12	1	12	4	3	12	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	12	6	12	2	6	2	1	2	2	3	2	1	15	4	37	6	32	7	18	3	23	1	15	1	1	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	13	4	1	13	1	1
30	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	3	31	6	45	1	1	2	2	3	3	19	57	3	31	3	12	20	12	3	3	3	3	4	4	4	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	47	4	5	5	5	5	5	5	1	59	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	3	3	9	3	3	37	2	3	2	9	1	14	6	19	48	7	6	48	3	6	8	3	1	8	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	29	4	1	29	1	1
40	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	1	31	3	45	17	1	2	2	2	3	6	57	4	31	4	12	20	12	58	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	5	4	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	19	12	4	58	6	37	4	20	6	4	24	6	59	45	2	18	3	32	6	3	15	18	3	27	1	59	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	15	5	1	15	1	1	1	1
50	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	5	5	5	31	2	45	1	1	2	2	6	3	2	57	1	31	2	12	1	12	3	3	4	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	3	4	5	5	5	5	3	5	1	3	5	5	5	5	5	5	5	5	5	5	5	5	14	5	2	12	1	12	11	7	18	7	1	32	1	23	4	26	2	18	6	7	45	18	5	57	6	5	5	20	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	54	5	3	5	5	61	1	5	1	1
60	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	47	31	3	45	6	1	48	2	1	3	24	57	7	31	8	12	6	12	6	3	48	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	1	4	5	5	5	5	47	5	1	47	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	12	1	48	37	1	2	33	4	7	13	37	6	13	6	24	6	48	4	19	6	20	51	47	4	51	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	32	5	2	5	4	32	1	4	1	1
70	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	5	1	31	47	45	7	1	1	2	34	3	2	57	2	31	34	12	6	12	2	3	19	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	15	4	5	5	5	5	5	5	1	15	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	12	9	34	32	9	32	34	6	32	14	32	19	14	9	34	2	7	2	47	8	9	3	8	21	19	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	3	4	1	40	1	1
80	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	16	4	4	4	5	5	5	5	5	5	5	5	33	31	2	45	1	1	2	2	3	3	3	57	3	31	3	12	3	12	3	3	3	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	20	4	5	5	5	5	5	5	1	41	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	12	2	3	3	2	3	3	3	3	3	3	3	15	9	3	3	7	1	9	3	22	15	33	6	15	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	58	5	2	5	6	58	1	6	1	1
90	5	5	5	5	5	5	5	16	5	16	5	5	5	5	5	5	4	4	16	4	5	5	5	5	5	5	5	5	58	31	3	45	42	1	2	2	18	3	2	57	32	31	1	12	1	12	18	3	6	3	4	4	12	12	5	5	5	5	5	5	5	4	5	5	5	4	5	4	5	5	13	4	5	5	5	5	1	5	1	13	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	12	49	18	6	49	2	1	18	32	62	18	48	62	6	18	34	42	58	34	3	58	4	58	38	48	5	5	5	5	5	16	5	5	5	5	5	5	5	5	5	5	5	5	5	5	44	5	2	5	6	44	1	38	1	1
